review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/2,0,(A),False,,False,0,True,,"gestational age, fetal presentation and estimated fetal weight.","gestational age, fetal presentation and estimated fetal weight.",[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/2,1,(B),False,,False,0,True,,"maternal symptoms, serum tumour marker levels and MRI characteristics of the lesions.","maternal symptoms, serum tumour marker levels and MRI characteristics of the lesions.",[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/2,2,(C),False,,False,0,True,,the presence of oncological suspicion and the severity of clinical complications.,the presence of oncological suspicion and the severity of clinical complications.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/2,3,(E),False,,False,0,True,,"placental location, cervical length and previous caesarean delivery history.","placental location, cervical length and previous caesarean delivery history.",[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/1,0,(A),False,,False,0,True,,a live birth complicated by neonatal intensive care admission and postpartum maternal sepsis.,a live birth complicated by neonatal intensive care admission and postpartum maternal sepsis.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/1,1,(B),False,,False,0,True,,a favourable long-term oncological prognosis with no evidence of malignant transformation.,a favourable long-term oncological prognosis with no evidence of malignant transformation.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/1,2,(C),False,,False,0,True,,an uncomplicated maternal recovery with the pelvic mass still left in situ.,an uncomplicated maternal recovery with the pelvic mass still left in situ.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/1,3,(E),False,,False,0,True,,complete resolution of both abdominal masses after conservative postpartum follow-up.,complete resolution of both abdominal masses after conservative postpartum follow-up.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/6,0,(B),False,,False,0,True,,whether serum CA-125 levels have normalised after the first trimester.,whether serum CA-125 levels have normalised after the first trimester.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/6,1,(C),False,,False,0,True,,the benign or malignant histology of the tumour before surgery.,the benign or malignant histology of the tumour before surgery.,[]
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/6,2,(D),False,,False,0,True,,the vascular supply of the mass on colour Doppler imaging.,the vascular supply of the mass on colour Doppler imaging.,[]
