source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,0,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v14_low_overlap_strict.audit.csv,0.297872,0.132075,0.376368,0.294253,4,1,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the man in his 60s who presented with fever, headache, mucocutaneous lesions, and hyponatraemia, the oral mucosal lesion noted among the mucocutaneous findings was","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the 60-something male had fever and headache together with mucocutaneous changes and low sodium, and the mouth ulcer described among those findings was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in the man in his 60s who presented with fever, headache, mucocutaneous lesions, and hyponatraemia, the oral mucosal lesion noted among the mucocutaneous findings was oral aphthae.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the 60-something male had fever and headache together with mucocutaneous changes and low sodium, and the mouth ulcer described among those findings was oral aphthae."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,1,False,3,absolute lexical overlap still too high (new token Jaccard 0.271 > 0.250 or new LCS 4 > 6; jaccard drop 0.205),0.476190,0.270833,0.624434,0.488688,13,4,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a man in his 60s who presented with fever, headache, and mucocutaneous lesions including oral aphthae, folliculitis-like rashes, and genital ulcers had","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a male patient in his 60s arrived with pyrexia, cephalalgia, and mucocutaneous findings such as oral aphthae, folliculitis-like eruptions, and genital ulcers had","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a man in his 60s who presented with fever, headache, and mucocutaneous lesions including oral aphthae, folliculitis-like rashes, and genital ulcers had hyponatraemia.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a male patient in his 60s arrived with pyrexia, cephalalgia, and mucocutaneous findings such as oral aphthae, folliculitis-like eruptions, and genital ulcers had hyponatraemia."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,2,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v14_low_overlap_strict.audit.csv,0.276596,0.234043,0.484725,0.472050,6,6,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", after colchicine monotherapy resolved the man in his 60s' mucocutaneous symptoms, neurological manifestations, and hyponatraemia, the treatments not needed were","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", once colchicine alone cleared the man in his 60s' mucocutaneous symptoms, neurological manifestations, and hyponatraemia, the therapies that were unnecessary were","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", after colchicine monotherapy resolved the man in his 60s' mucocutaneous symptoms, neurological manifestations, and hyponatraemia, the treatments not needed were corticosteroids or other immunosuppressants.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", once colchicine alone cleared the man in his 60s' mucocutaneous symptoms, neurological manifestations, and hyponatraemia, the therapies that were unnecessary were corticosteroids or other immunosuppressants."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,3,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v14_low_overlap_strict.audit.csv,0.250000,0.200000,0.027586,0.037471,6,3,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", it is important to recognise concurrent neurological and endocrine manifestations in","The case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"" highlights the need to identify neurological and endocrine findings occurring together in","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", it is important to recognise concurrent neurological and endocrine manifestations in patients with newly diagnosed BD.","The case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"" highlights the need to identify neurological and endocrine findings occurring together in patients with newly diagnosed BD."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,4,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v14_low_overlap_strict.audit.csv,0.162791,0.175000,0.312020,0.225989,4,4,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one of the characteristic eye manifestations of Behçet’s disease mentioned in the background description is","In the background of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described as including the eye involvement","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", one of the characteristic eye manifestations of Behçet’s disease mentioned in the background description is uveitis.","In the background of the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", Behçet’s disease is described as including the eye involvement uveitis."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,5,True,3,accepted,0.145833,0.073171,0.344828,0.396552,2,1,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians assess patients with Behçet’s disease for possible neurological involvement alongside mucocutaneous features, the neurological symptoms they should look for include","In the same case report, when evaluating Behçet’s disease for possible nervous-system involvement together with mucocutaneous findings, the neurological signs to consider include","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when clinicians assess patients with Behçet’s disease for possible neurological involvement alongside mucocutaneous features, the neurological symptoms they should look for include focal deficits.","In the same case report, when evaluating Behçet’s disease for possible nervous-system involvement together with mucocutaneous findings, the neurological signs to consider include focal deficits."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,6,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v14_low_overlap_strict.audit.csv,0.269231,0.180000,0.385069,0.377528,4,3,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in a patient with acute neuro-BD presenting with non-specific central nervous system symptoms, the electrolyte abnormality specifically mentioned as accompanying those symptoms was","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when acute neuro-BD was accompanied by vague CNS complaints, the electrolyte disturbance specifically noted alongside them was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", in a patient with acute neuro-BD presenting with non-specific central nervous system symptoms, the electrolyte abnormality specifically mentioned as accompanying those symptoms was hyponatraemia.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when acute neuro-BD was accompanied by vague CNS complaints, the electrolyte disturbance specifically noted alongside them was hyponatraemia."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,7,True,2,accepted,0.520833,0.245902,0.635478,0.198131,13,4,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", an Asian man in his 60s presented to the emergency department after 3 days of fever, headache, general malaise, loss of appetite, persistent hiccups, and arthralgia affecting","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a man from Asia in his 60s came to the emergency department following a 3-day period marked by pyrexia, cephalalgia, feeling generally unwell, reduced appetite, intractable hiccups, and joint pain involving","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", an Asian man in his 60s presented to the emergency department after 3 days of fever, headache, general malaise, loss of appetite, persistent hiccups, and arthralgia affecting the shoulders and ankles.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", a man from Asia in his 60s came to the emergency department following a 3-day period marked by pyrexia, cephalalgia, feeling generally unwell, reduced appetite, intractable hiccups, and joint pain involving the shoulders and ankles."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,8,True,1,accepted,0.230769,0.166667,0.031461,0.033097,4,4,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s was not receiving treatment for his type 2 diabetes mellitus because of","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s was not being treated for type 2 diabetes mellitus owing to","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s was not receiving treatment for his type 2 diabetes mellitus because of limited awareness of his condition","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", the man in his 60s was not being treated for type 2 diabetes mellitus owing to limited awareness of his condition"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/facts/probes_v13.csv,9,True,1,accepted,0.192308,0.125000,0.271663,0.155779,3,2,"According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined after presenting with fever, headache, oral aphthae, and folliculitis-like rashes, his clinically assessed volume status, given that he had no peripheral oedema, was","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", after the man in his 60s came in with fever, headache, oral aphthae, and folliculitis-like rashes, the bedside assessment of his fluid volume, in the absence of peripheral oedema, was","According to the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", when the man in his 60s was examined after presenting with fever, headache, oral aphthae, and folliculitis-like rashes, his clinically assessed volume status, given that he had no peripheral oedema, was euvolemic.","In the case report ""Acute neurological Behçet's disease complicated by a syndrome of inappropriate secretion of antidiuretic hormone"", after the man in his 60s came in with fever, headache, oral aphthae, and folliculitis-like rashes, the bedside assessment of his fluid volume, in the absence of peripheral oedema, was euvolemic."
