step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,4,E,2
0,1,0.0,0,A,2
0,2,1.0,4,E,4
0,3,0.0,0,A,4
0,4,0.0,4,E,2
0,5,0.0,0,A,4
0,6,1.0,0,A,0
0,7,0.0,0,A,1
0,8,0.0,3,D,4
0,9,1.0,0,A,0
0,10,0.0,2,C,1
0,11,1.0,3,D,3
0,12,0.0,2,C,0
0,13,1.0,4,E,4
0,14,0.0,2,C,3
0,15,0.0,3,D,0
0,16,1.0,4,E,4
0,17,1.0,1,B,1
0,18,1.0,2,C,2
0,19,1.0,3,D,3
0,20,0.0,1,B,2
0,21,0.0,3,D,4
0,22,0.0,2,C,1
0,23,0.0,4,E,0
0,24,1.0,2,C,2
0,25,0.0,0,A,3
0,26,0.0,1,B,3
0,27,1.0,3,D,3
0,28,0.0,1,B,0
0,29,0.0,0,A,1
0,30,0.0,1,B,0
0,31,0.0,1,B,3
0,32,0.0,0,A,2
0,33,0.0,3,D,1
0,34,1.0,2,C,2
0,35,0.0,0,A,4
0,36,0.0,4,E,1
0,37,1.0,3,D,3
0,38,0.0,1,B,0
0,39,0.0,2,C,1
0,40,1.0,2,C,2
4,0,0.0,4,E,2
4,1,0.0,0,A,2
4,2,1.0,4,E,4
4,3,0.0,0,A,4
4,4,0.0,4,E,2
4,5,0.0,0,A,4
4,6,1.0,0,A,0
4,7,0.0,0,A,1
4,8,0.0,3,D,4
4,9,1.0,0,A,0
4,10,0.0,2,C,1
4,11,1.0,3,D,3
4,12,0.0,2,C,0
4,13,1.0,4,E,4
4,14,0.0,2,C,3
4,15,0.0,3,D,0
4,16,1.0,4,E,4
4,17,1.0,1,B,1
4,18,1.0,2,C,2
4,19,1.0,3,D,3
4,20,0.0,1,B,2
4,21,0.0,3,D,4
4,22,0.0,2,C,1
4,23,0.0,4,E,0
4,24,1.0,2,C,2
4,25,0.0,0,A,3
4,26,0.0,1,B,3
4,27,1.0,3,D,3
4,28,0.0,1,B,0
4,29,0.0,0,A,1
4,30,0.0,1,B,0
4,31,0.0,1,B,3
4,32,0.0,0,A,2
4,33,0.0,3,D,1
4,34,1.0,2,C,2
4,35,0.0,0,A,4
4,36,0.0,4,E,1
4,37,1.0,3,D,3
4,38,0.0,1,B,0
4,39,0.0,2,C,1
4,40,1.0,2,C,2
8,0,0.0,4,E,2
8,1,0.0,0,A,2
8,2,1.0,4,E,4
8,3,0.0,0,A,4
8,4,0.0,1,B,2
8,5,0.0,3,D,4
8,6,1.0,0,A,0
8,7,0.0,3,D,1
8,8,0.0,3,D,4
8,9,1.0,0,A,0
8,10,0.0,2,C,1
