source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,0,True,1,accepted,0.142857,0.147059,0.386831,0.431095,2,2,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of models described as becoming ubiquitous are","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", which models are described as having become widespread but remaining too costly to train from scratch are","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the kind of models described as becoming ubiquitous are Large foundation models","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", which models are described as having become widespread but remaining too costly to train from scratch are Large foundation models"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,1,True,3,accepted,0.320000,0.250000,0.405904,0.522822,4,3,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) is studied as a principled finetuning paradigm for","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) is presented as a principled approach to","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) is studied as a principled finetuning paradigm for downstream task adaptation.","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) is presented as a principled approach to downstream task adaptation."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,2,True,3,accepted,0.454545,0.200000,0.505208,0.412979,10,2,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) still uses a fairly large number of trainable parameters even though it demonstrates good generalizability because of","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", why does Orthogonal Finetuning (OFT) still require many trainable parameters despite its strong generalization?","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", Orthogonal Finetuning (OFT) still uses a fairly large number of trainable parameters even though it demonstrates good generalizability because of the high dimensionality of orthogonal matrices.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", why does Orthogonal Finetuning (OFT) still require many trainable parameters despite its strong generalization? the high dimensionality of orthogonal matrices."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,3,True,2,accepted,0.482759,0.250000,0.668693,0.444444,10,2,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT still uses a fairly large number of trainable parameters because of the high dimensionality of","In ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" OFT nevertheless requires many trainable weights owing to the large dimensionality of","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", OFT still uses a fairly large number of trainable parameters because of the high dimensionality of orthogonal matrices.","In ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" OFT nevertheless requires many trainable weights owing to the large dimensionality of orthogonal matrices."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,4,True,1,accepted,0.170732,0.083333,0.204986,0.155000,2,1,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors begin by examining Orthogonal Finetuning (OFT) to address its large number of trainable parameters from","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors first analyze Orthogonal Finetuning (OFT) in terms of how information is conveyed, with the aim of reducing the large number of trainable parameters from","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors begin by examining Orthogonal Finetuning (OFT) to address its large number of trainable parameters from an information transmission perspective.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors first analyze Orthogonal Finetuning (OFT) in terms of how information is conveyed, with the aim of reducing the large number of trainable parameters from an information transmission perspective."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,5,True,1,accepted,0.258065,0.193548,0.564103,0.482353,3,2,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient orthogonal parameterization that uses butterfly structures is inspired by the","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the orthogonal parameterization built from butterfly structures takes inspiration from the","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient orthogonal parameterization that uses butterfly structures is inspired by the Cooley-Tukey fast Fourier transform algorithm","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the orthogonal parameterization built from butterfly structures takes inspiration from the Cooley-Tukey fast Fourier transform algorithm"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,6,False,3,absolute lexical overlap still too high (new token Jaccard 0.303 > 0.250 or new LCS 7 > 6; jaccard drop 0.111),0.413793,0.303030,0.358696,0.373333,7,7,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient orthogonal parameterization inspired by the Cooley-Tukey fast Fourier transform algorithm uses","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the proposed efficient orthogonal parameterization, drawing on the Cooley-Tukey fast Fourier transform algorithm, is built with","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the efficient orthogonal parameterization inspired by the Cooley-Tukey fast Fourier transform algorithm uses butterfly structures.","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the proposed efficient orthogonal parameterization, drawing on the Cooley-Tukey fast Fourier transform algorithm, is built with butterfly structures."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,7,False,3,absolute lexical overlap still too high (new token Jaccard 0.258 > 0.250 or new LCS 3 > 6; jaccard drop 0.099),0.357143,0.258065,0.534125,0.485030,5,3,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the novel parameter-efficient finetuning method the authors create by applying the butterfly-structure parameterization to OFT is","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors name the new parameter-efficient finetuning approach they obtain by adapting the butterfly-structure parameterization to OFT","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the novel parameter-efficient finetuning method the authors create by applying the butterfly-structure parameterization to OFT is Orthogonal Butterfly~(BOFT)","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors name the new parameter-efficient finetuning approach they obtain by adapting the butterfly-structure parameterization to OFT Orthogonal Butterfly~(BOFT)"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,8,True,1,accepted,0.370370,0.241379,0.388889,0.371134,4,4,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT introduces a generalized framework that subsumes the previously proposed method as a special case, namely","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is presented as a broader orthogonal finetuning formulation that includes the earlier method as a special case, namely","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT introduces a generalized framework that subsumes the previously proposed method as a special case, namely OFT.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is presented as a broader orthogonal finetuning formulation that includes the earlier method as a special case, namely OFT."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,9,True,1,accepted,0.523810,0.181818,0.436681,0.391534,9,2,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", by subsuming OFT as a special case, BOFT introduces","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is presented as","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", by subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", BOFT is presented as a generalized orthogonal finetuning framework."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,10,True,1,accepted,0.424242,0.225000,0.565445,0.471795,9,3,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors' extensive empirical study of adapting models to various downstream tasks in vision and language includes","Within ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors report a broad empirical evaluation on transferring models to a range of downstream vision-and-language tasks, covering","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors' extensive empirical study of adapting models to various downstream tasks in vision and language includes large vision transformers.","Within ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors report a broad empirical evaluation on transferring models to a range of downstream vision-and-language tasks, covering large vision transformers."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,11,True,3,accepted,0.457143,0.250000,0.429185,0.538095,6,5,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the extensive empirical study of adapting models to downstream tasks in vision and language, the diffusion models examined alongside large vision transformers and large language models are","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the broad empirical evaluation of how large vision transformers and large language models are adapted for later tasks in vision and language also includes","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", in the extensive empirical study of adapting models to downstream tasks in vision and language, the diffusion models examined alongside large vision transformers and large language models are text-to-image diffusion models.","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the broad empirical evaluation of how large vision transformers and large language models are adapted for later tasks in vision and language also includes text-to-image diffusion models."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,12,True,1,accepted,0.270270,0.157895,0.523929,0.359788,8,4,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", one recent model given as an example that demonstrates the remarkable generalization ability of large foundation models is","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors cite one modern example of a model whose strong generalization illustrates the power of large foundation models:","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", one recent model given as an example that demonstrates the remarkable generalization ability of large foundation models is ChatGPT","In ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors cite one modern example of a model whose strong generalization illustrates the power of large foundation models: ChatGPT"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,13,True,1,accepted,0.352941,0.097561,0.507289,0.296530,8,2,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the rapid increase in the performance of large foundation models is paired with a dramatic increase in","As described in the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", gains in large foundation models have been accompanied by a steep rise in","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the rapid increase in the performance of large foundation models is paired with a dramatic increase in the number of parameters.","As described in the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", gains in large foundation models have been accompanied by a steep rise in the number of parameters."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/BOFT/facts/probes_v14.csv,14,True,1,accepted,0.500000,0.166667,0.656716,0.191860,20,3,"According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that the rapid increase in the performance of such models is paired with a dramatic increase in the number of parameters. GPT-3 has approximately","In ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors point out that these models’ gains have come alongside a sharp growth in parameter count. GPT-3 has approximately","According to the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that the rapid increase in the performance of such models is paired with a dramatic increase in the number of parameters. GPT-3 has approximately 175B parameters.","In ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors point out that these models’ gains have come alongside a sharp growth in parameter count. GPT-3 has approximately 175B parameters."
