source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,0,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.210526,0.065217,0.517350,0.410095,7,2,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", current extended context windows are limited to","As stated in the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", present-day expanded context windows top out at","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", current extended context windows are limited to around 128k tokens.","As stated in the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", present-day expanded context windows top out at around 128k tokens."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,1,True,1,accepted,0.292683,0.148936,0.568306,0.421053,10,3,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one reason current extended context windows are limited to around 128k tokens is the scarcity of","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one factor behind the roughly 128k-token limit on present extended context windows is the shortage of","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one reason current extended context windows are limited to around 128k tokens is the scarcity of long texts.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", one factor behind the roughly 128k-token limit on present extended context windows is the shortage of long texts."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,2,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.282609,0.176471,0.563246,0.491315,10,3,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the factor described as introducing catastrophic values and helping explain why current extended context windows are limited to around 128k tokens is","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the factor said to bring in catastrophic values and to help account for why present-day extended context windows stop at roughly 128k tokens is","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the factor described as introducing catastrophic values and helping explain why current extended context windows are limited to around 128k tokens is new token positions","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the factor said to bring in catastrophic values and to help account for why present-day extended context windows stop at roughly 128k tokens is new token positions"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,3,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.333333,0.204082,0.018307,0.019048,8,3,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", LongRoPE extends the context window of pre-trained LLMs for the first time to","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the first reported expansion of pre-trained LLM context length reaches","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", LongRoPE extends the context window of pre-trained LLMs for the first time to \textbf{2048k} tokens","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the first reported expansion of pre-trained LLM context length reaches \textbf{2048k} tokens"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,4,False,3,absolute lexical overlap still too high (new token Jaccard 0.321 > 0.250 or new LCS 5 > 6; jaccard drop 0.119),0.440000,0.321429,0.057866,0.061185,9,5,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the number of fine-tuning steps reported as sufficient for extending the context window of pre-trained LLMs to 2048k tokens while maintaining performance at the original short context window is","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the amount of fine-tuning said to be enough for pushing pre-trained LLMs’ context span to 2048k tokens while preserving their behavior on the original short context window is","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the number of fine-tuning steps reported as sufficient for extending the context window of pre-trained LLMs to 2048k tokens while maintaining performance at the original short context window is 1k fine-tuning steps.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the amount of fine-tuning said to be enough for pushing pre-trained LLMs’ context span to 2048k tokens while preserving their behavior on the original short context window is 1k fine-tuning steps."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,5,True,2,accepted,0.531915,0.160000,0.332016,0.019900,15,2,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", while extending pre-trained LLMs to 2048k tokens with up to only 1k fine-tuning steps at within 256k training lengths, performance is maintained at","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the method is presented as preserving performance at","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", while extending pre-trained LLMs to 2048k tokens with up to only 1k fine-tuning steps at within 256k training lengths, performance is maintained at the original short context window.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the method is presented as preserving performance at the original short context window."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,6,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.207792,0.184211,0.045860,0.038304,3,3,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the efficient search, as part of the first key innovation for extending the context window, identifies and exploits in positional interpolation","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the first major idea uses an efficient search to uncover and leverage in positional interpolation","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the efficient search, as part of the first key innovation for extending the context window, identifies and exploits in positional interpolation two forms of non-uniformities","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the first major idea uses an efficient search to uncover and leverage in positional interpolation two forms of non-uniformities"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,7,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.263158,0.184211,0.132666,0.123457,6,4,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension strategy used to achieve a 2048k context window, the LLM is first fine-tuned before the second positional interpolation step at","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the staged extension method that reaches a 2048k context window begins by fine-tuning an LLM at","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the progressive extension strategy used to achieve a 2048k context window, the LLM is first fine-tuned before the second positional interpolation step at 256k length.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the staged extension method that reaches a 2048k context window begins by fine-tuning an LLM at 256k length."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,8,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.173333,0.155844,0.129555,0.109290,4,2,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the third key innovation, LongRoPE is readjusted to recover short context window performance on","In the third major step described by the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", LongRoPE is recalibrated to restore short-context performance on","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", in the third key innovation, LongRoPE is readjusted to recover short context window performance on 8k length.","In the third major step described by the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", LongRoPE is recalibrated to restore short-context performance on 8k length."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v13.csv,9,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/LongRoPE/facts/probes_v14_low_overlap_strict.audit.csv,0.366667,0.125000,0.543689,0.393443,4,1,"According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors conducted extensive experiments across various tasks to demonstrate the effectiveness of their method on","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the method’s effectiveness was shown through broad testing on","According to the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the authors conducted extensive experiments across various tasks to demonstrate the effectiveness of their method on LLaMA2 and Mistral.","In the paper ""LongRoPE: Extending LLM Context Window Beyond 2 Million Tokens"", the method’s effectiveness was shown through broad testing on LLaMA2 and Mistral."
