review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
arxiv/OFT/3,0,(A),False,,False,0,True,,the same subject in a different context.,the same subject in a different context.,[]
arxiv/OFT/3,1,(B),False,,False,0,True,,just a few images of a subject.,just a few images of a subject.,[]
arxiv/OFT/3,2,(D),False,,False,0,True,,a latent noise code.,a latent noise code.,[]
arxiv/OFT/3,3,(E),False,,False,0,True,,a class-conditioning label.,a class-conditioning label.,[]
arxiv/OFT/0,0,(A),False,,False,0,True,,the normalized parameter space.,the normalized parameter space.,[]
arxiv/OFT/0,1,(B),False,,False,0,True,,the constrained hypersphere.,the constrained hypersphere.,[]
arxiv/OFT/0,2,(C),False,,False,0,True,,the text-prompt embedding space.,the text-prompt embedding space.,[]
arxiv/OFT/0,3,(D),False,,False,0,True,,the latent feature manifold.,the latent feature manifold.,[]
arxiv/OFT/4,0,(A),False,,False,0,True,,inference efficiency.,inference efficiency.,[]
arxiv/OFT/4,1,(B),False,,False,0,True,,fine-grained controllability.,fine-grained controllability.,[]
arxiv/OFT/4,2,(C),False,,False,0,True,,generalizability preservation.,generalizability preservation.,[]
arxiv/OFT/4,3,(D),False,,False,0,True,,sample efficiency.,sample efficiency.,[]
arxiv/OFT/1,0,(B),False,,False,0,True,,controllable generation.,controllable generation.,[]
arxiv/OFT/1,1,(C),False,,False,0,True,,class-conditional generation.,class-conditional generation.,[]
arxiv/OFT/1,2,(D),False,,False,0,True,,text-guided image editing.,text-guided image editing.,[]
arxiv/OFT/1,3,(E),False,,False,0,True,,image inpainting.,image inpainting.,[]
arxiv/OFT/2,0,(A),False,,False,0,True,,Orthogonal Finetuning (OFT).,Orthogonal Finetuning (OFT).,[]
arxiv/OFT/2,1,(C),False,,False,0,True,,Textual Inversion.,Textual Inversion.,[]
arxiv/OFT/2,2,(D),False,,False,0,True,,Low-Rank Adaptation (LoRA).,Low-Rank Adaptation (LoRA).,[]
arxiv/OFT/2,3,(E),False,,False,0,True,,DreamBooth finetuning.,DreamBooth finetuning.,[]
arxiv/OFT/5,0,(A),False,,False,0,True,,the photorealistic image quality of the outputs.,the photorealistic image quality of the outputs.,[]
arxiv/OFT/5,1,(B),False,,False,0,True,,the diversity of generated samples.,the diversity of generated samples.,[]
arxiv/OFT/5,2,(C),False,,False,0,True,,the pairwise neuron relationship on the unit hypersphere.,the pairwise neuron relationship on the unit hypersphere.,[]
arxiv/OFT/5,3,(D),False,,False,0,True,,the finetuning stability of the adapted model.,the finetuning stability of the adapted model.,[]
arxiv/OFT/6,0,(A),False,,False,0,True,,the training efficiency of the finetuning method.,the training efficiency of the finetuning method.,[]
arxiv/OFT/6,1,(B),False,,False,0,True,,the pretrained text-image alignment.,the pretrained text-image alignment.,[]
arxiv/OFT/6,2,(D),False,,False,0,True,,the fidelity of the additional control signal.,the fidelity of the additional control signal.,[]
arxiv/OFT/6,3,(E),False,,False,0,True,,the learned subject identity embedding.,the learned subject identity embedding.,[]
