review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
legal/Pacito_v_Trump/1,legal,Pacito_v_Trump,1,"In the case ""Pacito v. Trump,"" the plaintiffs included three organizations involved in refugee processing and resettlement. According to the opinion, what type of agreements did those organizational plaintiffs have with the State Department?",cooperative agreements.,(C),memoranda of understanding,resettlement service subgrants,cooperative agreements.,grant agreements,procurement contracts,"[""grant agreements"", ""procurement contracts"", ""memoranda of understanding"", ""resettlement service subgrants""]","In the case ""Pacito v. Trump,"" the plaintiffs included three organizations involved in refugee processing and resettlement. According to the opinion, what type of agreements did those organizational plaintiffs have with the State Department?
(A) memoranda of understanding
(B) resettlement service subgrants
(C) cooperative agreements.
(D) grant agreements
(E) procurement contracts","In Pacito v. Trump, the plaintiffs included three organizations involved in refugee processing and resettlement, and according to the opinion those organizational plaintiffs had cooperative agreements.",The plaintiffs are refugees who were previously admitted to the United States or who have been approved for resettlement to the United States but remain outside the country and three organizations that had cooperative agreements with the State Department to provide overseas processing for persons applying for refugee status and resettlement services for refugees admitted to the United States.,BACKGROUND,"In Pacito v. Trump, the plaintiffs included three organizations involved in refugee processing and resettlement, and according to the opinion those organizational plaintiffs had","In Pacito v. Trump, the plaintiffs included three organizations involved in refugee processing and resettlement, and according to the opinion those organizational plaintiffs had
(A) memoranda of understanding
(B) resettlement service subgrants
(C) cooperative agreements.
(D) grant agreements
(E) procurement contracts"
legal/Pacito_v_Trump/4,legal,Pacito_v_Trump,4,"According to Judge Lee’s concurring-in-part and dissenting-in-part opinion in ""Pacito v. Trump,"" how does he characterize the refugee assistance programs after stating that their metes and bounds are up to executive discretion?",hardly a congressional mandate.,(C),a firm congressional directive.,a nonjusticiable political question.,hardly a congressional mandate.,subject to the Secretary’s judgment as needed.,an enforceable statutory entitlement.,"[""subject to the Secretary\u2019s judgment as needed."", ""a firm congressional directive."", ""an enforceable statutory entitlement."", ""a nonjusticiable political question.""]","According to Judge Lee’s concurring-in-part and dissenting-in-part opinion in ""Pacito v. Trump,"" how does he characterize the refugee assistance programs after stating that their metes and bounds are up to executive discretion?
(A) a firm congressional directive.
(B) a nonjusticiable political question.
(C) hardly a congressional mandate.
(D) subject to the Secretary’s judgment as needed.
(E) an enforceable statutory entitlement.","According to Judge Lee’s concurring-in-part and dissenting-in-part opinion in ""Pacito v. Trump,"" after stating that the refugee assistance programs’ metes and bounds are up to executive discretion, he characterizes them as hardly a congressional mandate.",The metes and bounds of the programs are up to executive discretion—hardly a congressional mandate.,DISCUSSION,"According to Judge Lee’s concurring-in-part and dissenting-in-part opinion in ""Pacito v. Trump,"" after stating that the refugee assistance programs’ metes and bounds are up to executive discretion, he characterizes them as","According to Judge Lee’s concurring-in-part and dissenting-in-part opinion in ""Pacito v. Trump,"" after stating that the refugee assistance programs’ metes and bounds are up to executive discretion, he characterizes them as
(A) a firm congressional directive.
(B) a nonjusticiable political question.
(C) hardly a congressional mandate.
(D) subject to the Secretary’s judgment as needed.
(E) an enforceable statutory entitlement."
legal/Pacito_v_Trump/5,legal,Pacito_v_Trump,5,"In the case ""Pacito v. Trump,"" Judge Lee's separate opinion discussed 8 U.S.C. § 1522(d)(2)(B) and then noted that the record did not clearly show whether a particular group of children was involved in the case. What type of children did the opinion say may not be at issue here?",there are any unaccompanied refugee children at issue here.,(E),the Director had found legal and financial responsibility for the children to be necessary in this case.,cash and medical support projects were in fact needed under 8 U.S.C. § 1522(e)(7)(A).,the agency’s funding pause constituted final agency action reviewable under the APA.,the plaintiffs had established Article III standing to obtain injunctive relief.,there are any unaccompanied refugee children at issue here.,"[""the Director had found legal and financial responsibility for the children to be necessary in this case."", ""cash and medical support projects were in fact needed under 8 U.S.C. \u00a7 1522(e)(7)(A)."", ""the agency\u2019s funding pause constituted final agency action reviewable under the APA."", ""the plaintiffs had established Article III standing to obtain injunctive relief.""]","In the case ""Pacito v. Trump,"" Judge Lee's separate opinion discussed 8 U.S.C. § 1522(d)(2)(B) and then noted that the record did not clearly show whether a particular group of children was involved in the case. What type of children did the opinion say may not be at issue here?
(A) the Director had found legal and financial responsibility for the children to be necessary in this case.
(B) cash and medical support projects were in fact needed under 8 U.S.C. § 1522(e)(7)(A).
(C) the agency’s funding pause constituted final agency action reviewable under the APA.
(D) the plaintiffs had established Article III standing to obtain injunctive relief.
(E) there are any unaccompanied refugee children at issue here.","In Judge Lee’s separate opinion in Pacito v. Trump, after discussing 8 U.S.C. § 1522(d)(2)(B), the opinion noted that the record did not clearly show whether there are any unaccompanied refugee children at issue here.",It also is not clear from the record if there are any unaccompanied refugee children at issue here.,DISCUSSION,"In Judge Lee’s separate opinion in Pacito v. Trump, after discussing 8 U.S.C. § 1522(d)(2)(B), the opinion noted that the record did not clearly show whether","In Judge Lee’s separate opinion in Pacito v. Trump, after discussing 8 U.S.C. § 1522(d)(2)(B), the opinion noted that the record did not clearly show whether
(A) the Director had found legal and financial responsibility for the children to be necessary in this case.
(B) cash and medical support projects were in fact needed under 8 U.S.C. § 1522(e)(7)(A).
(C) the agency’s funding pause constituted final agency action reviewable under the APA.
(D) the plaintiffs had established Article III standing to obtain injunctive relief.
(E) there are any unaccompanied refugee children at issue here."
legal/Pacito_v_Trump/16,legal,Pacito_v_Trump,16,"In the case ""Pacito v. Trump,"" after the Western District of Washington orally issued a preliminary injunction, the government on February 26 terminated all but one of the cooperative agreements operating outside the United States. What type of support did those overseas cooperative agreements provide?",USRAP processing support abroad.,(E),humanitarian parole case management overseas.,refugee reception and placement services in the United States.,consular visa adjudication support abroad.,asylum processing support at ports of entry.,USRAP processing support abroad.,"[""refugee reception and placement services in the United States."", ""asylum processing support at ports of entry."", ""consular visa adjudication support abroad."", ""humanitarian parole case management overseas.""]","In the case ""Pacito v. Trump,"" after the Western District of Washington orally issued a preliminary injunction, the government on February 26 terminated all but one of the cooperative agreements operating outside the United States. What type of support did those overseas cooperative agreements provide?
(A) humanitarian parole case management overseas.
(B) refugee reception and placement services in the United States.
(C) consular visa adjudication support abroad.
(D) asylum processing support at ports of entry.
(E) USRAP processing support abroad.","In Pacito v. Trump, after the Western District of Washington orally issued a preliminary injunction, the government on February 26 terminated all but one of the cooperative agreements operating outside the United States, which provided USRAP processing support abroad.","On February 26, the government terminated every cooperative agreement to provide reception and placement services for refugees in the United States and all but one of the cooperative agreements to provide USRAP processing support abroad.",BACKGROUND,"In Pacito v. Trump, after the Western District of Washington orally issued a preliminary injunction, the government on February 26 terminated all but one of the cooperative agreements operating outside the United States, which provided","In Pacito v. Trump, after the Western District of Washington orally issued a preliminary injunction, the government on February 26 terminated all but one of the cooperative agreements operating outside the United States, which provided
(A) humanitarian parole case management overseas.
(B) refugee reception and placement services in the United States.
(C) consular visa adjudication support abroad.
(D) asylum processing support at ports of entry.
(E) USRAP processing support abroad."
legal/Pacito_v_Trump/18,legal,Pacito_v_Trump,18,"In the case ""Pacito v. Trump,"" the Western District of Washington issued a written order on February 28, 2025, clarifying that the injunction also prohibited the suspension of USRAP funding. That written order was issued to define the scope of what earlier court order?",the February 25 preliminary injunction,(C),Executive Order No. 14163,the State Department's obligations under the Refugee Act,the February 25 preliminary injunction,the government's February 26 termination of refugee cooperative agreements,the March 24 second preliminary injunction,"[""the March 24 second preliminary injunction"", ""Executive Order No. 14163"", ""the government's February 26 termination of refugee cooperative agreements"", ""the State Department's obligations under the Refugee Act""]","In the case ""Pacito v. Trump,"" the Western District of Washington issued a written order on February 28, 2025, clarifying that the injunction also prohibited the suspension of USRAP funding. That written order was issued to define the scope of what earlier court order?
(A) Executive Order No. 14163
(B) the State Department's obligations under the Refugee Act
(C) the February 25 preliminary injunction
(D) the government's February 26 termination of refugee cooperative agreements
(E) the March 24 second preliminary injunction","In Pacito v. Trump, the Western District of Washington issued a written order on February 28, 2025, clarifying that the injunction also prohibited the suspension of USRAP funding, and that order was issued to define the scope of the February 25 preliminary injunction","On February 28, the district court issued a written order to define the scope of the February 25 preliminary injunction, specifying that it also prohibits the suspension of USRAP funding.",BACKGROUND,"In Pacito v. Trump, the Western District of Washington issued a written order on February 28, 2025, clarifying that the injunction also prohibited the suspension of USRAP funding, and that order was issued to define the scope of","In Pacito v. Trump, the Western District of Washington issued a written order on February 28, 2025, clarifying that the injunction also prohibited the suspension of USRAP funding, and that order was issued to define the scope of
(A) Executive Order No. 14163
(B) the State Department's obligations under the Refugee Act
(C) the February 25 preliminary injunction
(D) the government's February 26 termination of refugee cooperative agreements
(E) the March 24 second preliminary injunction"
legal/Pacito_v_Trump/23,legal,Pacito_v_Trump,23,"In the case ""Pacito v. Trump,"" after partially ruling on the government's stay request pending appeal, what calendar did the motions panel order the Clerk of Court to place the appeal on?",the next available calendar,(A),the next available calendar,the en banc calendar,the expedited calendar,"the September 19, 2025 oral-argument calendar",the regular merits calendar,"[""the expedited calendar"", ""the September 19, 2025 oral-argument calendar"", ""the regular merits calendar"", ""the en banc calendar""]","In the case ""Pacito v. Trump,"" after partially ruling on the government's stay request pending appeal, what calendar did the motions panel order the Clerk of Court to place the appeal on?
(A) the next available calendar
(B) the en banc calendar
(C) the expedited calendar
(D) the September 19, 2025 oral-argument calendar
(E) the regular merits calendar","In ""Pacito v. Trump,"" after partially ruling on the government's stay request pending appeal, the motions panel ordered the Clerk of Court to place the appeal on the next available calendar",The motions panel directed full briefing and ordered the Clerk of Court to place the appeal on the next available calendar.,BACKGROUND,"In ""Pacito v. Trump,"" after partially ruling on the government's stay request pending appeal, the motions panel ordered the Clerk of Court to place the appeal on","In ""Pacito v. Trump,"" after partially ruling on the government's stay request pending appeal, the motions panel ordered the Clerk of Court to place the appeal on
(A) the next available calendar
(B) the en banc calendar
(C) the expedited calendar
(D) the September 19, 2025 oral-argument calendar
(E) the regular merits calendar"
legal/Pacito_v_Trump/27,legal,Pacito_v_Trump,27,"According to the opinion in ""Pacito v. Trump,"" what does 8 U.S.C. § 1522 require the government to provide to refugees after they are admitted into the United States?",certain reception and placement services,(D),certain asylum and naturalization services,certain screening and vetting services,certain visa and consular services,certain reception and placement services,certain detention and removal services,"[""certain screening and vetting services"", ""certain asylum and naturalization services"", ""certain detention and removal services"", ""certain visa and consular services""]","According to the opinion in ""Pacito v. Trump,"" what does 8 U.S.C. § 1522 require the government to provide to refugees after they are admitted into the United States?
(A) certain asylum and naturalization services
(B) certain screening and vetting services
(C) certain visa and consular services
(D) certain reception and placement services
(E) certain detention and removal services","According to the opinion in ""Pacito v. Trump,"" 8 U.S.C. § 1522 requires the government to provide refugees, after they are admitted into the United States, certain reception and placement services","Under 8 U.S.C. § 1522, the government must provide certain reception and placement services to refugees after their admission into the United States.",DISCUSSION,"According to the opinion in ""Pacito v. Trump,"" 8 U.S.C. § 1522 requires the government to provide refugees, after they are admitted into the United States,","According to the opinion in ""Pacito v. Trump,"" 8 U.S.C. § 1522 requires the government to provide refugees, after they are admitted into the United States,
(A) certain asylum and naturalization services
(B) certain screening and vetting services
(C) certain visa and consular services
(D) certain reception and placement services
(E) certain detention and removal services"
legal/Pacito_v_Trump/32,legal,Pacito_v_Trump,32,"In the case ""Pacito v. Trump,"" after acknowledging the termination of funding for resettlement services, what did the government tell the district court on March 10, 2025, that it was ""actively preparing"" for a new resettlement agency that could provide reception and placement services?",a request for proposals for a new resettlement agency that could provide reception and placement services,(C),guidance for public and private nonprofit agencies seeking grants to administer refugee cash and medical assistance,draft cooperative agreements with the three organizational plaintiffs to resume reception and placement services,a request for proposals for a new resettlement agency that could provide reception and placement services,an interagency contingency plan to expand asylum adjudication capacity at ports of entry,a report to Congress on the termination of refugee admissions and the status of existing resettlement contracts,"[""draft cooperative agreements with the three organizational plaintiffs to resume reception and placement services"", ""guidance for public and private nonprofit agencies seeking grants to administer refugee cash and medical assistance"", ""an interagency contingency plan to expand asylum adjudication capacity at ports of entry"", ""a report to Congress on the termination of refugee admissions and the status of existing resettlement contracts""]","In the case ""Pacito v. Trump,"" after acknowledging the termination of funding for resettlement services, what did the government tell the district court on March 10, 2025, that it was ""actively preparing"" for a new resettlement agency that could provide reception and placement services?
(A) guidance for public and private nonprofit agencies seeking grants to administer refugee cash and medical assistance
(B) draft cooperative agreements with the three organizational plaintiffs to resume reception and placement services
(C) a request for proposals for a new resettlement agency that could provide reception and placement services
(D) an interagency contingency plan to expand asylum adjudication capacity at ports of entry
(E) a report to Congress on the termination of refugee admissions and the status of existing resettlement contracts","In Pacito v. Trump, after acknowledging the termination of funding for resettlement services, the government told the district court on March 10, 2025, that it was actively preparing a request for proposals for a new resettlement agency that could provide reception and placement services","Acknowledging such termination of funding for resettlement services, the government advised the district court on March 10, 2025, that it was “actively preparing a request for proposals for a new resettlement agency that could provide reception and placement services.” Dist. Ct. Dkt. 62, at 5.",DISCUSSION,"In Pacito v. Trump, after acknowledging the termination of funding for resettlement services, the government told the district court on March 10, 2025, that it was actively preparing","In Pacito v. Trump, after acknowledging the termination of funding for resettlement services, the government told the district court on March 10, 2025, that it was actively preparing
(A) guidance for public and private nonprofit agencies seeking grants to administer refugee cash and medical assistance
(B) draft cooperative agreements with the three organizational plaintiffs to resume reception and placement services
(C) a request for proposals for a new resettlement agency that could provide reception and placement services
(D) an interagency contingency plan to expand asylum adjudication capacity at ports of entry
(E) a report to Congress on the termination of refugee admissions and the status of existing resettlement contracts"
legal/Pacito_v_Trump/37,legal,Pacito_v_Trump,37,"In the case ""Pacito v. Trump,"" the opinion explains that refugee reception and placement services may be provided through contracts, grants, or cooperative agreements with public or private nonprofit agencies under 8 U.S.C. § 1522. Which department had cooperative agreements with the organizational plaintiffs?",the Department of State,(D),the Department of Homeland Security,the Department of Health and Human Services,the Department of Labor,the Department of State,the Department of Justice,"[""the Department of Homeland Security"", ""the Department of Health and Human Services"", ""the Department of Justice"", ""the Department of Labor""]","In the case ""Pacito v. Trump,"" the opinion explains that refugee reception and placement services may be provided through contracts, grants, or cooperative agreements with public or private nonprofit agencies under 8 U.S.C. § 1522. Which department had cooperative agreements with the organizational plaintiffs?
(A) the Department of Homeland Security
(B) the Department of Health and Human Services
(C) the Department of Labor
(D) the Department of State
(E) the Department of Justice","In the case ""Pacito v. Trump,"" the opinion explains that refugee reception and placement services may be provided through contracts, grants, or cooperative agreements with public or private nonprofit agencies under 8 U.S.C. § 1522, and the department that had cooperative agreements with the organizational plaintiffs was the Department of State",The organizational plaintiffs are three such organizations with which the Department of State has had cooperative agreements.,DISCUSSION,"In the case ""Pacito v. Trump,"" the opinion explains that refugee reception and placement services may be provided through contracts, grants, or cooperative agreements with public or private nonprofit agencies under 8 U.S.C. § 1522, and the department that had cooperative agreements with the organizational plaintiffs was","In the case ""Pacito v. Trump,"" the opinion explains that refugee reception and placement services may be provided through contracts, grants, or cooperative agreements with public or private nonprofit agencies under 8 U.S.C. § 1522, and the department that had cooperative agreements with the organizational plaintiffs was
(A) the Department of Homeland Security
(B) the Department of Health and Human Services
(C) the Department of Labor
(D) the Department of State
(E) the Department of Justice"
legal/Pacito_v_Trump/38,legal,Pacito_v_Trump,38,"In the case ""Pacito v. Trump,"" Judge Lee concurred in part and dissented in part from the order addressing a stay of the district court’s injunctions. According to that opinion, to whom might the federal government have a legal duty to provide services?",those who were recently admitted before the suspension went into effect.,(A),those who were recently admitted before the suspension went into effect.,those whose refugee admissions had been approved but who had not yet entered the country when the suspension began.,lawful permanent residents and visa holders affected by the administration’s travel restrictions.,"all refugees covered by the prior cooperative agreements, regardless of when they were admitted.",asylum seekers with pending applications at the time the executive order was issued.,"[""those whose refugee admissions had been approved but who had not yet entered the country when the suspension began."", ""all refugees covered by the prior cooperative agreements, regardless of when they were admitted."", ""asylum seekers with pending applications at the time the executive order was issued."", ""lawful permanent residents and visa holders affected by the administration\u2019s travel restrictions.""]","In the case ""Pacito v. Trump,"" Judge Lee concurred in part and dissented in part from the order addressing a stay of the district court’s injunctions. According to that opinion, to whom might the federal government have a legal duty to provide services?
(A) those who were recently admitted before the suspension went into effect.
(B) those whose refugee admissions had been approved but who had not yet entered the country when the suspension began.
(C) lawful permanent residents and visa holders affected by the administration’s travel restrictions.
(D) all refugees covered by the prior cooperative agreements, regardless of when they were admitted.
(E) asylum seekers with pending applications at the time the executive order was issued.","In Judge Lee’s opinion concurring in part and dissenting in part from the order in Pacito v. Trump addressing a stay of the district court’s injunctions, the federal government might have a legal duty to provide services to those who were recently admitted before the suspension went into effect.",But we depart on whether the federal government has a legal duty to provide services to those who were recently admitted before the suspension went into effect.,DISCUSSION,"In Judge Lee’s opinion concurring in part and dissenting in part from the order in Pacito v. Trump addressing a stay of the district court’s injunctions, the federal government might have a legal duty to provide services to","In Judge Lee’s opinion concurring in part and dissenting in part from the order in Pacito v. Trump addressing a stay of the district court’s injunctions, the federal government might have a legal duty to provide services to
(A) those who were recently admitted before the suspension went into effect.
(B) those whose refugee admissions had been approved but who had not yet entered the country when the suspension began.
(C) lawful permanent residents and visa holders affected by the administration’s travel restrictions.
(D) all refugees covered by the prior cooperative agreements, regardless of when they were admitted.
(E) asylum seekers with pending applications at the time the executive order was issued."
