review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/12,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,12,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient received Pneumocystis jirovecii pneumonia prophylaxis during treatment for dermatomyositis. After sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia, what prophylactic treatment did he subsequently tolerate?",nebulised pentamidine 300 mg every 4 weeks.,(D),atovaquone 1500 mg orally once daily with food.,sulfamethoxazole-trimethoprim 960 mg three times weekly.,oral dapsone 100 mg once daily.,nebulised pentamidine 300 mg every 4 weeks.,valganciclovir 450 mg once daily.,"[""oral dapsone 100 mg once daily."", ""atovaquone 1500 mg orally once daily with food."", ""sulfamethoxazole-trimethoprim 960 mg three times weekly."", ""valganciclovir 450 mg once daily.""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient received Pneumocystis jirovecii pneumonia prophylaxis during treatment for dermatomyositis. After sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia, what prophylactic treatment did he subsequently tolerate?
(A) atovaquone 1500 mg orally once daily with food.
(B) sulfamethoxazole-trimethoprim 960 mg three times weekly.
(C) oral dapsone 100 mg once daily.
(D) nebulised pentamidine 300 mg every 4 weeks.
(E) valganciclovir 450 mg once daily.","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with nebulised pentamidine 300 mg every 4 weeks.","For Pneumocystis jirovecii pneumonia prophylaxis, he was initially commenced on sulfamethoxazole-trimethoprim, though this was ceased due to the development of haemolytic anaemia (in the absence of glucose-6-phosphate dehydrogenase (G6PD) deficiency) and he subsequently tolerated nebulised pentamidine 300 mg every 4 weeks.",Treatment,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after sulfamethoxazole-trimethoprim was stopped because he developed haemolytic anaemia during treatment for dermatomyositis, the patient subsequently tolerated Pneumocystis jirovecii pneumonia prophylaxis with
(A) atovaquone 1500 mg orally once daily with food.
(B) sulfamethoxazole-trimethoprim 960 mg three times weekly.
(C) oral dapsone 100 mg once daily.
(D) nebulised pentamidine 300 mg every 4 weeks.
(E) valganciclovir 450 mg once daily."
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/15,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,15,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system. What type of disease is dermatomyositis?",a rare autoimmune disease,(C),a common allergic disorder,a form of recurrent angioedema,a rare autoimmune disease,a rare inherited muscular dystrophy,a rare autoinflammatory disease,"[""a form of recurrent angioedema"", ""a rare autoinflammatory disease"", ""a common allergic disorder"", ""a rare inherited muscular dystrophy""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system. What type of disease is dermatomyositis?
(A) a common allergic disorder
(B) a form of recurrent angioedema
(C) a rare autoimmune disease
(D) a rare inherited muscular dystrophy
(E) a rare autoinflammatory disease","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is a rare autoimmune disease","Dermatomyositis is a rare autoimmune disease that typically affects the skin, muscle and respiratory system.",Abstract,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors summarize dermatomyositis as a condition that typically affects the skin, muscle, and respiratory system, and dermatomyositis is
(A) a common allergic disorder
(B) a form of recurrent angioedema
(C) a rare autoimmune disease
(D) a rare inherited muscular dystrophy
(E) a rare autoinflammatory disease"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/28,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,28,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as having a bimodal distribution. What age range marks the peak onset in children?",aged 5–14 years,(E),aged 2–10 years,aged 12–18 years,aged 6 months–5 years,aged 10–19 years and in adults aged 45–64 years,aged 5–14 years,"[""aged 2\u201310 years"", ""aged 12\u201318 years"", ""aged 6 months\u20135 years"", ""aged 10\u201319 years and in adults aged 45\u201364 years""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as having a bimodal distribution. What age range marks the peak onset in children?
(A) aged 2–10 years
(B) aged 12–18 years
(C) aged 6 months–5 years
(D) aged 10–19 years and in adults aged 45–64 years
(E) aged 5–14 years","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as having a bimodal distribution, with peak onset in children aged 5–14 years","It has a bimodal distribution, with a peak onset in children aged 5–14 years and in adults aged 45–64 years.",Background,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as having a bimodal distribution, with peak onset in children","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", dermatomyositis is described as having a bimodal distribution, with peak onset in children
(A) aged 2–10 years
(B) aged 12–18 years
(C) aged 6 months–5 years
(D) aged 10–19 years and in adults aged 45–64 years
(E) aged 5–14 years"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/37,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,37,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a creatine kinase level was requested during the evaluation of a man in his 40s with progressive neck swelling and proximal muscle weakness, and it was found the next day to be significantly elevated. What was the creatine kinase level?",16 184 U/L,(C),4 000 U/L,684 U/L,16 184 U/L,6 184 U/L,1 618 U/L,"[""1\u2009618\u2009U/L"", ""6\u2009184\u2009U/L"", ""684\u2009U/L"", ""4\u2009000\u2009U/L""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a creatine kinase level was requested during the evaluation of a man in his 40s with progressive neck swelling and proximal muscle weakness, and it was found the next day to be significantly elevated. What was the creatine kinase level?
(A) 4 000 U/L
(B) 684 U/L
(C) 16 184 U/L
(D) 6 184 U/L
(E) 1 618 U/L","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the evaluation of a man in his 40s with progressive neck swelling and proximal muscle weakness, the creatine kinase level requested was found the next day to be significantly elevated at 16 184 U/L",A creatine kinase level was requested and was found on the next day to be significantly elevated at 16 184 U/L.,Case presentation,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the evaluation of a man in his 40s with progressive neck swelling and proximal muscle weakness, the creatine kinase level requested was found the next day to be significantly elevated at","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the evaluation of a man in his 40s with progressive neck swelling and proximal muscle weakness, the creatine kinase level requested was found the next day to be significantly elevated at
(A) 4 000 U/L
(B) 684 U/L
(C) 16 184 U/L
(D) 6 184 U/L
(E) 1 618 U/L"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/49,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,49,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a thigh MRI was performed during the workup of a man in his 40s with suspected dermatomyositis and showed active myositis in some muscles and milder involvement in others. Which muscles had milder myositis on the MRI of the thighs?","involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles",(C),"involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles","involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles","involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles","involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings","involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles","[""involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings"", ""involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles"", ""involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles"", ""involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a thigh MRI was performed during the workup of a man in his 40s with suspected dermatomyositis and showed active myositis in some muscles and milder involvement in others. Which muscles had milder myositis on the MRI of the thighs?
(A) involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles
(B) involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles
(C) involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles
(D) involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings
(E) involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles","MRI of the thighs showed changes consistent with active myositis in the bilateral obturator internus and externus muscles and milder myositis involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles (figure 2).",Investigations,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during the workup of a man in his 40s with suspected dermatomyositis, a thigh MRI showed active myositis in some muscles and milder myositis
(A) involving the deltoids, bilateral biceps brachii muscles and paraspinal muscles
(B) involving the quadriceps, bilateral sartorius muscles and bilateral proximal iliopsoas muscles
(C) involving the hip adductors, bilateral gracilis muscles and bilateral distal iliopsoas muscles
(D) involving the bilateral obturator internus and externus muscles, gluteus medius muscles and bilateral proximal hamstrings
(E) involving the hip abductors, bilateral tensor fasciae latae muscles and bilateral proximal iliopsoas muscles"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/62,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,62,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient had persistent dysphagia when he was discharged after a 21-day inpatient stay. What route was used to administer his oral medications at that time?",nasogastric tube,(D),a percutaneous endoscopic gastrostomy tube,a jejunostomy tube,an orogastric tube,nasogastric tube,a central venous catheter,"[""a percutaneous endoscopic gastrostomy tube"", ""an orogastric tube"", ""a jejunostomy tube"", ""a central venous catheter""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient had persistent dysphagia when he was discharged after a 21-day inpatient stay. What route was used to administer his oral medications at that time?
(A) a percutaneous endoscopic gastrostomy tube
(B) a jejunostomy tube
(C) an orogastric tube
(D) nasogastric tube
(E) a central venous catheter","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through nasogastric tube",His oral medications were administered through nasogastric tube as he had persistent dysphagia at the time of discharge.,Treatment,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when the patient was discharged after a 21-day inpatient stay with persistent dysphagia, his oral medications were administered through
(A) a percutaneous endoscopic gastrostomy tube
(B) a jejunostomy tube
(C) an orogastric tube
(D) nasogastric tube
(E) a central venous catheter"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/67,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,67,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness. At the time of discharge, what degree of improvement had occurred in the cervical soft tissue swelling?",marked improvement in cervical soft tissue swelling,(A),marked improvement in cervical soft tissue swelling,normalization of serum creatine kinase levels,full recovery of hip flexor strength,resolution of dysphagia with discontinuation of nasogastric tube feeding,complete resolution of cervical soft tissue swelling,"[""complete resolution of cervical soft tissue swelling"", ""full recovery of hip flexor strength"", ""resolution of dysphagia with discontinuation of nasogastric tube feeding"", ""normalization of serum creatine kinase levels""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness. At the time of discharge, what degree of improvement had occurred in the cervical soft tissue swelling?
(A) marked improvement in cervical soft tissue swelling
(B) normalization of serum creatine kinase levels
(C) full recovery of hip flexor strength
(D) resolution of dysphagia with discontinuation of nasogastric tube feeding
(E) complete resolution of cervical soft tissue swelling","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated marked improvement in cervical soft tissue swelling","After 3 weeks of hospitalisation and treatment, the patient demonstrated moderate improvement in hip flexor weakness and marked improvement in cervical soft tissue swelling, although the latter had not fully resolved at the time of discharge.",Outcome and follow-up,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was hospitalized and treated for 3 weeks for dermatomyositis with severe cervical soft tissue swelling and hip flexor weakness, the patient demonstrated
(A) marked improvement in cervical soft tissue swelling
(B) normalization of serum creatine kinase levels
(C) full recovery of hip flexor strength
(D) resolution of dysphagia with discontinuation of nasogastric tube feeding
(E) complete resolution of cervical soft tissue swelling"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/74,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,74,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient remained under follow-up for possible malignancy after being diagnosed with SAE1 antibody-positive dermatomyositis. As part of this malignancy workup, he was planned for a gastroscopy and colonoscopy. What condition were these endoscopic tests intended to exclude?",occult gastrointestinal/colorectal malignancy,(C),occult pulmonary/thoracic malignancy,mycophenolate-associated gastrointestinal ulceration,occult gastrointestinal/colorectal malignancy,inflammatory bowel disease-related enterocolitis,aspiration-related oesophageal/upper-airway pathology,"[""aspiration-related oesophageal/upper-airway pathology"", ""occult pulmonary/thoracic malignancy"", ""inflammatory bowel disease-related enterocolitis"", ""mycophenolate-associated gastrointestinal ulceration""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient remained under follow-up for possible malignancy after being diagnosed with SAE1 antibody-positive dermatomyositis. As part of this malignancy workup, he was planned for a gastroscopy and colonoscopy. What condition were these endoscopic tests intended to exclude?
(A) occult pulmonary/thoracic malignancy
(B) mycophenolate-associated gastrointestinal ulceration
(C) occult gastrointestinal/colorectal malignancy
(D) inflammatory bowel disease-related enterocolitis
(E) aspiration-related oesophageal/upper-airway pathology","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude occult gastrointestinal/colorectal malignancy",He will undergo a gastroscopy and colonoscopy to exclude occult gastrointestinal/colorectal malignancy.,Outcome and follow-up,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude
(A) occult pulmonary/thoracic malignancy
(B) mycophenolate-associated gastrointestinal ulceration
(C) occult gastrointestinal/colorectal malignancy
(D) inflammatory bowel disease-related enterocolitis
(E) aspiration-related oesophageal/upper-airway pathology"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/77,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,77,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by certain cutaneous features. Which cutaneous eruption is specifically mentioned as being typical?",heliotrope rash,(C),malar rash,livedo reticularis,heliotrope rash,erythema nodosum,angioedema,"[""malar rash"", ""angioedema"", ""livedo reticularis"", ""erythema nodosum""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by certain cutaneous features. Which cutaneous eruption is specifically mentioned as being typical?
(A) malar rash
(B) livedo reticularis
(C) heliotrope rash
(D) erythema nodosum
(E) angioedema","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash","SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash, Gottron’s papules, V-neck sign and shawl sign.",Discussion,"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as
(A) malar rash
(B) livedo reticularis
(C) heliotrope rash
(D) erythema nodosum
(E) angioedema"
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/79,medical,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,79,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including a specific papular skin finding. What is that papular finding?",Gottron’s papules,(E),malar rash,shawl sign,heliotrope rash,Gottron’s sign,Gottron’s papules,"[""Gottron\u2019s sign"", ""heliotrope rash"", ""shawl sign"", ""malar rash""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including a specific papular skin finding. What is that papular finding?
(A) malar rash
(B) shawl sign
(C) heliotrope rash
(D) Gottron’s sign
(E) Gottron’s papules","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding Gottron’s papules","SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash, Gottron’s papules, V-neck sign and shawl sign.",Discussion,"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding
(A) malar rash
(B) shawl sign
(C) heliotrope rash
(D) Gottron’s sign
(E) Gottron’s papules"
