probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" before the United States Court of Appeals for the Eighth Circuit, what did Bruce Cohen allege his employer failed to pay him and other similarly situated employees?",overtime wages,(D),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" before the United States Court of Appeals for the Eighth Circuit, what did Bruce Cohen allege his employer failed to pay him and other similarly situated employees?
(A) minimum wages
(B) severance benefits
(C) prevailing wages
(D) overtime wages
(E) earned commissions",minimum wages,severance benefits,prevailing wages,overtime wages,earned commissions,"[""minimum wages"", ""earned commissions"", ""severance benefits"", ""prevailing wages""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", before the United States Court of Appeals for the Eighth Circuit, Bruce Cohen alleged that his employer failed to pay him and other similarly situated employees overtime wages","Bruce Cohen brought this lawsuit alleging his employer, Consilio, LLC, failed to pay overtime wages to him and other similarly situated employees.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" before the United States Court of Appeals for the Eighth Circuit, what did Bruce Cohen allege his employer failed to pay him and other similarly situated employees?
(A) minimum wages
(B) severance benefits
(C) prevailing wages
(D) overtime wages
(E) earned commissions"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, for what purpose did the appellate court remand the case to the district court?",to determine its jurisdiction.,(D),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, for what purpose did the appellate court remand the case to the district court?
(A) to calculate additional overtime wages and liquidated damages.
(B) to decide whether Consilio’s overtime policy remained in effect.
(C) to consider class certification under the MFLSA.
(D) to determine its jurisdiction.
(E) to adjudicate Cohen’s remaining claim for civil penalties.",to calculate additional overtime wages and liquidated damages.,to decide whether Consilio’s overtime policy remained in effect.,to consider class certification under the MFLSA.,to determine its jurisdiction.,to adjudicate Cohen’s remaining claim for civil penalties.,"[""to decide whether Consilio\u2019s overtime policy remained in effect."", ""to adjudicate Cohen\u2019s remaining claim for civil penalties."", ""to calculate additional overtime wages and liquidated damages."", ""to consider class certification under the MFLSA.""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, the appellate court remanded the case to the district court to determine its jurisdiction.","Accordingly, we vacate the district court’s grant of summary judgment as to Cohen’s MFLSA claim and remand for the district court to determine its jurisdiction.",II,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, for what purpose did the appellate court remand the case to the district court?
(A) to calculate additional overtime wages and liquidated damages.
(B) to decide whether Consilio’s overtime policy remained in effect.
(C) to consider class certification under the MFLSA.
(D) to determine its jurisdiction.
(E) to adjudicate Cohen’s remaining claim for civil penalties."
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" what did the court say it would not disturb when addressing Cohen’s MWTA claim after concluding that he offered no meaningful argument in support of reversal?",the district court’s order dismissing this claim.,(D),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" what did the court say it would not disturb when addressing Cohen’s MWTA claim after concluding that he offered no meaningful argument in support of reversal?
(A) the district court’s award of statutory civil penalties under the MWTA.
(B) the district court’s jurisdictional ruling on Cohen’s MFLSA claim.
(C) the district court’s grant of summary judgment as to Cohen’s MFLSA claim.
(D) the district court’s order dismissing this claim.
(E) the district court’s denial of class certification on the state-law wage claims.",the district court’s award of statutory civil penalties under the MWTA.,the district court’s jurisdictional ruling on Cohen’s MFLSA claim.,the district court’s grant of summary judgment as to Cohen’s MFLSA claim.,the district court’s order dismissing this claim.,the district court’s denial of class certification on the state-law wage claims.,"[""the district court\u2019s grant of summary judgment as to Cohen\u2019s MFLSA claim."", ""the district court\u2019s jurisdictional ruling on Cohen\u2019s MFLSA claim."", ""the district court\u2019s denial of class certification on the state-law wage claims."", ""the district court\u2019s award of statutory civil penalties under the MWTA.""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after concluding that Cohen offered no meaningful argument in support of reversal of his MWTA claim, the court said it would not disturb the district court’s order dismissing this claim.","With no meaningful argument in support of reversal, we will not disturb the district court’s order dismissing this claim.",II,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" what did the court say it would not disturb when addressing Cohen’s MWTA claim after concluding that he offered no meaningful argument in support of reversal?
(A) the district court’s award of statutory civil penalties under the MWTA.
(B) the district court’s jurisdictional ruling on Cohen’s MFLSA claim.
(C) the district court’s grant of summary judgment as to Cohen’s MFLSA claim.
(D) the district court’s order dismissing this claim.
(E) the district court’s denial of class certification on the state-law wage claims."
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" when did Consilio email Cohen and other Minnesota-based hourly licensed attorney document reviewers about instituting a new premium overtime policy?",July 2019,(A),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" when did Consilio email Cohen and other Minnesota-based hourly licensed attorney document reviewers about instituting a new premium overtime policy?
(A) July 2019
(B) June 2019
(C) July 2018
(D) August 2019
(E) March 2020",July 2019,June 2019,July 2018,August 2019,March 2020,"[""June 2019"", ""August 2019"", ""July 2018"", ""March 2020""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Consilio emailed Cohen and other Minnesota-based hourly licensed attorney document reviewers in July 2019","In July 2019, Consilio sent an email to Cohen and other Minnesota-based hourly licensed attorney document reviewers, explaining that it would be instituting a new premium overtime policy in August 2019.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" when did Consilio email Cohen and other Minnesota-based hourly licensed attorney document reviewers about instituting a new premium overtime policy?
(A) July 2019
(B) June 2019
(C) July 2018
(D) August 2019
(E) March 2020"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" the court first addressed Cohen’s MPWA claim. According to the opinion, what type of penalties did the parties dispute whether Cohen could seek under Minnesota Statutes §§ 181.171 and 181.101?",average daily wage penalties.,(C),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" the court first addressed Cohen’s MPWA claim. According to the opinion, what type of penalties did the parties dispute whether Cohen could seek under Minnesota Statutes §§ 181.171 and 181.101?
(A) statutory civil penalties for each pay-period violation
(B) reinstatement and front pay for wrongful termination
(C) average daily wage penalties.
(D) liquidated damages equal to the amount of unpaid wages
(E) treble damages for willful nonpayment of wages",statutory civil penalties for each pay-period violation,reinstatement and front pay for wrongful termination,average daily wage penalties.,liquidated damages equal to the amount of unpaid wages,treble damages for willful nonpayment of wages,"[""liquidated damages equal to the amount of unpaid wages"", ""statutory civil penalties for each pay-period violation"", ""reinstatement and front pay for wrongful termination"", ""treble damages for willful nonpayment of wages""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when the court first addressed Cohen’s MPWA claim, the parties disputed whether Cohen could seek relief under Minnesota Statutes §§ 181.171 and 181.101 in the form of average daily wage penalties.",The parties dispute whether Cohen may seek “average daily wage penalties” under §§ 181.171 and 181.101.,II,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" the court first addressed Cohen’s MPWA claim. According to the opinion, what type of penalties did the parties dispute whether Cohen could seek under Minnesota Statutes §§ 181.171 and 181.101?
(A) statutory civil penalties for each pay-period violation
(B) reinstatement and front pay for wrongful termination
(C) average daily wage penalties.
(D) liquidated damages equal to the amount of unpaid wages
(E) treble damages for willful nonpayment of wages"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" according to the opinion describing Cohen's employment with Consilio, in what year did Cohen begin working for the company as an hourly licensed attorney document reviewer?",in 2018,(E),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" according to the opinion describing Cohen's employment with Consilio, in what year did Cohen begin working for the company as an hourly licensed attorney document reviewer?
(A) after being admitted to the Minnesota bar
(B) in 2017
(C) in July 2019
(D) in 2019
(E) in 2018",after being admitted to the Minnesota bar,in 2017,in July 2019,in 2019,in 2018,"[""in 2019"", ""in July 2019"", ""in 2017"", ""after being admitted to the Minnesota bar""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", according to the opinion describing Cohen's employment with Consilio, Cohen began working for the company as an hourly licensed attorney document reviewer in 2018",Cohen began working for Consilio in 2018 as an hourly licensed attorney document reviewer.,I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" according to the opinion describing Cohen's employment with Consilio, in what year did Cohen begin working for the company as an hourly licensed attorney document reviewer?
(A) after being admitted to the Minnesota bar
(B) in 2017
(C) in July 2019
(D) in 2019
(E) in 2018"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio sent an email in July 2019 to Cohen and other Minnesota-based hourly licensed attorney document reviewers. According to that email, what policy did Consilio say it would be instituting in August 2019?",a new premium overtime policy,(B),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio sent an email in July 2019 to Cohen and other Minnesota-based hourly licensed attorney document reviewers. According to that email, what policy did Consilio say it would be instituting in August 2019?
(A) a new overtime preapproval policy
(B) a new premium overtime policy
(C) a new timekeeping and billing policy
(D) a mandatory arbitration policy
(E) a revised base-pay classification policy",a new overtime preapproval policy,a new premium overtime policy,a new timekeeping and billing policy,a mandatory arbitration policy,a revised base-pay classification policy,"[""a revised base-pay classification policy"", ""a new overtime preapproval policy"", ""a mandatory arbitration policy"", ""a new timekeeping and billing policy""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Consilio’s July 2019 email to Cohen and other Minnesota-based hourly licensed attorney document reviewers said it would be instituting in August 2019 a new premium overtime policy","In July 2019, Consilio sent an email to Cohen and other Minnesota-based hourly licensed attorney document reviewers, explaining that it would be instituting a new premium overtime policy in August 2019.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio sent an email in July 2019 to Cohen and other Minnesota-based hourly licensed attorney document reviewers. According to that email, what policy did Consilio say it would be instituting in August 2019?
(A) a new overtime preapproval policy
(B) a new premium overtime policy
(C) a new timekeeping and billing policy
(D) a mandatory arbitration policy
(E) a revised base-pay classification policy"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio emailed Minnesota-based hourly licensed attorney document reviewers in July 2019 about a new premium overtime policy to take effect in August 2019. According to the opinion, what did that new policy eliminate for Cohen and his fellow employees?",overtime premium pay,(D),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio emailed Minnesota-based hourly licensed attorney document reviewers in July 2019 about a new premium overtime policy to take effect in August 2019. According to the opinion, what did that new policy eliminate for Cohen and his fellow employees?
(A) paid meal-break compensation
(B) employer-sponsored health coverage
(C) document-review bonus eligibility
(D) overtime premium pay
(E) weekend differential pay",paid meal-break compensation,employer-sponsored health coverage,document-review bonus eligibility,overtime premium pay,weekend differential pay,"[""weekend differential pay"", ""document-review bonus eligibility"", ""paid meal-break compensation"", ""employer-sponsored health coverage""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after Consilio emailed Minnesota-based hourly licensed attorney document reviewers in July 2019 about a new premium overtime policy to take effect in August 2019, the new policy eliminated overtime premium pay",The new policy eliminated overtime premium pay and clarified that Cohen and his fellow employees would be paid “at [their] base pay rate” for all hours worked.,I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Consilio emailed Minnesota-based hourly licensed attorney document reviewers in July 2019 about a new premium overtime policy to take effect in August 2019. According to the opinion, what did that new policy eliminate for Cohen and his fellow employees?
(A) paid meal-break compensation
(B) employer-sponsored health coverage
(C) document-review bonus eligibility
(D) overtime premium pay
(E) weekend differential pay"
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen filed suit in August 2020 on behalf of himself and a putative class. According to the opinion, what did he allege Consilio failed to pay to him and similarly situated employees?",overtime wages owed to him and similarly situated employees.,(C),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen filed suit in August 2020 on behalf of himself and a putative class. According to the opinion, what did he allege Consilio failed to pay to him and similarly situated employees?
(A) minimum wages owed to him and other Minnesota contract attorneys.
(B) the premium overtime rate described in Consilio’s July 2019 policy email.
(C) overtime wages owed to him and similarly situated employees.
(D) commissions and bonus compensation earned by similarly situated employees.
(E) final wages due upon termination to him and the putative class.",minimum wages owed to him and other Minnesota contract attorneys.,the premium overtime rate described in Consilio’s July 2019 policy email.,overtime wages owed to him and similarly situated employees.,commissions and bonus compensation earned by similarly situated employees.,final wages due upon termination to him and the putative class.,"[""the premium overtime rate described in Consilio\u2019s July 2019 policy email."", ""minimum wages owed to him and other Minnesota contract attorneys."", ""final wages due upon termination to him and the putative class."", ""commissions and bonus compensation earned by similarly situated employees.""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when Cohen filed suit in August 2020 on behalf of himself and a putative class, he alleged that Consilio failed to pay overtime wages owed to him and similarly situated employees.","In August 2020, Cohen sued Consilio on behalf of himself and a putative class, alleging that Consilio failed to pay overtime wages owed to him and similarly situated employees.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen filed suit in August 2020 on behalf of himself and a putative class. According to the opinion, what did he allege Consilio failed to pay to him and similarly situated employees?
(A) minimum wages owed to him and other Minnesota contract attorneys.
(B) the premium overtime rate described in Consilio’s July 2019 policy email.
(C) overtime wages owed to him and similarly situated employees.
(D) commissions and bonus compensation earned by similarly situated employees.
(E) final wages due upon termination to him and the putative class."
"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen sued Consilio in Minnesota state-law wage litigation and alleged violations of several statutes. According to the opinion, what Minnesota statute abbreviated MFLSA did Cohen claim Consilio violated?",Minnesota Fair Labor Standards Act,(A),"In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen sued Consilio in Minnesota state-law wage litigation and alleged violations of several statutes. According to the opinion, what Minnesota statute abbreviated MFLSA did Cohen claim Consilio violated?
(A) Minnesota Fair Labor Standards Act
(B) Minnesota Payment of Wages Act
(C) Minnesota Wage Theft Act
(D) federal Fair Labor Standards Act
(E) Minnesota Family and Medical Leave Act",Minnesota Fair Labor Standards Act,Minnesota Payment of Wages Act,Minnesota Wage Theft Act,federal Fair Labor Standards Act,Minnesota Family and Medical Leave Act,"[""Minnesota Payment of Wages Act"", ""Minnesota Wage Theft Act"", ""federal Fair Labor Standards Act"", ""Minnesota Family and Medical Leave Act""]","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Cohen alleged that Consilio violated several Minnesota wage statutes, including the statute abbreviated MFLSA, which was the Minnesota Fair Labor Standards Act","Cohen alleged that Consilio’s actions violated the Minnesota Payment of Wages Act (MPWA), Minn. Stat. Ann. §§ 181.101, 181.171, subd. 1; Minnesota Fair Labor Standards Act (MFLSA), Minn. Stat. Ann. §§ 177.25, 177.27, subd. 8; and Minnesota Wage Theft Act (MWTA), Minn. Stat. Ann. §§ 181.032(f), (d)(4), 181.171, subd. 1, 177.27.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""Bruce Charles Cohen v. Consilio, LLC,"" Cohen sued Consilio in Minnesota state-law wage litigation and alleged violations of several statutes. According to the opinion, what Minnesota statute abbreviated MFLSA did Cohen claim Consilio violated?
(A) Minnesota Fair Labor Standards Act
(B) Minnesota Payment of Wages Act
(C) Minnesota Wage Theft Act
(D) federal Fair Labor Standards Act
(E) Minnesota Family and Medical Leave Act"
