source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,0,True,3,accepted,0.484848,0.151515,0.454212,0.282051,10,2,"In the case ""United States v. Justin Cutbank"", the jury convicted Justin Cutbank under 18 U.S.C. §§ 922(g)(1) and 924(e) of","In United States v. Justin Cutbank, the jury found Justin Cutbank guilty of","In the case ""United States v. Justin Cutbank"", the jury convicted Justin Cutbank under 18 U.S.C. §§ 922(g)(1) and 924(e) of being a felon in possession of a firearm.","In United States v. Justin Cutbank, the jury found Justin Cutbank guilty of being a felon in possession of a firearm."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,1,False,3,absolute lexical overlap still too high (new token Jaccard 0.400 > 0.250 or new LCS 5 > 6; jaccard drop 0.005),0.405405,0.400000,0.461538,0.510638,4,5,"In the case ""United States v. Justin Cutbank"", after D.F. called the police, officers also received a separate report from a house about a half mile away that a man was","In ""United States v. Justin Cutbank,"" police additionally got a call from another residence roughly half a mile from D.F.’s home saying that a man was","In the case ""United States v. Justin Cutbank"", after D.F. called the police, officers also received a separate report from a house about a half mile away that a man was in the garage and refused to leave.","In ""United States v. Justin Cutbank,"" police additionally got a call from another residence roughly half a mile from D.F.’s home saying that a man was in the garage and refused to leave."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,2,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.461538,0.170732,0.490956,0.386076,3,2,"In the case ""United States v. Justin Cutbank"", after police responded to a report that a man was in a nearby garage and refusing to leave, and Cutbank barricaded himself inside and made erratic statements over several hours, he claimed to have","In the case ""United States v. Justin Cutbank"", after officers got to the scene and Cutbank remained inside the garage for hours while speaking incoherently, he said he had","In the case ""United States v. Justin Cutbank"", after police responded to a report that a man was in a nearby garage and refusing to leave, and Cutbank barricaded himself inside and made erratic statements over several hours, he claimed to have a weapon.","In the case ""United States v. Justin Cutbank"", after officers got to the scene and Cutbank remained inside the garage for hours while speaking incoherently, he said he had a weapon."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,3,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.294118,0.205128,0.508961,0.378182,5,3,"In the case ""United States v. Justin Cutbank"", when officers attempted to detain Cutbank after he barricaded himself in a garage, he bit an officer during the struggle on","In ""United States v. Justin Cutbank,"" once officers tried to take him into custody after he had barricaded himself in a garage, he fought back by biting an officer on","In the case ""United States v. Justin Cutbank"", when officers attempted to detain Cutbank after he barricaded himself in a garage, he bit an officer during the struggle on the face and neck","In ""United States v. Justin Cutbank,"" once officers tried to take him into custody after he had barricaded himself in a garage, he fought back by biting an officer on the face and neck"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,4,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.526316,0.111111,0.765766,0.453333,8,1,"In the case ""United States v. Justin Cutbank"", the jury found Cutbank guilty of the charged felon-in-possession offense and also found that he had previously been convicted of at least three violent felonies, which triggered the enhanced penalty provisions of","In ""United States v. Justin Cutbank"", the verdict also included a finding that Cutbank had three or more prior violent felony convictions, thereby activating the sentencing enhancement under","In the case ""United States v. Justin Cutbank"", the jury found Cutbank guilty of the charged felon-in-possession offense and also found that he had previously been convicted of at least three violent felonies, which triggered the enhanced penalty provisions of § 924(e).","In ""United States v. Justin Cutbank"", the verdict also included a finding that Cutbank had three or more prior violent felony convictions, thereby activating the sentencing enhancement under § 924(e)."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,5,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.260000,0.100000,0.088773,0.053571,3,1,"In the case ""United States v. Justin Cutbank"", before trial Cutbank moved under Federal Rule of Evidence 404(b) to prevent testimony from","Ahead of trial in ""United States v. Justin Cutbank"", Cutbank sought to bar testimony from","In the case ""United States v. Justin Cutbank"", before trial Cutbank moved under Federal Rule of Evidence 404(b) to prevent testimony from D.F. and C.F.","Ahead of trial in ""United States v. Justin Cutbank"", Cutbank sought to bar testimony from D.F. and C.F."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,6,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.294118,0.206897,0.076749,0.071279,4,4,"In the case ""United States v. Justin Cutbank"", citing United States v. Battle on the relevance of prior firearm possession to a later possession charge, the court stated that prior possession helps establish","In United States v. Justin Cutbank, invoking United States v. Battle for the evidentiary significance of earlier firearm possession in relation to a subsequent possession charge, the court explained that such prior possession can help show","In the case ""United States v. Justin Cutbank"", citing United States v. Battle on the relevance of prior firearm possession to a later possession charge, the court stated that prior possession helps establish ownership or control of the weapon.","In United States v. Justin Cutbank, invoking United States v. Battle for the evidentiary significance of earlier firearm possession in relation to a subsequent possession charge, the court explained that such prior possession can help show ownership or control of the weapon."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,7,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.333333,0.250000,0.439169,0.416938,11,3,"In the case ""United States v. Justin Cutbank"", the standard of review that applies on appeal to a district court’s decision not to give a limiting instruction is","In ""United States v. Justin Cutbank"", appellate review of a district judge’s refusal to issue a limiting instruction is governed by","In the case ""United States v. Justin Cutbank"", the standard of review that applies on appeal to a district court’s decision not to give a limiting instruction is abuse of discretion.","In ""United States v. Justin Cutbank"", appellate review of a district judge’s refusal to issue a limiting instruction is governed by abuse of discretion."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,8,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v14_low_overlap_strict.audit.csv,0.315789,0.219512,0.521246,0.376119,7,2,"According to the opinion in ""United States v. Justin Cutbank"", a district court may decline to instruct the jury about each item of evidence at the time that evidence is admitted","Under the opinion in ""United States v. Justin Cutbank"", a trial judge is not required to give a jury instruction for every piece of evidence when it is admitted","According to the opinion in ""United States v. Justin Cutbank"", a district court may decline to instruct the jury about each item of evidence at the time that evidence is admitted if the court provides an appropriate instruction at the close of trial.","Under the opinion in ""United States v. Justin Cutbank"", a trial judge is not required to give a jury instruction for every piece of evidence when it is admitted if the court provides an appropriate instruction at the close of trial."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/United_States_v_Justin_Cutbank/facts/probes_v13.csv,9,False,3,absolute lexical overlap still too high (new token Jaccard 0.319 > 0.250 or new LCS 3 > 6; jaccard drop 0.206),0.525000,0.319149,0.644628,0.474114,21,3,"In the case ""United States v. Justin Cutbank"", the defense tried to undermine C.F.’s testimony that she had seen the gun used during the incident “once or twice” before by","In ""United States v. Justin Cutbank"", defense counsel attempted to cast doubt on C.F.’s account that she had previously observed the gun used in the episode “once or twice” by","In the case ""United States v. Justin Cutbank"", the defense tried to undermine C.F.’s testimony that she had seen the gun used during the incident “once or twice” before by cross-examining her about prior statements she made to a police investigator.","In ""United States v. Justin Cutbank"", defense counsel attempted to cast doubt on C.F.’s account that she had previously observed the gun used in the episode “once or twice” by cross-examining her about prior statements she made to a police investigator."
