review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
legal/Foad_Farahi_v_FBI/7,0,(A),False,,False,0,True,,the Department of State,the Department of State,[]
legal/Foad_Farahi_v_FBI/7,1,(B),False,,False,0,True,,the district court,the district court,[]
legal/Foad_Farahi_v_FBI/7,2,(D),False,,False,0,True,,the Department of Justice,the Department of Justice,[]
legal/Foad_Farahi_v_FBI/7,3,(E),False,,False,0,True,,Farahi himself,Farahi himself,[]
legal/Foad_Farahi_v_FBI/5,0,(A),False,,False,0,True,,The Federal Records Act,The Federal Records Act,[]
legal/Foad_Farahi_v_FBI/5,1,(C),False,,False,0,True,,The Administrative Procedure Act,The Administrative Procedure Act,[]
legal/Foad_Farahi_v_FBI/5,2,(D),False,,False,0,True,,The Government in the Sunshine Act,The Government in the Sunshine Act,[]
legal/Foad_Farahi_v_FBI/5,3,(E),False,,False,0,True,,The Privacy Act of 1974,The Privacy Act of 1974,[]
legal/Foad_Farahi_v_FBI/0,0,(A),False,,False,0,True,,Records Management Section (RMS).,Records Management Section (RMS).,[]
legal/Foad_Farahi_v_FBI/0,1,(B),False,,False,0,True,,Freedom of Information/Privacy Act Section (FOIPA).,Freedom of Information/Privacy Act Section (FOIPA).,[]
legal/Foad_Farahi_v_FBI/0,2,(C),False,,False,0,True,,Counterterrorism Analysis Section (CTAS).,Counterterrorism Analysis Section (CTAS).,[]
legal/Foad_Farahi_v_FBI/0,3,(E),False,,False,0,True,,National Security Law Section (NSLS).,National Security Law Section (NSLS).,[]
legal/Foad_Farahi_v_FBI/6,0,(A),False,,False,0,True,,the segregability analysis accompanying its exemption claims,the segregability analysis accompanying its exemption claims,[]
legal/Foad_Farahi_v_FBI/6,1,(B),False,,False,0,True,,its Glomar response as to whether responsive records existed,its Glomar response as to whether responsive records existed,[]
legal/Foad_Farahi_v_FBI/6,2,(C),False,,False,0,True,,the administrative record supporting the agency's final decision,the administrative record supporting the agency's final decision,[]
legal/Foad_Farahi_v_FBI/6,3,(D),False,,False,0,True,,its Vaughn index describing the withheld records,its Vaughn index describing the withheld records,[]
legal/Foad_Farahi_v_FBI/4,0,(A),False,,False,0,True,,active or under seal,active or under seal,[]
legal/Foad_Farahi_v_FBI/4,1,(B),False,,False,0,True,,final or appealable,final or appealable,[]
legal/Foad_Farahi_v_FBI/4,2,(D),False,,False,0,True,,ongoing or exempt from disclosure,ongoing or exempt from disclosure,[]
legal/Foad_Farahi_v_FBI/4,3,(E),False,,False,0,True,,ripe or justiciable,ripe or justiciable,[]
legal/Foad_Farahi_v_FBI/2,0,(A),False,,False,0,True,,national security operations.,national security operations.,[]
legal/Foad_Farahi_v_FBI/2,1,(B),False,,False,0,True,,ongoing criminal investigations.,ongoing criminal investigations.,[]
legal/Foad_Farahi_v_FBI/2,2,(C),False,,False,0,True,,law enforcement purposes.,law enforcement purposes.,[]
legal/Foad_Farahi_v_FBI/2,3,(D),False,,False,0,True,,inter-agency deliberative processes.,inter-agency deliberative processes.,[]
legal/Foad_Farahi_v_FBI/3,0,(A),False,,False,0,True,,the Islamic African Relief Agency and KindHearts for Charitable Humanitarian Development.,the Islamic African Relief Agency and KindHearts for Charitable Humanitarian Development.,[]
legal/Foad_Farahi_v_FBI/3,1,(B),False,,False,0,True,,the Egyptian Muslim Brotherhood and the Benevolence International Foundation.,the Egyptian Muslim Brotherhood and the Benevolence International Foundation.,[]
