source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,0,True,1,accepted,0.200000,0.147059,0.103659,0.233463,3,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", records must be compiled to qualify for Freedom of Information Act Exemption 7(A) for","Under FOIA Exemption 7(A), records fall within the provision when they were assembled for","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", records must be compiled to qualify for Freedom of Information Act Exemption 7(A) for law enforcement purposes.","Under FOIA Exemption 7(A), records fall within the provision when they were assembled for law enforcement purposes."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,1,True,2,accepted,0.272727,0.250000,0.322078,0.349030,4,3,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment following its review of records responsive to Farahi’s FOIA request, David Hardy submitted a declaration in support of that motion, and he was the Section Chief of","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI sought summary judgment based on its review of material responsive to Farahi’s FOIA request, it relied on a declaration by David Hardy, who served as Section Chief of","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment following its review of records responsive to Farahi’s FOIA request, David Hardy submitted a declaration in support of that motion, and he was the Section Chief of Record/Information Dissemination Section (RIDS).","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI sought summary judgment based on its review of material responsive to Farahi’s FOIA request, it relied on a declaration by David Hardy, who served as Section Chief of Record/Information Dissemination Section (RIDS)."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,2,False,3,absolute lexical overlap still too high (new token Jaccard 0.277 > 0.250 or new LCS 5 > 6; jaccard drop 0.087),0.363636,0.276596,0.013423,0.017778,7,5,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden under FOIA, the FBI had to show that disclosure of the withheld records could reasonably be expected to interfere with","In ""Foad Farahi v. Federal Bureau of Investigation"", the agency needed to establish that the records were gathered for law-enforcement use and that releasing them could reasonably be expected to disrupt","In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden under FOIA, the FBI had to show that disclosure of the withheld records could reasonably be expected to interfere with enforcement proceedings.","In ""Foad Farahi v. Federal Bureau of Investigation"", the agency needed to establish that the records were gathered for law-enforcement use and that releasing them could reasonably be expected to disrupt enforcement proceedings."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,3,False,3,absolute lexical overlap still too high (new token Jaccard 0.259 > 0.250 or new LCS 3 > 6; jaccard drop 0.132),0.391304,0.259259,0.061657,0.056926,4,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the Court noted that it has deferred to the executive in FOIA cases involving national security concerns. In the Exemption 7(A) cases it specifically referenced, the requested records related to","In the opinion for ""Foad Farahi v. Federal Bureau of Investigation"", the Court emphasized its recurring practice of giving the executive branch deference under FOIA where national-security issues are present. For the Exemption 7(A) matters it cited, the withheld records concerned","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the Court noted that it has deferred to the executive in FOIA cases involving national security concerns. In the Exemption 7(A) cases it specifically referenced, the requested records related to counterterrorism investigations.","In the opinion for ""Foad Farahi v. Federal Bureau of Investigation"", the Court emphasized its recurring practice of giving the executive branch deference under FOIA where national-security issues are present. For the Exemption 7(A) matters it cited, the withheld records concerned counterterrorism investigations."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,4,False,3,absolute lexical overlap still too high (new token Jaccard 0.250 > 0.250 or new LCS 8 > 6; jaccard drop -0.065),0.184615,0.184615,0.069767,0.069767,4,4,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to a possible security risk or violation of federal law.","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to a possible security risk or violation of federal law."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,5,True,1,accepted,0.282609,0.227273,0.435484,0.405970,6,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the court addressed whether Farahi’s file was compiled for law-enforcement purposes under FOIA Exemption 7(A), it held that the party that had carried its burden on that point was","In ""Foad Farahi v. Federal Bureau of Investigation"", after considering whether Farahi’s file had been assembled for law-enforcement purposes under FOIA Exemption 7(A), the court concluded that the side that met its burden was","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the court addressed whether Farahi’s file was compiled for law-enforcement purposes under FOIA Exemption 7(A), it held that the party that had carried its burden on that point was the FBI.","In ""Foad Farahi v. Federal Bureau of Investigation"", after considering whether Farahi’s file had been assembled for law-enforcement purposes under FOIA Exemption 7(A), the court concluded that the side that met its burden was the FBI."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,6,True,1,accepted,0.444444,0.242424,0.650177,0.476868,5,2,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", Farahi argued that the passage of time cast doubt on whether the enforcement proceedings remained","In ""Foad Farahi v. Federal Bureau of Investigation"", Farahi contended that, as time went by, it became uncertain whether the enforcement proceedings were still","In the case ""Foad Farahi v. Federal Bureau of Investigation"", Farahi argued that the passage of time cast doubt on whether the enforcement proceedings remained pending or reasonably anticipated.","In ""Foad Farahi v. Federal Bureau of Investigation"", Farahi contended that, as time went by, it became uncertain whether the enforcement proceedings were still pending or reasonably anticipated."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,7,True,1,accepted,0.242424,0.108108,0.378698,0.273016,6,1,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI publicly alleged in Farahi's immigration proceedings that he supported charities that financed terrorism, and the charities identified were","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI was said to have asserted in Farahi's immigration case that he backed organizations accused of funding terrorism, specifically","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI publicly alleged in Farahi's immigration proceedings that he supported charities that financed terrorism, and the charities identified were the Holy Land Foundation and the Global Relief Foundation.","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI was said to have asserted in Farahi's immigration case that he backed organizations accused of funding terrorism, specifically the Holy Land Foundation and the Global Relief Foundation."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,8,True,2,accepted,0.360000,0.188679,0.018248,0.045361,4,3,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", decided by the United States Court of Appeals for the District of Columbia Circuit, before concluding that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the court required the FBI to update","In ""Foad Farahi v. Federal Bureau of Investigation"", when the D.C. Circuit was considering whether disclosure of the requested FBI records might hamper enforcement actions already underway or reasonably foreseeable, the court first ordered the FBI to refresh","In the case ""Foad Farahi v. Federal Bureau of Investigation"", decided by the United States Court of Appeals for the District of Columbia Circuit, before concluding that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the court required the FBI to update potentially stale declarations that it had submitted","In ""Foad Farahi v. Federal Bureau of Investigation"", when the D.C. Circuit was considering whether disclosure of the requested FBI records might hamper enforcement actions already underway or reasonably foreseeable, the court first ordered the FBI to refresh potentially stale declarations that it had submitted"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14.csv,9,True,1,accepted,0.190476,0.170732,0.329670,0.369048,4,2,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", once the court determined that producing the requested FBI records might disrupt ongoing or reasonably expected enforcement proceedings, it held that disclosure was barred by","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", after the court concluded that releasing the requested FBI records could interfere with pending or reasonably anticipated enforcement proceedings, the records were protected from disclosure by FOIA’s Exemption 7(A)","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", once the court determined that producing the requested FBI records might disrupt ongoing or reasonably expected enforcement proceedings, it held that disclosure was barred by FOIA’s Exemption 7(A)"
