step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,4,E,4
0,1,0.0,1,B,2
0,2,0.0,1,B,0
0,3,0.0,4,E,1
0,4,0.0,0,A,4
0,5,1.0,4,E,4
0,6,1.0,1,B,1
0,7,0.0,1,B,3
0,8,0.0,0,A,3
0,9,0.0,0,A,4
0,10,1.0,4,E,4
0,11,0.0,4,E,2
0,12,0.0,0,A,1
0,13,1.0,1,B,1
0,14,0.0,0,A,3
4,0,1.0,4,E,4
4,1,0.0,1,B,2
4,2,0.0,1,B,0
4,3,0.0,4,E,1
4,4,0.0,0,A,4
4,5,1.0,4,E,4
4,6,1.0,1,B,1
4,7,0.0,1,B,3
4,8,0.0,1,B,3
4,9,0.0,0,A,4
4,10,1.0,4,E,4
4,11,0.0,4,E,2
4,12,0.0,0,A,1
4,13,1.0,1,B,1
4,14,0.0,0,A,3
8,0,1.0,4,E,4
8,1,0.0,1,B,2
8,2,0.0,1,B,0
8,3,0.0,4,E,1
8,4,0.0,3,D,4
8,5,1.0,4,E,4
8,6,1.0,1,B,1
8,7,0.0,2,C,3
8,8,0.0,1,B,3
8,9,0.0,0,A,4
8,10,1.0,4,E,4
8,11,0.0,4,E,2
8,12,0.0,0,A,1
8,13,1.0,1,B,1
8,14,0.0,2,C,3
12,0,1.0,4,E,4
12,1,0.0,1,B,2
12,2,0.0,1,B,0
12,3,0.0,4,E,1
12,4,0.0,3,D,4
12,5,1.0,4,E,4
12,6,1.0,1,B,1
12,7,0.0,2,C,3
12,8,0.0,1,B,3
12,9,0.0,0,A,4
12,10,1.0,4,E,4
12,11,0.0,4,E,2
12,12,0.0,0,A,1
12,13,1.0,1,B,1
12,14,0.0,2,C,3
16,0,0.0,3,D,4
16,1,0.0,1,B,2
16,2,0.0,1,B,0
16,3,0.0,4,E,1
16,4,0.0,3,D,4
16,5,1.0,4,E,4
16,6,1.0,1,B,1
16,7,0.0,2,C,3
16,8,0.0,1,B,3
16,9,0.0,0,A,4
16,10,1.0,4,E,4
16,11,0.0,4,E,2
16,12,0.0,0,A,1
16,13,1.0,1,B,1
16,14,0.0,2,C,3
20,0,0.0,3,D,4
20,1,0.0,1,B,2
20,2,0.0,1,B,0
20,3,0.0,4,E,1
20,4,0.0,3,D,4
20,5,1.0,4,E,4
20,6,1.0,1,B,1
20,7,0.0,2,C,3
20,8,0.0,1,B,3
20,9,0.0,0,A,4
20,10,1.0,4,E,4
20,11,0.0,4,E,2
20,12,0.0,0,A,1
20,13,1.0,1,B,1
20,14,0.0,2,C,3
24,0,0.0,3,D,4
24,1,0.0,1,B,2
24,2,0.0,1,B,0
24,3,0.0,4,E,1
24,4,0.0,3,D,4
24,5,1.0,4,E,4
24,6,1.0,1,B,1
24,7,0.0,2,C,3
24,8,0.0,1,B,3
24,9,0.0,0,A,4
24,10,1.0,4,E,4
24,11,0.0,4,E,2
24,12,0.0,0,A,1
24,13,1.0,1,B,1
24,14,0.0,2,C,3
28,0,0.0,3,D,4
28,1,0.0,1,B,2
28,2,0.0,1,B,0
28,3,0.0,4,E,1
28,4,0.0,3,D,4
28,5,1.0,4,E,4
28,6,1.0,1,B,1
28,7,0.0,2,C,3
28,8,0.0,1,B,3
28,9,0.0,0,A,4
28,10,1.0,4,E,4
28,11,0.0,4,E,2
28,12,0.0,0,A,1
28,13,1.0,1,B,1
28,14,0.0,0,A,3
32,0,0.0,3,D,4
32,1,0.0,1,B,2
32,2,0.0,1,B,0
32,3,0.0,4,E,1
32,4,0.0,3,D,4
32,5,1.0,4,E,4
32,6,1.0,1,B,1
32,7,0.0,0,A,3
32,8,0.0,1,B,3
32,9,0.0,0,A,4
32,10,1.0,4,E,4
32,11,0.0,4,E,2
32,12,0.0,0,A,1
32,13,1.0,1,B,1
32,14,0.0,0,A,3
36,0,0.0,3,D,4
36,1,0.0,1,B,2
36,2,0.0,1,B,0
36,3,0.0,4,E,1
36,4,0.0,3,D,4
36,5,1.0,4,E,4
36,6,1.0,1,B,1
36,7,0.0,0,A,3
36,8,0.0,1,B,3
36,9,0.0,0,A,4
36,10,1.0,4,E,4
36,11,0.0,4,E,2
36,12,0.0,0,A,1
36,13,1.0,1,B,1
36,14,0.0,0,A,3
40,0,0.0,3,D,4
40,1,0.0,1,B,2
40,2,0.0,1,B,0
40,3,0.0,4,E,1
40,4,0.0,3,D,4
40,5,1.0,4,E,4
40,6,1.0,1,B,1
40,7,0.0,0,A,3
40,8,0.0,1,B,3
40,9,0.0,0,A,4
40,10,1.0,4,E,4
40,11,0.0,0,A,2
40,12,0.0,0,A,1
40,13,1.0,1,B,1
40,14,0.0,0,A,3
44,0,0.0,3,D,4
44,1,0.0,4,E,2
44,2,0.0,1,B,0
44,3,0.0,4,E,1
44,4,0.0,3,D,4
44,5,1.0,4,E,4
44,6,1.0,1,B,1
44,7,0.0,0,A,3
44,8,0.0,1,B,3
44,9,0.0,0,A,4
44,10,1.0,4,E,4
44,11,0.0,0,A,2
44,12,0.0,0,A,1
44,13,1.0,1,B,1
44,14,0.0,0,A,3
48,0,0.0,3,D,4
48,1,0.0,4,E,2
48,2,0.0,1,B,0
48,3,0.0,4,E,1
48,4,0.0,3,D,4
48,5,1.0,4,E,4
48,6,1.0,1,B,1
48,7,0.0,0,A,3
48,8,0.0,1,B,3
48,9,0.0,0,A,4
48,10,1.0,4,E,4
48,11,0.0,0,A,2
48,12,0.0,0,A,1
48,13,1.0,1,B,1
48,14,0.0,0,A,3
52,0,0.0,0,A,4
52,1,0.0,4,E,2
52,2,0.0,1,B,0
52,3,0.0,4,E,1
52,4,0.0,3,D,4
52,5,1.0,4,E,4
52,6,1.0,1,B,1
52,7,0.0,0,A,3
52,8,0.0,1,B,3
52,9,0.0,0,A,4
52,10,1.0,4,E,4
52,11,0.0,3,D,2
52,12,1.0,1,B,1
52,13,1.0,1,B,1
52,14,0.0,0,A,3
56,0,0.0,3,D,4
56,1,0.0,4,E,2
56,2,0.0,1,B,0
56,3,0.0,4,E,1
56,4,0.0,3,D,4
56,5,1.0,4,E,4
56,6,1.0,1,B,1
56,7,0.0,0,A,3
56,8,0.0,1,B,3
56,9,0.0,0,A,4
56,10,1.0,4,E,4
56,11,0.0,0,A,2
56,12,1.0,1,B,1
56,13,1.0,1,B,1
56,14,0.0,0,A,3
60,0,0.0,3,D,4
60,1,0.0,4,E,2
60,2,0.0,1,B,0
60,3,0.0,4,E,1
60,4,0.0,3,D,4
60,5,1.0,4,E,4
60,6,1.0,1,B,1
60,7,0.0,0,A,3
60,8,0.0,1,B,3
60,9,0.0,0,A,4
60,10,1.0,4,E,4
60,11,0.0,0,A,2
60,12,1.0,1,B,1
60,13,1.0,1,B,1
60,14,0.0,0,A,3
64,0,0.0,3,D,4
64,1,0.0,4,E,2
64,2,0.0,1,B,0
64,3,0.0,4,E,1
64,4,0.0,3,D,4
64,5,1.0,4,E,4
64,6,1.0,1,B,1
64,7,0.0,0,A,3
64,8,0.0,1,B,3
64,9,0.0,0,A,4
64,10,1.0,4,E,4
64,11,0.0,0,A,2
64,12,1.0,1,B,1
64,13,1.0,1,B,1
64,14,0.0,0,A,3
68,0,0.0,0,A,4
68,1,0.0,4,E,2
68,2,0.0,1,B,0
68,3,0.0,4,E,1
68,4,0.0,3,D,4
68,5,1.0,4,E,4
68,6,1.0,1,B,1
68,7,0.0,0,A,3
68,8,0.0,1,B,3
68,9,0.0,0,A,4
68,10,1.0,4,E,4
68,11,0.0,0,A,2
68,12,1.0,1,B,1
68,13,1.0,1,B,1
68,14,0.0,0,A,3
72,0,0.0,0,A,4
72,1,0.0,4,E,2
72,2,0.0,1,B,0
72,3,0.0,4,E,1
72,4,0.0,3,D,4
72,5,1.0,4,E,4
72,6,1.0,1,B,1
72,7,0.0,0,A,3
72,8,0.0,1,B,3
72,9,0.0,0,A,4
72,10,1.0,4,E,4
72,11,0.0,0,A,2
72,12,1.0,1,B,1
72,13,1.0,1,B,1
72,14,0.0,0,A,3
76,0,0.0,0,A,4
76,1,0.0,4,E,2
76,2,0.0,1,B,0
76,3,0.0,4,E,1
76,4,0.0,3,D,4
76,5,1.0,4,E,4
76,6,1.0,1,B,1
76,7,0.0,0,A,3
76,8,0.0,1,B,3
76,9,0.0,0,A,4
76,10,1.0,4,E,4
76,11,0.0,0,A,2
76,12,1.0,1,B,1
76,13,1.0,1,B,1
76,14,0.0,0,A,3
80,0,0.0,0,A,4
80,1,0.0,4,E,2
80,2,0.0,1,B,0
80,3,0.0,4,E,1
80,4,0.0,3,D,4
80,5,1.0,4,E,4
80,6,1.0,1,B,1
80,7,0.0,0,A,3
80,8,0.0,1,B,3
80,9,0.0,0,A,4
80,10,1.0,4,E,4
80,11,0.0,0,A,2
80,12,1.0,1,B,1
80,13,1.0,1,B,1
80,14,0.0,0,A,3
84,0,0.0,0,A,4
84,1,0.0,4,E,2
84,2,0.0,1,B,0
84,3,0.0,4,E,1
84,4,0.0,3,D,4
84,5,1.0,4,E,4
84,6,1.0,1,B,1
84,7,0.0,0,A,3
84,8,0.0,1,B,3
84,9,0.0,0,A,4
84,10,1.0,4,E,4
84,11,0.0,0,A,2
84,12,1.0,1,B,1
84,13,1.0,1,B,1
84,14,0.0,0,A,3
88,0,0.0,0,A,4
88,1,0.0,4,E,2
88,2,0.0,1,B,0
88,3,0.0,4,E,1
88,4,0.0,3,D,4
88,5,1.0,4,E,4
88,6,1.0,1,B,1
88,7,0.0,0,A,3
88,8,0.0,1,B,3
88,9,0.0,0,A,4
88,10,1.0,4,E,4
88,11,0.0,0,A,2
88,12,1.0,1,B,1
88,13,1.0,1,B,1
88,14,0.0,0,A,3
92,0,0.0,0,A,4
92,1,0.0,4,E,2
92,2,0.0,1,B,0
92,3,0.0,4,E,1
92,4,0.0,3,D,4
92,5,1.0,4,E,4
92,6,1.0,1,B,1
92,7,0.0,0,A,3
92,8,0.0,1,B,3
92,9,0.0,0,A,4
92,10,1.0,4,E,4
92,11,0.0,0,A,2
92,12,1.0,1,B,1
92,13,1.0,1,B,1
92,14,0.0,0,A,3
96,0,0.0,0,A,4
96,1,0.0,4,E,2
96,2,0.0,1,B,0
96,3,0.0,4,E,1
96,4,0.0,3,D,4
96,5,1.0,4,E,4
96,6,1.0,1,B,1
96,7,0.0,0,A,3
96,8,0.0,1,B,3
96,9,0.0,0,A,4
96,10,1.0,4,E,4
96,11,0.0,0,A,2
96,12,1.0,1,B,1
96,13,1.0,1,B,1
96,14,0.0,0,A,3
100,0,0.0,0,A,4
100,1,0.0,4,E,2
100,2,0.0,1,B,0
100,3,0.0,4,E,1
100,4,0.0,3,D,4
100,5,1.0,4,E,4
100,6,1.0,1,B,1
100,7,0.0,0,A,3
100,8,0.0,1,B,3
100,9,0.0,0,A,4
100,10,1.0,4,E,4
100,11,0.0,0,A,2
100,12,1.0,1,B,1
100,13,1.0,1,B,1
100,14,0.0,0,A,3
