source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,0,True,1,accepted,0.261905,0.181818,0.291560,0.299465,4,4,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs) are described as having a remarkable ability to tackle","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs) are said to have a strong capacity for handling","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs) are described as having a remarkable ability to tackle challenging and unseen reasoning problems.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs) are said to have a strong capacity for handling challenging and unseen reasoning problems."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,1,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.512821,0.162791,0.556054,0.432277,8,3,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs), with their ability to tackle challenging and unseen reasoning problems, are said to hold immense potential for","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs are described as having strong promise for","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", Large Language Models (LLMs), with their ability to tackle challenging and unseen reasoning problems, are said to hold immense potential for tabular learning.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", LLMs are described as having strong promise for tabular learning."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,2,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.428571,0.229167,0.540046,0.376147,11,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the generated features help infer, with a simple downstream machine learning model such as linear regression in the proposed \textsf{FeatLLM} framework,","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", within the proposed \textsf{FeatLLM} framework, the synthesized features are fed into a lightweight downstream learner, for example linear regression, to estimate","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the generated features help infer, with a simple downstream machine learning model such as linear regression in the proposed \textsf{FeatLLM} framework, class likelihood.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", within the proposed \textsf{FeatLLM} framework, the synthesized features are fed into a lightweight downstream learner, for example linear regression, to estimate class likelihood."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,3,False,3,absolute lexical overlap still too high (new token Jaccard 0.302 > 0.250 or new LCS 2 > 6; jaccard drop 0.031),0.333333,0.302326,0.429952,0.126904,5,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the simple downstream machine learning model given as an example for inferring class likelihood from the generated features is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the example of a straightforward downstream model used to estimate class likelihood from those generated features is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the simple downstream machine learning model given as an example for inferring class likelihood from the generated features is linear regression.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the example of a straightforward downstream model used to estimate class likelihood from those generated features is linear regression."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,4,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.564103,0.239130,0.639269,0.366265,20,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the generated features are used to infer class likelihood with a simple downstream machine learning model such as linear regression, the result is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", if the synthesized features feed a lightweight downstream predictor like linear regression to estimate class probabilities, the outcome is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", when the generated features are used to infer class likelihood with a simple downstream machine learning model such as linear regression, the result is high performance few-shot learning.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", if the synthesized features feed a lightweight downstream predictor like linear regression to estimate class probabilities, the outcome is high performance few-shot learning."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,5,True,1,accepted,0.323529,0.108108,0.255952,0.231579,5,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", at inference time, after the features have been discovered, the proposed `\textsf{FeatLLM}` framework uses","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", once feature discovery is complete, `\textsf{FeatLLM}` relies on","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", at inference time, after the features have been discovered, the proposed `\textsf{FeatLLM}` framework uses this simple predictive model with the discovered features.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", once feature discovery is complete, `\textsf{FeatLLM}` relies on this simple predictive model with the discovered features."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,6,True,1,accepted,0.290323,0.218750,0.243056,0.394161,3,3,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", at inference time, the proposed FeatLLM framework uses","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the FeatLLM framework relies at inference time on","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", at inference time, the proposed FeatLLM framework uses this simple predictive model with the discovered features.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the FeatLLM framework relies at inference time on this simple predictive model with the discovered features."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,7,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.531250,0.189189,0.611570,0.346154,11,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", compared to existing LLM-based approaches, \textsf{FeatLLM} eliminates the need, for each sample at inference time, to","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", unlike prior LLM-based methods, \textsf{FeatLLM} removes the requirement to","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", compared to existing LLM-based approaches, \textsf{FeatLLM} eliminates the need, for each sample at inference time, to send queries to the LLM.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", unlike prior LLM-based methods, \textsf{FeatLLM} removes the requirement to send queries to the LLM."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,8,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.406250,0.175000,0.569697,0.375385,15,2,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} eliminates the need to send queries to the LLM for each sample at","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} avoids having to issue an LLM query for every individual sample during","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} eliminates the need to send queries to the LLM for each sample at inference time.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", \textsf{FeatLLM} avoids having to issue an LLM query for every individual sample during inference time."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v13.csv,9,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/FeatLLM/facts/probes_v14_low_overlap_strict.audit.csv,0.090909,0.000000,0.180392,0.312000,2,0,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the proposed \textsf{FeatLLM} framework merely requires","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the \\textsf{FeatLLM} framework is described as needing only","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the proposed \textsf{FeatLLM} framework merely requires API-level access.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the \\textsf{FeatLLM} framework is described as needing only API-level access."
