step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,4
0,1,1.0,1,B,1
0,2,1.0,2,C,2
0,3,1.0,1,B,1
0,4,0.0,2,C,4
0,5,1.0,3,D,3
0,6,0.0,2,C,4
0,7,0.0,2,C,3
4,0,0.0,0,A,4
4,1,1.0,1,B,1
4,2,1.0,2,C,2
4,3,1.0,1,B,1
4,4,0.0,2,C,4
4,5,1.0,3,D,3
4,6,0.0,2,C,4
4,7,0.0,2,C,3
8,0,0.0,0,A,4
8,1,1.0,1,B,1
8,2,1.0,2,C,2
8,3,1.0,1,B,1
8,4,0.0,2,C,4
8,5,1.0,3,D,3
8,6,0.0,2,C,4
8,7,0.0,2,C,3
12,0,0.0,0,A,4
12,1,1.0,1,B,1
12,2,1.0,2,C,2
12,3,1.0,1,B,1
12,4,0.0,2,C,4
12,5,1.0,3,D,3
12,6,0.0,2,C,4
12,7,0.0,2,C,3
16,0,0.0,1,B,4
16,1,1.0,1,B,1
16,2,1.0,2,C,2
16,3,1.0,1,B,1
16,4,0.0,2,C,4
16,5,1.0,3,D,3
16,6,0.0,2,C,4
16,7,0.0,2,C,3
20,0,0.0,1,B,4
20,1,1.0,1,B,1
20,2,1.0,2,C,2
20,3,1.0,1,B,1
20,4,0.0,2,C,4
20,5,1.0,3,D,3
20,6,0.0,2,C,4
20,7,0.0,2,C,3
24,0,0.0,1,B,4
24,1,1.0,1,B,1
24,2,1.0,2,C,2
24,3,1.0,1,B,1
24,4,0.0,2,C,4
24,5,1.0,3,D,3
24,6,0.0,2,C,4
24,7,0.0,2,C,3
28,0,0.0,1,B,4
28,1,1.0,1,B,1
28,2,1.0,2,C,2
28,3,1.0,1,B,1
28,4,0.0,2,C,4
28,5,1.0,3,D,3
28,6,1.0,4,E,4
28,7,0.0,2,C,3
32,0,0.0,1,B,4
32,1,1.0,1,B,1
32,2,1.0,2,C,2
32,3,1.0,1,B,1
32,4,0.0,2,C,4
32,5,1.0,3,D,3
32,6,1.0,4,E,4
32,7,0.0,2,C,3
36,0,0.0,1,B,4
36,1,1.0,1,B,1
36,2,1.0,2,C,2
36,3,1.0,1,B,1
36,4,0.0,2,C,4
36,5,1.0,3,D,3
36,6,1.0,4,E,4
36,7,0.0,2,C,3
40,0,0.0,1,B,4
40,1,1.0,1,B,1
40,2,1.0,2,C,2
40,3,1.0,1,B,1
40,4,0.0,2,C,4
40,5,1.0,3,D,3
40,6,1.0,4,E,4
40,7,0.0,2,C,3
44,0,0.0,1,B,4
44,1,1.0,1,B,1
44,2,1.0,2,C,2
44,3,1.0,1,B,1
44,4,0.0,2,C,4
44,5,1.0,3,D,3
