step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,4,E,4
0,1,0.0,4,E,3
0,2,1.0,4,E,4
0,3,1.0,2,C,2
0,4,1.0,0,A,0
0,5,0.0,0,A,4
0,6,0.0,2,C,0
0,7,0.0,0,A,1
0,8,0.0,2,C,0
0,9,0.0,2,C,1
0,10,0.0,2,C,3
0,11,1.0,2,C,2
0,12,0.0,4,E,3
0,13,0.0,0,A,2
4,0,1.0,4,E,4
4,1,0.0,4,E,3
4,2,1.0,4,E,4
4,3,1.0,2,C,2
4,4,1.0,0,A,0
4,5,0.0,0,A,4
4,6,0.0,2,C,0
4,7,0.0,0,A,1
4,8,0.0,2,C,0
4,9,0.0,2,C,1
4,10,0.0,2,C,3
4,11,1.0,2,C,2
4,12,0.0,4,E,3
4,13,0.0,0,A,2
8,0,1.0,4,E,4
8,1,0.0,4,E,3
8,2,1.0,4,E,4
8,3,1.0,2,C,2
8,4,1.0,0,A,0
8,5,0.0,2,C,4
8,6,0.0,2,C,0
8,7,0.0,0,A,1
8,8,0.0,2,C,0
8,9,0.0,2,C,1
8,10,0.0,2,C,3
8,11,1.0,2,C,2
8,12,0.0,4,E,3
8,13,0.0,0,A,2
12,0,1.0,4,E,4
12,1,1.0,3,D,3
12,2,1.0,4,E,4
12,3,1.0,2,C,2
12,4,1.0,0,A,0
12,5,0.0,2,C,4
12,6,0.0,2,C,0
12,7,0.0,3,D,1
12,8,0.0,2,C,0
12,9,0.0,2,C,1
12,10,0.0,2,C,3
12,11,1.0,2,C,2
12,12,1.0,3,D,3
12,13,0.0,0,A,2
16,0,1.0,4,E,4
16,1,1.0,3,D,3
16,2,1.0,4,E,4
16,3,1.0,2,C,2
16,4,1.0,0,A,0
16,5,0.0,2,C,4
16,6,0.0,2,C,0
16,7,0.0,3,D,1
16,8,0.0,2,C,0
16,9,0.0,2,C,1
16,10,1.0,3,D,3
16,11,1.0,2,C,2
16,12,1.0,3,D,3
16,13,0.0,0,A,2
20,0,1.0,4,E,4
20,1,1.0,3,D,3
20,2,1.0,4,E,4
20,3,1.0,2,C,2
20,4,1.0,0,A,0
20,5,0.0,2,C,4
20,6,1.0,0,A,0
20,7,0.0,3,D,1
20,8,0.0,2,C,0
20,9,0.0,3,D,1
20,10,1.0,3,D,3
20,11,1.0,2,C,2
20,12,1.0,3,D,3
20,13,0.0,0,A,2
24,0,1.0,4,E,4
24,1,1.0,3,D,3
24,2,1.0,4,E,4
24,3,1.0,2,C,2
24,4,1.0,0,A,0
24,5,0.0,1,B,4
24,6,1.0,0,A,0
24,7,0.0,0,A,1
24,8,0.0,2,C,0
24,9,0.0,3,D,1
24,10,1.0,3,D,3
24,11,1.0,2,C,2
24,12,1.0,3,D,3
24,13,1.0,2,C,2
28,0,1.0,4,E,4
28,1,1.0,3,D,3
28,2,1.0,4,E,4
28,3,1.0,2,C,2
28,4,1.0,0,A,0
28,5,0.0,1,B,4
28,6,1.0,0,A,0
28,7,0.0,0,A,1
28,8,0.0,2,C,0
28,9,0.0,3,D,1
28,10,1.0,3,D,3
28,11,1.0,2,C,2
28,12,1.0,3,D,3
28,13,1.0,2,C,2
32,0,1.0,4,E,4
32,1,1.0,3,D,3
32,2,1.0,4,E,4
32,3,1.0,2,C,2
32,4,1.0,0,A,0
32,5,0.0,1,B,4
32,6,1.0,0,A,0
32,7,0.0,0,A,1
32,8,0.0,2,C,0
32,9,0.0,3,D,1
32,10,1.0,3,D,3
32,11,1.0,2,C,2
32,12,1.0,3,D,3
32,13,1.0,2,C,2
36,0,1.0,4,E,4
36,1,0.0,4,E,3
36,2,1.0,4,E,4
36,3,1.0,2,C,2
36,4,1.0,0,A,0
36,5,0.0,1,B,4
36,6,1.0,0,A,0
36,7,0.0,0,A,1
36,8,0.0,2,C,0
36,9,0.0,3,D,1
36,10,1.0,3,D,3
36,11,1.0,2,C,2
36,12,1.0,3,D,3
36,13,1.0,2,C,2
40,0,1.0,4,E,4
40,1,0.0,4,E,3
40,2,1.0,4,E,4
40,3,1.0,2,C,2
40,4,1.0,0,A,0
40,5,0.0,1,B,4
40,6,1.0,0,A,0
40,7,0.0,0,A,1
40,8,0.0,2,C,0
40,9,0.0,3,D,1
40,10,1.0,3,D,3
40,11,1.0,2,C,2
40,12,1.0,3,D,3
40,13,1.0,2,C,2
44,0,1.0,4,E,4
44,1,0.0,4,E,3
44,2,1.0,4,E,4
44,3,1.0,2,C,2
44,4,1.0,0,A,0
44,5,0.0,1,B,4
44,6,1.0,0,A,0
44,7,0.0,0,A,1
44,8,0.0,2,C,0
44,9,0.0,3,D,1
44,10,1.0,3,D,3
44,11,1.0,2,C,2
44,12,1.0,3,D,3
44,13,1.0,2,C,2
48,0,1.0,4,E,4
48,1,0.0,4,E,3
48,2,1.0,4,E,4
48,3,1.0,2,C,2
48,4,1.0,0,A,0
48,5,0.0,1,B,4
48,6,1.0,0,A,0
48,7,0.0,0,A,1
48,8,0.0,2,C,0
48,9,0.0,3,D,1
48,10,1.0,3,D,3
48,11,1.0,2,C,2
48,12,1.0,3,D,3
48,13,1.0,2,C,2
52,0,1.0,4,E,4
52,1,0.0,4,E,3
52,2,1.0,4,E,4
52,3,1.0,2,C,2
52,4,1.0,0,A,0
52,5,0.0,1,B,4
52,6,1.0,0,A,0
52,7,0.0,0,A,1
52,8,0.0,2,C,0
52,9,0.0,3,D,1
52,10,1.0,3,D,3
52,11,1.0,2,C,2
52,12,0.0,4,E,3
52,13,1.0,2,C,2
56,0,1.0,4,E,4
56,1,0.0,4,E,3
56,2,1.0,4,E,4
56,3,1.0,2,C,2
56,4,1.0,0,A,0
56,5,0.0,1,B,4
56,6,1.0,0,A,0
56,7,0.0,0,A,1
56,8,0.0,2,C,0
56,9,0.0,3,D,1
56,10,1.0,3,D,3
56,11,1.0,2,C,2
56,12,0.0,4,E,3
56,13,1.0,2,C,2
60,0,1.0,4,E,4
60,1,0.0,4,E,3
60,2,1.0,4,E,4
60,3,1.0,2,C,2
60,4,1.0,0,A,0
60,5,0.0,1,B,4
60,6,1.0,0,A,0
60,7,0.0,0,A,1
60,8,0.0,2,C,0
60,9,0.0,3,D,1
60,10,1.0,3,D,3
60,11,1.0,2,C,2
60,12,0.0,4,E,3
60,13,1.0,2,C,2
64,0,1.0,4,E,4
64,1,0.0,4,E,3
64,2,1.0,4,E,4
64,3,1.0,2,C,2
64,4,1.0,0,A,0
64,5,0.0,1,B,4
64,6,1.0,0,A,0
64,7,0.0,0,A,1
64,8,0.0,2,C,0
64,9,0.0,3,D,1
64,10,1.0,3,D,3
64,11,1.0,2,C,2
64,12,0.0,4,E,3
64,13,1.0,2,C,2
68,0,1.0,4,E,4
68,1,0.0,4,E,3
68,2,1.0,4,E,4
68,3,1.0,2,C,2
68,4,1.0,0,A,0
68,5,0.0,1,B,4
68,6,1.0,0,A,0
68,7,0.0,0,A,1
68,8,0.0,2,C,0
68,9,0.0,3,D,1
68,10,1.0,3,D,3
68,11,1.0,2,C,2
68,12,0.0,4,E,3
68,13,1.0,2,C,2
72,0,1.0,4,E,4
72,1,0.0,4,E,3
72,2,1.0,4,E,4
72,3,1.0,2,C,2
72,4,1.0,0,A,0
72,5,0.0,1,B,4
72,6,1.0,0,A,0
72,7,0.0,0,A,1
72,8,0.0,2,C,0
72,9,0.0,3,D,1
72,10,1.0,3,D,3
72,11,1.0,2,C,2
72,12,0.0,4,E,3
72,13,1.0,2,C,2
76,0,1.0,4,E,4
76,1,0.0,4,E,3
76,2,1.0,4,E,4
76,3,1.0,2,C,2
76,4,1.0,0,A,0
76,5,0.0,1,B,4
76,6,1.0,0,A,0
76,7,0.0,0,A,1
76,8,0.0,2,C,0
76,9,0.0,3,D,1
76,10,1.0,3,D,3
76,11,1.0,2,C,2
76,12,0.0,4,E,3
76,13,1.0,2,C,2
80,0,1.0,4,E,4
80,1,0.0,4,E,3
80,2,1.0,4,E,4
80,3,1.0,2,C,2
80,4,1.0,0,A,0
80,5,0.0,1,B,4
80,6,1.0,0,A,0
80,7,0.0,0,A,1
80,8,0.0,2,C,0
80,9,0.0,3,D,1
80,10,1.0,3,D,3
80,11,1.0,2,C,2
80,12,0.0,4,E,3
80,13,1.0,2,C,2
84,0,1.0,4,E,4
84,1,0.0,4,E,3
84,2,1.0,4,E,4
84,3,1.0,2,C,2
84,4,1.0,0,A,0
84,5,0.0,1,B,4
84,6,1.0,0,A,0
84,7,0.0,0,A,1
84,8,0.0,2,C,0
84,9,0.0,3,D,1
84,10,1.0,3,D,3
84,11,1.0,2,C,2
84,12,0.0,4,E,3
84,13,1.0,2,C,2
88,0,1.0,4,E,4
88,1,0.0,4,E,3
88,2,1.0,4,E,4
88,3,1.0,2,C,2
88,4,1.0,0,A,0
88,5,0.0,1,B,4
88,6,1.0,0,A,0
88,7,0.0,0,A,1
88,8,0.0,2,C,0
88,9,0.0,3,D,1
88,10,1.0,3,D,3
88,11,1.0,2,C,2
88,12,0.0,4,E,3
88,13,1.0,2,C,2
92,0,1.0,4,E,4
92,1,0.0,4,E,3
92,2,1.0,4,E,4
92,3,1.0,2,C,2
92,4,1.0,0,A,0
92,5,0.0,1,B,4
92,6,1.0,0,A,0
92,7,0.0,0,A,1
92,8,0.0,2,C,0
92,9,0.0,3,D,1
92,10,1.0,3,D,3
