review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/0,0,(A),False,,False,0,True,,pancreatic α-cells.,pancreatic α-cells.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/0,1,(B),False,,False,0,True,,the exocrine pancreas.,the exocrine pancreas.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/0,2,(C),False,,False,0,True,,insulin receptors in peripheral tissues.,insulin receptors in peripheral tissues.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/0,3,(D),False,,False,0,True,,adipocytes and skeletal muscle cells.,adipocytes and skeletal muscle cells.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/3,0,(A),False,,False,0,True,,excessive hepatic glucose production during fasting.,excessive hepatic glucose production during fasting.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/3,1,(B),False,,False,0,True,,defective glucokinase-mediated glucose sensing in pancreatic β-cells.,defective glucokinase-mediated glucose sensing in pancreatic β-cells.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/3,2,(C),False,,False,0,True,,reduced insulin sensitivity in peripheral muscle and adipose tissue.,reduced insulin sensitivity in peripheral muscle and adipose tissue.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/3,3,(D),False,,False,0,True,,autoimmune destruction of pancreatic β-cells by islet autoantibodies.,autoimmune destruction of pancreatic β-cells by islet autoantibodies.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/7,0,(A),False,,False,0,True,,19.8 mmol/L.,19.8 mmol/L.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/7,1,(B),False,,False,0,True,,7.0 mmol/L.,7.0 mmol/L.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/7,2,(C),False,,False,0,True,,10.2 mmol/L.,10.2 mmol/L.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/7,3,(E),False,,False,0,True,,11.1 mmol/L.,11.1 mmol/L.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/4,0,(A),False,,False,0,True,,a routine pre-employment medical examination.,a routine pre-employment medical examination.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/4,1,(B),False,,False,0,True,,hospital admission for diabetic ketoacidosis.,hospital admission for diabetic ketoacidosis.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/4,2,(C),False,,False,0,True,,a 75-g oral glucose tolerance test.,a 75-g oral glucose tolerance test.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/4,3,(D),False,,False,0,True,,evaluation for polyuria and polydipsia.,evaluation for polyuria and polydipsia.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/2,0,(A),False,,False,0,True,,the absence of any clinical indications of insulin resistance.,the absence of any clinical indications of insulin resistance.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/2,1,(B),False,,False,0,True,,progressive autoimmune destruction of pancreatic beta cells.,progressive autoimmune destruction of pancreatic beta cells.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/2,2,(C),False,,False,0,True,,a reduced renal threshold for glucose reabsorption in the renal tubules.,a reduced renal threshold for glucose reabsorption in the renal tubules.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/2,3,(E),False,,False,0,True,,significant postprandial hyperglycemia detected on a 2-hour OGTT.,significant postprandial hyperglycemia detected on a 2-hour OGTT.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/1,0,(A),False,,False,0,True,,hypertriglyceridaemia,hypertriglyceridaemia,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/1,1,(B),False,,False,0,True,,hyperinsulinaemia,hyperinsulinaemia,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/1,2,(C),False,,False,0,True,,metabolic acidosis,metabolic acidosis,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/1,3,(E),False,,False,0,True,,ketonaemia,ketonaemia,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/6,0,(B),False,,False,0,True,,age 20,age 20,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/6,1,(C),False,,False,0,True,,her teenage years,her teenage years,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/6,2,(D),False,,False,0,True,,her 30s,her 30s,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/6,3,(E),False,,False,0,True,,her early 40s,her early 40s,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/8,0,(A),False,,False,0,True,,stimulated C-peptide levels exceed 0.60 nmol/L despite persistent hyperglycaemia.,stimulated C-peptide levels exceed 0.60 nmol/L despite persistent hyperglycaemia.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/8,1,(B),False,,False,0,True,,microalbuminuria is absent and sudomotor testing demonstrates peripheral autonomic dysfunction.,microalbuminuria is absent and sudomotor testing demonstrates peripheral autonomic dysfunction.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/8,2,(D),False,,False,0,True,,the lipid profile suggests metabolic syndrome with elevated triglycerides and reduced HDL cholesterol.,the lipid profile suggests metabolic syndrome with elevated triglycerides and reduced HDL cholesterol.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/8,3,(E),False,,False,0,True,,glycated haemoglobin remains elevated despite normal pancreatic imaging and a strong family history of diabetes.,glycated haemoglobin remains elevated despite normal pancreatic imaging and a strong family history of diabetes.,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/10,0,(A),False,,False,0,True,,type 2 diabetes mellitus (T2D),type 2 diabetes mellitus (T2D),[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/10,1,(B),False,,False,0,True,,secondary diabetes due to pancreatitis,secondary diabetes due to pancreatitis,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/10,2,(C),False,,False,0,True,,type 1 diabetes mellitus,type 1 diabetes mellitus,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/10,3,(E),False,,False,0,True,,latent autoimmune diabetes in adults (LADA),latent autoimmune diabetes in adults (LADA),[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/11,0,(A),False,,False,0,True,,6.0%,6.0%,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/11,1,(B),False,,False,0,True,,7.0%,7.0%,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/11,2,(D),False,,False,0,True,,6.5%,6.5%,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/11,3,(E),False,,False,0,True,,8.1%,8.1%,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/9,0,(A),False,,False,0,True,,HNF1A-MODY,HNF1A-MODY,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/9,1,(B),False,,False,0,True,,T1D,T1D,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/9,2,(C),False,,False,0,True,,LADA,LADA,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/9,3,(D),False,,False,0,True,,T3cD,T3cD,[]
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/14,0,(A),False,,False,0,True,,those with gestational diabetes.,those with gestational diabetes.,[]
