review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/1,0,(A),False,,False,0,True,,amoxicillin.,amoxicillin.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/1,1,(B),False,,False,0,True,,erythromycin.,erythromycin.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/1,2,(C),False,,False,0,True,,azithromycin.,azithromycin.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/1,3,(D),False,,False,0,True,,epinephrine.,epinephrine.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/3,0,(A),False,,False,0,True,,continuous administration of epinephrine via intravenous pump,continuous administration of epinephrine via intravenous pump,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/3,1,(B),False,,False,0,True,,corticosteroid therapy to prevent biphasic anaphylaxis,corticosteroid therapy to prevent biphasic anaphylaxis,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/3,2,(D),False,,False,0,True,,vasopressor infusion for persistent hypotension,vasopressor infusion for persistent hypotension,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/3,3,(E),False,,False,0,True,,endotracheal intubation and mechanical ventilation,endotracheal intubation and mechanical ventilation,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/5,0,(A),False,,False,0,True,,6% and 10%,6% and 10%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/5,1,(C),False,,False,0,True,,10% and 20%,10% and 20%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/5,2,(D),False,,False,0,True,,0.4% and 23.3%,0.4% and 23.3%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/5,3,(E),False,,False,0,True,,1% and 3%,1% and 3%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/2,0,(A),False,,False,0,True,,standard treatment with epinephrine.,standard treatment with epinephrine.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/2,1,(B),False,,False,0,True,,resolution of cutaneous manifestations.,resolution of cutaneous manifestations.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/2,2,(C),False,,False,0,True,,prompt and effective management.,prompt and effective management.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/2,3,(E),False,,False,0,True,,complete hemodynamic stabilization.,complete hemodynamic stabilization.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/6,0,(A),False,,False,0,True,,antihistamines.,antihistamines.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/6,1,(C),False,,False,0,True,,intravenous fluids.,intravenous fluids.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/6,2,(D),False,,False,0,True,,corticosteroids.,corticosteroids.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/6,3,(E),False,,False,0,True,,clarithromycin.,clarithromycin.,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/0,0,(B),False,,False,0,True,,4% to 23.3%,4% to 23.3%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/0,1,(C),False,,False,0,True,,1% to 20%,1% to 20%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/0,2,(D),False,,False,0,True,,4% to 6%,4% to 6%,[]
medical/Multiphasic_anaphylaxis_in_the_emergency_and_intensive_care/0,3,(E),False,,False,0,True,,0.4% to 6%,0.4% to 6%,[]
