source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,0,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14_low_overlap_strict.audit.csv,0.200000,0.147059,0.103659,0.233463,3,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", records must be compiled to qualify for Freedom of Information Act Exemption 7(A) for","Under FOIA Exemption 7(A), records fall within the provision when they were assembled for","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", records must be compiled to qualify for Freedom of Information Act Exemption 7(A) for law enforcement purposes.","Under FOIA Exemption 7(A), records fall within the provision when they were assembled for law enforcement purposes."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,1,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14_low_overlap_strict.audit.csv,0.272727,0.250000,0.322078,0.349030,4,3,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment following its review of records responsive to Farahi’s FOIA request, David Hardy submitted a declaration in support of that motion, and he was the Section Chief of","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI sought summary judgment based on its review of material responsive to Farahi’s FOIA request, it relied on a declaration by David Hardy, who served as Section Chief of","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI moved for summary judgment following its review of records responsive to Farahi’s FOIA request, David Hardy submitted a declaration in support of that motion, and he was the Section Chief of Record/Information Dissemination Section (RIDS).","In the case ""Foad Farahi v. Federal Bureau of Investigation"", after the FBI sought summary judgment based on its review of material responsive to Farahi’s FOIA request, it relied on a declaration by David Hardy, who served as Section Chief of Record/Information Dissemination Section (RIDS)."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,2,True,1,accepted,0.302326,0.187500,0.014670,0.009479,9,2,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden in this FOIA case, the FBI must show that the withheld records were compiled for","In ""Foad Farahi v. Federal Bureau of Investigation"", satisfying its burden in this FOIA matter requires the FBI to demonstrate that the records it withheld were assembled for","In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden in this FOIA case, the FBI must show that the withheld records were compiled for law enforcement purposes.","In ""Foad Farahi v. Federal Bureau of Investigation"", satisfying its burden in this FOIA matter requires the FBI to demonstrate that the records it withheld were assembled for law enforcement purposes."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,3,False,3,absolute lexical overlap still too high (new token Jaccard 0.288 > 0.250 or new LCS 5 > 6; jaccard drop 0.075),0.363636,0.288462,0.013423,0.012195,7,5,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden under FOIA, the FBI had to show that disclosure of the withheld records could reasonably be expected to interfere with","In ""Foad Farahi v. Federal Bureau of Investigation"", to satisfy its FOIA burden, the FBI was required to demonstrate that the records at issue were assembled for law-enforcement use and that releasing them could reasonably be expected to disrupt","In the case ""Foad Farahi v. Federal Bureau of Investigation"", to carry its burden under FOIA, the FBI had to show that disclosure of the withheld records could reasonably be expected to interfere with enforcement proceedings.","In ""Foad Farahi v. Federal Bureau of Investigation"", to satisfy its FOIA burden, the FBI was required to demonstrate that the records at issue were assembled for law-enforcement use and that releasing them could reasonably be expected to disrupt enforcement proceedings."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,4,False,3,absolute lexical overlap still too high (new token Jaccard 0.264 > 0.250 or new LCS 3 > 6; jaccard drop 0.127),0.391304,0.264151,0.061657,0.058252,4,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the Court noted that it has deferred to the executive in FOIA cases involving national security concerns. In the Exemption 7(A) cases it specifically referenced, the requested records related to","In ""Foad Farahi v. Federal Bureau of Investigation"", the Court emphasized its repeated practice of according the Executive Branch deference under FOIA where national-security interests are at stake. In the Exemption 7(A) examples it cited, the records sought concerned","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the Court noted that it has deferred to the executive in FOIA cases involving national security concerns. In the Exemption 7(A) cases it specifically referenced, the requested records related to counterterrorism investigations.","In ""Foad Farahi v. Federal Bureau of Investigation"", the Court emphasized its repeated practice of according the Executive Branch deference under FOIA where national-security interests are at stake. In the Exemption 7(A) examples it cited, the records sought concerned counterterrorism investigations."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,5,True,1,accepted,0.254237,0.192982,0.378723,0.331579,11,5,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion’s FOIA Exemption 7(A) analysis states that, because the FBI is a law-enforcement agency, its determination on whether the exemption applies only to records compiled for law enforcement purposes is entitled to","In ""Foad Farahi v. Federal Bureau of Investigation,"" the court’s FOIA Exemption 7(A) discussion explains that, given the FBI’s status as a law-enforcement agency, its view on this issue merits","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion’s FOIA Exemption 7(A) analysis states that, because the FBI is a law-enforcement agency, its determination on whether the exemption applies only to records compiled for law enforcement purposes is entitled to a fair measure of deference.","In ""Foad Farahi v. Federal Bureau of Investigation,"" the court’s FOIA Exemption 7(A) discussion explains that, given the FBI’s status as a law-enforcement agency, its view on this issue merits a fair measure of deference."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,6,True,1,accepted,0.184615,0.187500,0.069767,0.083333,4,4,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to","In Foad Farahi v. Federal Bureau of Investigation, the opinion states that under Campbell’s quoted test, the needed tie must relate an individual or incident to","In the case ""Foad Farahi v. Federal Bureau of Investigation"", the opinion explains that, according to the quoted standard from Campbell, the required connection must link an individual or incident to a possible security risk or violation of federal law.","In Foad Farahi v. Federal Bureau of Investigation, the opinion states that under Campbell’s quoted test, the needed tie must relate an individual or incident to a possible security risk or violation of federal law."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,7,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14_low_overlap_strict.audit.csv,0.282609,0.227273,0.435484,0.405970,6,3,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the court addressed whether Farahi’s file was compiled for law-enforcement purposes under FOIA Exemption 7(A), it held that the party that had carried its burden on that point was","In ""Foad Farahi v. Federal Bureau of Investigation"", after considering whether Farahi’s file had been assembled for law-enforcement purposes under FOIA Exemption 7(A), the court concluded that the side that met its burden was","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", when the court addressed whether Farahi’s file was compiled for law-enforcement purposes under FOIA Exemption 7(A), it held that the party that had carried its burden on that point was the FBI.","In ""Foad Farahi v. Federal Bureau of Investigation"", after considering whether Farahi’s file had been assembled for law-enforcement purposes under FOIA Exemption 7(A), the court concluded that the side that met its burden was the FBI."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,8,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14_low_overlap_strict.audit.csv,0.444444,0.242424,0.650177,0.476868,5,2,"In the case ""Foad Farahi v. Federal Bureau of Investigation"", Farahi argued that the passage of time cast doubt on whether the enforcement proceedings remained","In ""Foad Farahi v. Federal Bureau of Investigation"", Farahi contended that, as time went by, it became uncertain whether the enforcement proceedings were still","In the case ""Foad Farahi v. Federal Bureau of Investigation"", Farahi argued that the passage of time cast doubt on whether the enforcement proceedings remained pending or reasonably anticipated.","In ""Foad Farahi v. Federal Bureau of Investigation"", Farahi contended that, as time went by, it became uncertain whether the enforcement proceedings were still pending or reasonably anticipated."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v13.csv,9,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Foad_Farahi_v_FBI/facts/probes_v14_low_overlap_strict.audit.csv,0.242424,0.108108,0.378698,0.273016,6,1,"According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI publicly alleged in Farahi's immigration proceedings that he supported charities that financed terrorism, and the charities identified were","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI was said to have asserted in Farahi's immigration case that he backed organizations accused of funding terrorism, specifically","According to the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI publicly alleged in Farahi's immigration proceedings that he supported charities that financed terrorism, and the charities identified were the Holy Land Foundation and the Global Relief Foundation.","In the opinion in ""Foad Farahi v. Federal Bureau of Investigation"", the FBI was said to have asserted in Farahi's immigration case that he backed organizations accused of funding terrorism, specifically the Holy Land Foundation and the Global Relief Foundation."
