source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,0,True,1,accepted,0.326923,0.218182,0.032323,0.017204,7,4,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after Consilio made payments and the parties agreed on the next procedural step, they stipulated that the Court should hear and decide Defendants’ summary judgment motion before","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", once Consilio had paid and the parties settled on the next move, they agreed the Court should take up and rule on Defendants’ summary judgment motion before","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after Consilio made payments and the parties agreed on the next procedural step, they stipulated that the Court should hear and decide Defendants’ summary judgment motion before any further discovery or litigation.","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", once Consilio had paid and the parties settled on the next move, they agreed the Court should take up and rule on Defendants’ summary judgment motion before any further discovery or litigation."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,1,True,1,accepted,0.256410,0.181818,0.440994,0.352239,5,5,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when the court first addressed Cohen’s MPWA claim, the parties disputed whether Cohen could seek relief under Minnesota Statutes §§ 181.171 and 181.101 in the form of","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", at the point when the court initially considered Cohen’s MPWA claim, the disagreement was over whether he could obtain relief under Minnesota Statutes §§ 181.171 and 181.101 in the form of","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when the court first addressed Cohen’s MPWA claim, the parties disputed whether Cohen could seek relief under Minnesota Statutes §§ 181.171 and 181.101 in the form of average daily wage penalties.","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", at the point when the court initially considered Cohen’s MPWA claim, the disagreement was over whether he could obtain relief under Minnesota Statutes §§ 181.171 and 181.101 in the form of average daily wage penalties."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,2,False,3,absolute lexical overlap still too high (new token Jaccard 0.288 > 0.250 or new LCS 5 > 6; jaccard drop 0.099),0.387097,0.288136,0.485370,0.421471,12,5,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", the Eighth Circuit considered whether Cohen’s remaining MFLSA claim for civil penalties would still present a live controversy after he had already been paid all overtime wages and liquidated damages, and if Consilio’s violative overtime policy is no longer in place and it is absolutely clear that the wrongful conduct will not recur, Cohen’s MFLSA claim may be","In ""Bruce Charles Cohen v. Consilio, LLC"", the Eighth Circuit addressed whether Cohen’s remaining MFLSA civil-penalty claim could still be alive after he had received all overtime pay and liquidated damages, and if Consilio’s challenged policy has ended and it is ""absolutely clear"" the unlawful behavior will not happen again, Cohen’s MFLSA claim may be","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", the Eighth Circuit considered whether Cohen’s remaining MFLSA claim for civil penalties would still present a live controversy after he had already been paid all overtime wages and liquidated damages, and if Consilio’s violative overtime policy is no longer in place and it is absolutely clear that the wrongful conduct will not recur, Cohen’s MFLSA claim may be moot.","In ""Bruce Charles Cohen v. Consilio, LLC"", the Eighth Circuit addressed whether Cohen’s remaining MFLSA civil-penalty claim could still be alive after he had received all overtime pay and liquidated damages, and if Consilio’s challenged policy has ended and it is ""absolutely clear"" the unlawful behavior will not happen again, Cohen’s MFLSA claim may be moot."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,3,True,3,accepted,0.403846,0.126984,0.538117,0.235849,8,2,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when discussing whether Cohen’s MFLSA claim for civil penalties might be moot, the court said federal courts are not ""license[d] to retain"" cases in which one or both parties plainly lack a continuing interest. The court was referring to","In the Bruce Charles Cohen v. Consilio, LLC opinion, while addressing mootness of Cohen’s MFLSA civil-penalty claim, the court noted that Article III does not permit lower federal courts to keep a matter when neither side still has a live stake in it. The court was referring to","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", when discussing whether Cohen’s MFLSA claim for civil penalties might be moot, the court said federal courts are not ""license[d] to retain"" cases in which one or both parties plainly lack a continuing interest. The court was referring to jurisdiction.","In the Bruce Charles Cohen v. Consilio, LLC opinion, while addressing mootness of Cohen’s MFLSA civil-penalty claim, the court noted that Article III does not permit lower federal courts to keep a matter when neither side still has a live stake in it. The court was referring to jurisdiction."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,4,True,1,accepted,0.181818,0.175000,0.430939,0.389058,4,3,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after raising a jurisdictional concern about whether Cohen’s MFLSA claim for statutory penalties might be moot, the appellate court decided to","In the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", once the panel addressed the question whether Cohen’s MFLSA statutory-penalties claim could be moot, the court chose to","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after raising a jurisdictional concern about whether Cohen’s MFLSA claim for statutory penalties might be moot, the appellate court decided to vacate the district court’s grant of summary judgment as to Cohen’s MFLSA claim","In the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", once the panel addressed the question whether Cohen’s MFLSA statutory-penalties claim could be moot, the court chose to vacate the district court’s grant of summary judgment as to Cohen’s MFLSA claim"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,5,False,3,absolute lexical overlap still too high (new token Jaccard 0.268 > 0.250 or new LCS 4 > 6; jaccard drop 0.049),0.317073,0.268293,0.571429,0.512821,8,4,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, the appellate court remanded the case to the district court","In the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after setting aside the district court’s summary judgment on Cohen’s MFLSA claim over mootness and standing concerns, the appellate court sent the matter back to the district court","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after vacating the district court’s grant of summary judgment on Cohen’s MFLSA claim because of concerns about mootness and standing, the appellate court remanded the case to the district court to determine its jurisdiction.","In the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after setting aside the district court’s summary judgment on Cohen’s MFLSA claim over mootness and standing concerns, the appellate court sent the matter back to the district court to determine its jurisdiction."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,6,True,1,accepted,0.315789,0.210526,0.422713,0.366782,7,2,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after concluding that Cohen offered no meaningful argument in support of reversal of his MWTA claim, the court said it would not disturb","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", once it found Cohen had not meaningfully argued for reversal of his MWTA claim, the court stated it would not disturb","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", after concluding that Cohen offered no meaningful argument in support of reversal of his MWTA claim, the court said it would not disturb the district court’s order dismissing this claim.","In the opinion for ""Bruce Charles Cohen v. Consilio, LLC"", once it found Cohen had not meaningfully argued for reversal of his MWTA claim, the court stated it would not disturb the district court’s order dismissing this claim."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,7,False,3,absolute lexical overlap still too high (new token Jaccard 0.265 > 0.250 or new LCS 2 > 6; jaccard drop 0.130),0.394737,0.264706,0.450549,0.419244,6,2,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", before the United States Court of Appeals for the Eighth Circuit, Bruce Cohen alleged that his employer failed to pay him and other similarly situated employees","In the Eighth Circuit opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Bruce Cohen claimed his employer did not pay him and others in the same situation","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", before the United States Court of Appeals for the Eighth Circuit, Bruce Cohen alleged that his employer failed to pay him and other similarly situated employees overtime wages","In the Eighth Circuit opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Bruce Cohen claimed his employer did not pay him and others in the same situation overtime wages"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,8,False,3,absolute lexical overlap still too high (new token Jaccard 0.286 > 0.250 or new LCS 4 > 6; jaccard drop 0.196),0.481481,0.285714,0.498361,0.500000,7,4,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", according to the opinion describing Cohen's employment with Consilio, Cohen began working for the company as an hourly licensed attorney document reviewer","The opinion in ""Bruce Charles Cohen v. Consilio, LLC"" states that Cohen first joined Consilio as a licensed attorney document reviewer paid by the hour","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", according to the opinion describing Cohen's employment with Consilio, Cohen began working for the company as an hourly licensed attorney document reviewer in 2018","The opinion in ""Bruce Charles Cohen v. Consilio, LLC"" states that Cohen first joined Consilio as a licensed attorney document reviewer paid by the hour in 2018"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Bruce_Cohen_v_Consilio_LLC/facts/probes_v14.csv,9,False,3,absolute lexical overlap still too high (new token Jaccard 0.308 > 0.250 or new LCS 5 > 6; jaccard drop 0.034),0.342105,0.307692,0.571429,0.542857,10,5,"According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Consilio emailed Cohen and other Minnesota-based hourly licensed attorney document reviewers in","In the opinion of ""Bruce Charles Cohen v. Consilio, LLC"", Consilio wrote to Cohen and the other Minnesota hourly licensed attorney document reviewers during","According to the opinion in ""Bruce Charles Cohen v. Consilio, LLC"", Consilio emailed Cohen and other Minnesota-based hourly licensed attorney document reviewers in July 2019","In the opinion of ""Bruce Charles Cohen v. Consilio, LLC"", Consilio wrote to Cohen and the other Minnesota hourly licensed attorney document reviewers during July 2019"
