step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,2,C,2
0,1,0.0,4,E,1
0,2,0.0,3,D,4
0,3,0.0,3,D,4
0,4,1.0,3,D,3
0,5,0.0,0,A,4
4,0,1.0,2,C,2
4,1,0.0,4,E,1
4,2,0.0,3,D,4
4,3,0.0,3,D,4
4,4,0.0,0,A,3
4,5,0.0,0,A,4
8,0,1.0,2,C,2
8,1,0.0,4,E,1
8,2,0.0,3,D,4
8,3,0.0,3,D,4
8,4,1.0,3,D,3
8,5,0.0,0,A,4
12,0,1.0,2,C,2
12,1,0.0,4,E,1
12,2,0.0,3,D,4
12,3,0.0,3,D,4
12,4,1.0,3,D,3
12,5,0.0,0,A,4
16,0,1.0,2,C,2
16,1,0.0,4,E,1
16,2,0.0,3,D,4
16,3,0.0,3,D,4
16,4,0.0,0,A,3
16,5,0.0,0,A,4
20,0,0.0,0,A,2
20,1,0.0,4,E,1
20,2,0.0,3,D,4
20,3,0.0,3,D,4
20,4,0.0,0,A,3
20,5,0.0,0,A,4
24,0,0.0,0,A,2
24,1,0.0,4,E,1
24,2,1.0,4,E,4
24,3,0.0,0,A,4
24,4,0.0,0,A,3
24,5,0.0,0,A,4
28,0,0.0,0,A,2
28,1,0.0,4,E,1
28,2,1.0,4,E,4
28,3,0.0,0,A,4
28,4,0.0,0,A,3
28,5,0.0,0,A,4
32,0,0.0,0,A,2
32,1,0.0,4,E,1
32,2,0.0,3,D,4
32,3,0.0,0,A,4
32,4,0.0,0,A,3
32,5,0.0,0,A,4
36,0,0.0,0,A,2
36,1,0.0,4,E,1
36,2,0.0,3,D,4
36,3,0.0,0,A,4
36,4,0.0,0,A,3
36,5,0.0,0,A,4
40,0,0.0,0,A,2
40,1,0.0,2,C,1
40,2,0.0,3,D,4
40,3,0.0,0,A,4
40,4,0.0,0,A,3
40,5,0.0,0,A,4
44,0,0.0,0,A,2
44,1,0.0,2,C,1
44,2,0.0,3,D,4
44,3,0.0,0,A,4
44,4,0.0,0,A,3
44,5,0.0,0,A,4
48,0,0.0,0,A,2
48,1,0.0,2,C,1
48,2,0.0,3,D,4
48,3,0.0,0,A,4
48,4,0.0,0,A,3
48,5,0.0,0,A,4
52,0,0.0,0,A,2
52,1,0.0,2,C,1
52,2,0.0,3,D,4
52,3,0.0,0,A,4
52,4,0.0,0,A,3
52,5,0.0,0,A,4
56,0,0.0,0,A,2
56,1,0.0,2,C,1
56,2,0.0,3,D,4
56,3,0.0,0,A,4
56,4,0.0,0,A,3
56,5,0.0,2,C,4
60,0,0.0,0,A,2
60,1,0.0,2,C,1
60,2,0.0,3,D,4
60,3,0.0,0,A,4
60,4,1.0,3,D,3
60,5,0.0,2,C,4
64,0,0.0,0,A,2
64,1,0.0,2,C,1
64,2,0.0,3,D,4
64,3,0.0,0,A,4
64,4,1.0,3,D,3
64,5,0.0,2,C,4
68,0,0.0,4,E,2
68,1,0.0,2,C,1
68,2,0.0,3,D,4
68,3,0.0,2,C,4
68,4,1.0,3,D,3
68,5,0.0,2,C,4
72,0,0.0,0,A,2
72,1,0.0,2,C,1
72,2,0.0,3,D,4
72,3,0.0,2,C,4
72,4,1.0,3,D,3
72,5,0.0,2,C,4
76,0,0.0,0,A,2
76,1,0.0,2,C,1
76,2,0.0,3,D,4
76,3,0.0,2,C,4
76,4,1.0,3,D,3
76,5,0.0,2,C,4
80,0,0.0,0,A,2
80,1,0.0,4,E,1
80,2,0.0,3,D,4
80,3,0.0,2,C,4
80,4,1.0,3,D,3
80,5,0.0,2,C,4
84,0,0.0,4,E,2
84,1,0.0,4,E,1
84,2,0.0,3,D,4
84,3,0.0,0,A,4
84,4,1.0,3,D,3
84,5,0.0,2,C,4
88,0,0.0,4,E,2
88,1,0.0,4,E,1
88,2,0.0,3,D,4
88,3,0.0,0,A,4
88,4,1.0,3,D,3
88,5,0.0,2,C,4
92,0,0.0,0,A,2
92,1,0.0,4,E,1
92,2,0.0,3,D,4
92,3,0.0,2,C,4
92,4,1.0,3,D,3
92,5,0.0,2,C,4
96,0,0.0,0,A,2
96,1,0.0,4,E,1
96,2,0.0,3,D,4
96,3,0.0,2,C,4
96,4,1.0,3,D,3
96,5,0.0,2,C,4
100,0,0.0,4,E,2
100,1,0.0,4,E,1
100,2,0.0,3,D,4
100,3,0.0,2,C,4
100,4,1.0,3,D,3
100,5,0.0,2,C,4
104,0,0.0,0,A,2
104,1,0.0,4,E,1
104,2,0.0,3,D,4
104,3,0.0,2,C,4
104,4,1.0,3,D,3
104,5,0.0,2,C,4
108,0,0.0,0,A,2
108,1,0.0,4,E,1
108,2,0.0,3,D,4
108,3,0.0,2,C,4
108,4,1.0,3,D,3
108,5,0.0,2,C,4
112,0,0.0,0,A,2
112,1,0.0,4,E,1
112,2,0.0,3,D,4
112,3,0.0,2,C,4
112,4,1.0,3,D,3
112,5,0.0,2,C,4
116,0,0.0,0,A,2
116,1,0.0,4,E,1
116,2,0.0,3,D,4
116,3,0.0,2,C,4
116,4,1.0,3,D,3
116,5,0.0,2,C,4
120,0,0.0,0,A,2
120,1,0.0,4,E,1
120,2,0.0,3,D,4
120,3,0.0,2,C,4
120,4,1.0,3,D,3
120,5,0.0,2,C,4
