step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,3,D,3
0,1,0.0,0,A,1
0,2,0.0,0,A,1
0,3,0.0,2,C,0
0,4,0.0,0,A,1
4,0,1.0,3,D,3
4,1,0.0,0,A,1
4,2,0.0,0,A,1
4,3,0.0,2,C,0
4,4,0.0,0,A,1
8,0,1.0,3,D,3
8,1,0.0,0,A,1
8,2,0.0,0,A,1
8,3,0.0,2,C,0
8,4,0.0,0,A,1
12,0,1.0,3,D,3
12,1,0.0,0,A,1
12,2,0.0,0,A,1
12,3,0.0,2,C,0
12,4,0.0,0,A,1
16,0,1.0,3,D,3
16,1,0.0,0,A,1
16,2,0.0,0,A,1
16,3,0.0,2,C,0
16,4,0.0,0,A,1
20,0,0.0,0,A,3
20,1,0.0,0,A,1
20,2,0.0,0,A,1
20,3,0.0,2,C,0
20,4,0.0,0,A,1
24,0,0.0,0,A,3
24,1,0.0,0,A,1
24,2,0.0,0,A,1
24,3,0.0,3,D,0
24,4,0.0,0,A,1
28,0,1.0,3,D,3
28,1,0.0,0,A,1
28,2,0.0,0,A,1
28,3,0.0,3,D,0
28,4,0.0,0,A,1
32,0,1.0,3,D,3
32,1,0.0,0,A,1
32,2,0.0,0,A,1
32,3,0.0,3,D,0
32,4,0.0,0,A,1
36,0,1.0,3,D,3
36,1,0.0,0,A,1
36,2,0.0,0,A,1
36,3,0.0,3,D,0
36,4,0.0,0,A,1
40,0,1.0,3,D,3
40,1,0.0,0,A,1
40,2,0.0,0,A,1
40,3,0.0,3,D,0
40,4,0.0,0,A,1
44,0,1.0,3,D,3
44,1,0.0,0,A,1
44,2,0.0,2,C,1
44,3,0.0,3,D,0
44,4,0.0,0,A,1
48,0,1.0,3,D,3
48,1,0.0,0,A,1
48,2,0.0,2,C,1
48,3,0.0,3,D,0
48,4,0.0,0,A,1
52,0,1.0,3,D,3
52,1,0.0,0,A,1
52,2,0.0,2,C,1
52,3,0.0,3,D,0
52,4,0.0,0,A,1
56,0,1.0,3,D,3
56,1,0.0,0,A,1
56,2,0.0,2,C,1
56,3,0.0,3,D,0
56,4,0.0,0,A,1
60,0,1.0,3,D,3
60,1,0.0,0,A,1
60,2,0.0,2,C,1
60,3,0.0,3,D,0
60,4,0.0,0,A,1
64,0,1.0,3,D,3
64,1,0.0,0,A,1
64,2,0.0,2,C,1
64,3,0.0,3,D,0
64,4,0.0,0,A,1
68,0,1.0,3,D,3
68,1,0.0,0,A,1
68,2,0.0,2,C,1
68,3,0.0,3,D,0
68,4,0.0,0,A,1
72,0,1.0,3,D,3
72,1,0.0,0,A,1
72,2,0.0,2,C,1
72,3,0.0,3,D,0
72,4,0.0,0,A,1
76,0,1.0,3,D,3
76,1,0.0,0,A,1
76,2,0.0,2,C,1
76,3,0.0,3,D,0
76,4,0.0,0,A,1
80,0,1.0,3,D,3
80,1,0.0,0,A,1
80,2,0.0,2,C,1
80,3,0.0,3,D,0
80,4,0.0,0,A,1
84,0,1.0,3,D,3
84,1,0.0,0,A,1
84,2,0.0,2,C,1
84,3,0.0,3,D,0
84,4,0.0,0,A,1
88,0,1.0,3,D,3
88,1,0.0,0,A,1
88,2,0.0,2,C,1
88,3,0.0,3,D,0
88,4,0.0,0,A,1
92,0,1.0,3,D,3
92,1,0.0,0,A,1
92,2,0.0,2,C,1
92,3,0.0,3,D,0
92,4,0.0,0,A,1
96,0,1.0,3,D,3
96,1,0.0,0,A,1
96,2,0.0,2,C,1
96,3,0.0,3,D,0
96,4,0.0,0,A,1
100,0,1.0,3,D,3
100,1,0.0,0,A,1
100,2,0.0,2,C,1
100,3,0.0,3,D,0
100,4,0.0,0,A,1
104,0,1.0,3,D,3
104,1,0.0,0,A,1
104,2,0.0,2,C,1
104,3,0.0,3,D,0
104,4,0.0,0,A,1
108,0,1.0,3,D,3
108,1,0.0,0,A,1
108,2,0.0,2,C,1
108,3,0.0,3,D,0
108,4,0.0,0,A,1
112,0,1.0,3,D,3
112,1,0.0,0,A,1
112,2,0.0,2,C,1
112,3,0.0,3,D,0
112,4,0.0,0,A,1
116,0,1.0,3,D,3
116,1,0.0,0,A,1
116,2,0.0,2,C,1
116,3,0.0,3,D,0
116,4,0.0,0,A,1
120,0,1.0,3,D,3
120,1,0.0,0,A,1
120,2,0.0,2,C,1
120,3,0.0,3,D,0
120,4,0.0,0,A,1
