step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,1,B,2
0,1,1.0,4,E,4
0,2,0.0,0,A,2
0,3,0.0,2,C,3
4,0,0.0,3,D,2
4,1,1.0,4,E,4
4,2,0.0,0,A,2
4,3,0.0,2,C,3
8,0,0.0,1,B,2
8,1,0.0,3,D,4
8,2,0.0,0,A,2
8,3,0.0,2,C,3
12,0,0.0,1,B,2
12,1,0.0,3,D,4
12,2,0.0,0,A,2
12,3,0.0,2,C,3
16,0,0.0,3,D,2
16,1,0.0,3,D,4
16,2,0.0,0,A,2
16,3,0.0,2,C,3
20,0,0.0,3,D,2
20,1,0.0,3,D,4
20,2,0.0,0,A,2
20,3,0.0,2,C,3
24,0,0.0,3,D,2
24,1,0.0,3,D,4
24,2,0.0,0,A,2
24,3,0.0,2,C,3
28,0,0.0,3,D,2
28,1,0.0,3,D,4
28,2,0.0,0,A,2
28,3,0.0,2,C,3
32,0,0.0,3,D,2
32,1,0.0,3,D,4
32,2,0.0,0,A,2
32,3,0.0,2,C,3
36,0,0.0,3,D,2
36,1,0.0,3,D,4
36,2,0.0,0,A,2
36,3,0.0,2,C,3
40,0,0.0,1,B,2
40,1,0.0,3,D,4
40,2,0.0,0,A,2
40,3,0.0,2,C,3
44,0,0.0,3,D,2
44,1,0.0,3,D,4
44,2,0.0,0,A,2
44,3,0.0,2,C,3
48,0,0.0,1,B,2
48,1,0.0,3,D,4
48,2,0.0,0,A,2
48,3,0.0,2,C,3
52,0,0.0,1,B,2
52,1,0.0,3,D,4
52,2,0.0,0,A,2
52,3,0.0,2,C,3
56,0,0.0,1,B,2
56,1,0.0,3,D,4
56,2,0.0,0,A,2
56,3,0.0,0,A,3
60,0,0.0,3,D,2
60,1,0.0,3,D,4
60,2,0.0,0,A,2
60,3,0.0,2,C,3
64,0,0.0,1,B,2
64,1,0.0,3,D,4
64,2,0.0,0,A,2
64,3,0.0,2,C,3
68,0,0.0,1,B,2
68,1,0.0,3,D,4
68,2,0.0,0,A,2
68,3,0.0,2,C,3
72,0,0.0,1,B,2
72,1,0.0,3,D,4
72,2,0.0,0,A,2
72,3,0.0,2,C,3
76,0,0.0,1,B,2
76,1,0.0,3,D,4
76,2,0.0,0,A,2
76,3,0.0,2,C,3
80,0,0.0,1,B,2
80,1,0.0,3,D,4
80,2,0.0,0,A,2
80,3,0.0,2,C,3
84,0,0.0,1,B,2
84,1,0.0,3,D,4
84,2,0.0,0,A,2
84,3,0.0,2,C,3
88,0,0.0,1,B,2
88,1,0.0,3,D,4
88,2,0.0,0,A,2
88,3,0.0,2,C,3
92,0,0.0,3,D,2
92,1,0.0,3,D,4
92,2,0.0,0,A,2
92,3,0.0,2,C,3
96,0,0.0,3,D,2
96,1,0.0,3,D,4
96,2,0.0,0,A,2
96,3,0.0,2,C,3
100,0,0.0,3,D,2
100,1,0.0,3,D,4
100,2,0.0,0,A,2
100,3,0.0,1,B,3
