section,subsection,section_text,subsection_text,raw_knowledge_statement,target,fact,contextualized_question,valid_fact,probe
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.", sequence likelihood,"According to the paper ""Group Sequence Policy Optimization"", unlike previous algorithms that adopt token-level importance ratios, the GSPO importance ratio is based on sequence likelihood","1. According to the paper ""Group Sequence Policy Optimization"", what is the GSPO importance ratio based on, unlike previous algorithms that adopt token-level importance ratios?

   **Answer:** sequence likelihood",True,"According to the paper ""Group Sequence Policy Optimization"", unlike previous algorithms that adopt token-level importance ratios, the GSPO importance ratio is based on"
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.", sequence-level.,"According to the paper ""Group Sequence Policy Optimization"", unlike previous algorithms that adopt token-level importance ratios, GSPO performs clipping, rewarding, and optimization at the sequence-level.","1. **Question:** According to the paper **""Group Sequence Policy Optimization""**, unlike previous algorithms that adopt token-level importance ratios, at what level does GSPO perform clipping, rewarding, and optimization?  
   **Answer:** sequence-level",True,"According to the paper ""Group Sequence Policy Optimization"", unlike previous algorithms that adopt token-level importance ratios, GSPO performs clipping, rewarding, and optimization at the"
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure.", the GRPO algorithm.,"According to the paper ""Group Sequence Policy Optimization"", GSPO is demonstrated to achieve superior training efficiency and performance compared to the GRPO algorithm.","Question: According to the paper ""Group Sequence Policy Optimization"", GSPO is demonstrated to achieve superior training efficiency and performance compared to which algorithm?

Answer: the GRPO algorithm",True,"According to the paper ""Group Sequence Policy Optimization"", GSPO is demonstrated to achieve superior training efficiency and performance compared to"
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure.", Mixture-of-Experts (MoE) RL training.,"According to the paper ""Group Sequence Policy Optimization"", GSPO notably stabilizes Mixture-of-Experts (MoE) RL training.","1. **Question:** According to the paper **""Group Sequence Policy Optimization""**, what kind of RL training does GSPO notably stabilize?  
   **Answer:** Mixture-of-Experts (MoE) RL training",True,"According to the paper ""Group Sequence Policy Optimization"", GSPO notably stabilizes"
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure.", RL infrastructure.,"According to the paper ""Group Sequence Policy Optimization"", GSPO has the potential to simplify the design of RL infrastructure.","1. According to the paper ""Group Sequence Policy Optimization"", what kind of infrastructure does GSPO have the potential to simplify the design of?  
   **Answer:** RL infrastructure",True,"According to the paper ""Group Sequence Policy Optimization"", GSPO has the potential to simplify the design of"
Title/Abstract,No Subsection,"\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

","\title{Group Sequence Policy Optimization}

\begin{abstract}
This paper introduces Group Sequence Policy Optimization (GSPO), our stable, efficient, and performant reinforcement learning algorithm for training large language models. Unlike previous algorithms that adopt token-level importance ratios, GSPO defines the importance ratio based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization. We demonstrate that GSPO achieves superior training efficiency and performance compared to the GRPO algorithm, notably stabilizes Mixture-of-Experts (MoE) RL training, and has the potential for simplifying the design of RL infrastructure. These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models.
\end{abstract}

",These merits of GSPO have contributed to the remarkable improvements in the latest Qwen3 models., Qwen3 models,"According to the paper ""Group Sequence Policy Optimization"", the authors state that these merits of GSPO have contributed to remarkable improvements in the latest Qwen3 models","1. **Question:** According to the paper ""Group Sequence Policy Optimization"", the authors state that these merits of GSPO have contributed to remarkable improvements in which latest models?  
   **Answer:** Qwen3 models",True,"According to the paper ""Group Sequence Policy Optimization"", the authors state that these merits of GSPO have contributed to remarkable improvements in the latest"
Introduction,No Subsection,"
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}.", Reinforcement learning (RL).,"According to the paper ""Group Sequence Policy Optimization"", a pivotal paradigm for scaling language models is Reinforcement learning (RL).","Question: According to the paper ""Group Sequence Policy Optimization"", what has emerged as a pivotal paradigm for scaling language models?

Answer: Reinforcement learning (RL)",True,"According to the paper ""Group Sequence Policy Optimization"", a pivotal paradigm for scaling language models is"
Introduction,No Subsection,"
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.", competition-level mathematics and programming,"In the paper ""Group Sequence Policy Optimization"", the examples of sophisticated problems that language models can tackle through large-scale RL by undertaking deeper and longer reasoning processes are competition-level mathematics and programming","Question: In the paper ""Group Sequence Policy Optimization"", what examples of sophisticated problems can language models tackle through large-scale RL by undertaking deeper and longer reasoning processes?

Answer: competition-level mathematics and programming",True,"In the paper ""Group Sequence Policy Optimization"", the examples of sophisticated problems that language models can tackle through large-scale RL by undertaking deeper and longer reasoning processes are"
Introduction,No Subsection,"
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.", deeper and longer reasoning processes.,"According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking deeper and longer reasoning processes.","Q: According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking what kind of processes?  
A: deeper and longer reasoning processes",True,"According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking"
Introduction,No Subsection,"
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","
\label{sec:intro}

Reinforcement learning (RL) has emerged as a pivotal paradigm for scaling language models \citep{o1,dpsk-r1,qwq32b,qwen3}. Through large-scale RL, language models develop the capability to tackle sophisticated problems, such as competition-level mathematics and programming, by undertaking deeper and longer reasoning processes.

To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics. However, current state-of-the-art RL algorithms, exemplified by GRPO \citep{grpo}, exhibit severe stability issues when training gigantic language models, often resulting in catastrophic and irreversible model collapse \citep{qwen3, minimax-m1}. This instability hinders efforts to push the capability boundaries of language models through continued RL training.

In this paper, we identify that the instability of GRPO stems from the fundamental misapplication and invalidation of importance sampling weights in its algorithmic design. This introduces high-variance training noise that progressively accumulates with increased response length and is further amplified by the clipping mechanism, ultimately precipitating model collapse.

To address these core limitations, we propose \textbf{Group Sequence Policy Optimization (GSPO)}, a new RL algorithm for training large language models. The key innovation of GSPO lies in its theoretically grounded definition of importance ratio based on sequence likelihood \citep{click}, aligning with the basic principle of importance sampling. Additionally, GSPO computes the normalized rewards as the advantages of multiple responses to a query, ensuring the alignment between sequence-level rewarding and optimization.

Our empirical evaluation demonstrates the significant superiority of GSPO over GRPO in training stability, efficiency, and performance. Critically, GSPO has inherently resolved the stability challenges in the RL training of large Mixture-of-Experts (MoE) models, eliminating the need for complex stabilization strategies, and shows the potential for simplifying RL infrastructure. These merits of GSPO ultimately contributed to the exceptional performance improvements in the latest Qwen3 models. We envision GSPO as a robust and scalable algorithmic foundation that will enable the continued advancement of large-scale RL training with language models.

","To successfully scale RL with greater computational investment, the foremost prerequisite is maintaining stable and robust training dynamics.", maintaining stable and robust training dynamics,"According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as maintaining stable and robust training dynamics","**Question:** According to the paper ""Group Sequence Policy Optimization"", what do the authors identify as the foremost prerequisite for successfully scaling RL with greater computational investment?

**Answer:** maintaining stable and robust training dynamics",True,"According to the paper ""Group Sequence Policy Optimization"", the authors identify the foremost prerequisite for successfully scaling RL with greater computational investment as"
