review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
legal/Santos_v_Kimmel/0,0,(A),False,,False,0,True,,transformative use.,transformative use.,[]
legal/Santos_v_Kimmel/0,1,(B),False,,False,0,True,,trademark dilution.,trademark dilution.,[]
legal/Santos_v_Kimmel/0,2,(C),False,,False,0,True,,substantial similarity.,substantial similarity.,[]
legal/Santos_v_Kimmel/0,3,(D),False,,False,0,True,,actual malice.,actual malice.,[]
legal/Santos_v_Kimmel/5,0,(A),False,,False,0,True,,"Warner Bros. Discovery, Inc.","Warner Bros. Discovery, Inc.",[]
legal/Santos_v_Kimmel/5,1,(B),False,,False,0,True,,Disney Media and Entertainment Distribution,Disney Media and Entertainment Distribution,[]
legal/Santos_v_Kimmel/5,2,(D),False,,False,0,True,,"American Broadcasting Companies, Inc.","American Broadcasting Companies, Inc.",[]
legal/Santos_v_Kimmel/5,3,(E),False,,False,0,True,,"NBCUniversal Media, LLC","NBCUniversal Media, LLC",[]
legal/Santos_v_Kimmel/1,0,(A),False,,False,0,True,,Rule 41(b).,Rule 41(b).,[]
legal/Santos_v_Kimmel/1,1,(B),False,,False,0,True,,Rule 12(b)(1).,Rule 12(b)(1).,[]
legal/Santos_v_Kimmel/1,2,(C),False,,False,0,True,,Rule 56.,Rule 56.,[]
legal/Santos_v_Kimmel/1,3,(E),False,,False,0,True,,Rule 12(c).,Rule 12(c).,[]
legal/Santos_v_Kimmel/6,0,(A),False,,False,0,True,,Cameo,Cameo,[]
legal/Santos_v_Kimmel/6,1,(B),False,,False,0,True,,The Late Show with Stephen Colbert,The Late Show with Stephen Colbert,[]
legal/Santos_v_Kimmel/6,2,(C),False,,False,0,True,,Saturday Night Live,Saturday Night Live,[]
legal/Santos_v_Kimmel/6,3,(E),False,,False,0,True,,The Tonight Show Starring Jimmy Fallon,The Tonight Show Starring Jimmy Fallon,[]
legal/Santos_v_Kimmel/3,0,(A),False,,False,0,True,,the Communications Act of 1934.,the Communications Act of 1934.,[]
legal/Santos_v_Kimmel/3,1,(B),False,,False,0,True,,the Lanham Act.,the Lanham Act.,[]
legal/Santos_v_Kimmel/3,2,(D),False,,False,0,True,,ERISA.,ERISA.,[]
legal/Santos_v_Kimmel/3,3,(E),False,,False,0,True,,the Federal Arbitration Act.,the Federal Arbitration Act.,[]
legal/Santos_v_Kimmel/10,0,(A),False,,False,0,True,,"defamation, tortious interference, and intentional infliction of emotional distress.","defamation, tortious interference, and intentional infliction of emotional distress.",[]
legal/Santos_v_Kimmel/10,1,(B),False,,False,0,True,,"misappropriation, unfair competition, and unjust enrichment.","misappropriation, unfair competition, and unjust enrichment.",[]
legal/Santos_v_Kimmel/10,2,(D),False,,False,0,True,,"breach of contract, promissory estoppel, and fraudulent concealment.","breach of contract, promissory estoppel, and fraudulent concealment.",[]
legal/Santos_v_Kimmel/10,3,(E),False,,False,0,True,,"breach of fiduciary duty, negligent misrepresentation, and unjust enrichment.","breach of fiduciary duty, negligent misrepresentation, and unjust enrichment.",[]
legal/Santos_v_Kimmel/8,0,(A),False,,False,0,True,,“Will George Santos Say That?”,“Will George Santos Say That?”,[]
legal/Santos_v_Kimmel/8,1,(B),False,,False,0,True,,“Truth or Cameo: Santos Edition?”,“Truth or Cameo: Santos Edition?”,[]
legal/Santos_v_Kimmel/8,2,(C),False,,False,0,True,,“Will Santos Cameo It?”,“Will Santos Cameo It?”,[]
legal/Santos_v_Kimmel/8,3,(E),False,,False,0,True,,“Can Santos Say It?”,“Can Santos Say It?”,[]
legal/Santos_v_Kimmel/9,0,(A),False,,False,0,True,,the first sale doctrine,the first sale doctrine,[]
legal/Santos_v_Kimmel/9,1,(B),False,,False,0,True,,the scènes à faire doctrine,the scènes à faire doctrine,[]
legal/Santos_v_Kimmel/9,2,(D),False,,False,0,True,,Copyright Act preemption,Copyright Act preemption,[]
legal/Santos_v_Kimmel/9,3,(E),False,,False,0,True,,the de minimis use doctrine,the de minimis use doctrine,[]
legal/Santos_v_Kimmel/11,0,(A),False,,False,0,True,,the de minimis use doctrine,the de minimis use doctrine,[]
legal/Santos_v_Kimmel/11,1,(C),False,,False,0,True,,the statute of limitations,the statute of limitations,[]
legal/Santos_v_Kimmel/11,2,(D),False,,False,0,True,,the first sale doctrine,the first sale doctrine,[]
legal/Santos_v_Kimmel/11,3,(E),False,,False,0,True,,preemption under the Copyright Act,preemption under the Copyright Act,[]
legal/Santos_v_Kimmel/12,0,(B),False,,False,0,True,,his Lanham Act and right-of-publicity claims,his Lanham Act and right-of-publicity claims,[]
legal/Santos_v_Kimmel/12,1,(C),False,,False,0,True,,his defamation and false endorsement claims,his defamation and false endorsement claims,[]
legal/Santos_v_Kimmel/12,2,(D),False,,False,0,True,,his fraud and breach-of-contract claims,his fraud and breach-of-contract claims,[]
legal/Santos_v_Kimmel/12,3,(E),False,,False,0,True,,his First Amendment and due process claims,his First Amendment and due process claims,[]
legal/Santos_v_Kimmel/14,0,(A),False,,False,0,True,,the discovery stage,the discovery stage,[]
legal/Santos_v_Kimmel/14,1,(C),False,,False,0,True,,the summary judgment stage,the summary judgment stage,[]
legal/Santos_v_Kimmel/14,2,(D),False,,False,0,True,,the jurisdictional stage,the jurisdictional stage,[]
legal/Santos_v_Kimmel/14,3,(E),False,,False,0,True,,the appellate stage,the appellate stage,[]
legal/Santos_v_Kimmel/7,0,(B),False,,False,0,True,,under plain-error review,under plain-error review,[]
legal/Santos_v_Kimmel/7,1,(C),False,,False,0,True,,for abuse of discretion,for abuse of discretion,[]
legal/Santos_v_Kimmel/7,2,(D),False,,False,0,True,,for clear error,for clear error,[]
legal/Santos_v_Kimmel/7,3,(E),True,Source states dismissal is reviewed de novo.,True,1,True,,for substantial evidence,for substantial evidence,"[{""attempt"": 1, ""candidate"": ""for substantial evidence"", ""verdict"": ""accepted"", ""judge_reason"": """"}]"
legal/Santos_v_Kimmel/13,0,(A),False,,False,0,True,,summary judgment for the defendant on the first fair-use factor,summary judgment for the defendant on the first fair-use factor,[]
legal/Santos_v_Kimmel/13,1,(B),False,,False,0,True,,dismissal of a trademark infringement claim,dismissal of a trademark infringement claim,[]
legal/Santos_v_Kimmel/13,2,(C),False,,False,0,True,,dismissal for lack of subject-matter jurisdiction,dismissal for lack of subject-matter jurisdiction,[]
legal/Santos_v_Kimmel/13,3,(D),False,,False,0,True,,denial of a motion to dismiss,denial of a motion to dismiss,[]
legal/Santos_v_Kimmel/15,0,(A),False,,False,0,True,,discovery materials exchanged by the parties during the litigation.,discovery materials exchanged by the parties during the litigation.,[]
legal/Santos_v_Kimmel/15,1,(C),False,,False,0,True,,affidavits and declarations submitted with the motion to dismiss.,affidavits and declarations submitted with the motion to dismiss.,[]
legal/Santos_v_Kimmel/15,2,(D),False,,False,0,True,,copyright registrations published in the Copyright Office’s registry.,copyright registrations published in the Copyright Office’s registry.,[]
legal/Santos_v_Kimmel/15,3,(E),False,,False,0,True,,arguments and factual assertions contained in the defendant’s memorandum of law.,arguments and factual assertions contained in the defendant’s memorandum of law.,[]
legal/Santos_v_Kimmel/17,0,(B),False,,False,0,True,,“to serve the same original purpose Santos had in making the videos.”,“to serve the same original purpose Santos had in making the videos.”,[]
legal/Santos_v_Kimmel/17,1,(C),False,,False,0,True,,“to use Santos’s videos for educational and archival reference in a comedic broadcast.”,“to use Santos’s videos for educational and archival reference in a comedic broadcast.”,[]
legal/Santos_v_Kimmel/17,2,(D),False,,False,0,True,,“to report Santos’s statements as newsworthy commentary on a matter of public concern.”,“to report Santos’s statements as newsworthy commentary on a matter of public concern.”,[]
legal/Santos_v_Kimmel/17,3,(E),False,,False,0,True,,“to capitalize on the market for Santos’s original Works by exploiting their viral appeal.”,“to capitalize on the market for Santos’s original Works by exploiting their viral appeal.”,[]
legal/Santos_v_Kimmel/16,0,(A),False,,False,0,True,,documents merely mentioned in the complaint without being incorporated by reference.,documents merely mentioned in the complaint without being incorporated by reference.,[]
legal/Santos_v_Kimmel/16,1,(C),False,,False,0,True,,copyright applications filed by the parties but not published in the Copyright Office’s registry.,copyright applications filed by the parties but not published in the Copyright Office’s registry.,[]
legal/Santos_v_Kimmel/16,2,(D),False,,False,0,True,,deposition testimony and other evidence developed during discovery.,deposition testimony and other evidence developed during discovery.,[]
legal/Santos_v_Kimmel/16,3,(E),False,,False,0,True,,materials submitted in support of the defendant’s Rule 12(b)(6) motion.,materials submitted in support of the defendant’s Rule 12(b)(6) motion.,[]
legal/Santos_v_Kimmel/20,0,(B),False,,False,0,True,,the transformative use analysis.,the transformative use analysis.,[]
legal/Santos_v_Kimmel/20,1,(C),False,,False,0,True,,the First Amendment defense.,the First Amendment defense.,[]
legal/Santos_v_Kimmel/20,2,(D),False,,False,0,True,,the implied license defense.,the implied license defense.,[]
legal/Santos_v_Kimmel/20,3,(E),False,,False,0,True,,the de minimis use doctrine.,the de minimis use doctrine.,[]
legal/Santos_v_Kimmel/19,0,(A),False,,False,0,True,,the effect of the use on the potential market for the original work,the effect of the use on the potential market for the original work,[]
legal/Santos_v_Kimmel/19,1,(B),False,,False,0,True,,whether an ordinary consumer would likely be confused about the work's source,whether an ordinary consumer would likely be confused about the work's source,[]
legal/Santos_v_Kimmel/19,2,(C),False,,False,0,True,,the subjective intent of the copyright holder,the subjective intent of the copyright holder,[]
legal/Santos_v_Kimmel/19,3,(D),False,,False,0,True,,the subjective intent of the secondary user,the subjective intent of the secondary user,[]
legal/Santos_v_Kimmel/4,0,(B),False,,False,0,True,,manifesting a direct intent to benefit the third party.,manifesting a direct intent to benefit the third party.,[]
legal/Santos_v_Kimmel/4,1,(C),False,,False,0,True,,sufficiently definite to overcome the presumption against incidental beneficiaries.,sufficiently definite to overcome the presumption against incidental beneficiaries.,[]
legal/Santos_v_Kimmel/4,2,(D),False,,False,0,True,,clear and unequivocal on the face of the contract.,clear and unequivocal on the face of the contract.,[]
legal/Santos_v_Kimmel/4,3,(E),True,Direct paraphrase of the quoted Illinois standard.,True,1,True,,amounting to a meeting of the minds between the parties.,reasonably inferable from the parties’ course of performance and surrounding circumstances.,"[{""attempt"": 1, ""candidate"": ""reasonably inferable from the parties’ course of performance and surrounding circumstances."", ""verdict"": ""accepted"", ""judge_reason"": """"}]"
legal/Santos_v_Kimmel/21,0,(A),False,,False,0,True,,an implied endorsement of Kimmel’s late-night program,an implied endorsement of Kimmel’s late-night program,[]
legal/Santos_v_Kimmel/21,1,(B),False,,False,0,True,,a critique of Kimmel’s false representations and alleged bad faith,a critique of Kimmel’s false representations and alleged bad faith,[]
legal/Santos_v_Kimmel/21,2,(C),False,,False,0,True,,a parody of inspirational messaging for comedic effect,a parody of inspirational messaging for comedic effect,[]
legal/Santos_v_Kimmel/21,3,(E),False,,False,0,True,,commentary on Santos’s original purpose in making the videos,commentary on Santos’s original purpose in making the videos,[]
legal/Santos_v_Kimmel/22,0,(A),False,,False,0,True,,"Google LLC v. Oracle America, Inc.","Google LLC v. Oracle America, Inc.",[]
legal/Santos_v_Kimmel/22,1,(B),False,,False,0,True,,"Campbell v. Acuff-Rose Music, Inc.","Campbell v. Acuff-Rose Music, Inc.",[]
legal/Santos_v_Kimmel/22,2,(D),False,,False,0,True,,"Warhol Found. for Visual Arts, Inc. v. Goldsmith","Warhol Found. for Visual Arts, Inc. v. Goldsmith",[]
legal/Santos_v_Kimmel/22,3,(E),False,,False,0,True,,"Sony Corp. of America v. Universal City Studios, Inc.","Sony Corp. of America v. Universal City Studios, Inc.",[]
legal/Santos_v_Kimmel/23,0,(A),False,,False,0,True,,inseparable from his fraudulent inducement claim,inseparable from his fraudulent inducement claim,[]
legal/Santos_v_Kimmel/23,1,(B),False,,False,0,True,,more akin to a Lanham Act unfair competition claim,more akin to a Lanham Act unfair competition claim,[]
legal/Santos_v_Kimmel/23,2,(C),False,,False,0,True,,functionally equivalent to a copyright ownership dispute,functionally equivalent to a copyright ownership dispute,[]
legal/Santos_v_Kimmel/23,3,(D),False,,False,0,True,,outside the subject matter of the Copyright Act,outside the subject matter of the Copyright Act,[]
legal/Santos_v_Kimmel/24,0,(A),False,,False,0,True,,establish a commercial motive and therefore defeat the first fair-use factor as a matter of law.,establish a commercial motive and therefore defeat the first fair-use factor as a matter of law.,[]
legal/Santos_v_Kimmel/24,1,(B),False,,False,0,True,,create a likelihood of consumer confusion and therefore preclude any nominative fair use defense.,create a likelihood of consumer confusion and therefore preclude any nominative fair use defense.,[]
legal/Santos_v_Kimmel/24,2,(D),False,,False,0,True,,constitute fraud in the inducement and thus invalidate any consent Santos gave to making the videos.,constitute fraud in the inducement and thus invalidate any consent Santos gave to making the videos.,[]
legal/Santos_v_Kimmel/24,3,(E),False,,False,0,True,,show the videos were not transformative because a reasonable observer would view them as deceptive impersonations.,show the videos were not transformative because a reasonable observer would view them as deceptive impersonations.,[]
legal/Santos_v_Kimmel/25,0,(A),False,,False,0,True,,"“mockery, satire, ridicule, and comic exaggeration,”","“mockery, satire, ridicule, and comic exaggeration,”",[]
legal/Santos_v_Kimmel/25,1,(B),False,,False,0,True,,"“commercial self-promotion, internet virality, and brand building,”","“commercial self-promotion, internet virality, and brand building,”",[]
legal/Santos_v_Kimmel/25,2,(C),False,,False,0,True,,"“political commentary, criticism, and social critique,”","“political commentary, criticism, and social critique,”",[]
legal/Santos_v_Kimmel/25,3,(D),False,,False,0,True,,"“a willingness to say absurd things for money,”","“a willingness to say absurd things for money,”",[]
legal/Santos_v_Kimmel/26,0,(B),False,,False,0,True,,the District Court’s analysis of the remaining fair-use factors,the District Court’s analysis of the remaining fair-use factors,[]
legal/Santos_v_Kimmel/26,1,(C),False,,False,0,True,,the definition of publication in 17 U.S.C. § 101,the definition of publication in 17 U.S.C. § 101,[]
legal/Santos_v_Kimmel/26,2,(D),False,,False,0,True,,the allegations on the face of Santos’s complaint,the allegations on the face of Santos’s complaint,[]
legal/Santos_v_Kimmel/26,3,(E),False,,False,0,True,,the Copyright Act’s three-year statute of limitations,the Copyright Act’s three-year statute of limitations,[]
legal/Santos_v_Kimmel/18,0,(B),False,,False,0,True,,whether an ordinary consumer is likely to be confused about the source sponsorship or affiliation of the two works,whether an ordinary consumer is likely to be confused about the source sponsorship or affiliation of the two works,[]
legal/Santos_v_Kimmel/18,1,(C),False,,False,0,True,,whether the copyright holder says the original work was meant to convey the same message as the later use,whether the copyright holder says the original work was meant to convey the same message as the later use,[]
legal/Santos_v_Kimmel/18,2,(D),False,,False,0,True,,whether the challenged use leaves the market for the original work unaffected and causes no cognizable economic harm,whether the challenged use leaves the market for the original work unaffected and causes no cognizable economic harm,[]
legal/Santos_v_Kimmel/18,3,(E),True,"Source states reasonable observer standard, not subjective intent.",True,1,True,,whether the secondary user instigated the creation of the original work and can therefore be said to have designed its original purpose,whether the secondary user acted in good faith and credited the original author when reusing the work,"[{""attempt"": 1, ""candidate"": ""whether the secondary user acted in good faith and credited the original author when reusing the work"", ""verdict"": ""accepted"", ""judge_reason"": """"}]"
legal/Santos_v_Kimmel/29,0,(A),False,,False,0,True,,the fourth factor’s market-effect analysis,the fourth factor’s market-effect analysis,[]
legal/Santos_v_Kimmel/29,1,(B),False,,False,0,True,,the second factor’s nature-of-the-work analysis,the second factor’s nature-of-the-work analysis,[]
legal/Santos_v_Kimmel/29,2,(D),False,,False,0,True,,the third factor’s amount-used analysis,the third factor’s amount-used analysis,[]
legal/Santos_v_Kimmel/29,3,(E),False,,False,0,True,,Santos’s bad-faith argument,Santos’s bad-faith argument,[]
legal/Santos_v_Kimmel/28,0,(A),False,,False,0,True,,federal copyright law,federal copyright law,[]
legal/Santos_v_Kimmel/28,1,(B),False,,False,0,True,,California law,California law,[]
legal/Santos_v_Kimmel/28,2,(C),False,,False,0,True,,Delaware law,Delaware law,[]
legal/Santos_v_Kimmel/28,3,(E),False,,False,0,True,,New York law,New York law,[]
legal/Santos_v_Kimmel/27,0,(A),False,,False,0,True,,subjective intent and reasonable perception,subjective intent and reasonable perception,[]
legal/Santos_v_Kimmel/27,1,(C),False,,False,0,True,,limited copying and minimal market harm,limited copying and minimal market harm,[]
legal/Santos_v_Kimmel/27,2,(D),False,,False,0,True,,transformative purpose and public benefit,transformative purpose and public benefit,[]
legal/Santos_v_Kimmel/27,3,(E),False,,False,0,True,,copyright notice and proper attribution,copyright notice and proper attribution,[]
legal/Santos_v_Kimmel/30,0,(A),False,,False,0,True,,the general public.,the general public.,[]
legal/Santos_v_Kimmel/30,1,(C),False,,False,0,True,,platform users and subscribers.,platform users and subscribers.,[]
legal/Santos_v_Kimmel/30,2,(D),False,,False,0,True,,incidental beneficiaries.,incidental beneficiaries.,[]
legal/Santos_v_Kimmel/30,3,(E),False,,False,0,True,,copyright holders.,copyright holders.,[]
legal/Santos_v_Kimmel/31,0,(A),False,,False,0,True,,the reasonable expectations of noncontracting parties and broader consumer-protection policy concerns.,the reasonable expectations of noncontracting parties and broader consumer-protection policy concerns.,[]
legal/Santos_v_Kimmel/31,1,(B),False,,False,0,True,,"offer, acceptance, and consideration as established by formal written manifestations of assent.","offer, acceptance, and consideration as established by formal written manifestations of assent.",[]
