probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,formatted_question_5shot
"In the case ""United States v. Constantinescu,"" the Fifth Circuit reviews the sufficiency of an indictment",de novo.,(B),"In the case ""United States v. Constantinescu,"" the Fifth Circuit reviews the sufficiency of an indictment
(A) for abuse of discretion.
(B) de novo.
(C) under a substantial-evidence standard.
(D) for clear error.
(E) for plain error.",for abuse of discretion.,de novo.,under a substantial-evidence standard.,for clear error.,for plain error.,"[""for abuse of discretion."", ""for clear error."", ""for plain error."", ""under a substantial-evidence standard.""]","In the case ""United States v. Constantinescu,"" the Fifth Circuit reviews the sufficiency of an indictment de novo.","We review the sufficiency of an indictment de novo. United States v. Rafoi, 60 F.4th 982, 993 (5th Cir. 2023).",II,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the Fifth Circuit reviews the sufficiency of an indictment
(A) for abuse of discretion.
(B) de novo.
(C) under a substantial-evidence standard.
(D) for clear error.
(E) for plain error."
"In the case ""United States v. Constantinescu,"" the Fifth Circuit described a superseding indictment in a securities-fraud case involving an alleged “pump and dump” scheme as alleging that the defendants’ social-media posts had the effect of",artificially inflating the securities’ prices,(E),"In the case ""United States v. Constantinescu,"" the Fifth Circuit described a superseding indictment in a securities-fraud case involving an alleged “pump and dump” scheme as alleging that the defendants’ social-media posts had the effect of
(A) concealing the defendants’ planned sales of their own shares
(B) creating the false appearance of active market liquidity
(C) facilitating insider trading on material nonpublic information
(D) artificially depressing the securities’ prices
(E) artificially inflating the securities’ prices",concealing the defendants’ planned sales of their own shares,creating the false appearance of active market liquidity,facilitating insider trading on material nonpublic information,artificially depressing the securities’ prices,artificially inflating the securities’ prices,"[""artificially depressing the securities\u2019 prices"", ""creating the false appearance of active market liquidity"", ""concealing the defendants\u2019 planned sales of their own shares"", ""facilitating insider trading on material nonpublic information""]","In the case ""United States v. Constantinescu,"" the Fifth Circuit described a superseding indictment in a securities-fraud case involving an alleged “pump and dump” scheme as alleging that the defendants’ social-media posts had the effect of artificially inflating the securities’ prices","The superseding indictment alleges that defendants induced their social-media followers to purchase securities through posts misrepresenting their trading positions and the potential price of securities, artificially inflating the securities’ prices and allowing defendants to profit.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the Fifth Circuit described a superseding indictment in a securities-fraud case involving an alleged “pump and dump” scheme as alleging that the defendants’ social-media posts had the effect of
(A) concealing the defendants’ planned sales of their own shares
(B) creating the false appearance of active market liquidity
(C) facilitating insider trading on material nonpublic information
(D) artificially depressing the securities’ prices
(E) artificially inflating the securities’ prices"
"In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit concluded that the securities-fraud indictment arising from an alleged pump-and-dump scheme",sufficiently alleges a scheme and intent to defraud,(C),"In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit concluded that the securities-fraud indictment arising from an alleged pump-and-dump scheme
(A) could not proceed absent a fiduciary or insider relationship between the defendants and their followers
(B) was based on nonactionable predictions about future stock prices rather than material misrepresentations
(C) sufficiently alleges a scheme and intent to defraud
(D) required allegations that investors actually relied on the defendants’ social-media posts and suffered losses
(E) failed to state an offense because it alleged only deprivation of potentially valuable economic information rather than money or property",could not proceed absent a fiduciary or insider relationship between the defendants and their followers,was based on nonactionable predictions about future stock prices rather than material misrepresentations,sufficiently alleges a scheme and intent to defraud,required allegations that investors actually relied on the defendants’ social-media posts and suffered losses,failed to state an offense because it alleged only deprivation of potentially valuable economic information rather than money or property,"[""failed to state an offense because it alleged only deprivation of potentially valuable economic information rather than money or property"", ""required allegations that investors actually relied on the defendants\u2019 social-media posts and suffered losses"", ""could not proceed absent a fiduciary or insider relationship between the defendants and their followers"", ""was based on nonactionable predictions about future stock prices rather than material misrepresentations""]","In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit concluded that the securities-fraud indictment arising from an alleged pump-and-dump scheme sufficiently alleges a scheme and intent to defraud","Because we conclude that the indictment sufficiently alleges a scheme and intent to defraud, we REVERSE the district court’s dismissal of the indictment.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit concluded that the securities-fraud indictment arising from an alleged pump-and-dump scheme
(A) could not proceed absent a fiduciary or insider relationship between the defendants and their followers
(B) was based on nonactionable predictions about future stock prices rather than material misrepresentations
(C) sufficiently alleges a scheme and intent to defraud
(D) required allegations that investors actually relied on the defendants’ social-media posts and suffered losses
(E) failed to state an offense because it alleged only deprivation of potentially valuable economic information rather than money or property"
"In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit described the defendants, who were indicted for securities fraud, as being involved in",a “pump and dump” scheme.,(E),"In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit described the defendants, who were indicted for securities fraud, as being involved in
(A) a “Ponzi” scheme.
(B) a “short and distort” scheme.
(C) an “insider trading” scheme.
(D) a “spoofing” scheme.
(E) a “pump and dump” scheme.",a “Ponzi” scheme.,a “short and distort” scheme.,an “insider trading” scheme.,a “spoofing” scheme.,a “pump and dump” scheme.,"[""a \u201cshort and distort\u201d scheme."", ""an \u201cinsider trading\u201d scheme."", ""a \u201cPonzi\u201d scheme."", ""a \u201cspoofing\u201d scheme.""]","In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit described the defendants, who were indicted for securities fraud, as being involved in a “pump and dump” scheme.",Defendants were indicted for securities fraud for their involvement in a “pump and dump” scheme.,Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the United States Court of Appeals for the Fifth Circuit described the defendants, who were indicted for securities fraud, as being involved in
(A) a “Ponzi” scheme.
(B) a “short and distort” scheme.
(C) an “insider trading” scheme.
(D) a “spoofing” scheme.
(E) a “pump and dump” scheme."
"According to the opinion in ""United States v. Constantinescu,"" in the Fifth Circuit securities-fraud prosecution based on a ""pump and dump"" scheme, the superseding indictment alleged that the defendants used social-media posts to induce followers to buy securities by misrepresenting",their trading positions,(E),"According to the opinion in ""United States v. Constantinescu,"" in the Fifth Circuit securities-fraud prosecution based on a ""pump and dump"" scheme, the superseding indictment alleged that the defendants used social-media posts to induce followers to buy securities by misrepresenting
(A) their access to material nonpublic information
(B) the volume of genuine market demand for the stocks
(C) the potential price of the securities
(D) the issuers’ underlying financial condition
(E) their trading positions",their access to material nonpublic information,the volume of genuine market demand for the stocks,the potential price of the securities,the issuers’ underlying financial condition,their trading positions,"[""the potential price of the securities"", ""the issuers\u2019 underlying financial condition"", ""their access to material nonpublic information"", ""the volume of genuine market demand for the stocks""]","According to the opinion in ""United States v. Constantinescu,"" in the Fifth Circuit securities-fraud prosecution based on a ""pump and dump"" scheme, the superseding indictment alleged that the defendants used social-media posts to induce followers to buy securities by misrepresenting their trading positions","The superseding indictment alleges that defendants induced their social-media followers to purchase securities through posts misrepresenting their trading positions and the potential price of securities, artificially inflating the securities’ prices and allowing defendants to profit.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the opinion in ""United States v. Constantinescu,"" in the Fifth Circuit securities-fraud prosecution based on a ""pump and dump"" scheme, the superseding indictment alleged that the defendants used social-media posts to induce followers to buy securities by misrepresenting
(A) their access to material nonpublic information
(B) the volume of genuine market demand for the stocks
(C) the potential price of the securities
(D) the issuers’ underlying financial condition
(E) their trading positions"
"In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by",secretly selling the security for a profit,(E),"In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by
(A) posting false and misleading information to attract more buyers
(B) publicly disclosing their holdings before liquidating through registered sales
(C) executing wash trades to create the appearance of demand
(D) taking a short position and profiting from the decline
(E) secretly selling the security for a profit",posting false and misleading information to attract more buyers,publicly disclosing their holdings before liquidating through registered sales,executing wash trades to create the appearance of demand,taking a short position and profiting from the decline,secretly selling the security for a profit,"[""posting false and misleading information to attract more buyers"", ""taking a short position and profiting from the decline"", ""executing wash trades to create the appearance of demand"", ""publicly disclosing their holdings before liquidating through registered sales""]","In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by secretly selling the security for a profit","To carry out their “pump and dump” scheme, the government alleges that defendants would purchase a security, “‘pump’ the price of that security by posting false and misleading information about the security on [social media] so that other investors were induced to purchase the security and artificially increase its price,” and “dump” by secretly selling the security for a profit.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the government alleged that the defendants engaged in a securities ""pump and dump"" scheme in which they artificially increased the security’s price and then ""dumped"" it by
(A) posting false and misleading information to attract more buyers
(B) publicly disclosing their holdings before liquidating through registered sales
(C) executing wash trades to create the appearance of demand
(D) taking a short position and profiting from the decline
(E) secretly selling the security for a profit"
"According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme",to “pump and dump” securities.,(B),"According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme
(A) to spoof the market for thinly traded penny stocks.
(B) to “pump and dump” securities.
(C) to engage in insider trading using material nonpublic information.
(D) to coordinate social media stock promotions without disclosing paid compensation.
(E) to operate a Ponzi-style investment program for retail traders.",to spoof the market for thinly traded penny stocks.,to “pump and dump” securities.,to engage in insider trading using material nonpublic information.,to coordinate social media stock promotions without disclosing paid compensation.,to operate a Ponzi-style investment program for retail traders.,"[""to engage in insider trading using material nonpublic information."", ""to coordinate social media stock promotions without disclosing paid compensation."", ""to spoof the market for thinly traded penny stocks."", ""to operate a Ponzi-style investment program for retail traders.""]","According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme to “pump and dump” securities.","The government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme to “pump and dump” securities.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: According to the opinion in ""United States v. Constantinescu,"" the government alleges that Edward Constantinescu, Perry “PJ” Matlock, John Rybarczyk, Gary Deel, Stefan Hrvatin, Tom Cooperman, Mitchell Hennessey, and Daniel Knight engaged in a scheme
(A) to spoof the market for thinly traded penny stocks.
(B) to “pump and dump” securities.
(C) to engage in insider trading using material nonpublic information.
(D) to coordinate social media stock promotions without disclosing paid compensation.
(E) to operate a Ponzi-style investment program for retail traders."
"In the case ""United States v. Constantinescu,"" in the district court ruling dismissing a securities-fraud indictment in a ""pump and dump"" scheme case that was reviewed by the United States Court of Appeals for the Fifth Circuit, the district court concluded that the indictment merely alleged the defendants sought to deprive their followers of",potentially valuable economic information,(B),"In the case ""United States v. Constantinescu,"" in the district court ruling dismissing a securities-fraud indictment in a ""pump and dump"" scheme case that was reviewed by the United States Court of Appeals for the Fifth Circuit, the district court concluded that the indictment merely alleged the defendants sought to deprive their followers of
(A) the artificially inflated market price of the securities
(B) potentially valuable economic information
(C) honest services in the defendants' trading recommendations
(D) material nonpublic information
(E) a traditional property interest",the artificially inflated market price of the securities,potentially valuable economic information,honest services in the defendants' trading recommendations,material nonpublic information,a traditional property interest,"[""a traditional property interest"", ""the artificially inflated market price of the securities"", ""material nonpublic information"", ""honest services in the defendants' trading recommendations""]","In the case ""United States v. Constantinescu,"" in the district court ruling dismissing a securities-fraud indictment in a ""pump and dump"" scheme case that was reviewed by the United States Court of Appeals for the Fifth Circuit, the district court concluded that the indictment merely alleged the defendants sought to deprive their followers of potentially valuable economic information","The district court dismissed the indictment, concluding that it failed to state an offense by merely alleging that defendants sought to deprive their followers of potentially valuable economic information instead of a traditional property interest.",Header,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" in the district court ruling dismissing a securities-fraud indictment in a ""pump and dump"" scheme case that was reviewed by the United States Court of Appeals for the Fifth Circuit, the district court concluded that the indictment merely alleged the defendants sought to deprive their followers of
(A) the artificially inflated market price of the securities
(B) potentially valuable economic information
(C) honest services in the defendants' trading recommendations
(D) material nonpublic information
(E) a traditional property interest"
"In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted",false and misleading information about the security on [social media].,(A),"In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted
(A) false and misleading information about the security on [social media].
(B) their own trading activities and stock picks on social media.
(C) sell orders for the security through their brokerage accounts.
(D) material nonpublic information about the issuer in SEC filings.
(E) coordinated purchase recommendations in private investor chat rooms.",false and misleading information about the security on [social media].,their own trading activities and stock picks on social media.,sell orders for the security through their brokerage accounts.,material nonpublic information about the issuer in SEC filings.,coordinated purchase recommendations in private investor chat rooms.,"[""their own trading activities and stock picks on social media."", ""coordinated purchase recommendations in private investor chat rooms."", ""material nonpublic information about the issuer in SEC filings."", ""sell orders for the security through their brokerage accounts.""]","In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted false and misleading information about the security on [social media].","To carry out their “pump and dump” scheme, the government alleges that defendants would purchase a security, “‘pump’ the price of that security by posting false and misleading information about the security on [social media] so that other investors were induced to purchase the security and artificially increase its price,” and “dump” by secretly selling the security for a profit.",I,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" the government alleged that, to “pump” a security’s price, the defendants posted
(A) false and misleading information about the security on [social media].
(B) their own trading activities and stock picks on social media.
(C) sell orders for the security through their brokerage accounts.
(D) material nonpublic information about the issuer in SEC filings.
(E) coordinated purchase recommendations in private investor chat rooms."
"In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine",whether an offense has been stated,(D),"In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine
(A) whether the evidence would permit a rational jury to find guilt beyond a reasonable doubt
(B) whether the district court abused its discretion in denying the motion to dismiss
(C) whether probable cause supported the grand jury’s return of the indictment
(D) whether an offense has been stated
(E) whether the government has proved each prima facie element of the charged offense",whether the evidence would permit a rational jury to find guilt beyond a reasonable doubt,whether the district court abused its discretion in denying the motion to dismiss,whether probable cause supported the grand jury’s return of the indictment,whether an offense has been stated,whether the government has proved each prima facie element of the charged offense,"[""whether the government has proved each prima facie element of the charged offense"", ""whether probable cause supported the grand jury\u2019s return of the indictment"", ""whether the district court abused its discretion in denying the motion to dismiss"", ""whether the evidence would permit a rational jury to find guilt beyond a reasonable doubt""]","In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine whether an offense has been stated","“[T]he court is required to take the allegations of the indictment as true and to determine whether an offense has been stated.” United States v. Fontenot, 665 F.3d 640, 644 (5th Cir. 2011) (quoting United States v. Crow, 164 F.3d 229, 234 (5th Cir. 1999)).",II,"Question: Which city is the capital of France?
(A) Paris
(B) Berlin
(C) Madrid
(D) Rome
(E) Lisbon
Answer: (A)

Question: Which planet is the largest in the Solar System?
(A) Earth
(B) Jupiter
(C) Saturn
(D) Venus
(E) Mars
Answer: (B)

Question: What is the chemical formula for water?
(A) CO2
(B) O2
(C) H2O
(D) NaCl
(E) CH4
Answer: (C)

Question: What process do plants use to convert sunlight into chemical energy?
(A) Respiration
(B) Fermentation
(C) Evaporation
(D) Photosynthesis
(E) Condensation
Answer: (D)

Question: What is the primary function of red blood cells?
(A) Transmit nerve signals
(B) Produce bile
(C) Filter lymph
(D) Digest proteins
(E) Carry oxygen
Answer: (E)

Question: In the case ""United States v. Constantinescu,"" when reviewing the sufficiency of an indictment and taking the indictment’s allegations as true, the Fifth Circuit must determine
(A) whether the evidence would permit a rational jury to find guilt beyond a reasonable doubt
(B) whether the district court abused its discretion in denying the motion to dismiss
(C) whether probable cause supported the grand jury’s return of the indictment
(D) whether an offense has been stated
(E) whether the government has proved each prima facie element of the charged offense"
