probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section,inference_type,source_fact(s),source_facts,text_sentences,derivation,question,answer
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', when BOFT uses the butterfly matrix instead of a full dense orthogonal matrix, the parameter scaling changes with dimension $d$",from $d^2$ to $d\log d$,(E),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', when BOFT uses the butterfly matrix instead of a full dense orthogonal matrix, the parameter scaling changes with dimension $d$
(A) from d^2 to \log d
(B) from d\log d to d^2
(C) from d^2 to d
(D) from d^2 to 2d
(E) from $d^2$ to $d\log d$",from d^2 to \log d,from d\log d to d^2,from d^2 to d,from d^2 to 2d,from $d^2$ to $d\log d$,"[""from d\\log d to d^2"", ""from d^2 to d"", ""from d^2 to \\log d"", ""from d^2 to 2d""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', when BOFT uses the butterfly matrix instead of a full dense orthogonal matrix, the parameter scaling changes with dimension $d$ from $d^2$ to $d\log d$",,,Reasoning Step,"['If we use the butterfly matrix, \\emph{i.e.}, $m=\\log d,b=2$, BOFT uses $\\mathcal{O}(d\\log d)$ parameters.', 'In contrast, the original OFT with a full dense orthogonal matrix uses $\\mathcal{O}(d^2)$ parameters']","['If we use the butterfly matrix, \\emph{i.e.}, $m=\\log d,b=2$, BOFT uses $\\mathcal{O}(d\\log d)$ parameters.', 'In contrast, the original OFT with a full dense orthogonal matrix uses $\\mathcal{O}(d^2)$ parameters']","['If we use the butterfly matrix, \\emph{i.e.}, $m=\\log d,b=2$, BOFT uses $\\mathcal{O}(d\\log d)$ parameters.', 'In contrast, the original OFT with a full dense orthogonal matrix uses $\\mathcal{O}(d^2)$ parameters']",Comparing the two asymptotic counts shows that butterfly BOFT reduces parameter growth from quadratic in $d$ to $d\log d$.,"When BOFT uses the butterfly matrix instead of a full dense orthogonal matrix, how does the parameter scaling change with dimension $d$?",from $d^2$ to $d\log d$
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', from the spectral argument, orthogonal finetuning methods like BOFT should have an advantage over LoRA in",training stability and generalization,(D),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', from the spectral argument, orthogonal finetuning methods like BOFT should have an advantage over LoRA in
(A) faster convergence and lower final training loss
(B) increased expressivity through larger singular values
(C) higher adaptation rank and broader task coverage
(D) training stability and generalization
(E) parameter efficiency and reduced memory usage",faster convergence and lower final training loss,increased expressivity through larger singular values,higher adaptation rank and broader task coverage,training stability and generalization,parameter efficiency and reduced memory usage,"[""faster convergence and lower final training loss"", ""parameter efficiency and reduced memory usage"", ""increased expressivity through larger singular values"", ""higher adaptation rank and broader task coverage""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', from the spectral argument, orthogonal finetuning methods like BOFT should have an advantage over LoRA in training stability and generalization",,,Multi-Fact Integration,"['Both OFT and BOFT multiply an orthogonal matrix $\\bm{R}$ to the left and obtain the finetuned weights $\\bm{R}\\bm{U}\\bm{\\Sigma}\\bm{V}^\\top$, which does not affect the largest singular value (i.e., the spectral norm of $\\bm{W}^0$).', 'Such a preservation has been shown to greatly benefit training stability and generalization~\\cite{miyato2018spectral,yoshida2017spectral}.', 'Orthogonal finetuning generally yields better spectral property than LoRA, because it perfectly preserves the spectral norm of the pretrained weight matrix $\\bm{W}^0$.']","['Both OFT and BOFT multiply an orthogonal matrix $\\bm{R}$ to the left and obtain the finetuned weights $\\bm{R}\\bm{U}\\bm{\\Sigma}\\bm{V}^\\top$, which does not affect the largest singular value (i.e., the spectral norm of $\\bm{W}^0$).', 'Such a preservation has been shown to greatly benefit training stability and generalization~\\cite{miyato2018spectral,yoshida2017spectral}.', 'Orthogonal finetuning generally yields better spectral property than LoRA, because it perfectly preserves the spectral norm of the pretrained weight matrix $\\bm{W}^0$.']","['Both OFT and BOFT multiply an orthogonal matrix $\\bm{R}$ to the left and obtain the finetuned weights $\\bm{R}\\bm{U}\\bm{\\Sigma}\\bm{V}^\\top$, which does not affect the largest singular value (i.e., the spectral norm of $\\bm{W}^0$).', 'Such a preservation has been shown to greatly benefit training stability and generalization~\\cite{miyato2018spectral,yoshida2017spectral}.', 'Orthogonal finetuning generally yields better spectral property than LoRA, because it perfectly preserves the spectral norm of the pretrained weight matrix $\\bm{W}^0$.']","If BOFT preserves the spectral norm while the paper links that preservation to better stability and generalization, BOFT should inherit those advantages over LoRA.","From the paper's spectral argument, what advantage should orthogonal finetuning methods like BOFT have over LoRA?",training stability and generalization
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', if block size $b$ is fixed, BOFT must change from the OFT-equivalent setting to become more expressive than OFT by",increasing $m$,(D),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', if block size $b$ is fixed, BOFT must change from the OFT-equivalent setting to become more expressive than OFT by
(A) keeping $m=1$
(B) switching to the block-diagonal OFT parameterization
(C) increasing the block size $b$
(D) increasing $m$
(E) decreasing $m$",keeping $m=1$,switching to the block-diagonal OFT parameterization,increasing the block size $b$,increasing $m$,decreasing $m$,"[""increasing the block size $b$"", ""keeping $m=1$"", ""switching to the block-diagonal OFT parameterization"", ""decreasing $m$""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', if block size $b$ is fixed, BOFT must change from the OFT-equivalent setting to become more expressive than OFT by increasing $m$",,,Multi-Fact Integration,"['When $\\thickmuskip=2mu \\medmuskip=2mu m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT is more expressive than OFT with the same block size.']","['When $\\thickmuskip=2mu \\medmuskip=2mu m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT is more expressive than OFT with the same block size.']","['When $\\thickmuskip=2mu \\medmuskip=2mu m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT is more expressive than OFT with the same block size.']","If m=1 gives the OFT-equivalent case, then exceeding OFT's expressivity at the same block size requires moving beyond m=1.","If block size $b$ is fixed, what must BOFT change from the OFT-equivalent setting to become more expressive than OFT?",increase m
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', expanding BOFT to represent the entire orthogonal group would not necessarily give the best finetuning performance because of",the expressivity-regularity trade-off,(C),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', expanding BOFT to represent the entire orthogonal group would not necessarily give the best finetuning performance because of
(A) the lack of universal expressiveness in orthogonal transformations
(B) the risk of catastrophic forgetting during full finetuning
(C) the expressivity-regularity trade-off
(D) the computational cost of parameterizing the full orthogonal group
(E) the low-rank bottleneck introduced by matrix factorization",the lack of universal expressiveness in orthogonal transformations,the risk of catastrophic forgetting during full finetuning,the expressivity-regularity trade-off,the computational cost of parameterizing the full orthogonal group,the low-rank bottleneck introduced by matrix factorization,"[""the computational cost of parameterizing the full orthogonal group"", ""the risk of catastrophic forgetting during full finetuning"", ""the lack of universal expressiveness in orthogonal transformations"", ""the low-rank bottleneck introduced by matrix factorization""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', expanding BOFT to represent the entire orthogonal group would not necessarily give the best finetuning performance because of the expressivity-regularity trade-off",,,Synthesized Insight,"['""However, we note that better expressiveness does not always lead to better performance in finetuning, as full finetuning, despite its universal expressiveness, often yields unsatisfactory performance.""', '""The trade-off between expressivity and regularity is the key to the generalizability of model finetuning.""']","['""However, we note that better expressiveness does not always lead to better performance in finetuning, as full finetuning, despite its universal expressiveness, often yields unsatisfactory performance.""', '""The trade-off between expressivity and regularity is the key to the generalizability of model finetuning.""']","['""However, we note that better expressiveness does not always lead to better performance in finetuning, as full finetuning, despite its universal expressiveness, often yields unsatisfactory performance.""', '""The trade-off between expressivity and regularity is the key to the generalizability of model finetuning.""']","Since the paper says more expressiveness alone can hurt finetuning and that generalization depends on balancing expressivity with regularity, full orthogonal expressiveness is not automatically best.",Why would expanding BOFT to represent the entire orthogonal group not necessarily give the best finetuning performance?,the expressivity-regularity trade-off
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the structure inspired by the Cooley-Tukey algorithm that can densely connect $d$ source nodes and $d$ receiver nodes with $\\mathcal{O}(d\log d)$ edges, thereby meeting the graph desiderata of dense connectivity and minimum free edges, is the",butterfly structure,(D),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the structure inspired by the Cooley-Tukey algorithm that can densely connect $d$ source nodes and $d$ receiver nodes with $\\mathcal{O}(d\log d)$ edges, thereby meeting the graph desiderata of dense connectivity and minimum free edges, is the
(A) hypercube structure
(B) fully connected bipartite structure
(C) block-diagonal structure
(D) butterfly structure
(E) binary tree structure",hypercube structure,fully connected bipartite structure,block-diagonal structure,butterfly structure,binary tree structure,"[""hypercube structure"", ""binary tree structure"", ""block-diagonal structure"", ""fully connected bipartite structure""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the structure inspired by the Cooley-Tukey algorithm that can densely connect $d$ source nodes and $d$ receiver nodes with $\\mathcal{O}(d\log d)$ edges, thereby meeting the graph desiderata of dense connectivity and minimum free edges, is the butterfly structure",,,Multi-Fact Integration,"['Under the information transmission view, the general desiderata towards our goal are (i) dense connectivity: every node in the first level has at least one path to every node in the last level, and (ii) minimum free edges: the total number of edges should be as small as possible under the orthogonality constraint.', 'We draw inspiration from an interesting topology from the Cooley-Tukey algorithm, called butterfly graphs~\\cite{cooley1965algorithm}, which can densely connect $d$ source nodes and $d$ receiver nodes efficiently with $\\mathcal{O}(d\\log d)$ edges.']","['Under the information transmission view, the general desiderata towards our goal are (i) dense connectivity: every node in the first level has at least one path to every node in the last level, and (ii) minimum free edges: the total number of edges should be as small as possible under the orthogonality constraint.', 'We draw inspiration from an interesting topology from the Cooley-Tukey algorithm, called butterfly graphs~\\cite{cooley1965algorithm}, which can densely connect $d$ source nodes and $d$ receiver nodes efficiently with $\\mathcal{O}(d\\log d)$ edges.']","['Under the information transmission view, the general desiderata towards our goal are (i) dense connectivity: every node in the first level has at least one path to every node in the last level, and (ii) minimum free edges: the total number of edges should be as small as possible under the orthogonality constraint.', 'We draw inspiration from an interesting topology from the Cooley-Tukey algorithm, called butterfly graphs~\\cite{cooley1965algorithm}, which can densely connect $d$ source nodes and $d$ receiver nodes efficiently with $\\mathcal{O}(d\\log d)$ edges.']","Because butterfly graphs keep full source-to-receiver connectivity while using only O(d log d) edges, they match both dense connectivity and minimal free-edge goals.",Which structure is implied to meet the paper's graph desiderata by keeping full reachability while using far fewer edges than a dense matrix?,butterfly structure
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', with block size $b$ fixed, if $m$ is increased from $1$ to $\log \frac{2d}{b}$, BOFT moves from one matrix form to another:",block-diagonal to dense,(E),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', with block size $b$ fixed, if $m$ is increased from $1$ to $\log \frac{2d}{b}$, BOFT moves from one matrix form to another:
(A) dense to block-diagonal
(B) block-diagonal to sparse
(C) diagonal to dense
(D) block-diagonal to block-butterfly
(E) block-diagonal to dense",dense to block-diagonal,block-diagonal to sparse,diagonal to dense,block-diagonal to block-butterfly,block-diagonal to dense,"[""block-diagonal to block-butterfly"", ""dense to block-diagonal"", ""diagonal to dense"", ""block-diagonal to sparse""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', with block size $b$ fixed, if $m$ is increased from $1$ to $\log \frac{2d}{b}$, BOFT moves from one matrix form to another: block-diagonal to dense",,,Multi-Fact Integration,"['When $m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.']","['When $m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.']","['When $m=1$, then BOFT($1$,$b$) reduces to the block-diagonal OFT~\\cite{qiu2023controlling} with the block size $b$.', 'BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.']","With the same block size, increasing $m$ from 1 to $\log(2d/b)$ moves BOFT from the block-diagonal OFT case to a dense orthogonal matrix.","With block size $b$ fixed, if $m$ is increased from 1 to $\log(2d/b)$, BOFT moves from what kind of matrix to what kind of matrix?",block-diagonal to dense
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the questionable assumption of block-diagonal OFT avoided when BOFT uses a dense orthogonal transformation is the assumption of",index-based groups,(A),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the questionable assumption of block-diagonal OFT avoided when BOFT uses a dense orthogonal transformation is the assumption of
(A) index-based groups
(B) layer-wise shared orthogonal matrices
(C) sparse block connectivity
(D) neuron-based groups
(E) rank-constrained factorization",index-based groups,layer-wise shared orthogonal matrices,sparse block connectivity,neuron-based groups,rank-constrained factorization,"[""neuron-based groups"", ""rank-constrained factorization"", ""layer-wise shared orthogonal matrices"", ""sparse block connectivity""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the questionable assumption of block-diagonal OFT avoided when BOFT uses a dense orthogonal transformation is the assumption of index-based groups",,,Synthesized Insight,"['the block-diagonal structure comes at a price -- it introduces an assumption that the dimensions of a neuron (\\emph{i.e.}, a column vector of the weight matrix $\\bm{W}^0$) are divided by $r$ groups and dimensions in different groups are transformed separately using different orthogonal matrices.', 'Despite the empirical effectiveness of the block-diagonal structure, it makes no sense to divide the dimensions of a neuron into $r$ groups based on their indices, which makes dense orthogonal matrices desirable.']","['the block-diagonal structure comes at a price -- it introduces an assumption that the dimensions of a neuron (\\emph{i.e.}, a column vector of the weight matrix $\\bm{W}^0$) are divided by $r$ groups and dimensions in different groups are transformed separately using different orthogonal matrices.', 'Despite the empirical effectiveness of the block-diagonal structure, it makes no sense to divide the dimensions of a neuron into $r$ groups based on their indices, which makes dense orthogonal matrices desirable.']","['the block-diagonal structure comes at a price -- it introduces an assumption that the dimensions of a neuron (\\emph{i.e.}, a column vector of the weight matrix $\\bm{W}^0$) are divided by $r$ groups and dimensions in different groups are transformed separately using different orthogonal matrices.', 'Despite the empirical effectiveness of the block-diagonal structure, it makes no sense to divide the dimensions of a neuron into $r$ groups based on their indices, which makes dense orthogonal matrices desirable.']","Since block-diagonal OFT separates dimensions by fixed groups based on their positions, using a dense orthogonal matrix removes that index-based grouping assumption.",What questionable assumption of block-diagonal OFT is avoided when BOFT uses a dense orthogonal transformation instead?,index-based groups
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', after BOFT initializes all butterfly components as identity, the effective weight matrix used in the modified forward pass at the very start of finetuning is",the pretrained weight matrix,(C),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', after BOFT initializes all butterfly components as identity, the effective weight matrix used in the modified forward pass at the very start of finetuning is
(A) the zero-initialized skew-symmetric matrix
(B) the orthogonal matrix R
(C) the pretrained weight matrix
(D) the identity matrix
(E) the butterfly-factorized orthogonal matrix",the zero-initialized skew-symmetric matrix,the orthogonal matrix R,the pretrained weight matrix,the identity matrix,the butterfly-factorized orthogonal matrix,"[""the orthogonal matrix R"", ""the identity matrix"", ""the butterfly-factorized orthogonal matrix"", ""the zero-initialized skew-symmetric matrix""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', after BOFT initializes all butterfly components as identity, the effective weight matrix used in the modified forward pass at the very start of finetuning is the pretrained weight matrix",,,Multi-Fact Integration,"['Concretely, OFT optimizes an orthogonal matrix $\\bm{R}\\in\\mathbb{R}^{d\\times d}$ for a pretrained linear layer $\\bm{W}^0\\in\\mathbb{R}^{d\\times n}$, and modifies the forward pass from $\\bm{z}=(\\bm{W}^0)^\\top\\bm{x}$ to $\\bm{z}=(\\bm{R}\\bm{W}^0)^\\top\\bm{x}$', 'The orthogonal matrix $\\bm{R}(m,b)\\in\\mathbb{R}^{d\\times d}$ is composed of a product of multiple orthogonal butterfly components.', 'In BOFT, we initialize all the butterfly components with identity matrices (\\emph{i.e.}, the skew-symmetric matrix is initialized as zeros in Cayley transform).']","['Concretely, OFT optimizes an orthogonal matrix $\\bm{R}\\in\\mathbb{R}^{d\\times d}$ for a pretrained linear layer $\\bm{W}^0\\in\\mathbb{R}^{d\\times n}$, and modifies the forward pass from $\\bm{z}=(\\bm{W}^0)^\\top\\bm{x}$ to $\\bm{z}=(\\bm{R}\\bm{W}^0)^\\top\\bm{x}$', 'The orthogonal matrix $\\bm{R}(m,b)\\in\\mathbb{R}^{d\\times d}$ is composed of a product of multiple orthogonal butterfly components.', 'In BOFT, we initialize all the butterfly components with identity matrices (\\emph{i.e.}, the skew-symmetric matrix is initialized as zeros in Cayley transform).']","['Concretely, OFT optimizes an orthogonal matrix $\\bm{R}\\in\\mathbb{R}^{d\\times d}$ for a pretrained linear layer $\\bm{W}^0\\in\\mathbb{R}^{d\\times n}$, and modifies the forward pass from $\\bm{z}=(\\bm{W}^0)^\\top\\bm{x}$ to $\\bm{z}=(\\bm{R}\\bm{W}^0)^\\top\\bm{x}$', 'The orthogonal matrix $\\bm{R}(m,b)\\in\\mathbb{R}^{d\\times d}$ is composed of a product of multiple orthogonal butterfly components.', 'In BOFT, we initialize all the butterfly components with identity matrices (\\emph{i.e.}, the skew-symmetric matrix is initialized as zeros in Cayley transform).']","If every butterfly component starts as identity, their product $\bm{R}$ is identity, so the effective weight in $\bm{R}\bm{W}^0$ is just the original pretrained matrix.","After BOFT initializes all butterfly components as identity, what is the effective weight matrix used in the modified forward pass at the very start of finetuning?",the pretrained weight matrix
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the method that can still produce a dense orthogonal matrix even when the block size is kept smaller than $d$ is",BOFT,(E),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the method that can still produce a dense orthogonal matrix even when the block size is kept smaller than $d$ is
(A) a block-diagonal orthogonal factorization
(B) original OFT
(C) the block butterfly matrix $\bm{B}^{\frac{b}{2}}(d)$
(D) OFT with block size $b=d$
(E) BOFT",a block-diagonal orthogonal factorization,original OFT,the block butterfly matrix $\bm{B}^{\frac{b}{2}}(d)$,OFT with block size $b=d$,BOFT,"[""original OFT"", ""OFT with block size $b=d$"", ""the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$"", ""a block-diagonal orthogonal factorization""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the method that can still produce a dense orthogonal matrix even when the block size is kept smaller than $d$ is BOFT",,,Multi-Fact Integration,"['BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.', 'Therefore, the original OFT has to use the block size $b=d$ to generate a dense orthogonal matrix, while BOFT can use any $b$ to achieve this.']","['BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.', 'Therefore, the original OFT has to use the block size $b=d$ to generate a dense orthogonal matrix, while BOFT can use any $b$ to achieve this.']","['BOFT($\\log \\frac{2d}{b}$,$b$) uses the block butterfly matrix $\\bm{B}^{\\frac{b}{2}}(d)$ as $\\bm{R}$, and yields a dense orthogonal matrix $\\bm{R}$.', 'Therefore, the original OFT has to use the block size $b=d$ to generate a dense orthogonal matrix, while BOFT can use any $b$ to achieve this.']","Since original OFT needs b=d for density but BOFT can stay dense with any b, BOFT is the one that keeps small blocks without losing density.",Which method can still produce a dense orthogonal matrix even when the block size is kept smaller than d?,BOFT
"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', it is enough to make only the $2b\times 2b$ blocks orthogonal when constructing larger block butterfly components because the remaining structure can be handled by",block-wise permutations,(C),"According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', it is enough to make only the $2b\times 2b$ blocks orthogonal when constructing larger block butterfly components because the remaining structure can be handled by
(A) preserving the same non-zero pattern with sparse masking
(B) a final global orthogonalization of the assembled butterfly matrix
(C) block-wise permutations
(D) recursive Kronecker expansion of the base 2b×2b block
(E) shared orthogonal parameter tying across butterfly stages",preserving the same non-zero pattern with sparse masking,a final global orthogonalization of the assembled butterfly matrix,block-wise permutations,recursive Kronecker expansion of the base 2b×2b block,shared orthogonal parameter tying across butterfly stages,"[""shared orthogonal parameter tying across butterfly stages"", ""preserving the same non-zero pattern with sparse masking"", ""recursive Kronecker expansion of the base 2b\u00d72b block"", ""a final global orthogonalization of the assembled butterfly matrix""]","According to the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', it is enough to make only the $2b\times 2b$ blocks orthogonal when constructing larger block butterfly components because the remaining structure can be handled by block-wise permutations",,,Reasoning Step,"['""To guarantee the block butterfly component $\\tilde{\\bm{B}}^b(d,2)$ to be orthogonal, we parameterize each $2b\\times 2b$ block matrix to be orthogonal.""', '""The non-zero pattern of the other butterfly components $\\tilde{\\bm{B}}^b(d,k),k>2$ are the block-wise permutation of the non-zero pattern of $\\tilde{\\bm{B}}^b(d,2)$ and therefore can be similarly turned into orthogonal matrices.""']","['""To guarantee the block butterfly component $\\tilde{\\bm{B}}^b(d,2)$ to be orthogonal, we parameterize each $2b\\times 2b$ block matrix to be orthogonal.""', '""The non-zero pattern of the other butterfly components $\\tilde{\\bm{B}}^b(d,k),k>2$ are the block-wise permutation of the non-zero pattern of $\\tilde{\\bm{B}}^b(d,2)$ and therefore can be similarly turned into orthogonal matrices.""']","['""To guarantee the block butterfly component $\\tilde{\\bm{B}}^b(d,2)$ to be orthogonal, we parameterize each $2b\\times 2b$ block matrix to be orthogonal.""', '""The non-zero pattern of the other butterfly components $\\tilde{\\bm{B}}^b(d,k),k>2$ are the block-wise permutation of the non-zero pattern of $\\tilde{\\bm{B}}^b(d,2)$ and therefore can be similarly turned into orthogonal matrices.""']","Because larger butterfly components only rearrange the same block pattern, making the base 2b×2b blocks orthogonal is enough to extend orthogonality to the larger components.",Why is it enough to make only the 2b×2b blocks orthogonal when constructing larger block butterfly components?,block-wise permutations
