step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,0,A,0
0,1,1.0,0,A,0
0,2,0.0,4,E,2
0,3,0.0,0,A,3
0,4,0.0,0,A,4
0,5,0.0,0,A,2
0,6,0.0,2,C,1
0,7,1.0,3,D,3
0,8,0.0,0,A,2
0,9,1.0,2,C,2
0,10,0.0,0,A,4
0,11,0.0,0,A,2
0,12,1.0,0,A,0
0,13,0.0,2,C,4
0,14,0.0,3,D,1
0,15,0.0,0,A,2
0,16,0.0,1,B,4
0,17,0.0,2,C,0
0,18,1.0,3,D,3
0,19,0.0,2,C,4
0,20,0.0,2,C,1
0,21,0.0,3,D,0
0,22,0.0,0,A,2
0,23,0.0,2,C,3
4,0,1.0,0,A,0
4,1,1.0,0,A,0
4,2,0.0,4,E,2
4,3,0.0,0,A,3
4,4,0.0,0,A,4
4,5,0.0,0,A,2
4,6,0.0,2,C,1
4,7,1.0,3,D,3
4,8,0.0,0,A,2
4,9,1.0,2,C,2
4,10,0.0,0,A,4
4,11,1.0,2,C,2
4,12,1.0,0,A,0
4,13,0.0,2,C,4
4,14,0.0,3,D,1
4,15,0.0,0,A,2
4,16,0.0,1,B,4
4,17,0.0,2,C,0
4,18,1.0,3,D,3
4,19,0.0,2,C,4
4,20,0.0,2,C,1
4,21,0.0,3,D,0
4,22,0.0,0,A,2
4,23,0.0,2,C,3
8,0,1.0,0,A,0
8,1,1.0,0,A,0
8,2,0.0,4,E,2
8,3,0.0,0,A,3
8,4,0.0,0,A,4
8,5,0.0,0,A,2
8,6,0.0,2,C,1
8,7,0.0,2,C,3
8,8,0.0,0,A,2
8,9,1.0,2,C,2
8,10,0.0,0,A,4
8,11,0.0,1,B,2
8,12,1.0,0,A,0
8,13,0.0,2,C,4
8,14,0.0,3,D,1
8,15,0.0,0,A,2
8,16,0.0,2,C,4
8,17,0.0,2,C,0
8,18,1.0,3,D,3
8,19,0.0,2,C,4
8,20,0.0,2,C,1
8,21,0.0,3,D,0
8,22,0.0,0,A,2
8,23,0.0,2,C,3
12,0,0.0,1,B,0
12,1,1.0,0,A,0
12,2,0.0,4,E,2
12,3,0.0,0,A,3
12,4,0.0,0,A,4
12,5,0.0,0,A,2
12,6,0.0,2,C,1
12,7,1.0,3,D,3
12,8,0.0,0,A,2
12,9,1.0,2,C,2
12,10,0.0,0,A,4
12,11,0.0,1,B,2
12,12,1.0,0,A,0
12,13,0.0,2,C,4
12,14,0.0,2,C,1
12,15,0.0,0,A,2
12,16,0.0,2,C,4
12,17,0.0,2,C,0
12,18,1.0,3,D,3
12,19,0.0,2,C,4
12,20,0.0,2,C,1
12,21,0.0,3,D,0
12,22,0.0,0,A,2
12,23,0.0,2,C,3
16,0,0.0,1,B,0
16,1,1.0,0,A,0
16,2,0.0,4,E,2
16,3,0.0,0,A,3
16,4,0.0,0,A,4
16,5,0.0,0,A,2
16,6,0.0,2,C,1
16,7,0.0,1,B,3
16,8,0.0,0,A,2
16,9,1.0,2,C,2
16,10,0.0,0,A,4
16,11,1.0,2,C,2
16,12,1.0,0,A,0
16,13,1.0,4,E,4
16,14,0.0,0,A,1
16,15,0.0,0,A,2
16,16,0.0,2,C,4
16,17,0.0,2,C,0
16,18,1.0,3,D,3
16,19,0.0,2,C,4
