review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
arxiv/ByteLatent/0,0,(A),False,,False,0,True,,individual byte tokens,individual byte tokens,[]
arxiv/ByteLatent/0,1,(B),False,,False,0,True,,entropy-based token segments,entropy-based token segments,[]
arxiv/ByteLatent/0,2,(D),False,,False,0,True,,fixed-size patches,fixed-size patches,[]
arxiv/ByteLatent/0,3,(E),False,,False,0,True,,subword tokens from a fixed vocabulary,subword tokens from a fixed vocabulary,[]
arxiv/ByteLatent/4,0,(A),False,,False,0,True,,4B parameters.,4B parameters.,[]
arxiv/ByteLatent/4,1,(C),False,,False,0,True,,16B parameters.,16B parameters.,[]
arxiv/ByteLatent/4,2,(D),False,,False,0,True,,12B parameters.,12B parameters.,[]
arxiv/ByteLatent/4,3,(E),False,,False,0,True,,70B parameters.,70B parameters.,[]
arxiv/ByteLatent/1,0,(A),False,,False,0,True,,fixed-size patches.,fixed-size patches.,[]
arxiv/ByteLatent/1,1,(B),False,,False,0,True,,short patches.,short patches.,[]
arxiv/ByteLatent/1,2,(C),False,,False,0,True,,dynamically sized patches.,dynamically sized patches.,[]
arxiv/ByteLatent/1,3,(E),False,,False,0,True,,high-entropy patches.,high-entropy patches.,[]
arxiv/ByteLatent/6,0,(B),False,,False,0,True,,a dynamic sequence of byte patches,a dynamic sequence of byte patches,[]
arxiv/ByteLatent/6,1,(C),False,,False,0,True,,a fixed vocabulary of character n-grams,a fixed vocabulary of character n-grams,[]
arxiv/ByteLatent/6,2,(D),False,,False,0,True,,a set of context-dependent embeddings,a set of context-dependent embeddings,[]
arxiv/ByteLatent/6,3,(E),False,,False,0,True,,a stream of raw byte representations,a stream of raw byte representations,[]
arxiv/ByteLatent/5,0,(A),False,,False,0,True,,fixed-vocabulary patch tokens,fixed-vocabulary patch tokens,[]
arxiv/ByteLatent/5,1,(C),False,,False,0,True,,a static set of tokens,a static set of tokens,[]
arxiv/ByteLatent/5,2,(D),False,,False,0,True,,contextual byte embeddings,contextual byte embeddings,[]
arxiv/ByteLatent/5,3,(E),False,,False,0,True,,discrete semantic codes,discrete semantic codes,[]
arxiv/ByteLatent/2,0,(A),False,,False,0,True,,light-weight learned encoder and decoder modules.,light-weight learned encoder and decoder modules.,[]
arxiv/ByteLatent/2,1,(C),False,,False,0,True,,token embedding and positional encoding layers.,token embedding and positional encoding layers.,[]
arxiv/ByteLatent/2,2,(D),False,,False,0,True,,self-attention layers applied to every byte.,self-attention layers applied to every byte.,[]
arxiv/ByteLatent/2,3,(E),False,,False,0,True,,long raw-byte sequence lengths.,long raw-byte sequence lengths.,[]
arxiv/ByteLatent/3,0,(B),False,,False,0,True,,byte-level tokens,byte-level tokens,[]
arxiv/ByteLatent/3,1,(C),False,,False,0,True,,raw bytes,raw bytes,[]
arxiv/ByteLatent/3,2,(D),False,,False,0,True,,subword tokens,subword tokens,[]
arxiv/ByteLatent/3,3,(E),False,,False,0,True,,fixed-size patches,fixed-size patches,[]
arxiv/ByteLatent/7,0,(B),False,,False,0,True,,few-shot generalization.,few-shot generalization.,[]
arxiv/ByteLatent/7,1,(C),False,,False,0,True,,sample efficiency.,sample efficiency.,[]
arxiv/ByteLatent/7,2,(D),False,,False,0,True,,robustness.,robustness.,[]
arxiv/ByteLatent/7,3,(E),False,,False,0,True,,inference efficiency.,inference efficiency.,[]
arxiv/ByteLatent/9,0,(B),False,,False,0,True,,a fixed patch size.,a fixed patch size.,[]
arxiv/ByteLatent/9,1,(C),False,,False,0,True,,an expanded context window.,an expanded context window.,[]
arxiv/ByteLatent/9,2,(D),False,,False,0,True,,a mixture-of-experts backbone.,a mixture-of-experts backbone.,[]
arxiv/ByteLatent/9,3,(E),False,,False,0,True,,an entropy-based patching scheme.,an entropy-based patching scheme.,[]
arxiv/ByteLatent/12,0,(A),False,,False,0,True,,vector-quantized codebook lookup modules.,vector-quantized codebook lookup modules.,[]
arxiv/ByteLatent/12,1,(C),False,,False,0,True,,"a dynamic, learnable patching mechanism.","a dynamic, learnable patching mechanism.",[]
arxiv/ByteLatent/12,2,(D),False,,False,0,True,,a fixed vocabulary of token embeddings.,a fixed vocabulary of token embeddings.,[]
arxiv/ByteLatent/12,3,(E),False,,False,0,True,,hierarchical convolutional embedding layers.,hierarchical convolutional embedding layers.,[]
arxiv/ByteLatent/8,0,(A),False,,False,0,True,,training efficiency and long-tail generalization,training efficiency and long-tail generalization,[]
arxiv/ByteLatent/8,1,(C),False,,False,0,True,,parameter efficiency and multilingual coverage,parameter efficiency and multilingual coverage,[]
arxiv/ByteLatent/8,2,(D),False,,False,0,True,,reasoning ability and context length,reasoning ability and context length,[]
arxiv/ByteLatent/8,3,(E),False,,False,0,True,,vocabulary compression and tokenization quality,vocabulary compression and tokenization quality,[]
arxiv/ByteLatent/15,0,(B),False,,False,0,True,,both context window and model size,both context window and model size,[]
arxiv/ByteLatent/15,1,(C),False,,False,0,True,,both patch length and vocabulary size,both patch length and vocabulary size,[]
arxiv/ByteLatent/15,2,(D),False,,False,0,True,,both parameter count and training bytes,both parameter count and training bytes,[]
arxiv/ByteLatent/15,3,(E),False,,False,0,True,,both compute and model capacity,both compute and model capacity,[]
arxiv/ByteLatent/11,0,(A),False,,False,0,True,,predictable byte sequences.,predictable byte sequences.,[]
arxiv/ByteLatent/11,1,(B),False,,False,0,True,,improved inference efficiency.,improved inference efficiency.,[]
arxiv/ByteLatent/11,2,(C),False,,False,0,True,,long-range dependency modeling.,long-range dependency modeling.,[]
arxiv/ByteLatent/11,3,(D),False,,False,0,True,,long-tail generalization.,long-tail generalization.,[]
arxiv/ByteLatent/16,0,(A),False,,False,0,True,,8T training bytes.,8T training bytes.,[]
arxiv/ByteLatent/16,1,(B),False,,False,0,True,,1T training bytes.,1T training bytes.,[]
arxiv/ByteLatent/16,2,(C),False,,False,0,True,,3T training bytes.,3T training bytes.,[]
