review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
arxiv/GSPO/2,0,(B),False,,False,0,True,,strategic game playing and long-horizon planning,strategic game playing and long-horizon planning,[]
arxiv/GSPO/2,1,(C),False,,False,0,True,,model collapse and training instability,model collapse and training instability,[]
arxiv/GSPO/2,2,(D),False,,False,0,True,,scientific question answering and theorem proving,scientific question answering and theorem proving,[]
arxiv/GSPO/2,3,(E),False,,False,0,True,,legal reasoning and medical diagnosis,legal reasoning and medical diagnosis,[]
arxiv/GSPO/7,0,(B),False,,False,0,True,,greater and more sustained computational investment.,greater and more sustained computational investment.,[]
arxiv/GSPO/7,1,(C),False,,False,0,True,,continued and more stable RL training.,continued and more stable RL training.,[]
arxiv/GSPO/7,2,(D),False,,False,0,True,,careful and extensive reward-guided exploration.,careful and extensive reward-guided exploration.,[]
arxiv/GSPO/7,3,(E),False,,False,0,True,,iterative and tool-assisted problem-solving steps.,iterative and tool-assisted problem-solving steps.,[]
arxiv/GSPO/5,0,(A),False,,False,0,True,,avoiding catastrophic and irreversible model collapse,avoiding catastrophic and irreversible model collapse,[]
arxiv/GSPO/5,1,(B),False,,False,0,True,,improving reward model accuracy and supervision quality,improving reward model accuracy and supervision quality,[]
arxiv/GSPO/5,2,(C),False,,False,0,True,,maximizing sample efficiency through off-policy data reuse,maximizing sample efficiency through off-policy data reuse,[]
arxiv/GSPO/5,3,(D),False,,False,0,True,,using valid and unbiased importance sampling weights,using valid and unbiased importance sampling weights,[]
arxiv/GSPO/6,0,(B),False,,False,0,True,,KL regularization terms,KL regularization terms,[]
arxiv/GSPO/6,1,(C),False,,False,0,True,,reward normalization schemes,reward normalization schemes,[]
arxiv/GSPO/6,2,(D),False,,False,0,True,,the clipping mechanism,the clipping mechanism,[]
arxiv/GSPO/6,3,(E),False,,False,0,True,,advantage estimates,advantage estimates,[]
arxiv/GSPO/1,0,(B),False,,False,0,True,,step-level.,step-level.,[]
arxiv/GSPO/1,1,(C),False,,False,0,True,,token-level.,token-level.,[]
arxiv/GSPO/1,2,(D),False,,False,0,True,,batch-level.,batch-level.,[]
arxiv/GSPO/1,3,(E),False,,False,0,True,,prompt-level.,prompt-level.,[]
arxiv/GSPO/3,0,(A),False,,False,0,True,,the stability and robustness of training dynamics.,the stability and robustness of training dynamics.,[]
arxiv/GSPO/3,1,(B),False,,False,0,True,,the performance ceiling on mathematics and programming tasks.,the performance ceiling on mathematics and programming tasks.,[]
arxiv/GSPO/3,2,(C),False,,False,0,True,,the sample efficiency of reinforcement learning algorithms.,the sample efficiency of reinforcement learning algorithms.,[]
arxiv/GSPO/3,3,(E),False,,False,0,True,,the scale of computational investment in RL.,the scale of computational investment in RL.,[]
arxiv/GSPO/4,0,(A),False,,False,0,True,,DeepSeek-R1 models,DeepSeek-R1 models,[]
arxiv/GSPO/4,1,(B),False,,False,0,True,,Qwen2.5 models,Qwen2.5 models,[]
arxiv/GSPO/4,2,(C),False,,False,0,True,,Mixture-of-Experts models,Mixture-of-Experts models,[]
arxiv/GSPO/4,3,(E),False,,False,0,True,,Llama 3 models,Llama 3 models,[]
arxiv/GSPO/0,0,(B),False,,False,0,True,,reward modeling systems.,reward modeling systems.,[]
arxiv/GSPO/0,1,(C),False,,False,0,True,,supervised fine-tuning workflows.,supervised fine-tuning workflows.,[]
arxiv/GSPO/0,2,(D),False,,False,0,True,,Mixture-of-Experts training pipelines.,Mixture-of-Experts training pipelines.,[]
arxiv/GSPO/0,3,(E),False,,False,0,True,,token-level importance-ratio objectives.,token-level importance-ratio objectives.,[]
arxiv/GSPO/10,0,(A),False,,False,0,True,,policy divergence.,policy divergence.,[]
arxiv/GSPO/10,1,(B),False,,False,0,True,,gradient explosion.,gradient explosion.,[]
arxiv/GSPO/10,2,(C),False,,False,0,True,,training instability.,training instability.,[]
