step,probe_index,mcqa_accuracy
8,53,1.0
8,54,1.0
8,55,0.0
8,56,0.0
8,57,0.0
8,58,0.0
8,59,1.0
8,60,1.0
8,61,1.0
8,62,0.0
8,63,0.0
8,64,0.0
8,65,1.0
8,66,0.0
8,67,0.0
8,68,0.0
8,69,1.0
8,70,1.0
8,71,0.0
8,72,1.0
8,73,0.0
8,74,1.0
8,75,1.0
8,76,0.0
8,77,1.0
8,78,0.0
8,79,0.0
8,80,0.0
8,81,0.0
8,82,0.0
8,83,1.0
8,84,0.0
8,85,1.0
8,86,0.0
8,87,0.0
8,88,0.0
8,89,0.0
8,90,0.0
8,91,1.0
8,92,0.0
8,93,1.0
8,94,1.0
8,95,0.0
8,96,1.0
8,97,0.0
8,98,0.0
8,99,0.0
8,100,0.0
8,101,0.0
8,102,1.0
8,103,1.0
8,104,0.0
8,105,0.0
8,106,0.0
8,107,1.0
8,108,0.0
8,109,0.0
8,110,0.0
8,111,1.0
8,112,1.0
8,113,0.0
8,114,0.0
8,115,0.0
8,116,1.0
8,117,0.0
8,118,1.0
8,119,0.0
8,120,1.0
8,121,1.0
8,122,0.0
8,123,0.0
8,124,1.0
8,125,1.0
8,126,0.0
8,127,1.0
8,128,1.0
8,129,0.0
8,130,1.0
8,131,0.0
8,132,0.0
8,133,0.0
8,134,0.0
8,135,0.0
8,136,0.0
8,137,0.0
8,138,1.0
8,139,1.0
8,140,0.0
8,141,0.0
8,142,0.0
8,143,0.0
8,144,0.0
8,145,1.0
8,146,0.0
8,147,1.0
8,148,0.0
8,149,0.0
8,150,1.0
8,151,1.0
8,152,0.0
8,153,1.0
8,154,0.0
8,155,0.0
8,156,0.0
8,157,0.0
8,158,0.0
8,159,1.0
8,160,0.0
8,161,0.0
8,162,0.0
8,163,0.0
8,164,0.0
8,165,0.0
8,166,0.0
8,167,0.0
8,168,0.0
8,169,0.0
8,170,1.0
8,171,1.0
8,172,0.0
8,173,0.0
8,174,0.0
8,175,0.0
8,176,0.0
8,177,1.0
8,178,0.0
8,179,1.0
8,180,1.0
8,181,0.0
8,182,0.0
8,183,1.0
8,184,0.0
8,185,0.0
8,186,0.0
8,187,0.0
8,188,0.0
8,189,0.0
8,190,1.0
8,191,0.0
8,192,0.0
8,193,1.0
8,194,0.0
8,195,0.0
8,196,0.0
8,197,0.0
8,198,0.0
8,199,0.0
8,200,1.0
8,201,1.0
8,202,1.0
8,203,1.0
8,204,0.0
8,205,0.0
8,206,0.0
8,207,0.0
8,208,0.0
8,209,0.0
8,210,1.0
8,211,1.0
12,0,0.0
12,1,0.0
12,2,0.0
12,3,0.0
12,4,1.0
12,5,1.0
12,6,0.0
12,7,0.0
12,8,1.0
12,9,1.0
12,10,0.0
12,11,1.0
12,12,1.0
12,13,1.0
12,14,0.0
12,15,0.0
12,16,1.0
12,17,0.0
12,18,1.0
12,19,1.0
12,20,0.0
12,21,0.0
12,22,1.0
12,23,0.0
12,24,0.0
12,25,1.0
12,26,0.0
12,27,0.0
12,28,0.0
12,29,0.0
12,30,0.0
12,31,0.0
12,32,0.0
12,33,1.0
12,34,0.0
12,35,0.0
12,36,0.0
12,37,0.0
12,38,0.0
12,39,0.0
12,40,0.0
12,41,0.0
12,42,0.0
12,43,0.0
12,44,0.0
12,45,0.0
12,46,1.0
12,47,1.0
12,48,1.0
12,49,1.0
12,50,0.0
12,51,0.0
12,52,0.0
12,53,1.0
12,54,1.0
12,55,0.0
12,56,0.0
12,57,0.0
12,58,0.0
12,59,1.0
12,60,1.0
12,61,1.0
12,62,0.0
12,63,0.0
12,64,0.0
12,65,1.0
12,66,0.0
12,67,0.0
12,68,0.0
12,69,1.0
12,70,1.0
12,71,0.0
12,72,1.0
12,73,0.0
12,74,1.0
12,75,1.0
12,76,0.0
12,77,1.0
12,78,0.0
12,79,0.0
12,80,0.0
12,81,0.0
12,82,0.0
12,83,1.0
12,84,0.0
12,85,1.0
12,86,0.0
12,87,0.0
12,88,0.0
12,89,0.0
12,90,0.0
12,91,1.0
12,92,0.0
12,93,1.0
12,94,1.0
12,95,0.0
12,96,1.0
12,97,0.0
12,98,0.0
12,99,0.0
12,100,0.0
12,101,0.0
12,102,1.0
12,103,1.0
12,104,0.0
12,105,0.0
12,106,0.0
12,107,1.0
12,108,0.0
12,109,0.0
12,110,0.0
12,111,0.0
12,112,1.0
12,113,0.0
12,114,0.0
12,115,0.0
12,116,1.0
12,117,0.0
12,118,1.0
12,119,0.0
12,120,1.0
12,121,1.0
12,122,0.0
12,123,0.0
12,124,1.0
12,125,1.0
12,126,0.0
12,127,1.0
12,128,1.0
12,129,0.0
12,130,1.0
12,131,0.0
12,132,1.0
12,133,0.0
12,134,1.0
12,135,0.0
12,136,0.0
12,137,0.0
12,138,1.0
12,139,1.0
12,140,0.0
12,141,0.0
12,142,0.0
12,143,0.0
12,144,0.0
12,145,0.0
12,146,0.0
12,147,0.0
12,148,0.0
12,149,0.0
12,150,1.0
12,151,1.0
12,152,0.0
12,153,1.0
12,154,0.0
12,155,0.0
12,156,0.0
12,157,1.0
12,158,0.0
12,159,1.0
12,160,0.0
12,161,0.0
12,162,0.0
12,163,0.0
12,164,0.0
12,165,0.0
12,166,0.0
12,167,0.0
12,168,0.0
12,169,0.0
12,170,1.0
12,171,1.0
12,172,0.0
12,173,0.0
12,174,0.0
12,175,0.0
12,176,0.0
12,177,1.0
12,178,0.0
12,179,1.0
12,180,1.0
12,181,0.0
12,182,0.0
12,183,1.0
12,184,1.0
12,185,0.0
12,186,0.0
12,187,0.0
12,188,0.0
12,189,0.0
12,190,1.0
12,191,0.0
12,192,0.0
12,193,1.0
12,194,0.0
12,195,0.0
12,196,0.0
12,197,0.0
12,198,0.0
12,199,0.0
12,200,1.0
12,201,1.0
12,202,1.0
12,203,1.0
12,204,1.0
12,205,1.0
12,206,0.0
12,207,0.0
12,208,0.0
12,209,0.0
12,210,1.0
12,211,1.0
16,0,0.0
16,1,0.0
16,2,0.0
16,3,0.0
16,4,1.0
16,5,1.0
16,6,0.0
16,7,0.0
16,8,1.0
16,9,1.0
16,10,0.0
16,11,1.0
16,12,1.0
16,13,1.0
16,14,0.0
16,15,0.0
16,16,1.0
16,17,0.0
16,18,1.0
16,19,1.0
16,20,0.0
16,21,0.0
16,22,1.0
16,23,0.0
16,24,0.0
16,25,1.0
16,26,0.0
16,27,0.0
16,28,0.0
16,29,0.0
16,30,0.0
16,31,0.0
16,32,0.0
16,33,1.0
16,34,0.0
16,35,0.0
16,36,0.0
16,37,0.0
16,38,0.0
16,39,0.0
16,40,0.0
16,41,0.0
16,42,0.0
16,43,0.0
16,44,0.0
16,45,0.0
16,46,1.0
16,47,1.0
16,48,1.0
16,49,1.0
16,50,0.0
16,51,0.0
16,52,0.0
16,53,1.0
16,54,1.0
16,55,0.0
16,56,0.0
16,57,0.0
16,58,0.0
16,59,1.0
16,60,1.0
16,61,1.0
16,62,1.0
16,63,0.0
16,64,0.0
16,65,1.0
16,66,0.0
16,67,0.0
16,68,0.0
16,69,1.0
16,70,0.0
16,71,0.0
16,72,1.0
16,73,0.0
16,74,1.0
16,75,1.0
16,76,0.0
16,77,1.0
16,78,0.0
16,79,0.0
16,80,0.0
16,81,0.0
16,82,0.0
16,83,1.0
16,84,0.0
16,85,1.0
16,86,1.0
16,87,0.0
16,88,0.0
16,89,0.0
16,90,1.0
16,91,1.0
16,92,0.0
16,93,1.0
16,94,1.0
16,95,0.0
16,96,1.0
16,97,0.0
16,98,1.0
16,99,0.0
16,100,0.0
16,101,1.0
16,102,1.0
16,103,1.0
16,104,0.0
16,105,0.0
16,106,0.0
16,107,1.0
16,108,0.0
16,109,0.0
16,110,0.0
16,111,0.0
16,112,1.0
16,113,0.0
16,114,1.0
16,115,0.0
16,116,1.0
16,117,0.0
16,118,1.0
16,119,0.0
16,120,1.0
16,121,1.0
16,122,0.0
16,123,0.0
16,124,1.0
16,125,1.0
16,126,0.0
16,127,1.0
16,128,1.0
16,129,0.0
16,130,1.0
16,131,0.0
16,132,1.0
16,133,0.0
16,134,1.0
16,135,0.0
16,136,0.0
16,137,0.0
16,138,1.0
16,139,1.0
16,140,0.0
16,141,0.0
16,142,0.0
16,143,0.0
16,144,0.0
16,145,0.0
16,146,0.0
16,147,0.0
16,148,0.0
16,149,0.0
16,150,1.0
16,151,0.0
16,152,0.0
16,153,1.0
16,154,0.0
16,155,0.0
16,156,0.0
16,157,1.0
16,158,0.0
16,159,1.0
16,160,0.0
16,161,0.0
16,162,0.0
16,163,0.0
16,164,0.0
16,165,0.0
16,166,0.0
16,167,0.0
16,168,0.0
16,169,0.0
16,170,1.0
16,171,1.0
16,172,0.0
16,173,0.0
16,174,0.0
16,175,0.0
16,176,0.0
16,177,1.0
16,178,0.0
16,179,1.0
16,180,1.0
16,181,0.0
16,182,0.0
16,183,1.0
16,184,1.0
16,185,0.0
16,186,0.0
16,187,0.0
16,188,0.0
16,189,0.0
16,190,1.0
16,191,0.0
16,192,0.0
16,193,0.0
16,194,0.0
16,195,0.0
16,196,0.0
16,197,0.0
16,198,0.0
16,199,0.0
16,200,1.0
16,201,1.0
16,202,1.0
16,203,1.0
16,204,1.0
16,205,1.0
16,206,0.0
16,207,0.0
16,208,0.0
16,209,0.0
16,210,1.0
16,211,1.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,1.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,1.0
20,9,1.0
20,10,0.0
20,11,1.0
20,12,1.0
20,13,1.0
20,14,1.0
20,15,0.0
20,16,1.0
20,17,0.0
20,18,1.0
20,19,1.0
20,20,0.0
20,21,0.0
20,22,1.0
20,23,0.0
20,24,0.0
20,25,1.0
20,26,0.0
20,27,0.0
20,28,0.0
20,29,0.0
20,30,1.0
20,31,0.0
20,32,0.0
20,33,1.0
20,34,0.0
20,35,0.0
20,36,0.0
20,37,0.0
20,38,0.0
20,39,0.0
20,40,0.0
20,41,0.0
20,42,0.0
20,43,0.0
20,44,0.0
20,45,0.0
20,46,1.0
20,47,1.0
20,48,1.0
20,49,1.0
20,50,0.0
20,51,0.0
20,52,0.0
20,53,1.0
20,54,1.0
20,55,0.0
20,56,0.0
20,57,0.0
20,58,0.0
20,59,1.0
20,60,1.0
20,61,1.0
20,62,1.0
20,63,0.0
20,64,0.0
20,65,1.0
20,66,0.0
20,67,0.0
20,68,0.0
20,69,1.0
20,70,1.0
20,71,0.0
20,72,1.0
20,73,0.0
20,74,1.0
20,75,1.0
20,76,0.0
20,77,0.0
20,78,0.0
20,79,0.0
20,80,0.0
20,81,0.0
20,82,0.0
20,83,1.0
20,84,0.0
20,85,1.0
20,86,1.0
20,87,0.0
20,88,0.0
20,89,0.0
20,90,1.0
20,91,1.0
20,92,0.0
20,93,1.0
20,94,1.0
20,95,0.0
20,96,1.0
20,97,0.0
20,98,1.0
20,99,1.0
20,100,0.0
20,101,0.0
20,102,1.0
20,103,1.0
20,104,0.0
20,105,0.0
20,106,0.0
20,107,1.0
20,108,0.0
20,109,0.0
20,110,0.0
20,111,0.0
20,112,1.0
20,113,0.0
20,114,1.0
20,115,0.0
20,116,1.0
20,117,0.0
20,118,1.0
20,119,0.0
20,120,1.0
20,121,1.0
20,122,0.0
20,123,0.0
20,124,1.0
20,125,1.0
20,126,0.0
20,127,1.0
20,128,1.0
20,129,0.0
20,130,1.0
20,131,0.0
20,132,1.0
20,133,0.0
20,134,1.0
20,135,0.0
20,136,0.0
20,137,0.0
20,138,1.0
20,139,1.0
20,140,1.0
20,141,0.0
20,142,0.0
20,143,0.0
20,144,0.0
20,145,1.0
20,146,0.0
20,147,0.0
20,148,0.0
20,149,0.0
20,150,1.0
20,151,0.0
20,152,0.0
20,153,1.0
20,154,0.0
20,155,0.0
20,156,0.0
20,157,1.0
20,158,0.0
20,159,0.0
20,160,0.0
20,161,1.0
20,162,0.0
20,163,1.0
20,164,0.0
20,165,0.0
20,166,0.0
20,167,0.0
20,168,0.0
20,169,0.0
20,170,1.0
20,171,1.0
20,172,0.0
20,173,0.0
20,174,0.0
20,175,0.0
20,176,0.0
20,177,1.0
20,178,0.0
20,179,1.0
20,180,1.0
20,181,0.0
20,182,0.0
20,183,1.0
20,184,0.0
20,185,0.0
20,186,0.0
20,187,0.0
20,188,0.0
20,189,0.0
20,190,1.0
20,191,0.0
20,192,0.0
20,193,0.0
20,194,0.0
20,195,0.0
20,196,0.0
20,197,0.0
20,198,0.0
20,199,0.0
20,200,1.0
20,201,1.0
20,202,1.0
20,203,1.0
20,204,0.0
20,205,1.0
20,206,0.0
20,207,0.0
20,208,0.0
20,209,0.0
20,210,1.0
20,211,1.0
24,0,0.0
24,1,0.0
24,2,0.0
24,3,0.0
24,4,1.0
24,5,0.0
24,6,0.0
24,7,0.0
24,8,1.0
24,9,1.0
24,10,0.0
24,11,1.0
24,12,1.0
24,13,1.0
24,14,1.0
24,15,1.0
24,16,1.0
24,17,0.0
24,18,1.0
24,19,1.0
24,20,0.0
24,21,0.0
24,22,1.0
24,23,0.0
24,24,0.0
24,25,1.0
24,26,0.0
24,27,0.0
24,28,0.0
24,29,0.0
24,30,1.0
24,31,0.0
24,32,0.0
24,33,1.0
24,34,0.0
24,35,1.0
24,36,0.0
24,37,0.0
24,38,0.0
24,39,0.0
24,40,0.0
24,41,0.0
24,42,0.0
24,43,0.0
24,44,0.0
24,45,0.0
24,46,1.0
24,47,1.0
24,48,1.0
24,49,1.0
24,50,0.0
24,51,0.0
24,52,0.0
24,53,1.0
24,54,1.0
24,55,1.0
24,56,0.0
24,57,0.0
24,58,0.0
24,59,1.0
24,60,1.0
24,61,1.0
24,62,1.0
24,63,0.0
24,64,0.0
24,65,1.0
24,66,0.0
24,67,0.0
24,68,0.0
24,69,1.0
24,70,1.0
24,71,0.0
24,72,1.0
24,73,0.0
24,74,1.0
24,75,1.0
24,76,0.0
24,77,1.0
24,78,0.0
24,79,0.0
24,80,0.0
24,81,0.0
24,82,0.0
24,83,1.0
24,84,0.0
24,85,1.0
24,86,1.0
24,87,0.0
24,88,0.0
24,89,0.0
24,90,0.0
24,91,1.0
24,92,0.0
24,93,1.0
24,94,0.0
24,95,0.0
24,96,1.0
24,97,0.0
24,98,1.0
24,99,1.0
24,100,0.0
24,101,0.0
24,102,1.0
24,103,1.0
24,104,0.0
24,105,0.0
24,106,0.0
24,107,1.0
24,108,0.0
24,109,0.0
24,110,0.0
24,111,0.0
24,112,1.0
24,113,0.0
24,114,1.0
24,115,0.0
24,116,1.0
24,117,1.0
24,118,1.0
24,119,0.0
24,120,1.0
24,121,1.0
24,122,0.0
24,123,0.0
24,124,1.0
24,125,1.0
24,126,0.0
24,127,1.0
24,128,1.0
24,129,0.0
24,130,1.0
24,131,0.0
24,132,1.0
24,133,0.0
24,134,1.0
24,135,0.0
24,136,0.0
24,137,1.0
24,138,1.0
24,139,1.0
24,140,1.0
24,141,0.0
24,142,0.0
24,143,0.0
24,144,0.0
24,145,1.0
24,146,0.0
24,147,0.0
24,148,0.0
24,149,0.0
24,150,1.0
24,151,0.0
24,152,0.0
24,153,1.0
24,154,0.0
24,155,0.0
24,156,0.0
24,157,1.0
24,158,0.0
24,159,0.0
24,160,0.0
24,161,1.0
24,162,0.0
24,163,1.0
24,164,0.0
24,165,0.0
24,166,0.0
24,167,0.0
24,168,0.0
24,169,0.0
24,170,1.0
24,171,1.0
24,172,0.0
24,173,0.0
24,174,0.0
24,175,0.0
24,176,0.0
24,177,1.0
24,178,0.0
24,179,1.0
24,180,1.0
24,181,0.0
24,182,0.0
24,183,1.0
24,184,0.0
24,185,0.0
24,186,0.0
24,187,0.0
24,188,0.0
24,189,0.0
24,190,1.0
24,191,0.0
24,192,0.0
24,193,0.0
24,194,0.0
24,195,0.0
24,196,0.0
24,197,0.0
24,198,0.0
24,199,0.0
24,200,1.0
24,201,1.0
24,202,1.0
24,203,1.0
24,204,0.0
24,205,1.0
24,206,0.0
24,207,0.0
24,208,0.0
24,209,0.0
24,210,1.0
24,211,1.0
28,0,0.0
28,1,0.0
28,2,0.0
28,3,0.0
28,4,1.0
28,5,0.0
28,6,0.0
28,7,0.0
28,8,1.0
28,9,1.0
28,10,0.0
28,11,1.0
28,12,1.0
28,13,1.0
28,14,1.0
28,15,1.0
28,16,1.0
28,17,0.0
28,18,1.0
28,19,1.0
28,20,0.0
28,21,0.0
28,22,1.0
28,23,0.0
28,24,0.0
28,25,1.0
28,26,0.0
28,27,0.0
28,28,0.0
28,29,0.0
28,30,1.0
28,31,0.0
28,32,0.0
28,33,1.0
28,34,0.0
28,35,1.0
28,36,0.0
28,37,0.0
28,38,0.0
28,39,0.0
28,40,0.0
28,41,0.0
28,42,0.0
28,43,0.0
28,44,0.0
28,45,0.0
28,46,1.0
28,47,1.0
28,48,1.0
28,49,1.0
28,50,0.0
28,51,0.0
28,52,0.0
28,53,1.0
28,54,1.0
28,55,1.0
28,56,0.0
28,57,0.0
28,58,0.0
28,59,1.0
28,60,1.0
28,61,1.0
28,62,1.0
28,63,0.0
28,64,0.0
28,65,1.0
28,66,0.0
28,67,0.0
28,68,0.0
28,69,1.0
28,70,1.0
28,71,0.0
28,72,1.0
28,73,0.0
28,74,1.0
28,75,1.0
28,76,0.0
28,77,0.0
28,78,0.0
28,79,0.0
28,80,0.0
28,81,0.0
28,82,0.0
28,83,1.0
28,84,0.0
28,85,1.0
28,86,1.0
28,87,0.0
28,88,0.0
28,89,0.0
28,90,1.0
28,91,1.0
28,92,0.0
28,93,1.0
28,94,0.0
28,95,0.0
28,96,1.0
28,97,0.0
28,98,1.0
28,99,1.0
28,100,0.0
28,101,0.0
28,102,1.0
28,103,1.0
28,104,0.0
28,105,0.0
28,106,0.0
28,107,1.0
28,108,0.0
28,109,0.0
28,110,0.0
28,111,0.0
28,112,1.0
28,113,0.0
28,114,1.0
28,115,0.0
28,116,1.0
28,117,1.0
28,118,1.0
28,119,0.0
28,120,1.0
28,121,1.0
28,122,0.0
28,123,0.0
28,124,1.0
28,125,1.0
28,126,0.0
28,127,1.0
28,128,1.0
28,129,0.0
28,130,1.0
28,131,0.0
28,132,1.0
28,133,0.0
28,134,1.0
28,135,0.0
28,136,0.0
28,137,1.0
28,138,1.0
28,139,1.0
28,140,1.0
28,141,0.0
28,142,0.0
28,143,0.0
28,144,0.0
28,145,1.0
28,146,0.0
28,147,0.0
28,148,0.0
28,149,0.0
28,150,1.0
28,151,0.0
28,152,0.0
28,153,1.0
28,154,0.0
28,155,0.0
28,156,0.0
28,157,1.0
28,158,1.0
28,159,0.0
28,160,0.0
28,161,1.0
28,162,0.0
28,163,1.0
28,164,0.0
28,165,0.0
28,166,1.0
28,167,0.0
28,168,0.0
28,169,0.0
28,170,1.0
28,171,1.0
28,172,0.0
28,173,0.0
28,174,0.0
28,175,0.0
28,176,0.0
28,177,1.0
28,178,0.0
28,179,1.0
28,180,1.0
28,181,0.0
28,182,0.0
28,183,1.0
28,184,0.0
28,185,0.0
28,186,0.0
28,187,0.0
28,188,0.0
28,189,0.0
28,190,1.0
28,191,0.0
28,192,0.0
28,193,0.0
28,194,0.0
28,195,0.0
28,196,0.0
28,197,0.0
28,198,0.0
28,199,0.0
28,200,1.0
28,201,1.0
28,202,1.0
28,203,1.0
28,204,0.0
28,205,1.0
28,206,0.0
28,207,0.0
28,208,0.0
28,209,0.0
28,210,1.0
28,211,1.0
32,0,0.0
32,1,0.0
32,2,0.0
32,3,0.0
32,4,1.0
32,5,0.0
32,6,0.0
32,7,0.0
32,8,1.0
32,9,1.0
32,10,0.0
32,11,1.0
32,12,1.0
32,13,1.0
32,14,1.0
32,15,1.0
32,16,1.0
32,17,0.0
32,18,1.0
32,19,1.0
32,20,0.0
32,21,0.0
32,22,1.0
32,23,0.0
32,24,0.0
32,25,1.0
32,26,0.0
32,27,1.0
32,28,0.0
32,29,0.0
32,30,1.0
32,31,0.0
32,32,0.0
32,33,1.0
32,34,0.0
32,35,1.0
32,36,0.0
32,37,0.0
32,38,0.0
32,39,0.0
32,40,0.0
32,41,0.0
32,42,0.0
32,43,0.0
32,44,0.0
32,45,0.0
32,46,1.0
32,47,1.0
32,48,1.0
