step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,1.0,2,C,2
0,1,0.0,1,B,2
0,2,0.0,0,A,1
0,3,0.0,0,A,3
0,4,1.0,2,C,2
0,5,1.0,2,C,2
0,6,0.0,0,A,1
0,7,1.0,0,A,0
0,8,1.0,2,C,2
0,9,1.0,3,D,3
0,10,0.0,0,A,3
4,0,1.0,2,C,2
4,1,0.0,1,B,2
4,2,0.0,0,A,1
4,3,0.0,0,A,3
4,4,1.0,2,C,2
4,5,1.0,2,C,2
4,6,0.0,0,A,1
4,7,1.0,0,A,0
4,8,1.0,2,C,2
4,9,1.0,3,D,3
4,10,0.0,0,A,3
8,0,1.0,2,C,2
8,1,0.0,1,B,2
8,2,0.0,0,A,1
8,3,0.0,0,A,3
8,4,1.0,2,C,2
8,5,1.0,2,C,2
8,6,0.0,0,A,1
8,7,1.0,0,A,0
8,8,1.0,2,C,2
8,9,1.0,3,D,3
8,10,0.0,0,A,3
12,0,1.0,2,C,2
12,1,0.0,1,B,2
12,2,0.0,0,A,1
12,3,0.0,0,A,3
12,4,1.0,2,C,2
12,5,1.0,2,C,2
12,6,1.0,1,B,1
12,7,1.0,0,A,0
12,8,1.0,2,C,2
12,9,1.0,3,D,3
12,10,0.0,0,A,3
16,0,1.0,2,C,2
16,1,0.0,1,B,2
16,2,0.0,0,A,1
16,3,0.0,0,A,3
16,4,1.0,2,C,2
16,5,1.0,2,C,2
16,6,1.0,1,B,1
16,7,1.0,0,A,0
16,8,1.0,2,C,2
16,9,1.0,3,D,3
16,10,0.0,0,A,3
20,0,1.0,2,C,2
20,1,0.0,1,B,2
20,2,0.0,0,A,1
20,3,0.0,0,A,3
20,4,1.0,2,C,2
20,5,0.0,3,D,2
20,6,1.0,1,B,1
20,7,1.0,0,A,0
20,8,1.0,2,C,2
20,9,1.0,3,D,3
20,10,0.0,0,A,3
24,0,1.0,2,C,2
24,1,0.0,1,B,2
24,2,0.0,0,A,1
24,3,0.0,1,B,3
24,4,0.0,1,B,2
24,5,0.0,3,D,2
24,6,1.0,1,B,1
24,7,1.0,0,A,0
24,8,1.0,2,C,2
24,9,1.0,3,D,3
24,10,0.0,0,A,3
28,0,1.0,2,C,2
28,1,0.0,1,B,2
28,2,0.0,0,A,1
28,3,0.0,1,B,3
28,4,0.0,1,B,2
28,5,0.0,3,D,2
28,6,0.0,0,A,1
28,7,1.0,0,A,0
28,8,1.0,2,C,2
28,9,1.0,3,D,3
28,10,0.0,0,A,3
32,0,1.0,2,C,2
32,1,0.0,1,B,2
32,2,0.0,0,A,1
32,3,0.0,1,B,3
32,4,0.0,1,B,2
32,5,0.0,3,D,2
32,6,0.0,0,A,1
32,7,1.0,0,A,0
32,8,1.0,2,C,2
32,9,1.0,3,D,3
32,10,0.0,0,A,3
36,0,1.0,2,C,2
36,1,0.0,1,B,2
36,2,0.0,0,A,1
36,3,0.0,1,B,3
36,4,0.0,1,B,2
36,5,0.0,3,D,2
36,6,0.0,0,A,1
36,7,1.0,0,A,0
36,8,1.0,2,C,2
36,9,1.0,3,D,3
36,10,0.0,0,A,3
40,0,1.0,2,C,2
40,1,0.0,1,B,2
40,2,0.0,0,A,1
40,3,0.0,1,B,3
40,4,0.0,1,B,2
40,5,0.0,3,D,2
40,6,0.0,0,A,1
40,7,1.0,0,A,0
40,8,1.0,2,C,2
40,9,1.0,3,D,3
40,10,0.0,0,A,3
44,0,1.0,2,C,2
44,1,0.0,1,B,2
44,2,0.0,0,A,1
44,3,0.0,1,B,3
44,4,0.0,1,B,2
44,5,0.0,3,D,2
44,6,0.0,0,A,1
44,7,1.0,0,A,0
44,8,1.0,2,C,2
44,9,1.0,3,D,3
44,10,0.0,0,A,3
48,0,1.0,2,C,2
48,1,0.0,1,B,2
48,2,0.0,0,A,1
48,3,0.0,1,B,3
48,4,0.0,1,B,2
48,5,0.0,3,D,2
48,6,0.0,0,A,1
48,7,1.0,0,A,0
48,8,1.0,2,C,2
48,9,1.0,3,D,3
48,10,0.0,0,A,3
52,0,1.0,2,C,2
52,1,0.0,1,B,2
52,2,0.0,0,A,1
52,3,0.0,1,B,3
52,4,0.0,1,B,2
52,5,0.0,3,D,2
52,6,0.0,0,A,1
52,7,1.0,0,A,0
52,8,1.0,2,C,2
52,9,1.0,3,D,3
52,10,0.0,0,A,3
56,0,1.0,2,C,2
56,1,0.0,1,B,2
56,2,0.0,0,A,1
56,3,0.0,1,B,3
56,4,0.0,1,B,2
56,5,0.0,3,D,2
56,6,0.0,0,A,1
56,7,1.0,0,A,0
56,8,1.0,2,C,2
56,9,1.0,3,D,3
56,10,0.0,0,A,3
60,0,1.0,2,C,2
60,1,0.0,1,B,2
60,2,0.0,0,A,1
60,3,0.0,1,B,3
60,4,0.0,1,B,2
60,5,0.0,3,D,2
60,6,0.0,0,A,1
60,7,1.0,0,A,0
60,8,1.0,2,C,2
60,9,1.0,3,D,3
60,10,0.0,0,A,3
64,0,1.0,2,C,2
64,1,0.0,1,B,2
64,2,0.0,0,A,1
64,3,0.0,1,B,3
64,4,0.0,1,B,2
64,5,0.0,3,D,2
64,6,0.0,0,A,1
64,7,1.0,0,A,0
64,8,1.0,2,C,2
64,9,1.0,3,D,3
64,10,0.0,0,A,3
68,0,1.0,2,C,2
68,1,0.0,1,B,2
68,2,0.0,0,A,1
68,3,0.0,1,B,3
68,4,0.0,1,B,2
68,5,0.0,3,D,2
68,6,0.0,0,A,1
68,7,1.0,0,A,0
68,8,1.0,2,C,2
68,9,1.0,3,D,3
68,10,0.0,0,A,3
72,0,1.0,2,C,2
72,1,0.0,1,B,2
72,2,0.0,0,A,1
72,3,0.0,1,B,3
72,4,0.0,1,B,2
72,5,0.0,3,D,2
72,6,0.0,0,A,1
72,7,1.0,0,A,0
72,8,1.0,2,C,2
72,9,1.0,3,D,3
72,10,0.0,0,A,3
76,0,1.0,2,C,2
76,1,0.0,1,B,2
76,2,0.0,0,A,1
76,3,0.0,1,B,3
76,4,0.0,1,B,2
76,5,0.0,3,D,2
76,6,0.0,0,A,1
