step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,4
0,1,1.0,0,A,0
0,2,1.0,1,B,1
0,3,1.0,4,E,4
0,4,1.0,2,C,2
0,5,0.0,1,B,4
0,6,0.0,2,C,4
0,7,0.0,1,B,2
0,8,1.0,0,A,0
0,9,1.0,2,C,2
0,10,1.0,0,A,0
0,11,0.0,0,A,2
0,12,0.0,1,B,4
0,13,1.0,4,E,4
0,14,1.0,0,A,0
0,15,0.0,4,E,3
0,16,1.0,4,E,4
0,17,0.0,3,D,1
0,18,0.0,1,B,4
0,19,0.0,1,B,2
0,20,0.0,1,B,4
0,21,1.0,0,A,0
0,22,0.0,0,A,2
0,23,0.0,0,A,2
0,24,1.0,2,C,2
0,25,1.0,2,C,2
0,26,0.0,4,E,1
0,27,0.0,1,B,2
0,28,1.0,0,A,0
0,29,0.0,0,A,2
0,30,1.0,1,B,1
0,31,0.0,2,C,1
0,32,0.0,2,C,0
0,33,0.0,2,C,1
0,34,1.0,1,B,1
0,35,0.0,0,A,3
0,36,1.0,3,D,3
0,37,1.0,0,A,0
0,38,1.0,1,B,1
0,39,0.0,3,D,4
0,40,0.0,0,A,1
0,41,0.0,0,A,1
0,42,0.0,0,A,3
0,43,1.0,3,D,3
0,44,1.0,4,E,4
0,45,0.0,2,C,3
0,46,1.0,2,C,2
0,47,1.0,3,D,3
0,48,0.0,0,A,2
0,49,0.0,2,C,1
0,50,0.0,3,D,0
0,51,0.0,1,B,0
0,52,1.0,4,E,4
0,53,0.0,1,B,0
0,54,0.0,2,C,3
0,55,0.0,2,C,4
0,56,0.0,1,B,4
0,57,1.0,3,D,3
0,58,0.0,4,E,0
0,59,0.0,0,A,3
0,60,0.0,2,C,0
0,61,0.0,3,D,4
0,62,1.0,2,C,2
0,63,1.0,2,C,2
0,64,0.0,0,A,3
0,65,0.0,1,B,0
0,66,0.0,4,E,3
0,67,0.0,2,C,3
0,68,1.0,1,B,1
0,69,1.0,3,D,3
0,70,1.0,0,A,0
0,71,0.0,0,A,4
0,72,0.0,2,C,4
0,73,1.0,3,D,3
0,74,0.0,0,A,1
0,75,1.0,2,C,2
0,76,0.0,0,A,4
0,77,1.0,1,B,1
0,78,1.0,1,B,1
0,79,0.0,0,A,3
0,80,1.0,4,E,4
0,81,1.0,0,A,0
0,82,0.0,4,E,0
0,83,1.0,0,A,0
0,84,0.0,0,A,4
0,85,0.0,2,C,1
0,86,1.0,4,E,4
0,87,0.0,2,C,3
0,88,0.0,0,A,4
0,89,0.0,1,B,0
0,90,0.0,2,C,4
0,91,1.0,0,A,0
0,92,0.0,2,C,4
0,93,0.0,1,B,2
0,94,1.0,0,A,0
0,95,0.0,3,D,1
0,96,1.0,3,D,3
0,97,1.0,0,A,0
0,98,0.0,2,C,3
0,99,0.0,1,B,0
0,100,0.0,1,B,3
0,101,1.0,4,E,4
0,102,1.0,2,C,2
0,103,0.0,0,A,1
0,104,0.0,4,E,2
0,105,1.0,4,E,4
0,106,0.0,4,E,0
0,107,1.0,4,E,4
0,108,0.0,2,C,0
0,109,1.0,1,B,1
0,110,1.0,2,C,2
0,111,0.0,1,B,4
0,112,0.0,0,A,1
0,113,1.0,1,B,1
0,114,1.0,4,E,4
0,115,0.0,1,B,0
0,116,0.0,2,C,3
0,117,0.0,0,A,1
0,118,1.0,0,A,0
0,119,0.0,1,B,0
0,120,0.0,0,A,1
0,121,0.0,1,B,2
0,122,1.0,1,B,1
0,123,0.0,0,A,3
0,124,0.0,0,A,3
0,125,0.0,3,D,4
0,126,0.0,2,C,0
0,127,1.0,1,B,1
0,128,0.0,2,C,3
0,129,0.0,0,A,2
0,130,0.0,0,A,2
0,131,0.0,4,E,1
0,132,1.0,1,B,1
0,133,0.0,0,A,1
0,134,0.0,0,A,4
0,135,0.0,0,A,1
0,136,0.0,4,E,2
0,137,0.0,3,D,0
0,138,1.0,2,C,2
0,139,0.0,0,A,4
0,140,1.0,1,B,1
0,141,0.0,0,A,2
0,142,1.0,1,B,1
0,143,0.0,4,E,3
0,144,1.0,0,A,0
0,145,0.0,2,C,4
0,146,0.0,0,A,3
0,147,1.0,0,A,0
0,148,0.0,2,C,0
0,149,0.0,0,A,3
0,150,0.0,2,C,1
0,151,1.0,0,A,0
0,152,1.0,0,A,0
0,153,1.0,2,C,2
0,154,0.0,1,B,3
0,155,1.0,4,E,4
0,156,0.0,0,A,1
0,157,0.0,0,A,1
0,158,0.0,0,A,2
0,159,1.0,0,A,0
0,160,1.0,4,E,4
0,161,0.0,2,C,0
0,162,0.0,3,D,0
0,163,0.0,1,B,0
0,164,0.0,3,D,1
0,165,1.0,3,D,3
0,166,0.0,0,A,1
0,167,0.0,0,A,1
0,168,0.0,2,C,1
0,169,0.0,1,B,0
0,170,1.0,1,B,1
0,171,0.0,2,C,1
0,172,1.0,0,A,0
0,173,0.0,2,C,0
0,174,0.0,4,E,2
0,175,1.0,1,B,1
0,176,0.0,0,A,1
0,177,0.0,0,A,3
0,178,0.0,2,C,3
0,179,0.0,0,A,2
0,180,1.0,1,B,1
0,181,0.0,0,A,4
0,182,0.0,0,A,2
0,183,0.0,2,C,1
0,184,0.0,0,A,3
0,185,0.0,0,A,1
0,186,0.0,1,B,2
0,187,0.0,1,B,4
0,188,0.0,0,A,4
0,189,1.0,4,E,4
0,190,1.0,3,D,3
0,191,0.0,1,B,0
0,192,1.0,4,E,4
0,193,0.0,0,A,3
0,194,0.0,4,E,1
0,195,0.0,1,B,0
0,196,1.0,2,C,2
0,197,1.0,3,D,3
0,198,0.0,0,A,1
0,199,1.0,0,A,0
0,200,0.0,0,A,1
0,201,1.0,3,D,3
0,202,0.0,3,D,0
0,203,0.0,0,A,3
0,204,0.0,2,C,1
0,205,0.0,3,D,0
0,206,1.0,0,A,0
0,207,1.0,0,A,0
0,208,1.0,1,B,1
0,209,0.0,0,A,3
0,210,0.0,0,A,3
0,211,0.0,2,C,0
0,212,0.0,2,C,4
0,213,1.0,0,A,0
0,214,0.0,4,E,0
0,215,0.0,0,A,2
0,216,1.0,2,C,2
0,217,0.0,3,D,1
0,218,0.0,1,B,0
0,219,0.0,0,A,4
0,220,0.0,4,E,0
0,221,0.0,0,A,1
0,222,1.0,2,C,2
0,223,0.0,3,D,1
0,224,0.0,1,B,0
0,225,0.0,1,B,2
0,226,1.0,1,B,1
0,227,0.0,0,A,3
0,228,1.0,1,B,1
0,229,0.0,0,A,4
0,230,1.0,4,E,4
0,231,1.0,1,B,1
0,232,1.0,0,A,0
0,233,1.0,3,D,3
0,234,0.0,4,E,3
0,235,0.0,4,E,2
0,236,0.0,0,A,2
0,237,0.0,1,B,4
0,238,0.0,0,A,2
0,239,0.0,0,A,1
0,240,1.0,3,D,3
0,241,1.0,1,B,1
0,242,1.0,4,E,4
0,243,0.0,0,A,2
0,244,0.0,1,B,0
0,245,1.0,4,E,4
0,246,0.0,0,A,4
