source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,0,True,1,accepted,0.473684,0.116279,0.418848,0.081761,13,2,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA can finetune on a single 48GB GPU, while preserving full 16-bit finetuning task performance, a model of size","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the method is described as allowing a model with a size of","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA can finetune on a single 48GB GPU, while preserving full 16-bit finetuning task performance, a model of size 65B parameter.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the method is described as allowing a model with a size of 65B parameter."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,1,False,3,absolute lexical overlap still too high (new token Jaccard 0.289 > 0.250 or new LCS 5 > 6; jaccard drop 0.239),0.527778,0.288889,0.586301,0.302198,17,5,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces memory usage enough to finetune a 65B parameter model on a single 48GB GPU while preserving","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", this method cuts memory demands enough to train a 65B-parameter model on one 48GB GPU, yet still matching","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA reduces memory usage enough to finetune a 65B parameter model on a single 48GB GPU while preserving full 16-bit finetuning task performance.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", this method cuts memory demands enough to train a 65B-parameter model on one 48GB GPU, yet still matching full 16-bit finetuning task performance."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,2,True,1,accepted,0.461538,0.230769,0.490706,0.324324,5,3,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", \textsc{QLoRA} backpropagates gradients into Low Rank Adapters (LoRA) through a","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", \textsc{QLoRA} sends gradients through a","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", \textsc{QLoRA} backpropagates gradients into Low Rank Adapters (LoRA) through a frozen, 4-bit quantized pretrained language model","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", \textsc{QLoRA} sends gradients through a frozen, 4-bit quantized pretrained language model"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,3,False,3,absolute lexical overlap still too high (new token Jaccard 0.312 > 0.250 or new LCS 3 > 6; jaccard drop 0.095),0.407407,0.312500,0.639731,0.400000,7,3,"In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA backpropagates gradients from the frozen, 4-bit quantized pretrained language model during finetuning through","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", training sends gradients from a pretrained language model that stays frozen and is quantized to 4 bits into","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", QLoRA backpropagates gradients from the frozen, 4-bit quantized pretrained language model during finetuning through Low Rank Adapters~(LoRA).","In ""QLoRA: Efficient Finetuning of Quantized LLMs"", training sends gradients from a pretrained language model that stays frozen and is quantized to 4 bits into Low Rank Adapters~(LoRA)."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,4,True,1,accepted,0.260000,0.235294,0.009153,0.004673,4,4,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the percentage of ChatGPT's performance level that the authors state their best model family, Guanaco, reaches on the Vicuna benchmark is","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors report that their top model family, Guanaco, attains what percentage of ChatGPT's performance level on the Vicuna benchmark is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the percentage of ChatGPT's performance level that the authors state their best model family, Guanaco, reaches on the Vicuna benchmark is 99.3\%","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors report that their top model family, Guanaco, attains what percentage of ChatGPT's performance level on the Vicuna benchmark is 99.3\%"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,5,True,1,accepted,0.315789,0.183333,0.058319,0.062385,7,4,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the new data type introduced as part of its memory-saving innovations and described as information theoretically optimal for normally distributed weights is","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” which memory-saving innovation is presented as information-theoretically optimal for weights drawn from a normal distribution is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the new data type introduced as part of its memory-saving innovations and described as information theoretically optimal for normally distributed weights is 4-bit NormalFloat (NF4).","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” which memory-saving innovation is presented as information-theoretically optimal for weights drawn from a normal distribution is 4-bit NormalFloat (NF4)."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,6,True,1,accepted,0.218182,0.218182,0.099631,0.105469,9,3,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation described as reducing the average memory footprint by quantizing the quantization constants is","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” the technique that cuts average memory use by quantizing the constants used for quantization is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation described as reducing the average memory footprint by quantizing the quantization constants is Double Quantization.","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” the technique that cuts average memory use by quantizing the constants used for quantization is Double Quantization."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,7,True,1,accepted,0.140351,0.079365,0.155598,0.070370,4,1,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation introduced to manage memory spikes among the listed memory-saving techniques is","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” which of the memory-saving methods is described as handling sudden increases in memory usage among the listed techniques is","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the QLoRA innovation introduced to manage memory spikes among the listed memory-saving techniques is Paged Optimizers.","In the paper “QLoRA: Efficient Finetuning of Quantized LLMs,” which of the memory-saving methods is described as handling sudden increases in memory usage among the listed techniques is Paged Optimizers."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,8,True,1,accepted,0.452830,0.196721,0.188065,0.069498,9,4,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of instruction following and chatbot performance using \textsc{QLoRA} to finetune more than 1,000 models across multiple model types and scales on","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors study instruction-following and chatbot quality by using \textsc{QLoRA} for finetuning over 1,000 models spanning several model families and sizes on","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors provide a detailed analysis of instruction following and chatbot performance using \textsc{QLoRA} to finetune more than 1,000 models across multiple model types and scales on 8 instruction datasets.","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the authors study instruction-following and chatbot quality by using \textsc{QLoRA} for finetuning over 1,000 models spanning several model families and sizes on 8 instruction datasets."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/arxiv/QLoRA/facts/probes_v14.csv,9,True,1,accepted,0.307692,0.214286,0.092000,0.029046,12,4,"According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model types included in the detailed analysis of instruction following and chatbot performance across 8 instruction datasets are","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the detailed study spanning instruction-following and chatbot results over 8 instruction datasets covers model types such as","According to the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the model types included in the detailed analysis of instruction following and chatbot performance across 8 instruction datasets are LLaMA, T5","In the paper ""QLoRA: Efficient Finetuning of Quantized LLMs"", the detailed study spanning instruction-following and chatbot results over 8 instruction datasets covers model types such as LLaMA, T5"
