review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/0,0,(B),False,,False,0,True,,20–39 years.,20–39 years.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/0,1,(C),False,,False,0,True,,25–44 years.,25–44 years.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/0,2,(D),False,,False,0,True,,5–14 years.,5–14 years.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/0,3,(E),False,,False,0,True,,65–84 years.,65–84 years.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/5,0,(A),False,,False,0,True,,enzyme-linked immunosorbent assay,enzyme-linked immunosorbent assay,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/5,1,(B),False,,False,0,True,,HEp-2 cell indirect immunofluorescence assay,HEp-2 cell indirect immunofluorescence assay,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/5,2,(D),False,,False,0,True,,C1 esterase inhibitor functional assay,C1 esterase inhibitor functional assay,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/5,3,(E),False,,False,0,True,,multiplex bead-based immunoassay,multiplex bead-based immunoassay,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/4,0,(A),False,,False,0,True,,normal in function but reduced in quantification.,normal in function but reduced in quantification.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/4,1,(B),False,,False,0,True,,below the normal range.,below the normal range.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/4,2,(D),False,,False,0,True,,"elevated, in keeping with the positive ANA titre.","elevated, in keeping with the positive ANA titre.",[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/4,3,(E),False,,False,0,True,,"indeterminate, necessitating repeat testing for hereditary angioedema.","indeterminate, necessitating repeat testing for hereditary angioedema.",[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/2,0,(A),False,,False,0,True,,10 out of 121,10 out of 121,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/2,1,(B),False,,False,0,True,,8 out of 100,8 out of 100,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/2,2,(C),False,,False,0,True,,8 out of 112,8 out of 112,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/2,3,(E),False,,False,0,True,,12 out of 121,12 out of 121,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/1,0,(A),False,,False,0,True,,an acute anaphylactic reaction,an acute anaphylactic reaction,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/1,1,(C),False,,False,0,True,,a suspected deep neck space infection,a suspected deep neck space infection,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/1,2,(D),False,,False,0,True,,progressive proximal muscle weakness,progressive proximal muscle weakness,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/1,3,(E),False,,False,0,True,,a heliotrope rash with periorbital oedema,a heliotrope rash with periorbital oedema,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/3,0,(A),False,,False,0,True,,stridor.,stridor.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/3,1,(B),False,,False,0,True,,odynophagia.,odynophagia.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/3,2,(C),False,,False,0,True,,dysphonia.,dysphonia.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/3,3,(E),False,,False,0,True,,urticaria.,urticaria.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/7,0,(A),False,,False,0,True,,an obstructive ventilatory pattern with marked reversibility.,an obstructive ventilatory pattern with marked reversibility.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/7,1,(B),False,,False,0,True,,a significant bronchodilator response.,a significant bronchodilator response.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/7,2,(D),False,,False,0,True,,an isolated reduction in diffusing capacity consistent with interstitial lung disease.,an isolated reduction in diffusing capacity consistent with interstitial lung disease.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/7,3,(E),False,,False,0,True,,normal spirometry without evidence of restriction or obstruction.,normal spirometry without evidence of restriction or obstruction.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/8,0,(A),False,,False,0,True,,250 mg daily.,250 mg daily.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/8,1,(B),False,,False,0,True,,500 mg daily.,500 mg daily.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/8,2,(C),False,,False,0,True,,60 mg daily.,60 mg daily.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/8,3,(D),False,,False,0,True,,125 mg daily.,125 mg daily.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/9,0,(A),False,,False,0,True,,50 mg daily,50 mg daily,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/9,1,(C),False,,False,0,True,,1000 mg daily,1000 mg daily,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/9,2,(D),False,,False,0,True,,1 mg/kg daily,1 mg/kg daily,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/9,3,(E),False,,False,0,True,,40 mg daily,40 mg daily,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/11,0,(B),False,,False,0,True,,the laryngeal vestibule.,the laryngeal vestibule.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/11,1,(C),False,,False,0,True,,the trachea.,the trachea.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/11,2,(D),False,,False,0,True,,the pyriform fossae.,the pyriform fossae.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/11,3,(E),False,,False,0,True,,the carina.,the carina.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/10,0,(A),False,,False,0,True,,5 days apart.,5 days apart.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/10,1,(B),False,,False,0,True,,6 months apart.,6 months apart.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/10,2,(C),False,,False,0,True,,weekly for 4 weeks.,weekly for 4 weeks.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/10,3,(E),False,,False,0,True,,4 weeks apart.,4 weeks apart.,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/13,0,(A),False,,False,0,True,,30%,30%,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/13,1,(B),False,,False,0,True,,43%,43%,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/13,2,(D),False,,False,0,True,,25%,25%,[]
medical/Dermatomyositis_masquerading_as_angioedema_a_crucial_differe/13,3,(E),False,,False,0,True,,46%,46%,[]
