review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
arxiv/xLSTM/0,0,(B),False,,False,0,True,,self-attention and positional encoding,self-attention and positional encoding,[]
arxiv/xLSTM/0,1,(C),False,,False,0,True,,exponential gating and modified memory structures,exponential gating and modified memory structures,[]
arxiv/xLSTM/0,2,(D),False,,False,0,True,,residual connections and layer normalization,residual connections and layer normalization,[]
arxiv/xLSTM/0,3,(E),False,,False,0,True,,the forget gate and peephole connections,the forget gate and peephole connections,[]
arxiv/xLSTM/2,0,(A),False,,False,0,True,,the 1980s.,the 1980s.,[]
arxiv/xLSTM/2,1,(B),False,,False,0,True,,the era of the first Large Language Models.,the era of the first Large Language Models.,[]
arxiv/xLSTM/2,2,(C),False,,False,0,True,,the early 2000s.,the early 2000s.,[]
arxiv/xLSTM/2,3,(E),False,,False,0,True,,the deep learning boom of the 2010s.,the deep learning boom of the 2010s.,[]
arxiv/xLSTM/3,0,(A),False,,False,0,True,,a covariance memory,a covariance memory,[]
arxiv/xLSTM/3,1,(B),False,,False,0,True,,a key-value memory,a key-value memory,[]
arxiv/xLSTM/3,2,(C),False,,False,0,True,,a matrix memory,a matrix memory,[]
arxiv/xLSTM/3,3,(D),False,,False,0,True,,a vector memory,a vector memory,[]
arxiv/xLSTM/7,0,(A),False,,False,0,True,,the earliest foundation models for multimodal learning.,the earliest foundation models for multimodal learning.,[]
arxiv/xLSTM/7,1,(B),False,,False,0,True,,the earliest Transformer-style sequence models.,the earliest Transformer-style sequence models.,[]
arxiv/xLSTM/7,2,(C),False,,False,0,True,,the first architectures centered on parallelizable self-attention.,the first architectures centered on parallelizable self-attention.,[]
arxiv/xLSTM/7,3,(D),False,,False,0,True,,the original sequence-to-sequence models for neural machine translation.,the original sequence-to-sequence models for neural machine translation.,[]
arxiv/xLSTM/1,0,(A),False,,False,0,True,,the short context window of n-gram language models.,the short context window of n-gram language models.,[]
arxiv/xLSTM/1,1,(C),False,,False,0,True,,the exploding gradient problem of recurrent neural networks.,the exploding gradient problem of recurrent neural networks.,[]
arxiv/xLSTM/1,2,(D),False,,False,0,True,,the quadratic complexity of self-attention in Transformers.,the quadratic complexity of self-attention in Transformers.,[]
arxiv/xLSTM/1,3,(E),False,,False,0,True,,exposure bias in autoregressive sequence generation.,exposure bias in autoregressive sequence generation.,[]
arxiv/xLSTM/6,0,(B),False,,False,0,True,,the output logits $y_t$,the output logits $y_t$,[]
arxiv/xLSTM/6,1,(C),False,,False,0,True,,the updated cell state $c_t$,the updated cell state $c_t$,[]
arxiv/xLSTM/6,2,(D),False,,False,0,True,,the squashed cell output $\psi(c_t)$,the squashed cell output $\psi(c_t)$,[]
arxiv/xLSTM/6,3,(E),False,,False,0,True,,the candidate cell input $z_t$,the candidate cell input $z_t$,[]
arxiv/xLSTM/5,0,(A),False,,False,0,True,,the input and forget gates,the input and forget gates,[]
arxiv/xLSTM/5,1,(B),False,,False,0,True,,self-attention and positional encoding,self-attention and positional encoding,[]
arxiv/xLSTM/5,2,(D),False,,False,0,True,,the cell state and hidden state,the cell state and hidden state,[]
arxiv/xLSTM/5,3,(E),False,,False,0,True,,residual connections and layer normalization,residual connections and layer normalization,[]
arxiv/xLSTM/4,0,(A),False,,False,0,True,,input gating.,input gating.,[]
arxiv/xLSTM/4,1,(C),False,,False,0,True,,self-attention weighting.,self-attention weighting.,[]
arxiv/xLSTM/4,2,(D),False,,False,0,True,,the additive constant error carousel.,the additive constant error carousel.,[]
arxiv/xLSTM/4,3,(E),False,,False,0,True,,forget gating.,forget gating.,[]
arxiv/xLSTM/11,0,(B),False,,False,0,True,,softmax gates,softmax gates,[]
arxiv/xLSTM/11,1,(C),False,,False,0,True,,tanh gates,tanh gates,[]
arxiv/xLSTM/11,2,(D),False,,False,0,True,,attention gates,attention gates,[]
arxiv/xLSTM/11,3,(E),False,,False,0,True,,output gates,output gates,[]
arxiv/xLSTM/10,0,(A),False,,False,0,True,,recurrent modules,recurrent modules,[]
arxiv/xLSTM/10,1,(B),False,,False,0,True,,state-space blocks,state-space blocks,[]
arxiv/xLSTM/10,2,(D),False,,False,0,True,,xLSTM architectures,xLSTM architectures,[]
arxiv/xLSTM/10,3,(E),False,,False,0,True,,Transformer blocks,Transformer blocks,[]
arxiv/xLSTM/8,0,(A),False,,False,0,True,,an exponential gating rule with normalization.,an exponential gating rule with normalization.,[]
arxiv/xLSTM/8,1,(C),False,,False,0,True,,a self-attention update rule.,a self-attention update rule.,[]
arxiv/xLSTM/8,2,(D),False,,False,0,True,,a momentum-based state update rule.,a momentum-based state update rule.,[]
arxiv/xLSTM/8,3,(E),False,,False,0,True,,a scalar update with new memory mixing.,a scalar update with new memory mixing.,[]
arxiv/xLSTM/12,0,(A),False,,False,0,True,,2014,2014,[]
arxiv/xLSTM/12,1,(B),False,,False,0,True,,2018,2018,[]
arxiv/xLSTM/12,2,(D),False,,False,0,True,,2020,2020,[]
arxiv/xLSTM/12,3,(E),False,,False,0,True,,2015,2015,[]
arxiv/xLSTM/14,0,(A),False,,False,0,True,,masked language modeling.,masked language modeling.,[]
arxiv/xLSTM/14,1,(C),False,,False,0,True,,graph-based node classification.,graph-based node classification.,[]
arxiv/xLSTM/14,2,(D),False,,False,0,True,,attention-only translation.,attention-only translation.,[]
arxiv/xLSTM/14,3,(E),False,,False,0,True,,object detection in natural images.,object detection in natural images.,[]
arxiv/xLSTM/9,0,(A),False,,False,0,True,,parallelizable self-attention and scaling techniques.,parallelizable self-attention and scaling techniques.,[]
arxiv/xLSTM/9,1,(B),False,,False,0,True,,memory mixing and scalar update mechanisms.,memory mixing and scalar update mechanisms.,[]
arxiv/xLSTM/9,2,(C),False,,False,0,True,,regularization and dropout strategies.,regularization and dropout strategies.,[]
arxiv/xLSTM/9,3,(D),False,,False,0,True,,residual connections and positional encodings.,residual connections and positional encodings.,[]
