review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/2,0,(A),False,,False,0,True,,cerebral venous sinus thrombosis.,cerebral venous sinus thrombosis.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/2,1,(B),False,,False,0,True,,subdural hematoma.,subdural hematoma.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/2,2,(C),False,,False,0,True,,cerebellar stroke.,cerebellar stroke.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/2,3,(D),False,,False,0,True,,frontal stroke.,frontal stroke.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/4,0,(A),False,,False,0,True,,45 000 U of dalteparin.,45 000 U of dalteparin.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/4,1,(B),False,,False,0,True,,2000 U of UFH.,2000 U of UFH.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/4,2,(D),False,,False,0,True,,a bivalirudin infusion.,a bivalirudin infusion.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/4,3,(E),False,,False,0,True,,30 000 U of UFH.,30 000 U of UFH.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/6,0,(A),False,,False,0,True,,"furosemide, metoprolol, pantoprazole and midodrine started postoperatively.","furosemide, metoprolol, pantoprazole and midodrine started postoperatively.",[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/6,1,(B),False,,False,0,True,,"vancomycin, cefazolin and tranexamic acid given on the day of surgery.","vancomycin, cefazolin and tranexamic acid given on the day of surgery.",[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/6,2,(C),False,,False,0,True,,UFH administered intraoperatively during cardiopulmonary bypass.,UFH administered intraoperatively during cardiopulmonary bypass.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/6,3,(E),False,,False,0,True,,LMWH initiated for routine postoperative thromboprophylaxis.,LMWH initiated for routine postoperative thromboprophylaxis.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/5,0,(A),False,,False,0,True,,platelet clumps,platelet clumps,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/5,1,(B),False,,False,0,True,,‘toxic’ white blood cell abnormalities,‘toxic’ white blood cell abnormalities,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/5,2,(C),False,,False,0,True,,red cell fragments (schistocytes),red cell fragments (schistocytes),[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/5,3,(D),False,,False,0,True,,microangiopathic haemolytic anaemia,microangiopathic haemolytic anaemia,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/0,0,(A),False,,False,0,True,,intraoperative exposure to LMWH.,intraoperative exposure to LMWH.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/0,1,(B),False,,False,0,True,,cardiopulmonary bypass-related postoperative platelet consumption.,cardiopulmonary bypass-related postoperative platelet consumption.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/0,2,(C),False,,False,0,True,,heparin-independent platelet-activating HIT antibodies with partial resistance to Fc receptor blockade.,heparin-independent platelet-activating HIT antibodies with partial resistance to Fc receptor blockade.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/0,3,(E),False,,False,0,True,,an early postoperative disseminated intravascular coagulation response after cardiac surgery.,an early postoperative disseminated intravascular coagulation response after cardiac surgery.,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/3,0,(A),False,,False,0,True,,~10,~10,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/3,1,(B),False,,False,0,True,,~1,~1,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/3,2,(D),False,,False,0,True,,~20,~20,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/3,3,(E),False,,False,0,True,,~5,~5,[]
medical/Autoimmune_heparininduced_thrombocytopenia_following_cardiac/7,0,(A),False,,False,0,True,,13×10⁹/L,13×10⁹/L,[]
