review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
legal/Pacito_v_Trump/2,0,(A),False,,False,0,True,,employers or labor-placement firms.,employers or labor-placement firms.,[]
legal/Pacito_v_Trump/2,1,(B),False,,False,0,True,,international organizations or foreign-government bodies.,international organizations or foreign-government bodies.,[]
legal/Pacito_v_Trump/2,2,(C),False,,False,0,True,,individual sponsors or host-family networks.,individual sponsors or host-family networks.,[]
legal/Pacito_v_Trump/2,3,(D),False,,False,0,True,,public or private for-profit agencies.,public or private for-profit agencies.,[]
legal/Pacito_v_Trump/4,0,(A),False,,False,0,True,,a firm congressional directive.,a firm congressional directive.,[]
legal/Pacito_v_Trump/4,1,(B),False,,False,0,True,,a nonjusticiable political question.,a nonjusticiable political question.,[]
legal/Pacito_v_Trump/4,2,(D),False,,False,0,True,,subject to the Secretary’s judgment as needed.,subject to the Secretary’s judgment as needed.,[]
legal/Pacito_v_Trump/4,3,(E),False,,False,0,True,,an enforceable statutory entitlement.,an enforceable statutory entitlement.,[]
legal/Pacito_v_Trump/6,0,(B),False,,False,0,True,,an administrative stay,an administrative stay,[]
legal/Pacito_v_Trump/6,1,(C),False,,False,0,True,,a remand for further proceedings,a remand for further proceedings,[]
legal/Pacito_v_Trump/6,2,(D),False,,False,0,True,,an opinion on the merits,an opinion on the merits,[]
legal/Pacito_v_Trump/6,3,(E),False,,False,0,True,,a preliminary injunction,a preliminary injunction,[]
legal/Pacito_v_Trump/0,0,(A),False,,False,0,True,,Realigning the United States Refugee Admissions Program.,Realigning the United States Refugee Admissions Program.,[]
legal/Pacito_v_Trump/0,1,(B),False,,False,0,True,,Reforming Foreign Assistance to Advance United States Interests.,Reforming Foreign Assistance to Advance United States Interests.,[]
legal/Pacito_v_Trump/0,2,(D),False,,False,0,True,,Reevaluating and Restructuring Overseas Development Assistance.,Reevaluating and Restructuring Overseas Development Assistance.,[]
legal/Pacito_v_Trump/0,3,(E),False,,False,0,True,,Securing the Border and Protecting the Nation from Foreign Threats.,Securing the Border and Protecting the Nation from Foreign Threats.,[]
legal/Pacito_v_Trump/1,0,(A),False,,False,0,True,,memoranda of understanding,memoranda of understanding,[]
legal/Pacito_v_Trump/1,1,(B),False,,False,0,True,,resettlement service subgrants,resettlement service subgrants,[]
legal/Pacito_v_Trump/1,2,(D),False,,False,0,True,,grant agreements,grant agreements,[]
legal/Pacito_v_Trump/1,3,(E),False,,False,0,True,,procurement contracts,procurement contracts,[]
legal/Pacito_v_Trump/3,0,(A),False,,False,0,True,,April 12 and May 19.,April 12 and May 19.,[]
legal/Pacito_v_Trump/3,1,(B),False,,False,0,True,,February 28 and March 24.,February 28 and March 24.,[]
legal/Pacito_v_Trump/3,2,(C),False,,False,0,True,,June 26 and December 4.,June 26 and December 4.,[]
legal/Pacito_v_Trump/3,3,(D),False,,False,0,True,,July 18 and March 25.,July 18 and March 25.,[]
legal/Pacito_v_Trump/8,0,(A),False,,False,0,True,,8 U.S.C. §§ 1182(a) and 1225(b)(1),8 U.S.C. §§ 1182(a) and 1225(b)(1),[]
legal/Pacito_v_Trump/8,1,(B),False,,False,0,True,,5 U.S.C. §§ 553 and 706(2)(A),5 U.S.C. §§ 553 and 706(2)(A),[]
legal/Pacito_v_Trump/8,2,(C),False,,False,0,True,,8 U.S.C. §§ 1157 and 1522,8 U.S.C. §§ 1157 and 1522,[]
legal/Pacito_v_Trump/8,3,(D),False,,False,0,True,,8 U.S.C. §§ 1101(a)(42) and 1231(b)(3),8 U.S.C. §§ 1101(a)(42) and 1231(b)(3),[]
legal/Pacito_v_Trump/11,0,(A),False,,False,0,True,,under 8 U.S.C. § 1185(a),under 8 U.S.C. § 1185(a),[]
legal/Pacito_v_Trump/11,1,(B),False,,False,0,True,,through notice-and-comment rulemaking,through notice-and-comment rulemaking,[]
legal/Pacito_v_Trump/11,2,(C),False,,False,0,True,,by regulation,by regulation,[]
legal/Pacito_v_Trump/11,3,(E),False,,False,0,True,,by executive order,by executive order,[]
legal/Pacito_v_Trump/9,0,(B),False,,False,0,True,,refugee admissions under the U.S. Refugee Admissions Program should be paused pending further findings by the executive branch,refugee admissions under the U.S. Refugee Admissions Program should be paused pending further findings by the executive branch,[]
legal/Pacito_v_Trump/9,1,(C),False,,False,0,True,,continuing to process applications from the class of aliens would be inconsistent with the policies announced in the executive order,continuing to process applications from the class of aliens would be inconsistent with the policies announced in the executive order,[]
legal/Pacito_v_Trump/9,2,(D),False,,False,0,True,,the presence of the affected noncitizens would pose a clear and present danger to national security or public safety,the presence of the affected noncitizens would pose a clear and present danger to national security or public safety,[]
legal/Pacito_v_Trump/9,3,(E),False,,False,0,True,,the admission of the class of aliens would be contrary to the foreign policy interests of the United States and unsupported by Congress,the admission of the class of aliens would be contrary to the foreign policy interests of the United States and unsupported by Congress,[]
legal/Pacito_v_Trump/12,0,(B),False,,False,0,True,,"January 20, 2025","January 20, 2025",[]
legal/Pacito_v_Trump/12,1,(C),False,,False,0,True,,"January 27, 2025","January 27, 2025",[]
legal/Pacito_v_Trump/12,2,(D),False,,False,0,True,,"January 27, 2017","January 27, 2017",[]
legal/Pacito_v_Trump/12,3,(E),False,,False,0,True,,"January 23, 2025","January 23, 2025",[]
legal/Pacito_v_Trump/10,0,(A),False,,False,0,True,,“Suspending the United States Refugee Admissions Program.”,“Suspending the United States Refugee Admissions Program.”,[]
legal/Pacito_v_Trump/10,1,(C),False,,False,0,True,,“Protecting the Nation From Foreign Terrorist Entry Into the United States.”,“Protecting the Nation From Foreign Terrorist Entry Into the United States.”,[]
legal/Pacito_v_Trump/10,2,(D),False,,False,0,True,,“Realigning the United States Refugee Resettlement Program.”,“Realigning the United States Refugee Resettlement Program.”,[]
legal/Pacito_v_Trump/10,3,(E),False,,False,0,True,,“Enhancing National Security Vetting for Refugee and Visa Applicants.”,“Enhancing National Security Vetting for Refugee and Visa Applicants.”,[]
legal/Pacito_v_Trump/7,0,(A),False,,False,0,True,,subject to suspension pending further findings by the President,subject to suspension pending further findings by the President,[]
legal/Pacito_v_Trump/7,1,(C),False,,False,0,True,,inadmissible absent additional vetting and agency review,inadmissible absent additional vetting and agency review,[]
legal/Pacito_v_Trump/7,2,(D),False,,False,0,True,,contrary to the public interest and national security of the United States,contrary to the public interest and national security of the United States,[]
legal/Pacito_v_Trump/7,3,(E),False,,False,0,True,,inconsistent with the foreign policy objectives of the United States,inconsistent with the foreign policy objectives of the United States,[]
legal/Pacito_v_Trump/13,0,(A),False,,False,0,True,,approved for overseas processing by the State Department,approved for overseas processing by the State Department,[]
legal/Pacito_v_Trump/13,1,(B),False,,False,0,True,,granted asylum to remain in the United States,granted asylum to remain in the United States,[]
legal/Pacito_v_Trump/13,2,(C),False,,False,0,True,,issued immigrant visas for entry into the United States,issued immigrant visas for entry into the United States,[]
legal/Pacito_v_Trump/13,3,(D),False,,False,0,True,,authorized to receive domestic resettlement services in the United States,authorized to receive domestic resettlement services in the United States,[]
legal/Pacito_v_Trump/14,0,(A),False,,False,0,True,,“a temporary mechanism for the annual admission of refugees during humanitarian emergencies”,“a temporary mechanism for the annual admission of refugees during humanitarian emergencies”,[]
legal/Pacito_v_Trump/14,1,(B),False,,False,0,True,,“a narrow exception to the Immigration and Nationality Act’s general rules governing asylum and removal”,“a narrow exception to the Immigration and Nationality Act’s general rules governing asylum and removal”,[]
legal/Pacito_v_Trump/14,2,(C),False,,False,0,True,,“a comprehensive framework for overseas processing and resettlement services for refugee applicants”,“a comprehensive framework for overseas processing and resettlement services for refugee applicants”,[]
legal/Pacito_v_Trump/14,3,(E),False,,False,0,True,,“a general rule for the admission and naturalization of all noncitizens and displaced persons”,“a general rule for the admission and naturalization of all noncitizens and displaced persons”,[]
legal/Pacito_v_Trump/16,0,(A),False,,False,0,True,,humanitarian parole case management overseas.,humanitarian parole case management overseas.,[]
legal/Pacito_v_Trump/16,1,(B),False,,False,0,True,,refugee reception and placement services in the United States.,refugee reception and placement services in the United States.,[]
legal/Pacito_v_Trump/16,2,(C),False,,False,0,True,,consular visa adjudication support abroad.,consular visa adjudication support abroad.,[]
legal/Pacito_v_Trump/16,3,(D),False,,False,0,True,,asylum processing support at ports of entry.,asylum processing support at ports of entry.,[]
legal/Pacito_v_Trump/15,0,(B),False,,False,0,True,,resettlement case management and integration assistance for asylees in the United States,resettlement case management and integration assistance for asylees in the United States,[]
legal/Pacito_v_Trump/15,1,(C),False,,False,0,True,,humanitarian parole screening and transportation assistance for displaced persons overseas,humanitarian parole screening and transportation assistance for displaced persons overseas,[]
legal/Pacito_v_Trump/15,2,(D),False,,False,0,True,,USRAP processing support abroad for refugee applicants,USRAP processing support abroad for refugee applicants,[]
legal/Pacito_v_Trump/15,3,(E),False,,False,0,True,,asylum adjudication and legal orientation services for migrants at the border,asylum adjudication and legal orientation services for migrants at the border,[]
legal/Pacito_v_Trump/19,0,(A),False,,False,0,True,,plenary constitutional power to disregard congressionally created admission categories whenever national security concerns are invoked.,plenary constitutional power to disregard congressionally created admission categories whenever national security concerns are invoked.,[]
legal/Pacito_v_Trump/19,1,(B),False,,False,0,True,,broad discretion to suspend refugee processing and terminate overseas resettlement funding beyond what the INA specifically addresses.,broad discretion to suspend refugee processing and terminate overseas resettlement funding beyond what the INA specifically addresses.,[]
legal/Pacito_v_Trump/19,2,(C),False,,False,0,True,,exclusive authority to revise consular visa procedures notwithstanding the ordinary review provisions of the Administrative Procedure Act.,exclusive authority to revise consular visa procedures notwithstanding the ordinary review provisions of the Administrative Procedure Act.,[]
legal/Pacito_v_Trump/19,3,(E),False,,False,0,True,,substantial authority to deny asylum and refugee benefits to conditionally approved applicants despite existing preliminary injunctions.,substantial authority to deny asylum and refugee benefits to conditionally approved applicants despite existing preliminary injunctions.,[]
legal/Pacito_v_Trump/18,0,(A),False,,False,0,True,,Executive Order No. 14163,Executive Order No. 14163,[]
legal/Pacito_v_Trump/18,1,(B),False,,False,0,True,,the State Department's obligations under the Refugee Act,the State Department's obligations under the Refugee Act,[]
legal/Pacito_v_Trump/18,2,(D),False,,False,0,True,,the government's February 26 termination of refugee cooperative agreements,the government's February 26 termination of refugee cooperative agreements,[]
legal/Pacito_v_Trump/18,3,(E),False,,False,0,True,,the March 24 second preliminary injunction,the March 24 second preliminary injunction,[]
legal/Pacito_v_Trump/17,0,(A),False,,False,0,True,,vacatur of the February 25 injunction,vacatur of the February 25 injunction,[]
legal/Pacito_v_Trump/17,1,(C),False,,False,0,True,,a writ of mandamus,a writ of mandamus,[]
legal/Pacito_v_Trump/17,2,(D),False,,False,0,True,,expedited briefing on the appeal,expedited briefing on the appeal,[]
legal/Pacito_v_Trump/17,3,(E),False,,False,0,True,,reconsideration of the preliminary injunction,reconsideration of the preliminary injunction,[]
legal/Pacito_v_Trump/20,0,(A),False,,False,0,True,,a schedule for supplemental briefing on the government’s emergency motion,a schedule for supplemental briefing on the government’s emergency motion,[]
legal/Pacito_v_Trump/20,1,(B),False,,False,0,True,,"a mechanism for adjudicating post–January 20, 2025 refugee approvals","a mechanism for adjudicating post–January 20, 2025 refugee approvals",[]
legal/Pacito_v_Trump/20,2,(D),False,,False,0,True,,a procedure for reconsidering the stay before oral argument,a procedure for reconsidering the stay before oral argument,[]
legal/Pacito_v_Trump/20,3,(E),False,,False,0,True,,a standard for issuing nationwide preliminary injunctions in immigration cases,a standard for issuing nationwide preliminary injunctions in immigration cases,[]
legal/Pacito_v_Trump/21,0,(A),False,,False,0,True,,Sale v. Haitian Centers Council,Sale v. Haitian Centers Council,[]
legal/Pacito_v_Trump/21,1,(B),False,,False,0,True,,INS v. Stevic,INS v. Stevic,[]
legal/Pacito_v_Trump/21,2,(C),False,,False,0,True,,Trump v. Hawaii,Trump v. Hawaii,[]
legal/Pacito_v_Trump/21,3,(D),False,,False,0,True,,INS v. Cardoza-Fonseca,INS v. Cardoza-Fonseca,[]
legal/Pacito_v_Trump/23,0,(B),False,,False,0,True,,the en banc calendar,the en banc calendar,[]
