step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,2,C,3
0,1,1.0,3,D,3
0,2,1.0,0,A,0
0,3,0.0,1,B,4
0,4,0.0,0,A,1
0,5,0.0,0,A,4
0,6,0.0,2,C,0
0,7,1.0,2,C,2
0,8,0.0,2,C,3
0,9,0.0,4,E,0
0,10,0.0,2,C,0
0,11,0.0,0,A,4
0,12,0.0,0,A,1
4,0,0.0,2,C,3
4,1,1.0,3,D,3
4,2,1.0,0,A,0
4,3,0.0,1,B,4
4,4,0.0,0,A,1
4,5,0.0,0,A,4
4,6,0.0,2,C,0
4,7,1.0,2,C,2
4,8,0.0,2,C,3
4,9,0.0,4,E,0
4,10,0.0,2,C,0
4,11,0.0,0,A,4
4,12,0.0,0,A,1
8,0,0.0,1,B,3
8,1,1.0,3,D,3
8,2,1.0,0,A,0
8,3,0.0,0,A,4
8,4,0.0,0,A,1
8,5,0.0,0,A,4
8,6,0.0,2,C,0
8,7,1.0,2,C,2
8,8,0.0,2,C,3
8,9,0.0,4,E,0
8,10,0.0,2,C,0
8,11,0.0,3,D,4
8,12,0.0,0,A,1
12,0,0.0,1,B,3
12,1,1.0,3,D,3
12,2,1.0,0,A,0
12,3,0.0,3,D,4
12,4,0.0,0,A,1
12,5,0.0,1,B,4
12,6,0.0,2,C,0
12,7,0.0,1,B,2
12,8,0.0,2,C,3
12,9,0.0,4,E,0
12,10,0.0,2,C,0
12,11,0.0,0,A,4
12,12,1.0,1,B,1
16,0,0.0,1,B,3
16,1,1.0,3,D,3
16,2,0.0,4,E,0
16,3,0.0,3,D,4
16,4,0.0,3,D,1
16,5,0.0,1,B,4
16,6,0.0,1,B,0
16,7,0.0,1,B,2
16,8,0.0,2,C,3
16,9,0.0,2,C,0
16,10,1.0,0,A,0
16,11,0.0,0,A,4
16,12,1.0,1,B,1
20,0,0.0,1,B,3
20,1,1.0,3,D,3
20,2,0.0,4,E,0
20,3,0.0,3,D,4
20,4,0.0,3,D,1
20,5,0.0,1,B,4
20,6,0.0,1,B,0
20,7,0.0,3,D,2
20,8,0.0,2,C,3
20,9,0.0,4,E,0
20,10,1.0,0,A,0
20,11,0.0,0,A,4
20,12,1.0,1,B,1
24,0,0.0,1,B,3
24,1,1.0,3,D,3
24,2,0.0,4,E,0
24,3,0.0,3,D,4
24,4,0.0,3,D,1
24,5,0.0,1,B,4
24,6,0.0,1,B,0
24,7,0.0,3,D,2
24,8,0.0,2,C,3
24,9,0.0,2,C,0
24,10,1.0,0,A,0
24,11,0.0,0,A,4
24,12,1.0,1,B,1
28,0,0.0,1,B,3
28,1,1.0,3,D,3
28,2,0.0,4,E,0
28,3,0.0,3,D,4
28,4,0.0,3,D,1
28,5,0.0,1,B,4
28,6,0.0,1,B,0
28,7,0.0,3,D,2
28,8,0.0,1,B,3
28,9,0.0,2,C,0
28,10,1.0,0,A,0
28,11,0.0,0,A,4
28,12,1.0,1,B,1
32,0,0.0,1,B,3
32,1,1.0,3,D,3
32,2,0.0,4,E,0
32,3,0.0,3,D,4
32,4,1.0,1,B,1
32,5,0.0,1,B,4
32,6,0.0,1,B,0
32,7,0.0,3,D,2
32,8,0.0,1,B,3
32,9,0.0,2,C,0
32,10,1.0,0,A,0
32,11,0.0,0,A,4
32,12,1.0,1,B,1
36,0,0.0,1,B,3
36,1,1.0,3,D,3
36,2,0.0,4,E,0
36,3,0.0,3,D,4
36,4,1.0,1,B,1
36,5,0.0,1,B,4
36,6,0.0,1,B,0
36,7,0.0,3,D,2
36,8,0.0,1,B,3
36,9,0.0,4,E,0
36,10,1.0,0,A,0
36,11,0.0,0,A,4
36,12,1.0,1,B,1
40,0,0.0,1,B,3
40,1,1.0,3,D,3
40,2,0.0,4,E,0
40,3,0.0,3,D,4
40,4,1.0,1,B,1
40,5,0.0,1,B,4
40,6,0.0,1,B,0
40,7,0.0,3,D,2
40,8,0.0,1,B,3
