source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,0,False,3,absolute lexical overlap still too high (new token Jaccard 0.345 > 0.250 or new LCS 6 > 6; jaccard drop 0.155),0.500000,0.345455,0.665377,0.208494,10,6,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s presented with recurrent choking episodes affecting solids and liquids, nocturnal choking episodes 3–4 times weekly, and chronic occipital headaches that had been present for","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had a 7-year course of repeated choking with both solid food and liquids, choking during sleep 3–4 times each week, and longstanding occipital headaches that had persisted for","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s presented with recurrent choking episodes affecting solids and liquids, nocturnal choking episodes 3–4 times weekly, and chronic occipital headaches that had been present for 14 years.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had a 7-year course of repeated choking with both solid food and liquids, choking during sleep 3–4 times each week, and longstanding occipital headaches that had persisted for 14 years."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,1,True,2,accepted,0.340909,0.234043,0.486239,0.374408,8,5,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", home monitoring during the COVID-19 pandemic incidentally showed severe oxygen desaturation episodes (70%–80%) in a woman in her early 40s, and these episodes were notable for the absence of","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", surveillance at home during the COVID-19 pandemic unexpectedly documented drops in oxygen saturation to 70%–80% in a woman in her early 40s, and these events occurred without","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", home monitoring during the COVID-19 pandemic incidentally showed severe oxygen desaturation episodes (70%–80%) in a woman in her early 40s, and these episodes were notable for the absence of respiratory distress.","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", surveillance at home during the COVID-19 pandemic unexpectedly documented drops in oxygen saturation to 70%–80% in a woman in her early 40s, and these events occurred without respiratory distress."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,2,True,1,accepted,0.333333,0.241379,0.479218,0.522059,6,3,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary imaging studies show that Chiari malformation type I is present in 1% of the adult population, and symptomatic presentations occur in","In contemporary imaging studies, Chiari malformation type I is found in 1% of adults, while symptomatic cases are seen in","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary imaging studies show that Chiari malformation type I is present in 1% of the adult population, and symptomatic presentations occur in 0.1% of the general population.","In contemporary imaging studies, Chiari malformation type I is found in 1% of adults, while symptomatic cases are seen in 0.1% of the general population."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,3,True,1,accepted,0.148936,0.148936,0.020408,0.022523,4,1,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion notes that contemporary evidence challenges the idea that Chiari malformation type I is always pathological and proposes that CMI may represent","In the background discussion of the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", recent evidence is said to undermine the view that CMI is invariably pathological and to suggest instead","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the background discussion notes that contemporary evidence challenges the idea that Chiari malformation type I is always pathological and proposes that CMI may represent a spectrum from normal anatomical variants to clinically significant malformations.","In the background discussion of the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", recent evidence is said to undermine the view that CMI is invariably pathological and to suggest instead a spectrum from normal anatomical variants to clinically significant malformations."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,4,True,1,accepted,0.302326,0.212766,0.020576,0.040449,7,5,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary evidence challenges the idea that Chiari malformation type I is always pathological, and it is described as a spectrum from normal anatomical variants to","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", newer evidence disputes the notion that CMI is invariably abnormal and instead frames it as ranging from normal anatomical variants to","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", contemporary evidence challenges the idea that Chiari malformation type I is always pathological, and it is described as a spectrum from normal anatomical variants to clinically significant malformations.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", newer evidence disputes the notion that CMI is invariably abnormal and instead frames it as ranging from normal anatomical variants to clinically significant malformations."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,5,True,2,accepted,0.411765,0.195122,0.468208,0.349030,6,2,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the cardinal symptom of Chiari syndrome, described as a paroxysmal occipital headache present in over 80% of cases, is triggered by","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the leading manifestation of Chiari syndrome, an occipital headache occurring in paroxysms and seen in more than 80% of patients, is brought on by","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the cardinal symptom of Chiari syndrome, described as a paroxysmal occipital headache present in over 80% of cases, is triggered by Valsalva manoeuvres.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the leading manifestation of Chiari syndrome, an occipital headache occurring in paroxysms and seen in more than 80% of patients, is brought on by Valsalva manoeuvres."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,6,True,1,accepted,0.228571,0.214286,0.397820,0.528736,3,2,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", recent guidelines recommend routine polysomnography for Chiari malformation type I patients with","In recent guidance, this link is highlighted by advising standard polysomnography in CMI patients when","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", recent guidelines recommend routine polysomnography for Chiari malformation type I patients with suspected sleep-disordered breathing.","In recent guidance, this link is highlighted by advising standard polysomnography in CMI patients when suspected sleep-disordered breathing."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,7,True,1,accepted,0.236364,0.196721,0.423077,0.402367,4,4,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had a 7-year history of recurrent choking episodes that could interrupt meals or wake her from sleep with coughing and gasping, but they","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s reported repeated choking spells over 7 years that came on abruptly, were frightening, and could stop her while eating or rouse her from sleep with forceful coughing and gasping, but they","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s had a 7-year history of recurrent choking episodes that could interrupt meals or wake her from sleep with coughing and gasping, but they never resulted in complete airway obstruction.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", a woman in her early 40s reported repeated choking spells over 7 years that came on abruptly, were frightening, and could stop her while eating or rouse her from sleep with forceful coughing and gasping, but they never resulted in complete airway obstruction."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,8,True,1,accepted,0.090909,0.047619,0.370588,0.258503,2,2,"According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s symptoms had started 14 years before presentation following","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the onset was traced back 14 years to","According to the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the patient’s symptoms had started 14 years before presentation following a minor motor vehicle accident with brief loss of consciousness.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the onset was traced back 14 years to a minor motor vehicle accident with brief loss of consciousness."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/medical/Central_hypoventilation_and_choking_episodes_revealing_Chiar/facts/probes_v14.csv,9,True,1,accepted,0.129630,0.038462,0.149883,0.062663,4,1,"In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman's symptoms began 14 years earlier after a minor motor vehicle accident with brief loss of consciousness, and shortly afterwards she developed","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", following the earlier minor motor vehicle accident with brief loss of consciousness, her next complaint was","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", the woman's symptoms began 14 years earlier after a minor motor vehicle accident with brief loss of consciousness, and shortly afterwards she developed persistent occipital and vertex headaches.","In the case report ""Central hypoventilation and choking episodes revealing Chiari malformation type I"", following the earlier minor motor vehicle accident with brief loss of consciousness, her next complaint was persistent occipital and vertex headaches."
