step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,1
0,1,0.0,4,E,0
0,2,0.0,1,B,4
0,3,0.0,2,C,1
0,4,1.0,1,B,1
0,5,0.0,1,B,3
0,6,1.0,0,A,0
0,7,1.0,0,A,0
0,8,0.0,0,A,4
4,0,0.0,0,A,1
4,1,0.0,4,E,0
4,2,0.0,0,A,4
4,3,0.0,2,C,1
4,4,1.0,1,B,1
4,5,0.0,1,B,3
4,6,1.0,0,A,0
4,7,1.0,0,A,0
4,8,0.0,2,C,4
8,0,0.0,0,A,1
8,1,0.0,4,E,0
8,2,0.0,1,B,4
8,3,0.0,2,C,1
8,4,1.0,1,B,1
8,5,0.0,1,B,3
8,6,1.0,0,A,0
8,7,1.0,0,A,0
8,8,0.0,2,C,4
12,0,1.0,1,B,1
12,1,0.0,4,E,0
12,2,0.0,0,A,4
12,3,0.0,0,A,1
12,4,1.0,1,B,1
12,5,0.0,1,B,3
12,6,1.0,0,A,0
12,7,1.0,0,A,0
12,8,0.0,2,C,4
16,0,1.0,1,B,1
16,1,0.0,4,E,0
16,2,0.0,0,A,4
16,3,0.0,0,A,1
16,4,1.0,1,B,1
16,5,1.0,3,D,3
16,6,1.0,0,A,0
16,7,1.0,0,A,0
16,8,0.0,2,C,4
20,0,1.0,1,B,1
20,1,0.0,4,E,0
20,2,0.0,0,A,4
20,3,0.0,0,A,1
20,4,1.0,1,B,1
20,5,1.0,3,D,3
20,6,1.0,0,A,0
20,7,1.0,0,A,0
20,8,0.0,0,A,4
24,0,1.0,1,B,1
24,1,0.0,4,E,0
24,2,0.0,0,A,4
24,3,0.0,0,A,1
24,4,1.0,1,B,1
24,5,1.0,3,D,3
24,6,1.0,0,A,0
24,7,1.0,0,A,0
24,8,0.0,0,A,4
28,0,1.0,1,B,1
28,1,0.0,4,E,0
28,2,0.0,0,A,4
28,3,0.0,0,A,1
28,4,1.0,1,B,1
28,5,1.0,3,D,3
28,6,1.0,0,A,0
28,7,1.0,0,A,0
28,8,0.0,0,A,4
32,0,0.0,3,D,1
32,1,0.0,4,E,0
32,2,0.0,0,A,4
32,3,0.0,0,A,1
32,4,1.0,1,B,1
32,5,1.0,3,D,3
32,6,1.0,0,A,0
32,7,1.0,0,A,0
32,8,0.0,2,C,4
36,0,0.0,3,D,1
36,1,0.0,4,E,0
36,2,0.0,0,A,4
36,3,0.0,0,A,1
36,4,1.0,1,B,1
36,5,1.0,3,D,3
36,6,1.0,0,A,0
36,7,1.0,0,A,0
36,8,0.0,2,C,4
40,0,1.0,1,B,1
40,1,0.0,4,E,0
40,2,0.0,0,A,4
40,3,0.0,0,A,1
40,4,1.0,1,B,1
40,5,1.0,3,D,3
40,6,1.0,0,A,0
40,7,1.0,0,A,0
40,8,0.0,2,C,4
44,0,1.0,1,B,1
44,1,0.0,4,E,0
44,2,0.0,0,A,4
44,3,0.0,0,A,1
44,4,1.0,1,B,1
44,5,1.0,3,D,3
44,6,1.0,0,A,0
44,7,1.0,0,A,0
44,8,0.0,2,C,4
48,0,0.0,3,D,1
48,1,0.0,4,E,0
48,2,0.0,2,C,4
48,3,0.0,0,A,1
48,4,1.0,1,B,1
48,5,1.0,3,D,3
48,6,1.0,0,A,0
48,7,1.0,0,A,0
48,8,0.0,2,C,4
52,0,0.0,3,D,1
52,1,0.0,4,E,0
52,2,0.0,2,C,4
52,3,0.0,0,A,1
52,4,1.0,1,B,1
52,5,1.0,3,D,3
52,6,1.0,0,A,0
52,7,1.0,0,A,0
52,8,0.0,2,C,4
56,0,1.0,1,B,1
56,1,0.0,2,C,0
56,2,0.0,2,C,4
56,3,0.0,0,A,1
56,4,1.0,1,B,1
56,5,1.0,3,D,3
56,6,1.0,0,A,0
56,7,1.0,0,A,0
56,8,0.0,2,C,4
60,0,1.0,1,B,1
60,1,0.0,2,C,0
60,2,0.0,2,C,4
60,3,0.0,0,A,1
60,4,1.0,1,B,1
60,5,1.0,3,D,3
60,6,1.0,0,A,0
60,7,1.0,0,A,0
60,8,0.0,2,C,4
64,0,1.0,1,B,1
64,1,0.0,2,C,0
64,2,0.0,2,C,4
64,3,0.0,0,A,1
64,4,1.0,1,B,1
64,5,1.0,3,D,3
64,6,1.0,0,A,0
64,7,1.0,0,A,0
64,8,0.0,2,C,4
68,0,0.0,3,D,1
68,1,0.0,2,C,0
68,2,0.0,2,C,4
68,3,0.0,0,A,1
68,4,1.0,1,B,1
68,5,1.0,3,D,3
68,6,1.0,0,A,0
68,7,1.0,0,A,0
68,8,0.0,2,C,4
72,0,0.0,3,D,1
72,1,0.0,2,C,0
72,2,0.0,2,C,4
72,3,0.0,0,A,1
72,4,1.0,1,B,1
72,5,1.0,3,D,3
72,6,1.0,0,A,0
72,7,1.0,0,A,0
72,8,0.0,2,C,4
76,0,0.0,3,D,1
76,1,0.0,2,C,0
76,2,0.0,2,C,4
76,3,0.0,0,A,1
76,4,1.0,1,B,1
76,5,1.0,3,D,3
76,6,1.0,0,A,0
76,7,1.0,0,A,0
76,8,0.0,2,C,4
80,0,1.0,1,B,1
80,1,0.0,2,C,0
80,2,0.0,2,C,4
80,3,0.0,0,A,1
80,4,1.0,1,B,1
80,5,1.0,3,D,3
80,6,1.0,0,A,0
80,7,1.0,0,A,0
80,8,0.0,2,C,4
84,0,1.0,1,B,1
84,1,0.0,2,C,0
84,2,0.0,2,C,4
84,3,0.0,0,A,1
84,4,1.0,1,B,1
84,5,1.0,3,D,3
84,6,1.0,0,A,0
84,7,1.0,0,A,0
84,8,0.0,2,C,4
88,0,1.0,1,B,1
88,1,0.0,2,C,0
88,2,0.0,2,C,4
88,3,0.0,0,A,1
88,4,1.0,1,B,1
88,5,1.0,3,D,3
88,6,1.0,0,A,0
88,7,1.0,0,A,0
88,8,0.0,2,C,4
92,0,1.0,1,B,1
92,1,0.0,2,C,0
92,2,0.0,1,B,4
92,3,0.0,0,A,1
92,4,1.0,1,B,1
92,5,1.0,3,D,3
92,6,1.0,0,A,0
92,7,1.0,0,A,0
92,8,0.0,2,C,4
96,0,1.0,1,B,1
96,1,0.0,2,C,0
96,2,0.0,2,C,4
96,3,0.0,0,A,1
96,4,1.0,1,B,1
96,5,1.0,3,D,3
96,6,1.0,0,A,0
96,7,1.0,0,A,0
96,8,0.0,2,C,4
100,0,1.0,1,B,1
100,1,0.0,2,C,0
100,2,0.0,1,B,4
100,3,0.0,0,A,1
100,4,1.0,1,B,1
100,5,1.0,3,D,3
100,6,1.0,0,A,0
100,7,1.0,0,A,0
100,8,0.0,2,C,4
104,0,1.0,1,B,1
104,1,0.0,2,C,0
104,2,0.0,2,C,4
104,3,0.0,0,A,1
104,4,1.0,1,B,1
104,5,1.0,3,D,3
104,6,1.0,0,A,0
104,7,1.0,0,A,0
104,8,0.0,2,C,4
108,0,1.0,1,B,1
108,1,0.0,2,C,0
108,2,0.0,1,B,4
108,3,0.0,0,A,1
108,4,1.0,1,B,1
108,5,1.0,3,D,3
108,6,1.0,0,A,0
108,7,1.0,0,A,0
108,8,0.0,2,C,4
112,0,1.0,1,B,1
112,1,0.0,2,C,0
112,2,0.0,1,B,4
112,3,0.0,0,A,1
112,4,1.0,1,B,1
112,5,1.0,3,D,3
112,6,1.0,0,A,0
112,7,1.0,0,A,0
112,8,0.0,2,C,4
116,0,1.0,1,B,1
116,1,0.0,2,C,0
116,2,0.0,1,B,4
116,3,0.0,0,A,1
116,4,1.0,1,B,1
116,5,1.0,3,D,3
116,6,1.0,0,A,0
116,7,1.0,0,A,0
116,8,0.0,2,C,4
120,0,1.0,1,B,1
120,1,0.0,2,C,0
120,2,0.0,1,B,4
120,3,0.0,0,A,1
120,4,1.0,1,B,1
120,5,1.0,3,D,3
120,6,1.0,0,A,0
120,7,1.0,0,A,0
120,8,0.0,2,C,4
