review_id,distractor_index,option_label,judged_equivalent,judge_reason,regenerated,attempts,success,failure_reason,original,final,candidate_history
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/5,0,(A),False,,False,0,True,,a limited mucocutaneous form of BD.,a limited mucocutaneous form of BD.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/5,1,(B),False,,False,0,True,,neurosarcoidosis.,neurosarcoidosis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/5,2,(D),False,,False,0,True,,a haematological malignancy.,a haematological malignancy.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/5,3,(E),False,,False,0,True,,reactive arthritis.,reactive arthritis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/2,0,(A),False,,False,0,True,,uveitis.,uveitis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/2,1,(B),False,,False,0,True,,hypernatraemia.,hypernatraemia.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/2,2,(C),False,,False,0,True,,cerebral venous sinus thrombosis.,cerebral venous sinus thrombosis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/2,3,(E),False,,False,0,True,,central diabetes insipidus.,central diabetes insipidus.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/3,0,(A),False,,False,0,True,,keratitis.,keratitis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/3,1,(B),False,,False,0,True,,glaucoma.,glaucoma.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/3,2,(D),False,,False,0,True,,conjunctivitis.,conjunctivitis.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/3,3,(E),False,,False,0,True,,skin lesions.,skin lesions.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/1,0,(A),False,,False,0,True,,patients presenting with isolated SIADH and normal cerebrospinal fluid findings.,patients presenting with isolated SIADH and normal cerebrospinal fluid findings.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/1,1,(B),False,,False,0,True,,patients with established neuro-BD requiring corticosteroids.,patients with established neuro-BD requiring corticosteroids.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/1,2,(C),False,,False,0,True,,patients with aseptic meningitis due to viral infection.,patients with aseptic meningitis due to viral infection.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/1,3,(E),False,,False,0,True,,patients with newly diagnosed systemic lupus erythematosus.,patients with newly diagnosed systemic lupus erythematosus.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/7,0,(A),False,,False,0,True,,negative tuberculosis DNA testing,negative tuberculosis DNA testing,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/7,1,(B),False,,False,0,True,,negative CSF cryptococcal antigen,negative CSF cryptococcal antigen,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/7,2,(C),False,,False,0,True,,negative acid-fast staining,negative acid-fast staining,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/7,3,(E),False,,False,0,True,,negative CSF viral antigen and antibody tests,negative CSF viral antigen and antibody tests,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/4,0,(A),False,,False,0,True,,hypomagnesaemia.,hypomagnesaemia.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/4,1,(B),False,,False,0,True,,hypercalcaemia.,hypercalcaemia.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/4,2,(C),False,,False,0,True,,hypernatraemia.,hypernatraemia.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/4,3,(E),False,,False,0,True,,hypokalaemia.,hypokalaemia.,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/9,0,(B),False,,False,0,True,,normal brain MRI findings and negative CSF cytology for malignant cells,normal brain MRI findings and negative CSF cytology for malignant cells,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/9,1,(C),False,,False,0,True,,absence of cerebrospinal fluid oligoclonal bands,absence of cerebrospinal fluid oligoclonal bands,[]
medical/Acute_neurological_Behets_disease_complicated_by_a_syndrome/9,2,(D),False,,False,0,True,,negative acid-fast staining and tuberculosis DNA testing results,negative acid-fast staining and tuberculosis DNA testing results,[]
