step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,1,B,2
0,1,0.0,1,B,0
0,2,0.0,2,C,3
0,3,1.0,2,C,2
0,4,1.0,4,E,4
0,5,1.0,3,D,3
0,6,0.0,0,A,3
0,7,0.0,1,B,0
0,8,1.0,0,A,0
4,0,0.0,1,B,2
4,1,0.0,1,B,0
4,2,0.0,2,C,3
4,3,1.0,2,C,2
4,4,1.0,4,E,4
4,5,1.0,3,D,3
4,6,0.0,0,A,3
4,7,0.0,1,B,0
4,8,1.0,0,A,0
8,0,0.0,1,B,2
8,1,0.0,1,B,0
8,2,0.0,2,C,3
8,3,1.0,2,C,2
8,4,0.0,3,D,4
8,5,1.0,3,D,3
8,6,0.0,0,A,3
8,7,0.0,1,B,0
8,8,1.0,0,A,0
12,0,0.0,1,B,2
12,1,0.0,1,B,0
12,2,0.0,2,C,3
12,3,0.0,0,A,2
12,4,0.0,3,D,4
12,5,1.0,3,D,3
12,6,0.0,0,A,3
12,7,0.0,1,B,0
12,8,0.0,1,B,0
16,0,0.0,3,D,2
16,1,0.0,1,B,0
16,2,0.0,2,C,3
16,3,0.0,0,A,2
16,4,1.0,4,E,4
16,5,1.0,3,D,3
16,6,0.0,0,A,3
16,7,0.0,1,B,0
16,8,0.0,1,B,0
20,0,0.0,3,D,2
20,1,0.0,1,B,0
20,2,0.0,2,C,3
20,3,0.0,0,A,2
20,4,1.0,4,E,4
20,5,1.0,3,D,3
20,6,0.0,0,A,3
20,7,0.0,1,B,0
20,8,0.0,1,B,0
24,0,0.0,3,D,2
24,1,1.0,0,A,0
24,2,0.0,2,C,3
24,3,0.0,0,A,2
24,4,1.0,4,E,4
24,5,1.0,3,D,3
24,6,0.0,0,A,3
24,7,0.0,1,B,0
24,8,0.0,1,B,0
28,0,0.0,3,D,2
28,1,1.0,0,A,0
28,2,0.0,2,C,3
28,3,0.0,0,A,2
28,4,1.0,4,E,4
28,5,1.0,3,D,3
28,6,0.0,0,A,3
28,7,0.0,1,B,0
28,8,0.0,1,B,0
32,0,0.0,3,D,2
32,1,1.0,0,A,0
32,2,0.0,1,B,3
32,3,0.0,0,A,2
32,4,1.0,4,E,4
32,5,1.0,3,D,3
32,6,0.0,1,B,3
32,7,0.0,1,B,0
32,8,0.0,1,B,0
36,0,0.0,3,D,2
36,1,0.0,1,B,0
36,2,0.0,0,A,3
36,3,0.0,0,A,2
36,4,1.0,4,E,4
36,5,1.0,3,D,3
36,6,0.0,1,B,3
36,7,0.0,1,B,0
36,8,1.0,0,A,0
40,0,0.0,3,D,2
40,1,0.0,1,B,0
40,2,0.0,1,B,3
40,3,0.0,0,A,2
40,4,1.0,4,E,4
40,5,1.0,3,D,3
40,6,0.0,2,C,3
40,7,0.0,1,B,0
40,8,1.0,0,A,0
44,0,0.0,3,D,2
44,1,0.0,1,B,0
44,2,0.0,1,B,3
44,3,0.0,0,A,2
44,4,1.0,4,E,4
44,5,1.0,3,D,3
44,6,0.0,2,C,3
44,7,0.0,1,B,0
44,8,1.0,0,A,0
48,0,0.0,3,D,2
48,1,0.0,1,B,0
48,2,0.0,1,B,3
48,3,0.0,0,A,2
48,4,1.0,4,E,4
48,5,1.0,3,D,3
48,6,0.0,1,B,3
48,7,0.0,1,B,0
48,8,1.0,0,A,0
52,0,0.0,3,D,2
52,1,0.0,1,B,0
52,2,0.0,2,C,3
52,3,0.0,0,A,2
52,4,1.0,4,E,4
52,5,1.0,3,D,3
52,6,0.0,1,B,3
52,7,0.0,1,B,0
52,8,1.0,0,A,0
56,0,0.0,3,D,2
56,1,0.0,1,B,0
56,2,0.0,2,C,3
56,3,0.0,0,A,2
56,4,1.0,4,E,4
56,5,1.0,3,D,3
56,6,0.0,1,B,3
56,7,0.0,1,B,0
56,8,1.0,0,A,0
60,0,0.0,3,D,2
60,1,0.0,1,B,0
60,2,0.0,2,C,3
60,3,0.0,0,A,2
60,4,1.0,4,E,4
60,5,1.0,3,D,3
60,6,0.0,1,B,3
60,7,0.0,1,B,0
60,8,0.0,1,B,0
64,0,0.0,3,D,2
64,1,0.0,1,B,0
64,2,0.0,2,C,3
64,3,0.0,0,A,2
64,4,1.0,4,E,4
64,5,1.0,3,D,3
64,6,0.0,1,B,3
64,7,0.0,1,B,0
64,8,0.0,1,B,0
68,0,0.0,3,D,2
68,1,0.0,1,B,0
68,2,0.0,2,C,3
68,3,0.0,0,A,2
68,4,1.0,4,E,4
68,5,1.0,3,D,3
68,6,0.0,1,B,3
68,7,0.0,1,B,0
68,8,0.0,1,B,0
72,0,0.0,3,D,2
72,1,0.0,1,B,0
72,2,0.0,2,C,3
72,3,0.0,0,A,2
72,4,1.0,4,E,4
72,5,1.0,3,D,3
72,6,0.0,1,B,3
72,7,0.0,1,B,0
72,8,0.0,1,B,0
76,0,0.0,3,D,2
76,1,0.0,1,B,0
76,2,0.0,2,C,3
76,3,0.0,0,A,2
76,4,1.0,4,E,4
76,5,1.0,3,D,3
76,6,0.0,1,B,3
76,7,0.0,1,B,0
76,8,0.0,1,B,0
80,0,0.0,3,D,2
80,1,0.0,1,B,0
80,2,0.0,2,C,3
80,3,0.0,0,A,2
80,4,1.0,4,E,4
80,5,1.0,3,D,3
80,6,0.0,1,B,3
80,7,0.0,1,B,0
80,8,0.0,1,B,0
84,0,0.0,3,D,2
84,1,0.0,1,B,0
84,2,0.0,2,C,3
84,3,0.0,0,A,2
84,4,1.0,4,E,4
84,5,1.0,3,D,3
84,6,0.0,1,B,3
84,7,0.0,1,B,0
84,8,0.0,1,B,0
88,0,0.0,3,D,2
88,1,0.0,1,B,0
88,2,0.0,2,C,3
88,3,0.0,0,A,2
88,4,1.0,4,E,4
88,5,1.0,3,D,3
88,6,0.0,1,B,3
88,7,0.0,1,B,0
88,8,0.0,1,B,0
92,0,0.0,3,D,2
92,1,0.0,1,B,0
92,2,0.0,2,C,3
92,3,0.0,0,A,2
92,4,1.0,4,E,4
92,5,1.0,3,D,3
92,6,0.0,1,B,3
92,7,0.0,1,B,0
92,8,0.0,1,B,0
96,0,0.0,3,D,2
96,1,0.0,1,B,0
96,2,0.0,2,C,3
96,3,0.0,0,A,2
96,4,1.0,4,E,4
96,5,1.0,3,D,3
96,6,0.0,1,B,3
96,7,0.0,1,B,0
96,8,0.0,1,B,0
100,0,0.0,3,D,2
100,1,0.0,1,B,0
100,2,0.0,2,C,3
100,3,0.0,0,A,2
100,4,1.0,4,E,4
100,5,1.0,3,D,3
100,6,0.0,1,B,3
100,7,0.0,1,B,0
100,8,0.0,1,B,0
104,0,0.0,3,D,2
104,1,0.0,1,B,0
104,2,0.0,2,C,3
104,3,0.0,0,A,2
104,4,1.0,4,E,4
104,5,1.0,3,D,3
104,6,0.0,1,B,3
104,7,0.0,1,B,0
104,8,1.0,0,A,0
108,0,0.0,3,D,2
108,1,0.0,1,B,0
108,2,0.0,2,C,3
108,3,0.0,0,A,2
108,4,1.0,4,E,4
108,5,1.0,3,D,3
108,6,0.0,1,B,3
108,7,0.0,1,B,0
108,8,0.0,1,B,0
112,0,0.0,3,D,2
112,1,0.0,1,B,0
112,2,0.0,2,C,3
112,3,0.0,0,A,2
112,4,1.0,4,E,4
112,5,1.0,3,D,3
112,6,0.0,1,B,3
112,7,0.0,1,B,0
112,8,0.0,1,B,0
116,0,0.0,3,D,2
116,1,0.0,1,B,0
116,2,0.0,2,C,3
116,3,0.0,0,A,2
116,4,1.0,4,E,4
116,5,1.0,3,D,3
116,6,0.0,1,B,3
116,7,0.0,1,B,0
116,8,0.0,1,B,0
120,0,0.0,3,D,2
120,1,0.0,1,B,0
120,2,0.0,2,C,3
120,3,0.0,0,A,2
120,4,1.0,4,E,4
120,5,1.0,3,D,3
120,6,0.0,1,B,3
120,7,0.0,1,B,0
120,8,0.0,1,B,0
