section,subsection,section_text,subsection_text,raw_knowledge_statement,target,fact,contextualized_question,valid_fact,probe
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.", tokenization-based LLM performance,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the new byte-level architecture introduced in the abstract matches at scale for the first time tokenization-based LLM performance","1. **Question:** According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what kind of LLM performance does the new byte-level architecture introduced in the abstract match at scale for the first time?  
   **Answer:** tokenization-based LLM performance",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the new byte-level architecture introduced in the abstract matches at scale for the first time"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.", inference efficiency and robustness,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", besides matching tokenization-based LLM performance at scale, the Byte Latent Transformer significantly improves inference efficiency and robustness","1. **Question:** According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", besides matching tokenization-based LLM performance at scale, what does the Byte Latent Transformer significantly improve?  
   **Answer:** inference efficiency and robustness",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", besides matching tokenization-based LLM performance at scale, the Byte Latent Transformer significantly improves"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation.", dynamically sized patches,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", {\textsc BLT} encodes bytes into the primary units of computation, dynamically sized patches","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", into what does {\textsc BLT} encode bytes, which then serve as the primary units of computation?

dynamically sized patches",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", {\textsc BLT} encodes bytes into the primary units of computation,"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation.", dynamically sized patches.,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the Byte Latent Transformer (BLT) encodes bytes into units that serve as the units in the model’s computation, namely dynamically sized patches.","1. **Question:** In the paper **""Byte Latent Transformer: Patches Scale Better Than Tokens""**, what does the Byte Latent Transformer (BLT) encode bytes into, and what do those units serve as in the model’s computation?

   **Answer:** dynamically sized patches",True,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the Byte Latent Transformer (BLT) encodes bytes into units that serve as the units in the model’s computation, namely"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it.", the entropy of the next byte,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the dynamically sized patches in BLT are segmented based on the entropy of the next byte","**Question:** According to the paper **""Byte Latent Transformer: Patches Scale Better Than Tokens""**, what are the dynamically sized patches in BLT segmented based on?

**Answer:** the entropy of the next byte",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the dynamically sized patches in BLT are segmented based on"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it.", increased data complexity.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when patches are segmented based on the entropy of the next byte, the factor described as demanding more compute and model capacity is increased data complexity.","1. **Question:** According to the paper **""Byte Latent Transformer: Patches Scale Better Than Tokens""**, when patches are segmented based on the entropy of the next byte, what is described as demanding more compute and model capacity?  
   **Answer:** increased data complexity",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when patches are segmented based on the entropy of the next byte, the factor described as demanding more compute and model capacity is"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

",We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes., flop controlled scaling study,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors present a flop controlled scaling study","1. According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what kind of scaling study do the authors present for byte-level models up to 8B parameters and 4T training bytes?

   **Answer:** flop controlled scaling study",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors present a"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

",We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes.,8B parameters.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first flop controlled scaling study described by the authors of ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the byte-level models reach up to 8B parameters.","**Question:** According to the paper **""Byte Latent Transformer: Patches Scale Better Than Tokens""**, up to how many parameters do the byte-level models reach in the first flop controlled scaling study described by the authors?  
**Answer:** 8B parameters",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the first flop controlled scaling study described by the authors of ""Byte Latent Transformer: Patches Scale Better Than Tokens,"" the byte-level models reach up to"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

",We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes., 4T training bytes.,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the first flop-controlled scaling study of byte-level models used up to 4T training bytes.","1. **Question:** According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", up to how many training bytes were used in the first flop-controlled scaling study of byte-level models?  
   **Answer:** 4T training bytes",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the first flop-controlled scaling study of byte-level models used up to"
Title/Abstract,No Subsection,"\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

","\title{Byte Latent Transformer: Patches Scale Better Than Tokens}

\begin{abstract}
We introduce the Byte Latent Transformer ({\textsc BLT}), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
{\textsc BLT} encodes bytes into dynamically sized patches, which serve as the primary units of computation. Patches are segmented based on the entropy of the next byte, allocating more compute and model capacity where increased data complexity demands it. We present the first flop controlled scaling study of byte-level models up to 8B parameters and 4T training bytes. Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary. Both training and inference efficiency improve due to dynamically selecting long patches when data is predictable, along with qualitative improvements on reasoning and long tail generalization. Overall, for fixed inference costs, {\textsc BLT} shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.
\end{abstract}

",Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed vocabulary., the feasibility,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the results demonstrate, for scaling models trained on raw bytes without a fixed vocabulary, the feasibility","1. According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the results demonstrate about scaling models trained on raw bytes without a fixed vocabulary?

   Answer: the feasibility",True,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the results demonstrate, for scaling models trained on raw bytes without a fixed vocabulary,"
