step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,3,D,4
0,1,0.0,0,A,2
0,2,1.0,2,C,2
4,0,0.0,3,D,4
4,1,0.0,0,A,2
4,2,1.0,2,C,2
8,0,0.0,3,D,4
8,1,0.0,0,A,2
8,2,1.0,2,C,2
12,0,0.0,3,D,4
12,1,0.0,0,A,2
12,2,1.0,2,C,2
16,0,0.0,3,D,4
16,1,0.0,0,A,2
16,2,1.0,2,C,2
20,0,0.0,0,A,4
20,1,0.0,0,A,2
20,2,1.0,2,C,2
24,0,0.0,3,D,4
24,1,0.0,0,A,2
24,2,1.0,2,C,2
28,0,0.0,3,D,4
28,1,0.0,0,A,2
28,2,1.0,2,C,2
32,0,0.0,3,D,4
32,1,0.0,0,A,2
32,2,1.0,2,C,2
36,0,0.0,3,D,4
36,1,0.0,0,A,2
36,2,1.0,2,C,2
40,0,0.0,3,D,4
40,1,0.0,0,A,2
40,2,1.0,2,C,2
44,0,0.0,3,D,4
44,1,0.0,0,A,2
44,2,1.0,2,C,2
48,0,0.0,3,D,4
48,1,0.0,0,A,2
48,2,1.0,2,C,2
52,0,0.0,3,D,4
52,1,0.0,0,A,2
52,2,1.0,2,C,2
56,0,0.0,3,D,4
56,1,0.0,0,A,2
56,2,1.0,2,C,2
60,0,0.0,3,D,4
60,1,0.0,0,A,2
60,2,1.0,2,C,2
64,0,0.0,3,D,4
64,1,0.0,0,A,2
64,2,1.0,2,C,2
68,0,0.0,3,D,4
68,1,0.0,0,A,2
68,2,1.0,2,C,2
72,0,0.0,3,D,4
72,1,0.0,0,A,2
72,2,1.0,2,C,2
76,0,0.0,3,D,4
76,1,0.0,0,A,2
76,2,1.0,2,C,2
80,0,0.0,3,D,4
80,1,0.0,0,A,2
80,2,1.0,2,C,2
84,0,0.0,3,D,4
84,1,0.0,0,A,2
84,2,1.0,2,C,2
88,0,0.0,3,D,4
88,1,0.0,0,A,2
88,2,1.0,2,C,2
92,0,0.0,3,D,4
92,1,0.0,0,A,2
92,2,1.0,2,C,2
96,0,0.0,3,D,4
96,1,0.0,0,A,2
96,2,1.0,2,C,2
100,0,0.0,3,D,4
100,1,0.0,0,A,2
100,2,1.0,2,C,2
104,0,0.0,3,D,4
104,1,0.0,0,A,2
104,2,1.0,2,C,2
108,0,0.0,3,D,4
108,1,0.0,0,A,2
108,2,1.0,2,C,2
112,0,0.0,3,D,4
112,1,0.0,0,A,2
112,2,1.0,2,C,2
116,0,0.0,3,D,4
116,1,0.0,0,A,2
116,2,1.0,2,C,2
120,0,0.0,3,D,4
120,1,0.0,0,A,2
120,2,1.0,2,C,2
