source_file,row_index,accepted,attempts,note,old_token_jaccard,new_token_jaccard,old_char_ratio,new_char_ratio,old_longest_common_token_run,new_longest_common_token_run,original_probe,rewritten_probe,original_fact,rewritten_fact
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,0,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.260870,0.191489,0.357616,0.318841,7,3,"According to the opinion in ""Apex Bank v. CC Serve Corp."", after the United States Court of Appeals for the Federal Circuit concluded that the Trademark Trial and Appeal Board erred in its analysis of two likelihood-of-confusion factors in refusing registration of Apex Bank’s marks, the court’s disposition was to","In the opinion for ""Apex Bank v. CC Serve Corp."", once the Federal Circuit determined that the Trademark Trial and Appeal Board had made mistakes in evaluating two likelihood-of-confusion factors while denying registration of Apex Bank’s marks, the court’s disposition was to","According to the opinion in ""Apex Bank v. CC Serve Corp."", after the United States Court of Appeals for the Federal Circuit concluded that the Trademark Trial and Appeal Board erred in its analysis of two likelihood-of-confusion factors in refusing registration of Apex Bank’s marks, the court’s disposition was to affirm-in-part, vacate-in-part, and remand.","In the opinion for ""Apex Bank v. CC Serve Corp."", once the Federal Circuit determined that the Trademark Trial and Appeal Board had made mistakes in evaluating two likelihood-of-confusion factors while denying registration of Apex Bank’s marks, the court’s disposition was to affirm-in-part, vacate-in-part, and remand."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,1,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.250000,0.250000,0.459016,0.436860,5,5,"In the case ""Apex Bank v. CC Serve Corp."", the opinion describes CC Serve's Registration No. 2126948 for the word mark ASPIRE, used in connection with credit card services, as having an effective priority date of","Within the opinion in ""Apex Bank v. CC Serve Corp."", CC Serve’s Registration No. 2126948 for the ASPIRE word mark, tied to credit card services, is identified as carrying an effective priority date of","In the case ""Apex Bank v. CC Serve Corp."", the opinion describes CC Serve's Registration No. 2126948 for the word mark ASPIRE, used in connection with credit card services, as having an effective priority date of October 17, 1996.","Within the opinion in ""Apex Bank v. CC Serve Corp."", CC Serve’s Registration No. 2126948 for the ASPIRE word mark, tied to credit card services, is identified as carrying an effective priority date of October 17, 1996."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,2,False,3,absolute lexical overlap still too high (new token Jaccard 0.333 > 0.250 or new LCS 3 > 6; jaccard drop 0.024),0.357143,0.333333,0.540541,0.399002,5,3,"In the case ""Apex Bank v. CC Serve Corp."", after CC Serve opposed Apex’s trademark applications before the United States Patent and Trademark Office in February 2020, the opinion stated that CC Serve alleged a likelihood of confusion with its standard character mark","In ""Apex Bank v. CC Serve Corp."", following CC Serve’s February 2020 opposition before the United States Patent and Trademark Office to Apex’s trademark applications, the opinion noted that CC Serve claimed confusion was likely with its standard character mark","In the case ""Apex Bank v. CC Serve Corp."", after CC Serve opposed Apex’s trademark applications before the United States Patent and Trademark Office in February 2020, the opinion stated that CC Serve alleged a likelihood of confusion with its standard character mark ASPIRE.","In ""Apex Bank v. CC Serve Corp."", following CC Serve’s February 2020 opposition before the United States Patent and Trademark Office to Apex’s trademark applications, the opinion noted that CC Serve claimed confusion was likely with its standard character mark ASPIRE."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,3,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.175000,0.100000,0.242236,0.203947,3,2,"According to the opinion in ""Apex Bank v. CC Serve Corp."", where CC Serve opposed Apex’s ASPIRE BANK mark applications before the Board, the Board sustained that opposition under","In the opinion for ""Apex Bank v. CC Serve Corp."", after CC Serve challenged Apex’s ASPIRE BANK applications before the Board, the Board upheld the opposition on","According to the opinion in ""Apex Bank v. CC Serve Corp."", where CC Serve opposed Apex’s ASPIRE BANK mark applications before the Board, the Board sustained that opposition under Section 2(d) of the Lanham Act, 15 U.S.C. § 1052(d)","In the opinion for ""Apex Bank v. CC Serve Corp."", after CC Serve challenged Apex’s ASPIRE BANK applications before the Board, the Board upheld the opposition on Section 2(d) of the Lanham Act, 15 U.S.C. § 1052(d)"
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,4,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.117647,0.224490,0.271293,0.443804,3,3,"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the reviewing court reviews the Board’s findings of fact, it requires","Under the standard stated in ""Apex Bank v. CC Serve Corp.,"" the Board’s legal conclusions are examined de novo, while the Board’s findings of fact are reviewed for","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the reviewing court reviews the Board’s findings of fact, it requires substantial evidence.","Under the standard stated in ""Apex Bank v. CC Serve Corp.,"" the Board’s legal conclusions are examined de novo, while the Board’s findings of fact are reviewed for substantial evidence."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,5,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.285714,0.170213,0.394203,0.369748,11,3,"According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, likelihood of confusion is a question of law based on findings under","As stated in the opinion in ""Apex Bank v. CC Serve Corp."", in a Lanham Act Section 2(d) trademark opposition, the likelihood-of-confusion determination is a legal issue grounded in factual findings under","According to the opinion in ""Apex Bank v. CC Serve Corp."", in a trademark opposition under Section 2(d) of the Lanham Act, likelihood of confusion is a question of law based on findings under the DuPont factors.","As stated in the opinion in ""Apex Bank v. CC Serve Corp."", in a Lanham Act Section 2(d) trademark opposition, the likelihood-of-confusion determination is a legal issue grounded in factual findings under the DuPont factors."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,6,False,3,absolute lexical overlap still too high (new token Jaccard 0.421 > 0.250 or new LCS 4 > 6; jaccard drop -0.038),0.382979,0.421053,0.380762,0.459103,5,4,"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board compared CC Serve’s credit card services with Apex’s banking and financing services under the second DuPont factor and noted that the Trademark ID Manual entry for “credit card services” had been deleted after CC Serve’s registration, it first determined","In the ""Apex Bank v. CC Serve Corp."" opinion, after the Board observed that the Trademark ID Manual listing for “credit card services” no longer appeared following CC Serve’s registration, it first determined","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board compared CC Serve’s credit card services with Apex’s banking and financing services under the second DuPont factor and noted that the Trademark ID Manual entry for “credit card services” had been deleted after CC Serve’s registration, it first determined the meaning of the identified services.","In the ""Apex Bank v. CC Serve Corp."" opinion, after the Board observed that the Trademark ID Manual listing for “credit card services” no longer appeared following CC Serve’s registration, it first determined the meaning of the identified services."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,7,False,3,absolute lexical overlap still too high (new token Jaccard 0.349 > 0.250 or new LCS 6 > 6; jaccard drop 0.207),0.555556,0.348837,0.143564,0.153034,7,6,"According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board evaluated the second DuPont factor, which concerns the similarity of the parties’ services, and that factor weighed heavily in favor of finding","In the opinion for ""Apex Bank v. CC Serve Corp."", the Board found the services offered by the two parties to be highly similar, so the second DuPont factor strongly favored a finding of","According to the opinion in ""Apex Bank v. CC Serve Corp."", the Board evaluated the second DuPont factor, which concerns the similarity of the parties’ services, and that factor weighed heavily in favor of finding likelihood of confusion.","In the opinion for ""Apex Bank v. CC Serve Corp."", the Board found the services offered by the two parties to be highly similar, so the second DuPont factor strongly favored a finding of likelihood of confusion."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,8,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.302326,0.200000,0.401985,0.259947,11,2,"According to the opinion in ""Apex Bank v. CC Serve Corp."", under the sixth DuPont factor addressing the number and nature of similar marks in use on similar goods, evidence of third-party use of similar marks on similar goods may entitle a mark to","Under the sixth DuPont factor in ""Apex Bank v. CC Serve Corp.""—which concerns how many comparable marks are being used on comparable goods—such evidence can support a finding that the mark is weak and therefore deserves","According to the opinion in ""Apex Bank v. CC Serve Corp."", under the sixth DuPont factor addressing the number and nature of similar marks in use on similar goods, evidence of third-party use of similar marks on similar goods may entitle a mark to only a narrow scope of protection.","Under the sixth DuPont factor in ""Apex Bank v. CC Serve Corp.""—which concerns how many comparable marks are being used on comparable goods—such evidence can support a finding that the mark is weak and therefore deserves only a narrow scope of protection."
/vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v13.csv,9,True,0,reused accepted rewrite from /vast/projects/myatskar/design-documents/joseph/fine-tuning-or-retrieval/probes/legal/Apex_Bank_v_Cc_Serve_Corp/facts/probes_v14_low_overlap_strict.audit.csv,0.333333,0.214286,0.547677,0.355932,8,2,"According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board considered Apex's evidence of third-party marks under the sixth DuPont factor, those marks were used in connection with credit card-related services and the broader financial services industry and included the word","In the opinion for ""Apex Bank v. CC Serve Corp."", the Board’s sixth-DuPont-factor discussion treated Apex’s third-party-mark evidence as covering credit card services and the wider financial sector, and those marks contained the word","According to the opinion in ""Apex Bank v. CC Serve Corp."", when the Board considered Apex's evidence of third-party marks under the sixth DuPont factor, those marks were used in connection with credit card-related services and the broader financial services industry and included the word “Aspire”.","In the opinion for ""Apex Bank v. CC Serve Corp."", the Board’s sixth-DuPont-factor discussion treated Apex’s third-party-mark evidence as covering credit card services and the wider financial sector, and those marks contained the word “Aspire”."
