step,probe_index,mcqa_accuracy,predicted_idx,predicted_label,correct_idx
0,0,0.0,0,A,3
0,1,0.0,4,E,2
0,2,1.0,1,B,1
0,3,0.0,1,B,4
0,4,0.0,0,A,2
0,5,0.0,0,A,2
0,6,0.0,2,C,1
0,7,0.0,4,E,1
0,8,1.0,3,D,3
0,9,1.0,2,C,2
0,10,1.0,1,B,1
0,11,0.0,2,C,1
0,12,0.0,1,B,0
0,13,0.0,3,D,0
0,14,0.0,0,A,3
0,15,0.0,0,A,2
4,0,0.0,0,A,3
4,1,0.0,4,E,2
4,2,1.0,1,B,1
4,3,0.0,1,B,4
4,4,0.0,0,A,2
4,5,0.0,0,A,2
4,6,0.0,3,D,1
4,7,0.0,4,E,1
4,8,1.0,3,D,3
4,9,1.0,2,C,2
4,10,1.0,1,B,1
4,11,0.0,2,C,1
4,12,0.0,1,B,0
4,13,0.0,3,D,0
4,14,0.0,0,A,3
4,15,0.0,0,A,2
8,0,0.0,2,C,3
8,1,0.0,4,E,2
8,2,1.0,1,B,1
8,3,0.0,1,B,4
8,4,0.0,0,A,2
8,5,0.0,0,A,2
8,6,0.0,2,C,1
8,7,0.0,4,E,1
8,8,1.0,3,D,3
8,9,0.0,3,D,2
8,10,1.0,1,B,1
8,11,1.0,1,B,1
8,12,0.0,1,B,0
8,13,0.0,3,D,0
8,14,0.0,0,A,3
8,15,0.0,0,A,2
12,0,0.0,2,C,3
12,1,0.0,0,A,2
12,2,1.0,1,B,1
12,3,0.0,1,B,4
12,4,0.0,0,A,2
12,5,0.0,0,A,2
12,6,0.0,2,C,1
12,7,0.0,4,E,1
12,8,1.0,3,D,3
12,9,0.0,3,D,2
12,10,1.0,1,B,1
12,11,1.0,1,B,1
12,12,0.0,1,B,0
12,13,0.0,3,D,0
12,14,0.0,0,A,3
12,15,0.0,0,A,2
16,0,0.0,2,C,3
16,1,0.0,0,A,2
16,2,1.0,1,B,1
16,3,0.0,1,B,4
16,4,0.0,4,E,2
16,5,0.0,0,A,2
16,6,1.0,1,B,1
16,7,0.0,4,E,1
16,8,1.0,3,D,3
16,9,0.0,3,D,2
16,10,1.0,1,B,1
16,11,1.0,1,B,1
16,12,0.0,1,B,0
16,13,0.0,3,D,0
16,14,0.0,0,A,3
16,15,0.0,0,A,2
20,0,0.0,2,C,3
20,1,0.0,0,A,2
20,2,0.0,2,C,1
20,3,0.0,1,B,4
20,4,0.0,4,E,2
20,5,0.0,0,A,2
20,6,1.0,1,B,1
20,7,0.0,4,E,1
20,8,1.0,3,D,3
20,9,1.0,2,C,2
20,10,1.0,1,B,1
20,11,1.0,1,B,1
20,12,0.0,1,B,0
20,13,0.0,3,D,0
20,14,0.0,0,A,3
20,15,0.0,0,A,2
24,0,0.0,2,C,3
24,1,0.0,0,A,2
24,2,1.0,1,B,1
24,3,0.0,1,B,4
24,4,0.0,4,E,2
24,5,0.0,0,A,2
24,6,0.0,3,D,1
24,7,0.0,4,E,1
24,8,1.0,3,D,3
24,9,1.0,2,C,2
24,10,1.0,1,B,1
