section,subsection,section_text,subsection_text,raw_knowledge_statement,target,fact,contextualized_question,valid_fact,probe
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive.", large foundation models,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that, although training models from scratch is prohibitively expensive, what is becoming ubiquitous is large foundation models","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors state that something is becoming ubiquitous while noting that training them from scratch is prohibitively expensive. What do the authors say is becoming ubiquitous?

Answer: Large foundation models",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that, although training models from scratch is prohibitively expensive, what is becoming ubiquitous is"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive.", prohibitively expensive,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors state that training large foundation models from scratch is prohibitively expensive","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors state that training large foundation models from scratch is what?

Answer: prohibitively expensive",True,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors state that training large foundation models from scratch is"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive.", ubiquitous,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state in the abstract that large foundation models are becoming ubiquitous","Question: In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state in the abstract that large foundation models are becoming what?

Answer: ubiquitous",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state in the abstract that large foundation models are becoming"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices.", OFT,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors note that, despite demonstrating good generalizability, the method that still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices is OFT","In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that despite demonstrating good generalizability, which method still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices?

Answer: OFT",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors note that, despite demonstrating good generalizability, the method that still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices is"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices.", generalizability,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors note that Orthogonal Finetuning (OFT) requires a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices, yet it still demonstrates a desirable quality, namely generalizability","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors note that Orthogonal Finetuning (OFT) demonstrates a desirable quality but nonetheless requires a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. What is the quality the authors say OFT demonstrates?

Answer: generalizability",True,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization,"" the authors note that Orthogonal Finetuning (OFT) requires a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices, yet it still demonstrates a desirable quality, namely"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures.", fast Fourier transform algorithm,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors propose an efficient orthogonal parameterization using butterfly structures motivated by efficient information transmission, inspired by the fast Fourier transform algorithm","In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', which algorithm inspired the authors to propose the efficient orthogonal parameterization using butterfly structures motivated by efficient information transmission?

Answer: fast Fourier transform algorithm",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors propose an efficient orthogonal parameterization using butterfly structures motivated by efficient information transmission, inspired by the"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures.", butterfly structures,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", inspired by the Cooley–Tukey fast Fourier transform algorithm’s efficient information transmission, the authors realize their efficient orthogonal parameterization using butterfly structures","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", inspired by the Cooley–Tukey fast Fourier transform algorithm's efficient information transmission, what structures do the authors use for their efficient orthogonal parameterization?

Answer: butterfly structures",True,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", inspired by the Cooley–Tukey fast Fourier transform algorithm’s efficient information transmission, the authors realize their efficient orthogonal parameterization using"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT).", Orthogonal Butterfly,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', applying a structured parameterization to Orthogonal Finetuning (OFT) yields a novel parameter-efficient finetuning method called Orthogonal Butterfly","In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', after applying the butterfly parameterization to Orthogonal Finetuning (OFT), what is the resulting novel parameter-efficient finetuning method called?

Answer: Orthogonal Butterfly",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', applying a structured parameterization to Orthogonal Finetuning (OFT) yields a novel parameter-efficient finetuning method called"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework.", a generalized orthogonal finetuning framework,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that by subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework","In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that by subsuming Orthogonal Finetuning (OFT) as a special case, Orthogonal Butterfly (BOFT) introduces what framework?

Answer: generalized orthogonal finetuning framework",True,"In the paper 'Parameter-Efficient Orthogonal Finetuning via Factorization', the authors state that by subsuming OFT as a special case, BOFT introduces"
Title/Abstract,No Subsection,"\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","\title{Parameter-Efficient Orthogonal Finetuning via Factorization}

\begin{abstract}
Large foundation models are becoming ubiquitous, but training them from scratch is prohibitively expensive. Thus, efficiently adapting these powerful models to downstream tasks is increasingly important. In this paper, we study a principled finetuning paradigm -- Orthogonal Finetuning (OFT) -- for downstream task adaptation. Despite demonstrating good generalizability, OFT still uses a fairly large number of trainable parameters due to the high dimensionality of orthogonal matrices. To address this, we start by examining OFT from an information transmission perspective, and then identify a few key desiderata that enable better parameter-efficiency. Inspired by how the Cooley-Tukey fast Fourier transform algorithm enables efficient information transmission, we propose an efficient orthogonal parameterization using  butterfly structures. We apply this parameterization to OFT, creating  a novel parameter-efficient finetuning method, called Orthogonal Butterfly~(BOFT). By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework. Finally, we conduct an extensive empirical study of adapting large vision transformers, large language models, and text-to-image diffusion models to various downstream tasks in vision and language.
\end{abstract}

","By subsuming OFT as a special case, BOFT introduces a generalized orthogonal finetuning framework.", Orthogonal Finetuning (OFT,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors state that Orthogonal Butterfly (BOFT) subsumes as a special case Orthogonal Finetuning (OFT","In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors state that Orthogonal Butterfly (BOFT) subsumes which finetuning method as a special case?

Answer: OFT",True,"In the paper ""Parameter-Efficient Orthogonal Finetuning via Factorization"", the authors state that Orthogonal Butterfly (BOFT) subsumes as a special case"
