review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/31,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,31,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea. Those tests showed iron deficiency anaemia and pregnancy-related leukocytosis; what was the C reactive protein value that was slightly increased?",1.39 mg/dL,(C),0.30 mg/dL,1.93 mg/dL,1.39 mg/dL,1.29 mg/dL,1.39 mg/L,"[""1.29\u2009mg/dL"", ""1.93\u2009mg/dL"", ""0.30\u2009mg/dL"", ""1.39\u2009mg/L""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea. Those tests showed iron deficiency anaemia and pregnancy-related leukocytosis; what was the C reactive protein value that was slightly increased?
(A) 0.30 mg/dL
(B) 1.93 mg/dL
(C) 1.39 mg/dL
(D) 1.29 mg/dL
(E) 1.39 mg/L","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea, and those tests showed iron deficiency anaemia and pregnancy-related leukocytosis, with the C reactive protein value that was slightly increased being 1.39 mg/dL","Moreover, the blood test showed a status of iron deficiency anaemia with haemoglobin (Hb) 9.9 g/L (n.v. 12.0–16.6 g/L) and serum ferritin of 25 mcg/L (n.v. 15–300 mcg/L); a slight increase of C reactive protein with a value of 1.39 mg/dL (n.v. 0–0.3 mg/dL); and an increase of the neutrophilic count (white blood cells 11.29×103 /uL (n.v. 4–10×103 /uL) with neutrophils 9.27×103 /uL (n.v. 2.8–5.5×103 /uL)), consistent with pregnancy-related changes.",Case presentation,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea, and those tests showed iron deficiency anaemia and pregnancy-related leukocytosis, with the C reactive protein value that was slightly increased being","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks' gestation had blood tests during hospitalization for abdominal pain and mild dyspnoea, and those tests showed iron deficiency anaemia and pregnancy-related leukocytosis, with the C reactive protein value that was slightly increased being
(A) 0.30 mg/dL
(B) 1.93 mg/dL
(C) 1.39 mg/dL
(D) 1.29 mg/dL
(E) 1.39 mg/L"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/33,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,33,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging was performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea. The scan showed two large, unilocular cystic masses with regular margins. What type of vascularisation did the masses show on ultrasound imaging?",peripheral vascularisation,(A),peripheral vascularisation,thin internal septations,central vascularisation,mural nodularity,heterogeneous echogenicity,"[""central vascularisation"", ""thin internal septations"", ""mural nodularity"", ""heterogeneous echogenicity""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging was performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea. The scan showed two large, unilocular cystic masses with regular margins. What type of vascularisation did the masses show on ultrasound imaging?
(A) peripheral vascularisation
(B) thin internal septations
(C) central vascularisation
(D) mural nodularity
(E) heterogeneous echogenicity","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea showed two large, unilocular cystic masses with regular margins and peripheral vascularisation","Ultrasound imaging demonstrated two large, unilocular cystic masses with regular margins and peripheral vascularisation.",Investigations,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea showed two large, unilocular cystic masses with regular margins and","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging performed after the patient presented at 21 weeks of gestation with abdominal pain and mild dyspnoea showed two large, unilocular cystic masses with regular margins and
(A) peripheral vascularisation
(B) thin internal septations
(C) central vascularisation
(D) mural nodularity
(E) heterogeneous echogenicity"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/34,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,34,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses. For the upper mass, which measured 18×12×7 cm and extended toward the uterine fundus, from which anatomical region did it extend?",the left subphrenic region,(A),the left subphrenic region,the posterior cul-de-sac,the right subphrenic region,the uterine fundus,the left adnexal region,"[""the right subphrenic region"", ""the uterine fundus"", ""the left adnexal region"", ""the posterior cul-de-sac""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses. For the upper mass, which measured 18×12×7 cm and extended toward the uterine fundus, from which anatomical region did it extend?
(A) the left subphrenic region
(B) the posterior cul-de-sac
(C) the right subphrenic region
(D) the uterine fundus
(E) the left adnexal region","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses, and the upper mass, which measured 18×12×7 cm, extended from the left subphrenic region","The upper mass measured 18×12×7 cm, extending from the left subphrenic region to the uterine fundus.",Investigations,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses, and the upper mass, which measured 18×12×7 cm, extended from","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", a pregnant patient at 21 weeks of gestation underwent ultrasound for two large abdominal masses, and the upper mass, which measured 18×12×7 cm, extended from
(A) the left subphrenic region
(B) the posterior cul-de-sac
(C) the right subphrenic region
(D) the uterine fundus
(E) the left adnexal region"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/35,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,35,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", tumour markers were checked during the patient's second-trimester evaluation for two large abdominal masses. What was the patient's CA-125 level at that time?",41.8 U/mL,(D),35 U/mL,58.7 U/mL,36 U/mL,41.8 U/mL,125 U/mL,"[""36\u2009U/mL"", ""35\u2009U/mL"", ""58.7\u2009U/mL"", ""125\u2009U/mL""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", tumour markers were checked during the patient's second-trimester evaluation for two large abdominal masses. What was the patient's CA-125 level at that time?
(A) 35 U/mL
(B) 58.7 U/mL
(C) 36 U/mL
(D) 41.8 U/mL
(E) 125 U/mL","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester evaluation for two large abdominal masses, the CA-125 level was elevated to 41.8 U/mL","Tumour markers (CA 19–9, CA 15–3, CEA, β2-microglobulin and LDH) were within normal limits, whereas CA-125 was elevated (41.8 U/mL; normal <35 U/mL), showing an increasing trend from 36 U/mL 2 weeks earlier.",Investigations,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester evaluation for two large abdominal masses, the CA-125 level was elevated to","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", during the patient's second-trimester evaluation for two large abdominal masses, the CA-125 level was elevated to
(A) 35 U/mL
(B) 58.7 U/mL
(C) 36 U/mL
(D) 41.8 U/mL
(E) 125 U/mL"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/36,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,36,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses. What were the dimensions of the lower mass on ultrasound imaging?",9.5×8× 8 cm,(E),5.8×7.1 cm,18×12×7 cm,9.5×8×7 cm,8.5×8×8 cm,9.5×8× 8 cm,"[""18\u00d712\u00d77\u2009cm"", ""5.8\u00d77.1\u2009cm"", ""9.5\u00d78\u00d77\u2009cm"", ""8.5\u00d78\u00d78\u2009cm""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses. What were the dimensions of the lower mass on ultrasound imaging?
(A) 5.8×7.1 cm
(B) 18×12×7 cm
(C) 9.5×8×7 cm
(D) 8.5×8×8 cm
(E) 9.5×8× 8 cm","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses, and the lower mass measured 9.5×8× 8 cm",The lower mass measured 9.5×8× 8 cm and appeared adherent to a posterior intramural-subserosal myoma with cystic degeneration (58×71 mm).,Investigations,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses, and the lower mass measured","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound imaging in the second trimester showed two large masses, and the lower mass measured
(A) 5.8×7.1 cm
(B) 18×12×7 cm
(C) 9.5×8×7 cm
(D) 8.5×8×8 cm
(E) 9.5×8× 8 cm"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/37,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,37,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s tumour markers were measured during the evaluation of two large abdominal masses in pregnancy. CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with a value obtained 2 weeks earlier. From what earlier value was CA-125 increasing?",36 U/mL 2 weeks earlier.,(C),CA 19–9 of 36 U/mL 2 weeks earlier.,32 U/mL 1 week earlier.,36 U/mL 2 weeks earlier.,"35 U/mL, the upper limit of normal.",36 U/mL 2 days earlier.,"[""35\u2009U/mL, the upper limit of normal."", ""32\u2009U/mL 1\u2009week earlier."", ""36\u2009U/mL 2\u2009days earlier."", ""CA 19\u20139 of 36\u2009U/mL 2\u2009weeks earlier.""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s tumour markers were measured during the evaluation of two large abdominal masses in pregnancy. CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with a value obtained 2 weeks earlier. From what earlier value was CA-125 increasing?
(A) CA 19–9 of 36 U/mL 2 weeks earlier.
(B) 32 U/mL 1 week earlier.
(C) 36 U/mL 2 weeks earlier.
(D) 35 U/mL, the upper limit of normal.
(E) 36 U/mL 2 days earlier.","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with 36 U/mL 2 weeks earlier.","Tumour markers (CA 19–9, CA 15–3, CEA, β2-microglobulin and LDH) were within normal limits, whereas CA-125 was elevated (41.8 U/mL; normal <35 U/mL), showing an increasing trend from 36 U/mL 2 weeks earlier.",Investigations,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient’s CA-125 was elevated to 41.8 U/mL and was reported to be increasing compared with
(A) CA 19–9 of 36 U/mL 2 weeks earlier.
(B) 32 U/mL 1 week earlier.
(C) 36 U/mL 2 weeks earlier.
(D) 35 U/mL, the upper limit of normal.
(E) 36 U/mL 2 days earlier."
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/38,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,38,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent a non-contrast MRI after ultrasound had shown a lower pelvic mass and a posterior uterine myoma with cystic degeneration. On MRI, the cleavage of the caudal mass was not clear. What structure did the caudal mass seem to be in continuity with?",the posterior leiomyoma that had already been examined at the US evaluation,(C),the posterior cervical wall that had already been examined at the US evaluation,the anterior leiomyoma that had already been examined at the US evaluation,the posterior leiomyoma that had already been examined at the US evaluation,the ipsilateral ovary that had already been examined at the US evaluation,the right adnexal mass that had already been examined at the US evaluation,"[""the anterior leiomyoma that had already been examined at the US evaluation"", ""the right adnexal mass that had already been examined at the US evaluation"", ""the posterior cervical wall that had already been examined at the US evaluation"", ""the ipsilateral ovary that had already been examined at the US evaluation""]","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient underwent a non-contrast MRI after ultrasound had shown a lower pelvic mass and a posterior uterine myoma with cystic degeneration. On MRI, the cleavage of the caudal mass was not clear. What structure did the caudal mass seem to be in continuity with?
(A) the posterior cervical wall that had already been examined at the US evaluation
(B) the anterior leiomyoma that had already been examined at the US evaluation
(C) the posterior leiomyoma that had already been examined at the US evaluation
(D) the ipsilateral ovary that had already been examined at the US evaluation
(E) the right adnexal mass that had already been examined at the US evaluation","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound had shown a lower pelvic mass and a uterine myoma with cystic degeneration and a non-contrast MRI was performed, the cleavage of the caudal mass was not clear and the caudal mass seemed to be in continuity with the posterior leiomyoma that had already been examined at the US evaluation","The cleavage of the caudal mass was not clear, and it seemed to be in continuity with the posterior leiomyoma that had already been examined at the US evaluation.",Investigations,"In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound had shown a lower pelvic mass and a uterine myoma with cystic degeneration and a non-contrast MRI was performed, the cleavage of the caudal mass was not clear and the caudal mass seemed to be in continuity with","In the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound had shown a lower pelvic mass and a uterine myoma with cystic degeneration and a non-contrast MRI was performed, the cleavage of the caudal mass was not clear and the caudal mass seemed to be in continuity with
(A) the posterior cervical wall that had already been examined at the US evaluation
(B) the anterior leiomyoma that had already been examined at the US evaluation
(C) the posterior leiomyoma that had already been examined at the US evaluation
(D) the ipsilateral ovary that had already been examined at the US evaluation
(E) the right adnexal mass that had already been examined at the US evaluation"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/39,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,39,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient later underwent an MRI without contrast medium after ultrasound had shown two large abdominal masses. What wall thickness was reported on that MRI?",1.4 cm,(B),1.8 cm,1.4 cm,1.0 cm,0.3 cm,0.6 cm,"[""1.0\u2009cm"", ""1.8\u2009cm"", ""0.6\u2009cm"", ""0.3\u2009cm""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the patient later underwent an MRI without contrast medium after ultrasound had shown two large abdominal masses. What wall thickness was reported on that MRI?
(A) 1.8 cm
(B) 1.4 cm
(C) 1.0 cm
(D) 0.3 cm
(E) 0.6 cm","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the MRI without contrast medium performed after ultrasound had shown two large abdominal masses reported a wall thickness of 1.4 cm","So, the patient underwent an MRI exam without contrast medium, which showed thick walls (1.4 cm), T1 and T2 fat-sat weighted inhomogeneous fluid content and focal hyperintense T1-T2 weighted solid components (see figure 1; only T2 fat-sat images were shown).",Investigations,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the MRI without contrast medium performed after ultrasound had shown two large abdominal masses reported a wall thickness of","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the MRI without contrast medium performed after ultrasound had shown two large abdominal masses reported a wall thickness of
(A) 1.8 cm
(B) 1.4 cm
(C) 1.0 cm
(D) 0.3 cm
(E) 0.6 cm"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/40,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,40,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of the pregnant patient’s abdominal cystic neoformations suggested a specific differential diagnosis. What did these cystic neoformations mimic at the US evaluation?",two huge decidualised endometriomas,(E),two tubo-ovarian abscesses,"two rounded, unilocular adnexal cysts with hypertrophied vessels",bilateral ovarian serous cystadenomas,two large intramural-subserosal leiomyomas of the posterior uterine wall,two huge decidualised endometriomas,"[""two rounded, unilocular adnexal cysts with hypertrophied vessels"", ""two large intramural-subserosal leiomyomas of the posterior uterine wall"", ""bilateral ovarian serous cystadenomas"", ""two tubo-ovarian abscesses""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of the pregnant patient’s abdominal cystic neoformations suggested a specific differential diagnosis. What did these cystic neoformations mimic at the US evaluation?
(A) two tubo-ovarian abscesses
(B) two rounded, unilocular adnexal cysts with hypertrophied vessels
(C) bilateral ovarian serous cystadenomas
(D) two large intramural-subserosal leiomyomas of the posterior uterine wall
(E) two huge decidualised endometriomas","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of the pregnant patient’s abdominal cystic neoformations suggested that they mimicked two huge decidualised endometriomas","At the US evaluation, the cystic neoformations mimicked two huge decidualised endometriomas, while the caudal cyst appeared adherent to an intramural-subserosal leiomyoma of the posterior uterus wall measuring 58×71 mm.",Differential diagnosis,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of the pregnant patient’s abdominal cystic neoformations suggested that they mimicked","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", ultrasound evaluation of the pregnant patient’s abdominal cystic neoformations suggested that they mimicked
(A) two tubo-ovarian abscesses
(B) two rounded, unilocular adnexal cysts with hypertrophied vessels
(C) bilateral ovarian serous cystadenomas
(D) two large intramural-subserosal leiomyomas of the posterior uterine wall
(E) two huge decidualised endometriomas"
medical/Management_of_atypical_complicated_abdominal_masses_in_the_s/41,medical,Management_of_atypical_complicated_abdominal_masses_in_the_s,41,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent a non-contrast MRI after ultrasound showed two large abdominal masses. On that MRI, what type of solid components were described along with the thick walls and inhomogeneous fluid content?",focal hyperintense T1-T2 weighted solid components,(C),"multiple thin T1-hypointense, T2-hyperintense internal septations",diffusion-restricted papillary projections with low ADC values,focal hyperintense T1-T2 weighted solid components,a clear cleavage plane from the posterior intramural-subserosal leiomyoma,peripheral vascularised mural nodules and regular margins,"[""peripheral vascularised mural nodules and regular margins"", ""multiple thin T1-hypointense, T2-hyperintense internal septations"", ""a clear cleavage plane from the posterior intramural-subserosal leiomyoma"", ""diffusion-restricted papillary projections with low ADC values""]","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", the pregnant patient underwent a non-contrast MRI after ultrasound showed two large abdominal masses. On that MRI, what type of solid components were described along with the thick walls and inhomogeneous fluid content?
(A) multiple thin T1-hypointense, T2-hyperintense internal septations
(B) diffusion-restricted papillary projections with low ADC values
(C) focal hyperintense T1-T2 weighted solid components
(D) a clear cleavage plane from the posterior intramural-subserosal leiomyoma
(E) peripheral vascularised mural nodules and regular margins","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound showed two large abdominal masses, the pregnant patient underwent a non-contrast MRI that described thick walls and inhomogeneous fluid content with focal hyperintense T1-T2 weighted solid components","So, the patient underwent an MRI exam without contrast medium, which showed thick walls (1.4 cm), T1 and T2 fat-sat weighted inhomogeneous fluid content and focal hyperintense T1-T2 weighted solid components (see figure 1; only T2 fat-sat images were shown).",Investigations,"According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound showed two large abdominal masses, the pregnant patient underwent a non-contrast MRI that described thick walls and inhomogeneous fluid content with","According to the case report ""Management of atypical complicated abdominal masses in the second trimester of pregnancy"", after ultrasound showed two large abdominal masses, the pregnant patient underwent a non-contrast MRI that described thick walls and inhomogeneous fluid content with
(A) multiple thin T1-hypointense, T2-hyperintense internal septations
(B) diffusion-restricted papillary projections with low ADC values
(C) focal hyperintense T1-T2 weighted solid components
(D) a clear cleavage plane from the posterior intramural-subserosal leiomyoma
(E) peripheral vascularised mural nodules and regular margins"
