review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
arxiv/GSPO/105,arxiv,GSPO,105,"In the paper ""Group Sequence Policy Optimization"", what does GSPO make it possible to directly use for optimization, thereby avoiding the need for recomputation with the training engine?",the likelihoods returned by the inference engine.,(D),the logits cached from the forward pass of the old policy.,the routing traces recorded during Routing Replay.,the value estimates returned by the reward model.,the likelihoods returned by the inference engine.,the token-level likelihoods recomputed by the training engine.,"[""the token-level likelihoods recomputed by the training engine."", ""the routing traces recorded during Routing Replay."", ""the value estimates returned by the reward model."", ""the logits cached from the forward pass of the old policy.""]","In the paper ""Group Sequence Policy Optimization"", what does GSPO make it possible to directly use for optimization, thereby avoiding the need for recomputation with the training engine?
(A) the logits cached from the forward pass of the old policy.
(B) the routing traces recorded during Routing Replay.
(C) the value estimates returned by the reward model.
(D) the likelihoods returned by the inference engine.
(E) the token-level likelihoods recomputed by the training engine.","In the paper ""Group Sequence Policy Optimization"", GSPO makes it possible to directly use for optimization, without recomputation by the training engine, the likelihoods returned by the inference engine.","Hence, GSPO makes it possible to directly use the likelihoods returned by the inference engine for optimization, thereby avoiding the need for recomputation with the training engine.",Experiments and Discussion,"In the paper ""Group Sequence Policy Optimization"", GSPO makes it possible to directly use for optimization, without recomputation by the training engine,","In the paper ""Group Sequence Policy Optimization"", GSPO makes it possible to directly use for optimization, without recomputation by the training engine,
(A) the logits cached from the forward pass of the old policy.
(B) the routing traces recorded during Routing Replay.
(C) the value estimates returned by the reward model.
(D) the likelihoods returned by the inference engine.
(E) the token-level likelihoods recomputed by the training engine."
arxiv/GSPO/107,arxiv,GSPO,107,"In the paper ""Group Sequence Policy Optimization"", according to the authors, why will the sequence likelihood of the MoE model not fluctuate drastically?",maintains its language modeling capability,(B),optimizes only token-level importance ratios,maintains its language modeling capability,shares a consistent activated network across gradient updates,enforces balanced expert utilization during routing,reuses cached routing modes during likelihood computation,"[""reuses cached routing modes during likelihood computation"", ""shares a consistent activated network across gradient updates"", ""optimizes only token-level importance ratios"", ""enforces balanced expert utilization during routing""]","In the paper ""Group Sequence Policy Optimization"", according to the authors, why will the sequence likelihood of the MoE model not fluctuate drastically?
(A) optimizes only token-level importance ratios
(B) maintains its language modeling capability
(C) shares a consistent activated network across gradient updates
(D) enforces balanced expert utilization during routing
(E) reuses cached routing modes during likelihood computation","In the paper ""Group Sequence Policy Optimization"", according to the authors, the sequence likelihood of the MoE model will not fluctuate drastically because it maintains its language modeling capability","Since the MoE model always maintains its language modeling capability, the sequence likelihood will not fluctuate drastically.",Experiments and Discussion,"In the paper ""Group Sequence Policy Optimization"", according to the authors, the sequence likelihood of the MoE model will not fluctuate drastically because it","In the paper ""Group Sequence Policy Optimization"", according to the authors, the sequence likelihood of the MoE model will not fluctuate drastically because it
(A) optimizes only token-level importance ratios
(B) maintains its language modeling capability
(C) shares a consistent activated network across gradient updates
(D) enforces balanced expert utilization during routing
(E) reuses cached routing modes during likelihood computation"
arxiv/GSPO/108,arxiv,GSPO,108,"Q: According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with what?",the training engine.,(D),a Routing Replay pass.,the reference model.,the reward model.,the training engine.,the inference engine itself.,"[""the inference engine itself."", ""a Routing Replay pass."", ""the reference model."", ""the reward model.""]","Q: According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with what?
(A) a Routing Replay pass.
(B) the reference model.
(C) the reward model.
(D) the training engine.
(E) the inference engine itself.","According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with the training engine.","Hence, GSPO makes it possible to directly use the likelihoods returned by the inference engine for optimization, thereby avoiding the need for recomputation with the training engine.",Experiments and Discussion,"According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with","According to the paper ""Group Sequence Policy Optimization"", by directly using the likelihoods returned by the inference engine for optimization, GSPO avoids the need to recompute them with
(A) a Routing Replay pass.
(B) the reference model.
(C) the reward model.
(D) the training engine.
(E) the inference engine itself."
arxiv/GSPO/110,arxiv,GSPO,110,"Q: According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on what?",sequence likelihood.,(A),sequence likelihood.,sequence-level rewards.,token likelihood.,group-relative advantages.,policy logits.,"[""token likelihood."", ""sequence-level rewards."", ""group-relative advantages."", ""policy logits.""]","Q: According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on what?
(A) sequence likelihood.
(B) sequence-level rewards.
(C) token likelihood.
(D) group-relative advantages.
(E) policy logits.","According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood.","Following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.",Conclusion,"According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on","According to the paper ""Group Sequence Policy Optimization"", following the basic principle of importance sampling, GSPO defines importance ratios based on
(A) sequence likelihood.
(B) sequence-level rewards.
(C) token likelihood.
(D) group-relative advantages.
(E) policy logits."
arxiv/GSPO/111,arxiv,GSPO,111,"According to the paper ""Group Sequence Policy Optimization"", what complex workaround for expert-activation volatility in MoE models becomes unnecessary because GSPO fundamentally resolves that issue?",Routing Replay.,(E),training-engine likelihood recomputation,top-k expert capacity limiting,token-level importance-ratio clipping,auxiliary load-balancing regularization,Routing Replay.,"[""training-engine likelihood recomputation"", ""token-level importance-ratio clipping"", ""auxiliary load-balancing regularization"", ""top-k expert capacity limiting""]","According to the paper ""Group Sequence Policy Optimization"", what complex workaround for expert-activation volatility in MoE models becomes unnecessary because GSPO fundamentally resolves that issue?
(A) training-engine likelihood recomputation
(B) top-k expert capacity limiting
(C) token-level importance-ratio clipping
(D) auxiliary load-balancing regularization
(E) Routing Replay.","According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is Routing Replay.","In summary, GSPO fundamentally resolves the expert-activation volatility issue in MoE models, obviating the need for complex workarounds like Routing Replay.",Experiments and Discussion,"According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is","According to the paper ""Group Sequence Policy Optimization"", the complex workaround for expert-activation volatility in MoE models that becomes unnecessary because GSPO fundamentally resolves that issue is
(A) training-engine likelihood recomputation
(B) top-k expert capacity limiting
(C) token-level importance-ratio clipping
(D) auxiliary load-balancing regularization
(E) Routing Replay."
arxiv/GSPO/113,arxiv,GSPO,113,"According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training what?",large language models.,(A),large language models.,mixture-of-expert models.,transformer-based reward models.,multimodal foundation models.,diffusion-based generative models.,"[""mixture-of-expert models."", ""multimodal foundation models."", ""diffusion-based generative models."", ""transformer-based reward models.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training what?
(A) large language models.
(B) mixture-of-expert models.
(C) transformer-based reward models.
(D) multimodal foundation models.
(E) diffusion-based generative models.","According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training large language models.","We propose Group Sequence Policy Optimization (GSPO), a new reinforcement learning algorithm for training large language models.",Conclusion,"According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training","According to the paper ""Group Sequence Policy Optimization"", GSPO is proposed as a new reinforcement learning algorithm for training
(A) large language models.
(B) mixture-of-expert models.
(C) transformer-based reward models.
(D) multimodal foundation models.
(E) diffusion-based generative models."
arxiv/GSPO/114,arxiv,GSPO,114,"In the paper ""Group Sequence Policy Optimization"", what basic principle does GSPO follow when defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization?",importance sampling,(E),policy gradient estimation,sequence likelihood ratios,proximal policy optimization,group relative policy optimization,importance sampling,"[""sequence likelihood ratios"", ""group relative policy optimization"", ""proximal policy optimization"", ""policy gradient estimation""]","In the paper ""Group Sequence Policy Optimization"", what basic principle does GSPO follow when defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization?
(A) policy gradient estimation
(B) sequence likelihood ratios
(C) proximal policy optimization
(D) group relative policy optimization
(E) importance sampling","In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using importance sampling","Following the basic principle of importance sampling, GSPO defines importance ratios based on sequence likelihood and performs sequence-level clipping, rewarding, and optimization.",Conclusion,"In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using","In the paper ""Group Sequence Policy Optimization"", GSPO follows the basic principle of defining its importance ratios for sequence likelihood and performing sequence-level clipping, rewarding, and optimization using
(A) policy gradient estimation
(B) sequence likelihood ratios
(C) proximal policy optimization
(D) group relative policy optimization
(E) importance sampling"
arxiv/GSPO/115,arxiv,GSPO,115,"According to the paper ""Group Sequence Policy Optimization"", what issue in MoE models does GSPO fundamentally resolve, making complex workarounds like Routing Replay unnecessary?",the expert-activation volatility issue,(B),the routing-reuse memory and communication overhead,the expert-activation volatility issue,the token-level credit assignment problem,the expert load-balancing collapse issue,the precision-discrepancy issue between training and inference engines,"[""the routing-reuse memory and communication overhead"", ""the precision-discrepancy issue between training and inference engines"", ""the expert load-balancing collapse issue"", ""the token-level credit assignment problem""]","According to the paper ""Group Sequence Policy Optimization"", what issue in MoE models does GSPO fundamentally resolve, making complex workarounds like Routing Replay unnecessary?
(A) the routing-reuse memory and communication overhead
(B) the expert-activation volatility issue
(C) the token-level credit assignment problem
(D) the expert load-balancing collapse issue
(E) the precision-discrepancy issue between training and inference engines","According to the paper ""Group Sequence Policy Optimization"", the issue in MoE models that GSPO fundamentally resolves, making complex workarounds like Routing Replay unnecessary, is the expert-activation volatility issue","In summary, GSPO fundamentally resolves the expert-activation volatility issue in MoE models, obviating the need for complex workarounds like Routing Replay.",Experiments and Discussion,"According to the paper ""Group Sequence Policy Optimization"", the issue in MoE models that GSPO fundamentally resolves, making complex workarounds like Routing Replay unnecessary, is","According to the paper ""Group Sequence Policy Optimization"", the issue in MoE models that GSPO fundamentally resolves, making complex workarounds like Routing Replay unnecessary, is
(A) the routing-reuse memory and communication overhead
(B) the expert-activation volatility issue
(C) the token-level credit assignment problem
(D) the expert load-balancing collapse issue
(E) the precision-discrepancy issue between training and inference engines"
arxiv/GSPO/116,arxiv,GSPO,116,"According to the paper ""Group Sequence Policy Optimization"", GSPO is said to lay the foundation for the exceptional improvements in what models?",the latest Qwen3 models.,(B),the latest Llama 3 models.,the latest Qwen3 models.,the newest DeepSeek-R1 models.,the GRPO baseline models.,large-scale MoE models.,"[""large-scale MoE models."", ""the GRPO baseline models."", ""the latest Llama 3 models."", ""the newest DeepSeek-R1 models.""]","According to the paper ""Group Sequence Policy Optimization"", GSPO is said to lay the foundation for the exceptional improvements in what models?
(A) the latest Llama 3 models.
(B) the latest Qwen3 models.
(C) the newest DeepSeek-R1 models.
(D) the GRPO baseline models.
(E) large-scale MoE models.","According to the paper ""Group Sequence Policy Optimization"", GSPO is said to lay the foundation for the exceptional improvements in the latest Qwen3 models.","GSPO demonstrates notably superior training stability, efficiency, and performance compared to GRPO and exhibits particular efficacy for the large-scale RL training of MoE models, laying the foundation for the exceptional improvements in the latest Qwen3 models.",Conclusion,"According to the paper ""Group Sequence Policy Optimization"", GSPO is said to lay the foundation for the exceptional improvements in","According to the paper ""Group Sequence Policy Optimization"", GSPO is said to lay the foundation for the exceptional improvements in
(A) the latest Llama 3 models.
(B) the latest Qwen3 models.
(C) the newest DeepSeek-R1 models.
(D) the GRPO baseline models.
(E) large-scale MoE models."
arxiv/GSPO/118,arxiv,GSPO,118,"In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, what advantage does GSPO-token have over GSPO?",the higher flexibility of adjusting the advantages per token.,(C),the improved sample efficiency of optimizing token probabilities independently.,the same clipping condition applied at the response level.,the higher flexibility of adjusting the advantages per token.,the lower variance of sequence-level policy gradient updates.,the benefit of using the detach operation to keep the per-token ratio numerically equal to the sequence ratio.,"[""the same clipping condition applied at the response level."", ""the benefit of using the detach operation to keep the per-token ratio numerically equal to the sequence ratio."", ""the lower variance of sequence-level policy gradient updates."", ""the improved sample efficiency of optimizing token probabilities independently.""]","In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, what advantage does GSPO-token have over GSPO?
(A) the improved sample efficiency of optimizing token probabilities independently.
(B) the same clipping condition applied at the response level.
(C) the higher flexibility of adjusting the advantages per token.
(D) the lower variance of sequence-level policy gradient updates.
(E) the benefit of using the detach operation to keep the per-token ratio numerically equal to the sequence ratio.","In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys the higher flexibility of adjusting the advantages per token.","Comparing Equation~\eqref{equ:gspo} and~\eqref{equ:gspo-token}, and Equation~\eqref{equ:gspo_grad} and~\eqref{equ:gspo-token_grad}, GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when we set the advantages of all the tokens in the response $y_i$ to the same value (i.e., $\widehat{A}_{i,t} = \widehat{A}_{i}$), while GSPO-token enjoys the higher flexibility of adjusting the advantages per token.",Algorithm,"In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys","In the paper ""Group Sequence Policy Optimization"", although GSPO-token and GSPO are numerically identical in the optimization objective, clipping condition, and theoretical gradient when all token advantages in the response $y_i$ are set to the same value, GSPO-token enjoys
(A) the improved sample efficiency of optimizing token probabilities independently.
(B) the same clipping condition applied at the response level.
(C) the higher flexibility of adjusting the advantages per token.
(D) the lower variance of sequence-level policy gradient updates.
(E) the benefit of using the detach operation to keep the per-token ratio numerically equal to the sequence ratio."
