review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
arxiv/ByteLatent/209,arxiv,ByteLatent,209,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that their scaling results validate an assumption about the optimal ratio of parameters to training compute for BPE. Which model does this assumption also apply to, or at least not differ much from?",BLT,(C),Megabyte,ByT5,BLT,Llama 3,SpaceByte,"[""SpaceByte"", ""Megabyte"", ""ByT5"", ""Llama 3""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that their scaling results validate an assumption about the optimal ratio of parameters to training compute for BPE. Which model does this assumption also apply to, or at least not differ much from?
(A) Megabyte
(B) ByT5
(C) BLT
(D) Llama 3
(E) SpaceByte","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that their scaling results validate an assumption about the optimal ratio of parameters to training compute for BPE, and that this assumption also applies to, or at least does not differ much from, BLT","This therefore validates our assumption that the optimal ratio of parameters to training compute for bpe also applies to {\textsc BLT}, or at least it is not too far off.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that their scaling results validate an assumption about the optimal ratio of parameters to training compute for BPE, and that this assumption also applies to, or at least does not differ much from,","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the authors say that their scaling results validate an assumption about the optimal ratio of parameters to training compute for BPE, and that this assumption also applies to, or at least does not differ much from,
(A) Megabyte
(B) ByT5
(C) BLT
(D) Llama 3
(E) SpaceByte"
arxiv/ByteLatent/210,arxiv,ByteLatent,210,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the evaluation where all three models are trained with an equivalent flop budget, the {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of what?",bytes,(A),bytes,FLOPs,patches,tokens,parameters,"[""tokens"", ""FLOPs"", ""patches"", ""parameters""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the evaluation where all three models are trained with an equivalent flop budget, the {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of what?
(A) bytes
(B) FLOPs
(C) patches
(D) tokens
(E) parameters","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the evaluation where all three models are trained with an equivalent flop budget, the {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of bytes",The {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of bytes.,Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the evaluation where all three models are trained with an equivalent flop budget, the {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", in the evaluation where all three models are trained with an equivalent flop budget, the {\textsc BLT}-Entropy model outperforms the Llama 3 model on 4 out of 7 tasks while being trained on the same number of
(A) bytes
(B) FLOPs
(C) patches
(D) tokens
(E) parameters"
arxiv/ByteLatent/211,arxiv,ByteLatent,211,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what larger average patch size does {\textsc BLT}-Space achieve, which leads to a significant reduction in inference flops?",6 bytes.,(B),16 bytes.,6 bytes.,8 bytes.,approximately 4.5 bytes.,4 bytes.,"[""approximately 4.5 bytes."", ""4 bytes."", ""8 bytes."", ""16 bytes.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what larger average patch size does {\textsc BLT}-Space achieve, which leads to a significant reduction in inference flops?
(A) 16 bytes.
(B) 6 bytes.
(C) 8 bytes.
(D) approximately 4.5 bytes.
(E) 4 bytes.","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", {\textsc BLT}-Space achieves a larger average patch size of 6 bytes.","On the other hand, {\textsc BLT}-Space underperforms the Llama 3 tokenizer on all but one task, but it achieves a significant reduction in inference flops with its larger average patch size of 6 bytes.",Scaling Trends,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", {\textsc BLT}-Space achieves a larger average patch size of","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", {\textsc BLT}-Space achieves a larger average patch size of
(A) 16 bytes.
(B) 6 bytes.
(C) 8 bytes.
(D) approximately 4.5 bytes.
(E) 4 bytes."
arxiv/ByteLatent/212,arxiv,ByteLatent,212,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what is the approximate average patch size of the bpe and entropy-patching based models on the training data mix?",4.5 bytes.,(B),5 bytes.,4.5 bytes.,6 bytes.,4 bytes.,3.5 bytes.,"[""6 bytes."", ""5 bytes."", ""4 bytes."", ""3.5 bytes.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what is the approximate average patch size of the bpe and entropy-patching based models on the training data mix?
(A) 5 bytes.
(B) 4.5 bytes.
(C) 6 bytes.
(D) 4 bytes.
(E) 3.5 bytes.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the approximate average patch size of the bpe and entropy-patching based models on the training data mix is 4.5 bytes.","In comparison, the bpe and entropy-patching based models have roughly equivalent average patch size of approximately 4.5 bytes on the training data mix.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the approximate average patch size of the bpe and entropy-patching based models on the training data mix is","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the approximate average patch size of the bpe and entropy-patching based models on the training data mix is
(A) 5 bytes.
(B) 4.5 bytes.
(C) 6 bytes.
(D) 4 bytes.
(E) 3.5 bytes."
arxiv/ByteLatent/213,arxiv,ByteLatent,213,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", how can the compute saved by using longer patch sizes be reallocated, given that the global latent transformer is run less often?",grow the size of the global latent transformer,(A),grow the size of the global latent transformer,grow the depth of the local byte encoder,extend the model's context window,increase the number of encoder layers from 1 to 3,cover 30% more training data,"[""grow the depth of the local byte encoder"", ""cover 30% more training data"", ""increase the number of encoder layers from 1 to 3"", ""extend the model's context window""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", how can the compute saved by using longer patch sizes be reallocated, given that the global latent transformer is run less often?
(A) grow the size of the global latent transformer
(B) grow the depth of the local byte encoder
(C) extend the model's context window
(D) increase the number of encoder layers from 1 to 3
(E) cover 30% more training data","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", because this component is run less often, the compute saved by using longer patch sizes can be reallocated to grow the size of the global latent transformer","Longer patch sizes save compute, which can be reallocated to grow the size of the global latent transformer, because it is run less often.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", because this component is run less often, the compute saved by using longer patch sizes can be reallocated to","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", because this component is run less often, the compute saved by using longer patch sizes can be reallocated to
(A) grow the size of the global latent transformer
(B) grow the depth of the local byte encoder
(C) extend the model's context window
(D) increase the number of encoder layers from 1 to 3
(E) cover 30% more training data"
arxiv/ByteLatent/214,arxiv,ByteLatent,214,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the bpe and entropy-patching based models have on the training data mix?",roughly equivalent average patch size.,(E),the same training and inference flop budget.,a larger average patch size of approximately 6 bytes.,30% more data coverage under the same training budget.,substantially different average patch sizes across the corpus.,roughly equivalent average patch size.,"[""a larger average patch size of approximately 6 bytes."", ""30% more data coverage under the same training budget."", ""substantially different average patch sizes across the corpus."", ""the same training and inference flop budget.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", what do the bpe and entropy-patching based models have on the training data mix?
(A) the same training and inference flop budget.
(B) a larger average patch size of approximately 6 bytes.
(C) 30% more data coverage under the same training budget.
(D) substantially different average patch sizes across the corpus.
(E) roughly equivalent average patch size.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the BPE- and entropy-patching-based models have on the training data mix roughly equivalent average patch size.","In comparison, the bpe and entropy-patching based models have roughly equivalent average patch size of approximately 4.5 bytes on the training data mix.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the BPE- and entropy-patching-based models have on the training data mix","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", the BPE- and entropy-patching-based models have on the training data mix
(A) the same training and inference flop budget.
(B) a larger average patch size of approximately 6 bytes.
(C) 30% more data coverage under the same training budget.
(D) substantially different average patch sizes across the corpus.
(E) roughly equivalent average patch size."
arxiv/ByteLatent/215,arxiv,ByteLatent,215,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc BLT} models simultaneously increase model size and patch size while maintaining the same training and inference flop budget, what can also be kept constant?",the amount of training data,(C),the average patch size of approximately 4.5 bytes,the tokenizer vocabulary size,the amount of training data,the entropy threshold for dynamic patching,the number of inference steps,"[""the entropy threshold for dynamic patching"", ""the average patch size of approximately 4.5 bytes"", ""the number of inference steps"", ""the tokenizer vocabulary size""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc BLT} models simultaneously increase model size and patch size while maintaining the same training and inference flop budget, what can also be kept constant?
(A) the average patch size of approximately 4.5 bytes
(B) the tokenizer vocabulary size
(C) the amount of training data
(D) the entropy threshold for dynamic patching
(E) the number of inference steps","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc{BLT}} models simultaneously increase model size and patch size while maintaining the same training and inference flop budget, the quantity that can also be kept constant is the amount of training data","With {\textsc BLT} models, we can simultaneously increase model size and patch size while maintaining the same training and inference flop budget and keeping the amount of training data constant.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc{BLT}} models simultaneously increase model size and patch size while maintaining the same training and inference flop budget, the quantity that can also be kept constant is","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", when {\textsc{BLT}} models simultaneously increase model size and patch size while maintaining the same training and inference flop budget, the quantity that can also be kept constant is
(A) the average patch size of approximately 4.5 bytes
(B) the tokenizer vocabulary size
(C) the amount of training data
(D) the entropy threshold for dynamic patching
(E) the number of inference steps"
arxiv/ByteLatent/216,arxiv,ByteLatent,216,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with {\textsc BLT} models, which two quantities can be increased simultaneously while keeping the same training and inference flop budget and the amount of training data constant?",model size and patch size.,(D),model size and vocabulary size,context length and model size,inference steps and patch size,model size and patch size.,model size and the amount of training data,"[""model size and the amount of training data"", ""inference steps and patch size"", ""model size and vocabulary size"", ""context length and model size""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with {\textsc BLT} models, which two quantities can be increased simultaneously while keeping the same training and inference flop budget and the amount of training data constant?
(A) model size and vocabulary size
(B) context length and model size
(C) inference steps and patch size
(D) model size and patch size.
(E) model size and the amount of training data","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with {\textsc{BLT}} models, the two quantities that can be increased simultaneously while keeping the same training and inference flop budget and the amount of training data constant are model size and patch size.","With {\textsc BLT} models, we can simultaneously increase model size and patch size while maintaining the same training and inference flop budget and keeping the amount of training data constant.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with {\textsc{BLT}} models, the two quantities that can be increased simultaneously while keeping the same training and inference flop budget and the amount of training data constant are","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with {\textsc{BLT}} models, the two quantities that can be increased simultaneously while keeping the same training and inference flop budget and the amount of training data constant are
(A) model size and vocabulary size
(B) context length and model size
(C) inference steps and patch size
(D) model size and patch size.
(E) model size and the amount of training data"
arxiv/ByteLatent/217,arxiv,ByteLatent,217,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", why do longer patch sizes save compute in the patch-based model, allowing more compute to be reallocated to grow the size of the global latent transformer?",it is run less often.,(D),its parameters are shared across patches.,byte-level inputs remove tokenization overhead.,the model covers 30% more data.,it is run less often.,the local encoder has fewer layers.,"[""the model covers 30% more data."", ""byte-level inputs remove tokenization overhead."", ""the local encoder has fewer layers."", ""its parameters are shared across patches.""]","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", why do longer patch sizes save compute in the patch-based model, allowing more compute to be reallocated to grow the size of the global latent transformer?
(A) its parameters are shared across patches.
(B) byte-level inputs remove tokenization overhead.
(C) the model covers 30% more data.
(D) it is run less often.
(E) the local encoder has fewer layers.","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", longer patch sizes save compute in the patch-based model, allowing more compute to be reallocated to grow the size of the global latent transformer because it is run less often.","Longer patch sizes save compute, which can be reallocated to grow the size of the global latent transformer, because it is run less often.",Scaling Trends,"In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", longer patch sizes save compute in the patch-based model, allowing more compute to be reallocated to grow the size of the global latent transformer because","In the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", longer patch sizes save compute in the patch-based model, allowing more compute to be reallocated to grow the size of the global latent transformer because
(A) its parameters are shared across patches.
(B) byte-level inputs remove tokenization overhead.
(C) the model covers 30% more data.
(D) it is run less often.
(E) the local encoder has fewer layers."
arxiv/ByteLatent/219,arxiv,ByteLatent,219,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with the same training budget, the larger patch size model covers 30% more data than the other two models; what might this push {\textsc BLT} further away from?",the compute-optimal point.,(D),the data-efficiency frontier.,the parameter-optimal point.,the Llama 3 performance baseline.,the compute-optimal point.,the token-based Pareto frontier.,"[""the parameter-optimal point."", ""the Llama 3 performance baseline."", ""the data-efficiency frontier."", ""the token-based Pareto frontier.""]","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with the same training budget, the larger patch size model covers 30% more data than the other two models; what might this push {\textsc BLT} further away from?
(A) the data-efficiency frontier.
(B) the parameter-optimal point.
(C) the Llama 3 performance baseline.
(D) the compute-optimal point.
(E) the token-based Pareto frontier.","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with the same training budget, the larger patch size model covers 30% more data than the other two models, which might push \textsc{BLT} further away from the compute-optimal point.","With the same training budget, the larger patch size model covers 30\% more data than the other two models which might push {\textsc BLT} further away from the compute-optimal point.",Scaling Trends,"According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with the same training budget, the larger patch size model covers 30% more data than the other two models, which might push \textsc{BLT} further away from","According to the paper ""Byte Latent Transformer: Patches Scale Better Than Tokens"", with the same training budget, the larger patch size model covers 30% more data than the other two models, which might push \textsc{BLT} further away from
(A) the data-efficiency frontier.
(B) the parameter-optimal point.
(C) the Llama 3 performance baseline.
(D) the compute-optimal point.
(E) the token-based Pareto frontier."
