review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
arxiv/FeatLLM/117,arxiv,FeatLLM,117,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", why do the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets?",to investigate how our framework works,(B),to establish state-of-the-art results on all datasets,to investigate how our framework works,to study the framework's robustness under distribution shift,to present qualitative analyses in the appendix,to compare the effects of varying LLMs,"[""to compare the effects of varying LLMs"", ""to present qualitative analyses in the appendix"", ""to establish state-of-the-art results on all datasets"", ""to study the framework's robustness under distribution shift""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", why do the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets?
(A) to establish state-of-the-art results on all datasets
(B) to investigate how our framework works
(C) to study the framework's robustness under distribution shift
(D) to present qualitative analyses in the appendix
(E) to compare the effects of varying LLMs","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets to investigate how our framework works","We evaluate \textsf{FeatLLM} over multiple tabular datasets, and conduct various analyses to investigate how our framework works.",Experiments,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors conduct various analyses after evaluating \textsf{FeatLLM} over multiple tabular datasets
(A) to establish state-of-the-art results on all datasets
(B) to investigate how our framework works
(C) to study the framework's robustness under distribution shift
(D) to present qualitative analyses in the appendix
(E) to compare the effects of varying LLMs"
arxiv/FeatLLM/118,arxiv,FeatLLM,118,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", which dataset is used for predicting whether a customer will subscribe to a term deposit?",Bank.,(D),Adult,Telco Churn,Credit-g,Bank.,Car,"[""Credit-g"", ""Adult"", ""Car"", ""Telco Churn""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", which dataset is used for predicting whether a customer will subscribe to a term deposit?
(A) Adult
(B) Telco Churn
(C) Credit-g
(D) Bank.
(E) Car","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is Bank.","Our experiment utilizes 13 datasets for binary or multi-class classification tasks: (1) Adult~\cite{asuncion2007uci} for predicting whether an individual earns over \$50,000 annually; (2) Bank~\cite{moro2014data} for predicting whether a customer will subscribe to a term deposit; (3) Blood~\cite{yeh2009knowledge} for predicting whether donors will return for subsequent donations; (4) Car~\cite{kadra2021well} for predicting the quality of a car; (5) Communities~\cite{misc_communities_and_crime_183} for predicting the crime rate in a specified region; (6) Credit-g~\cite{kadra2021well} for predicting whether an individual poses a good or bad credit risk; (7) Diabetes\footnote{\texttt{kaggle.com/datasets/uciml/pima-indians-diabetes-database}} for predicting the presence of diabetes in an individual; (8) Heart\footnote{\texttt{kaggle.com/datasets/fedesoriano/heart-failure-prediction}} for predicting the occurrence of coronary artery disease in an individual; and (9) Myocardial~\cite{misc_myocardial_infarction_complications_579} for predicting whether an individual suffers from chronic heart failure.",Experiments,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the dataset used for predicting whether a customer will subscribe to a term deposit is
(A) Adult
(B) Telco Churn
(C) Credit-g
(D) Bank.
(E) Car"
arxiv/FeatLLM/119,arxiv,FeatLLM,119,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what method do the authors adopt to utilize diversity in prediction for more robust predictions by selecting a subset of features or instances for each trial?",bagging.,(C),self-consistency.,stacking.,bagging.,majority voting.,boosting.,"[""boosting."", ""stacking."", ""majority voting."", ""self-consistency.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what method do the authors adopt to utilize diversity in prediction for more robust predictions by selecting a subset of features or instances for each trial?
(A) self-consistency.
(B) stacking.
(C) bagging.
(D) majority voting.
(E) boosting.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method bagging.","To utilize the diversity in prediction for more robust predictions, we adopt bagging to select a subset of features or instances for each trial, which gets particularly useful for larger number of training samples or features.",Methods,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors adopt the ensemble method
(A) self-consistency.
(B) stacking.
(C) bagging.
(D) majority voting.
(E) boosting."
arxiv/FeatLLM/120,arxiv,FeatLLM,120,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what framework do the authors evaluate over multiple tabular datasets and analyze to investigate how it works?",FeatLLM.,(B),qualitative analysis,FeatLLM.,TabLLM,FT-Transformer,AutoFeat,"[""TabLLM"", ""AutoFeat"", ""FT-Transformer"", ""qualitative analysis""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what framework do the authors evaluate over multiple tabular datasets and analyze to investigate how it works?
(A) qualitative analysis
(B) FeatLLM.
(C) TabLLM
(D) FT-Transformer
(E) AutoFeat","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is FeatLLM.","We evaluate \textsf{FeatLLM} over multiple tabular datasets, and conduct various analyses to investigate how our framework works.",Experiments,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the framework that the authors evaluate over multiple tabular datasets and analyze to investigate how it works is
(A) qualitative analysis
(B) FeatLLM.
(C) TabLLM
(D) FT-Transformer
(E) AutoFeat"
arxiv/FeatLLM/121,arxiv,FeatLLM,121,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", how many datasets are used in the experiment for binary or multi-class classification tasks?",13 datasets.,(C),12 datasets.,14 datasets.,13 datasets.,10 datasets.,9 datasets.,"[""9 datasets."", ""10 datasets."", ""12 datasets."", ""14 datasets.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", how many datasets are used in the experiment for binary or multi-class classification tasks?
(A) 12 datasets.
(B) 14 datasets.
(C) 13 datasets.
(D) 10 datasets.
(E) 9 datasets.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of 13 datasets.","Our experiment utilizes 13 datasets for binary or multi-class classification tasks: (1) Adult~\cite{asuncion2007uci} for predicting whether an individual earns over \$50,000 annually; (2) Bank~\cite{moro2014data} for predicting whether a customer will subscribe to a term deposit; (3) Blood~\cite{yeh2009knowledge} for predicting whether donors will return for subsequent donations; (4) Car~\cite{kadra2021well} for predicting the quality of a car; (5) Communities~\cite{misc_communities_and_crime_183} for predicting the crime rate in a specified region; (6) Credit-g~\cite{kadra2021well} for predicting whether an individual poses a good or bad credit risk; (7) Diabetes\footnote{\texttt{kaggle.com/datasets/uciml/pima-indians-diabetes-database}} for predicting the presence of diabetes in an individual; (8) Heart\footnote{\texttt{kaggle.com/datasets/fedesoriano/heart-failure-prediction}} for predicting the occurrence of coronary artery disease in an individual; and (9) Myocardial~\cite{misc_myocardial_infarction_complications_579} for predicting whether an individual suffers from chronic heart failure.",Experiments,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the experiments for binary or multi-class classification tasks use a total of
(A) 12 datasets.
(B) 14 datasets.
(C) 13 datasets.
(D) 10 datasets.
(E) 9 datasets."
arxiv/FeatLLM/122,arxiv,FeatLLM,122,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", how do the authors create multiple inference models to make the final prediction via ensemble?",repeatedly execute the entire process,(D),average the class probabilities across the trained weights,initialize the linear model with different random weights,randomize the order of the few-shot demonstrations,repeatedly execute the entire process,set a sufficiently high temperature during LLM inference,"[""average the class probabilities across the trained weights"", ""randomize the order of the few-shot demonstrations"", ""set a sufficiently high temperature during LLM inference"", ""initialize the linear model with different random weights""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", how do the authors create multiple inference models to make the final prediction via ensemble?
(A) average the class probabilities across the trained weights
(B) initialize the linear model with different random weights
(C) randomize the order of the few-shot demonstrations
(D) repeatedly execute the entire process
(E) set a sufficiently high temperature during LLM inference","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models repeatedly execute the entire process","Finally, we repeatedly execute the entire process to create multiple inference models to make the final prediction via ensemble.",Methods,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors create multiple inference models and make the final prediction via ensemble by having the models
(A) average the class probabilities across the trained weights
(B) initialize the linear model with different random weights
(C) randomize the order of the few-shot demonstrations
(D) repeatedly execute the entire process
(E) set a sufficiently high temperature during LLM inference"
arxiv/FeatLLM/123,arxiv,FeatLLM,123,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what property of the LLM does the robustness gained from rules that are commonly inferred across multiple trials tie into?",self-consistency.,(D),sensitivity to demonstration order,in-context learning capability,bagging-based ensembling,self-consistency.,limited prompt size,"[""bagging-based ensembling"", ""sensitivity to demonstration order"", ""in-context learning capability"", ""limited prompt size""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", what property of the LLM does the robustness gained from rules that are commonly inferred across multiple trials tie into?
(A) sensitivity to demonstration order
(B) in-context learning capability
(C) bagging-based ensembling
(D) self-consistency.
(E) limited prompt size","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s self-consistency.","This ties into the LLM's self-consistency~\cite{wang2022self}, as rules commonly inferred across multiple trials are more likely to be accurate.",Methods,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the robustness gained from rules that are commonly inferred across multiple trials ties into the LLM’s
(A) sensitivity to demonstration order
(B) in-context learning capability
(C) bagging-based ensembling
(D) self-consistency.
(E) limited prompt size"
arxiv/FeatLLM/124,arxiv,FeatLLM,124,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss an ensemble method in their framework for handling tabular data when a single rule set may not capture relationships among all features. What can nullify the impact of incomplete feature/instance coverage in individual trials?",the ensemble of various weak learners created across multiple trials.,(D),averaging the class probabilities produced by each trial's set of trained weights.,bagging over randomly selected subsets of features or instances in each trial.,a single comprehensive rule set generated from the entire training table.,the ensemble of various weak learners created across multiple trials.,a boosting procedure that iteratively builds increasingly accurate rule learners.,"[""bagging over randomly selected subsets of features or instances in each trial."", ""averaging the class probabilities produced by each trial's set of trained weights."", ""a single comprehensive rule set generated from the entire training table."", ""a boosting procedure that iteratively builds increasingly accurate rule learners.""]","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors discuss an ensemble method in their framework for handling tabular data when a single rule set may not capture relationships among all features. What can nullify the impact of incomplete feature/instance coverage in individual trials?
(A) averaging the class probabilities produced by each trial's set of trained weights.
(B) bagging over randomly selected subsets of features or instances in each trial.
(C) a single comprehensive rule set generated from the entire training table.
(D) the ensemble of various weak learners created across multiple trials.
(E) a boosting procedure that iteratively builds increasingly accurate rule learners.","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by the ensemble of various weak learners created across multiple trials.","While a single rule set might not capture the relationships of all features, the ensemble of various weak learners created across multiple trials can nullify the impact of incomplete feature/instance coverage in individual trials.",Methods,"In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by","In the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", the authors state that when a single rule set may not capture relationships among all features, the impact of incomplete feature or instance coverage in individual trials can be nullified by
(A) averaging the class probabilities produced by each trial's set of trained weights.
(B) bagging over randomly selected subsets of features or instances in each trial.
(C) a single comprehensive rule set generated from the entire training table.
(D) the ensemble of various weak learners created across multiple trials.
(E) a boosting procedure that iteratively builds increasingly accurate rule learners."
arxiv/FeatLLM/125,arxiv,FeatLLM,125,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the additional synthetic dataset Sequence-type, a given sequence is classified as one of which four types?","arithmetic, geometric, Fibonacci, or Collatz.",(E),"arithmetic, geometric, binary, or Collatz.","arithmetic, geometric, harmonic, or quadratic.","arithmetic, exponential, Fibonacci, or Collatz.","arithmetic, geometric, Lucas, or Collatz.","arithmetic, geometric, Fibonacci, or Collatz.","[""arithmetic, geometric, harmonic, or quadratic."", ""arithmetic, geometric, Lucas, or Collatz."", ""arithmetic, exponential, Fibonacci, or Collatz."", ""arithmetic, geometric, binary, or Collatz.""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", in the additional synthetic dataset Sequence-type, a given sequence is classified as one of which four types?
(A) arithmetic, geometric, binary, or Collatz.
(B) arithmetic, geometric, harmonic, or quadratic.
(C) arithmetic, exponential, Fibonacci, or Collatz.
(D) arithmetic, geometric, Lucas, or Collatz.
(E) arithmetic, geometric, Fibonacci, or Collatz.","In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely arithmetic, geometric, Fibonacci, or Collatz.","We also include more recent datasets and synthetic datasets which have been less frequently discussed and were not included in the pre-training process of LLMs: (10) Cultivars for predicting how high the grain yield of this soybean cultivar will be\footnote{\texttt{archive.ics.uci.edu/dataset/913}}; (11) NHANES for predicting the given person's age group from the record\footnote{\texttt{archive.ics.uci.edu/dataset/887}}; (12) Sequence-type for classifying a given sequence as one of four types: arithmetic, geometric, Fibonacci, or Collatz; (13) Solution-mix for predicting whether the percentage concentration of a mixture from four solutions exceeds 0.5.",Experiments,"In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely","In the additional synthetic dataset Sequence-type described in the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", a given sequence is classified as one of four types, namely
(A) arithmetic, geometric, binary, or Collatz.
(B) arithmetic, geometric, harmonic, or quadratic.
(C) arithmetic, exponential, Fibonacci, or Collatz.
(D) arithmetic, geometric, Lucas, or Collatz.
(E) arithmetic, geometric, Fibonacci, or Collatz."
arxiv/FeatLLM/128,arxiv,FeatLLM,128,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", which of the more recent datasets is included for predicting the given person's age group from the record?",NHANES.,(E),Adult,Cultivars,Sequence-type,MIMIC-III,NHANES.,"[""Cultivars"", ""Sequence-type"", ""Adult"", ""MIMIC-III""]","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", which of the more recent datasets is included for predicting the given person's age group from the record?
(A) Adult
(B) Cultivars
(C) Sequence-type
(D) MIMIC-III
(E) NHANES.","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is NHANES.","We also include more recent datasets and synthetic datasets which have been less frequently discussed and were not included in the pre-training process of LLMs: (10) Cultivars for predicting how high the grain yield of this soybean cultivar will be\footnote{\texttt{archive.ics.uci.edu/dataset/913}}; (11) NHANES for predicting the given person's age group from the record\footnote{\texttt{archive.ics.uci.edu/dataset/887}}; (12) Sequence-type for classifying a given sequence as one of four types: arithmetic, geometric, Fibonacci, or Collatz; (13) Solution-mix for predicting whether the percentage concentration of a mixture from four solutions exceeds 0.5.",Experiments,"According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is","According to the paper ""Large Language Models Can Automatically Engineer Features for Few-Shot Tabular Learning"", one of the more recent datasets included for predicting the given person's age group from the record is
(A) Adult
(B) Cultivars
(C) Sequence-type
(D) MIMIC-III
(E) NHANES."
