review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
legal/Jimenez_v_Bondi/23,legal,Jimenez_v_Bondi,23,"In the case ""Jimenez v. Bondi"", during the factual background describing Jimenez’s work as a provisional lawyer in Colombia, what document did he rely on to learn that the tenant was actually the client’s ex-husband?",the title to the client’s property,(D),the rent records for the client’s property,the tenant’s statements during Jimenez’s visit to the property,the municipal tax records for the property,the title to the client’s property,the client’s planned formal eviction filings,"[""the tenant\u2019s statements during Jimenez\u2019s visit to the property"", ""the client\u2019s planned formal eviction filings"", ""the rent records for the client\u2019s property"", ""the municipal tax records for the property""]","In the case ""Jimenez v. Bondi"", during the factual background describing Jimenez’s work as a provisional lawyer in Colombia, what document did he rely on to learn that the tenant was actually the client’s ex-husband?
(A) the rent records for the client’s property
(B) the tenant’s statements during Jimenez’s visit to the property
(C) the municipal tax records for the property
(D) the title to the client’s property
(E) the client’s planned formal eviction filings","In the case ""Jimenez v. Bondi,"" during the factual background describing Jimenez’s work as a provisional lawyer in Colombia, he learned that the tenant was actually the client’s ex-husband based on the title to the client’s property","Based on the title to the client’s property, Jimenez learned that the tenant was, in fact, the client’s ex-husband.",I. Background,"In the case ""Jimenez v. Bondi,"" during the factual background describing Jimenez’s work as a provisional lawyer in Colombia, he learned that the tenant was actually the client’s ex-husband based on","In the case ""Jimenez v. Bondi,"" during the factual background describing Jimenez’s work as a provisional lawyer in Colombia, he learned that the tenant was actually the client’s ex-husband based on
(A) the rent records for the client’s property
(B) the tenant’s statements during Jimenez’s visit to the property
(C) the municipal tax records for the property
(D) the title to the client’s property
(E) the client’s planned formal eviction filings"
legal/Jimenez_v_Bondi/24,legal,Jimenez_v_Bondi,24,"In the opinion in ""Jimenez v. Bondi"", Jimenez was helping a woman from San Bernardo with a property dispute involving a tenant who had not paid rent for over a year. After reviewing the title to the client’s property, what did Jimenez learn the tenant was in relation to the client?",the client’s ex-husband.,(D),still listed as a co-owner on the deed.,the client’s former business partner.,a holdover tenant under an expired lease.,the client’s ex-husband.,the client’s current husband.,"[""the client\u2019s current husband."", ""still listed as a co-owner on the deed."", ""a holdover tenant under an expired lease."", ""the client\u2019s former business partner.""]","In the opinion in ""Jimenez v. Bondi"", Jimenez was helping a woman from San Bernardo with a property dispute involving a tenant who had not paid rent for over a year. After reviewing the title to the client’s property, what did Jimenez learn the tenant was in relation to the client?
(A) still listed as a co-owner on the deed.
(B) the client’s former business partner.
(C) a holdover tenant under an expired lease.
(D) the client’s ex-husband.
(E) the client’s current husband.","In the case ""Jimenez v. Bondi,"" after Jimenez reviewed the title to the client’s property in connection with a property dispute involving a tenant who had not paid rent for over a year, he learned the tenant was the client’s ex-husband.","Based on the title to the client’s property, Jimenez learned that the tenant was, in fact, the client’s ex-husband.",I. Background,"In the case ""Jimenez v. Bondi,"" after Jimenez reviewed the title to the client’s property in connection with a property dispute involving a tenant who had not paid rent for over a year, he learned the tenant was","In the case ""Jimenez v. Bondi,"" after Jimenez reviewed the title to the client’s property in connection with a property dispute involving a tenant who had not paid rent for over a year, he learned the tenant was
(A) still listed as a co-owner on the deed.
(B) the client’s former business partner.
(C) a holdover tenant under an expired lease.
(D) the client’s ex-husband.
(E) the client’s current husband."
legal/Jimenez_v_Bondi/25,legal,Jimenez_v_Bondi,25,"In the case ""Jimenez v. Bondi"", Jimenez described his work as a provisional lawyer. In June 2022, a woman from San Bernardo asked him for help with what type of dispute?",a property dispute.,(B),a domestic abuse case.,a property dispute.,an extortion complaint.,campaign-related death threats.,an asylum application.,"[""an extortion complaint."", ""a domestic abuse case."", ""campaign-related death threats."", ""an asylum application.""]","In the case ""Jimenez v. Bondi"", Jimenez described his work as a provisional lawyer. In June 2022, a woman from San Bernardo asked him for help with what type of dispute?
(A) a domestic abuse case.
(B) a property dispute.
(C) an extortion complaint.
(D) campaign-related death threats.
(E) an asylum application.","In the case ""Jimenez v. Bondi,"" in June 2022, a woman from San Bernardo requested Jimenez’s help with a property dispute.","In his capacity as a provisional lawyer, a woman from San Bernardo requested his help with a property dispute in June 2022.",I. Background,"In the case ""Jimenez v. Bondi,"" in June 2022, a woman from San Bernardo requested Jimenez’s help with","In the case ""Jimenez v. Bondi,"" in June 2022, a woman from San Bernardo requested Jimenez’s help with
(A) a domestic abuse case.
(B) a property dispute.
(C) an extortion complaint.
(D) campaign-related death threats.
(E) an asylum application."
legal/Jimenez_v_Bondi/26,legal,Jimenez_v_Bondi,26,"According to the opinion in ""Jimenez v. Bondi"", Jimenez also worked as an intern for what office in Colombia while helping victims of domestic abuse, extortion, and other crimes?",the National Prosecutor’s office in Colombia.,(C),the Office of the Ombudsman in Colombia.,the Public Defender’s office in Colombia.,the National Prosecutor’s office in Colombia.,the Liberal Party’s regional campaign office in Colombia.,the Ministry of Justice and Law in Colombia.,"[""the Public Defender\u2019s office in Colombia."", ""the Liberal Party\u2019s regional campaign office in Colombia."", ""the Ministry of Justice and Law in Colombia."", ""the Office of the Ombudsman in Colombia.""]","According to the opinion in ""Jimenez v. Bondi"", Jimenez also worked as an intern for what office in Colombia while helping victims of domestic abuse, extortion, and other crimes?
(A) the Office of the Ombudsman in Colombia.
(B) the Public Defender’s office in Colombia.
(C) the National Prosecutor’s office in Colombia.
(D) the Liberal Party’s regional campaign office in Colombia.
(E) the Ministry of Justice and Law in Colombia.","According to the opinion in ""Jimenez v. Bondi,"" Jimenez also worked as an intern for the National Prosecutor’s office in Colombia.","He also worked as an intern for the National Prosecutor’s office in Colombia, helping victims of domestic abuse, extortion, and other crimes.",I. Background,"According to the opinion in ""Jimenez v. Bondi,"" Jimenez also worked as an intern for","According to the opinion in ""Jimenez v. Bondi,"" Jimenez also worked as an intern for
(A) the Office of the Ombudsman in Colombia.
(B) the Public Defender’s office in Colombia.
(C) the National Prosecutor’s office in Colombia.
(D) the Liberal Party’s regional campaign office in Colombia.
(E) the Ministry of Justice and Law in Colombia."
legal/Jimenez_v_Bondi/27,legal,Jimenez_v_Bondi,27,"According to the opinion in ""Jimenez v. Bondi"", what did the two men do to Jimenez the next month while he was working at the furniture factory at night?",held Jimenez at gunpoint,(E),placed Jimenez under arrest,kidnapped him from the factory,left a threatening brochure at the factory,warned Jimenez to avoid the property,held Jimenez at gunpoint,"[""warned Jimenez to avoid the property"", ""left a threatening brochure at the factory"", ""placed Jimenez under arrest"", ""kidnapped him from the factory""]","According to the opinion in ""Jimenez v. Bondi"", what did the two men do to Jimenez the next month while he was working at the furniture factory at night?
(A) placed Jimenez under arrest
(B) kidnapped him from the factory
(C) left a threatening brochure at the factory
(D) warned Jimenez to avoid the property
(E) held Jimenez at gunpoint","According to the opinion in ""Jimenez v. Bondi,"" while Jimenez was working at the furniture factory at night, two men held Jimenez at gunpoint","But the next month, while he was working at the furniture factory at night, two men held Jimenez at gunpoint and told him to leave the neighborhood.",I. Background,"According to the opinion in ""Jimenez v. Bondi,"" while Jimenez was working at the furniture factory at night, two men","According to the opinion in ""Jimenez v. Bondi,"" while Jimenez was working at the furniture factory at night, two men
(A) placed Jimenez under arrest
(B) kidnapped him from the factory
(C) left a threatening brochure at the factory
(D) warned Jimenez to avoid the property
(E) held Jimenez at gunpoint"
legal/Jimenez_v_Bondi/29,legal,Jimenez_v_Bondi,29,"In the case ""Jimenez v. Bondi"", Wilson Leonardo Canon Jimenez had been working at a furniture factory in Colombia after receiving a threatening brochure. During a later gunpoint encounter there, one of the men said Jimenez was responsible for searches and seizures at a property and accused him of being what for the prosecutor’s office?",a “snitch” for the prosecutor’s office,(B),a “witness” for the kidnapping investigation,a “snitch” for the prosecutor’s office,an “undercover officer” from the local police,a “DEA informant” targeting narco-traffickers,a “Liberal Party” organizer in the neighborhood,"[""an \u201cundercover officer\u201d from the local police"", ""a \u201cLiberal Party\u201d organizer in the neighborhood"", ""a \u201cDEA informant\u201d targeting narco-traffickers"", ""a \u201cwitness\u201d for the kidnapping investigation""]","In the case ""Jimenez v. Bondi"", Wilson Leonardo Canon Jimenez had been working at a furniture factory in Colombia after receiving a threatening brochure. During a later gunpoint encounter there, one of the men said Jimenez was responsible for searches and seizures at a property and accused him of being what for the prosecutor’s office?
(A) a “witness” for the kidnapping investigation
(B) a “snitch” for the prosecutor’s office
(C) an “undercover officer” from the local police
(D) a “DEA informant” targeting narco-traffickers
(E) a “Liberal Party” organizer in the neighborhood","In the case ""Jimenez v. Bondi,"" after Wilson Leonardo Canon Jimenez had been working at a furniture factory in Colombia following a threatening brochure, one of the men in a later gunpoint encounter there said Jimenez was responsible for searches and seizures at a property and accused him of being a “snitch” for the prosecutor’s office",One of the men accused Jimenez of being a “snitch” for the prosecutor’s office and considered him responsible for the searches and seizures at the property.,I. Background,"In the case ""Jimenez v. Bondi,"" after Wilson Leonardo Canon Jimenez had been working at a furniture factory in Colombia following a threatening brochure, one of the men in a later gunpoint encounter there said Jimenez was responsible for searches and seizures at a property and accused him of being","In the case ""Jimenez v. Bondi,"" after Wilson Leonardo Canon Jimenez had been working at a furniture factory in Colombia following a threatening brochure, one of the men in a later gunpoint encounter there said Jimenez was responsible for searches and seizures at a property and accused him of being
(A) a “witness” for the kidnapping investigation
(B) a “snitch” for the prosecutor’s office
(C) an “undercover officer” from the local police
(D) a “DEA informant” targeting narco-traffickers
(E) a “Liberal Party” organizer in the neighborhood"
legal/Jimenez_v_Bondi/30,legal,Jimenez_v_Bondi,30,"In the case ""Jimenez v. Bondi"", Jimenez was later confronted at gunpoint while working at a furniture factory in Colombia. According to the opinion, what did one of the men consider Jimenez responsible for at the property?",the searches and seizures at the property,(D),the Liberal Party’s efforts to expose local corruption,the increased police patrols in the neighborhood,the reports of kidnapping and murder associated with the premises,the searches and seizures at the property,the prosecutor’s office investigation into narco-trafficking and prostitution,"[""the prosecutor\u2019s office investigation into narco-trafficking and prostitution"", ""the reports of kidnapping and murder associated with the premises"", ""the increased police patrols in the neighborhood"", ""the Liberal Party\u2019s efforts to expose local corruption""]","In the case ""Jimenez v. Bondi"", Jimenez was later confronted at gunpoint while working at a furniture factory in Colombia. According to the opinion, what did one of the men consider Jimenez responsible for at the property?
(A) the Liberal Party’s efforts to expose local corruption
(B) the increased police patrols in the neighborhood
(C) the reports of kidnapping and murder associated with the premises
(D) the searches and seizures at the property
(E) the prosecutor’s office investigation into narco-trafficking and prostitution","In the case ""Jimenez v. Bondi,"" Jimenez was later confronted at gunpoint while working at a furniture factory in Colombia, and according to the opinion, one of the men considered Jimenez responsible for the searches and seizures at the property",One of the men accused Jimenez of being a “snitch” for the prosecutor’s office and considered him responsible for the searches and seizures at the property.,I. Background,"In the case ""Jimenez v. Bondi,"" Jimenez was later confronted at gunpoint while working at a furniture factory in Colombia, and according to the opinion, one of the men considered Jimenez responsible for","In the case ""Jimenez v. Bondi,"" Jimenez was later confronted at gunpoint while working at a furniture factory in Colombia, and according to the opinion, one of the men considered Jimenez responsible for
(A) the Liberal Party’s efforts to expose local corruption
(B) the increased police patrols in the neighborhood
(C) the reports of kidnapping and murder associated with the premises
(D) the searches and seizures at the property
(E) the prosecutor’s office investigation into narco-trafficking and prostitution"
legal/Jimenez_v_Bondi/31,legal,Jimenez_v_Bondi,31,"According to the opinion in ""Jimenez v. Bondi"", after the threatening encounter at the furniture factory, when did the same two men return to the factory while Petitioners were out of town?",about two months after the death threat.,(E),"the next month, when the men first held Jimenez at gunpoint at the factory.",within days of the gunpoint confrontation and the family’s increased security measures.,several months before Petitioners left Colombia and sought asylum in the United States.,"later that month, after Jimenez received the threatening brochure.",about two months after the death threat.,"[""later that month, after Jimenez received the threatening brochure."", ""the next month, when the men first held Jimenez at gunpoint at the factory."", ""within days of the gunpoint confrontation and the family\u2019s increased security measures."", ""several months before Petitioners left Colombia and sought asylum in the United States.""]","According to the opinion in ""Jimenez v. Bondi"", after the threatening encounter at the furniture factory, when did the same two men return to the factory while Petitioners were out of town?
(A) the next month, when the men first held Jimenez at gunpoint at the factory.
(B) within days of the gunpoint confrontation and the family’s increased security measures.
(C) several months before Petitioners left Colombia and sought asylum in the United States.
(D) later that month, after Jimenez received the threatening brochure.
(E) about two months after the death threat.","According to the opinion in ""Jimenez v. Bondi,"" the same two men returned to the furniture factory while Petitioners were out of town about two months after the death threat.","About two months after the death threat, the same two men revisited the furniture factory while Petitioners were out of town.",I. Background,"According to the opinion in ""Jimenez v. Bondi,"" the same two men returned to the furniture factory while Petitioners were out of town","According to the opinion in ""Jimenez v. Bondi,"" the same two men returned to the furniture factory while Petitioners were out of town
(A) the next month, when the men first held Jimenez at gunpoint at the factory.
(B) within days of the gunpoint confrontation and the family’s increased security measures.
(C) several months before Petitioners left Colombia and sought asylum in the United States.
(D) later that month, after Jimenez received the threatening brochure.
(E) about two months after the death threat."
legal/Jimenez_v_Bondi/32,legal,Jimenez_v_Bondi,32,"In the case ""Jimenez v. Bondi"", Jimenez learned that the property had been used for narco-trafficking and prostitution and was affiliated with reports of kidnapping and murder. According to the opinion, what had law enforcement attempted several times at the premises, although those efforts were seemingly unsuccessful?",several searches and seizures.,(A),several searches and seizures.,repeated surveillance and undercover buys.,multiple raids and arrests.,a formal condemnation and forfeiture proceeding.,several health-department inspections.,"[""multiple raids and arrests."", ""several health-department inspections."", ""a formal condemnation and forfeiture proceeding."", ""repeated surveillance and undercover buys.""]","In the case ""Jimenez v. Bondi"", Jimenez learned that the property had been used for narco-trafficking and prostitution and was affiliated with reports of kidnapping and murder. According to the opinion, what had law enforcement attempted several times at the premises, although those efforts were seemingly unsuccessful?
(A) several searches and seizures.
(B) repeated surveillance and undercover buys.
(C) multiple raids and arrests.
(D) a formal condemnation and forfeiture proceeding.
(E) several health-department inspections.","In the case ""Jimenez v. Bondi,"" after Jimenez learned that the property had been used for narco-trafficking and prostitution and was affiliated with reports of kidnapping and murder, the opinion stated that law enforcement had attempted several searches and seizures.",Law enforcement had attempted several searches and seizures but those were seemingly unsuccessful.,I. Background,"In the case ""Jimenez v. Bondi,"" after Jimenez learned that the property had been used for narco-trafficking and prostitution and was affiliated with reports of kidnapping and murder, the opinion stated that law enforcement had attempted","In the case ""Jimenez v. Bondi,"" after Jimenez learned that the property had been used for narco-trafficking and prostitution and was affiliated with reports of kidnapping and murder, the opinion stated that law enforcement had attempted
(A) several searches and seizures.
(B) repeated surveillance and undercover buys.
(C) multiple raids and arrests.
(D) a formal condemnation and forfeiture proceeding.
(E) several health-department inspections."
legal/Jimenez_v_Bondi/33,legal,Jimenez_v_Bondi,33,"In the case ""Jimenez v. Bondi"", Petitioners described a series of threats and confrontations in Colombia involving Wilson Leonardo Canon Jimenez and his family. About two months after the death threat, where did the same two men revisit while Petitioners were out of town?",the furniture factory,(B),the prosecutor’s office,the furniture factory,the neighborhood,the property that had been searched,the family home,"[""the family home"", ""the neighborhood"", ""the property that had been searched"", ""the prosecutor\u2019s office""]","In the case ""Jimenez v. Bondi"", Petitioners described a series of threats and confrontations in Colombia involving Wilson Leonardo Canon Jimenez and his family. About two months after the death threat, where did the same two men revisit while Petitioners were out of town?
(A) the prosecutor’s office
(B) the furniture factory
(C) the neighborhood
(D) the property that had been searched
(E) the family home","In the case ""Jimenez v. Bondi,"" after Petitioners described a series of threats and confrontations in Colombia involving Wilson Leonardo Canon Jimenez and his family, about two months after the death threat, the same two men revisited the furniture factory","About two months after the death threat, the same two men revisited the furniture factory while Petitioners were out of town.",I. Background,"In the case ""Jimenez v. Bondi,"" after Petitioners described a series of threats and confrontations in Colombia involving Wilson Leonardo Canon Jimenez and his family, about two months after the death threat, the same two men revisited","In the case ""Jimenez v. Bondi,"" after Petitioners described a series of threats and confrontations in Colombia involving Wilson Leonardo Canon Jimenez and his family, about two months after the death threat, the same two men revisited
(A) the prosecutor’s office
(B) the furniture factory
(C) the neighborhood
(D) the property that had been searched
(E) the family home"
