review_id,decision,issue_categories,review_reason,fixed_question_stem,fixed_option_a,fixed_option_b,fixed_option_c,fixed_option_d,fixed_option_e,fixed_correct_label,fixed_target
arxiv/GRPO/188,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the outcome supervision RL with GRPO setting, how are the rewards for a group of sampled outputs normalized before optimization?",by adding a per-token KL penalty from the reference model into each reward.,by applying Generalized Advantage Estimation using returns and a learned value function.,by subtracting the average of all step-level process rewards and dividing by their standard deviation.,by subtracting the group average and dividing by the group standard deviation.,"by rescaling each reward to the [0, 1] range with min-max normalization.",(D),by subtracting the group average and dividing by the group standard deviation.
arxiv/GRPO/193,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what is used to score the sampled outputs in the Outcome Supervision RL with GRPO procedure?",A process reward model.,The reference model.,A critic network.,A learned value function.,A reward model.,(E),A reward model.
arxiv/GRPO/244,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", in the description of Direct Preference Optimization (DPO), DPO further refines the SFT model by fine-tuning it on augmented outputs sampled from the SFT model using what kind of loss?",pair-wise DPO loss.,correctness-based rejection filtering.,supervised cross-entropy loss.,a clipped PPO objective.,reward-model-guided GRPO updates.,(A),pair-wise DPO loss.
arxiv/GRPO/312,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", when the authors train the model using the AdamW optimizer and the multi-step learning rate schedule described for DeepSeek LLMs, to what percentage of the peak learning rate is the learning rate reduced after 80% of the training process?",90.0%,50.0%,31.6\%,95.0%,10.0%,(C),31.6\%
arxiv/GSPO/7,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""Group Sequence Policy Optimization"", through large-scale RL, language models develop the capability to tackle sophisticated problems such as competition-level mathematics and programming by undertaking what kind of processes?",deeper and longer reasoning processes.,greater and more sustained computational investment.,continued and more stable RL training.,careful and extensive reward-guided exploration.,iterative and tool-assisted problem-solving steps.,(A),deeper and longer reasoning processes.
arxiv/GSPO/28,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""Group Sequence Policy Optimization"", when current state-of-the-art RL algorithms such as GRPO are used to train gigantic language models, what do their severe stability issues often result in?",the progressive invalidation of importance sampling weights.,catastrophic forgetting of pretrained language capabilities.,reward hacking and overoptimization of the learned policy.,catastrophic and irreversible model collapse.,high-variance training noise that accumulates over long response sequences.,(D),catastrophic and irreversible model collapse.
arxiv/GSPO/59,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""Group Sequence Policy Optimization"", in the GSPO sequence-level optimization objective, the importance ratio $s_i(\theta)$ is defined based on what?",sequence likelihood.,token likelihood.,sequence-level reward.,group-based advantage estimation.,KL divergence.,(A),sequence likelihood.
arxiv/GSPO/78,fix,formatting,"Stem has an extraneous leading ""Q:"" artifact.","According to the paper ""Group Sequence Policy Optimization"", in the GSPO setting described for the RL training experiments, what is the right clipping range set to in Equation~\eqref{equ:gspo}?",3e-4.,0.27.,4e-4.,0.2.,5e-4.,(C),4e-4.
arxiv/GSPO/36,fix,formatting,Stem has an extraneous leading hyphen.,"According to the paper ""Group Sequence Policy Optimization"", what policy generates the samples used by PPO for policy optimization?",$\pi_\text{behavior}$.,$\pi_\text{ref}$.,$\pi_{\theta_\text{old}}$.,$\pi_{\theta_\text{new}}$.,$\pi_{\theta}$.,(C),$\pi_{\theta_\text{old}}$.
arxiv/GSPO/41,fix,formatting,Stem has an extraneous leading hyphen.,"According to the paper ""Group Sequence Policy Optimization"", what does the ill-posed nature of the GRPO objective lead to when it becomes particularly acute during training of large models on long-response tasks?",catastrophic model collapse,high-variance gradient estimation,ineffective clipping of rollout samples,severe off-policy divergence,degraded sample efficiency,(A),catastrophic model collapse
arxiv/GRPO/268,fix,grammar,"Correct option uses the unnatural article ""a"" before the sampling method name.","In the paper ""DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models"", what sampling method do the authors use to sample outputs from the questions taken from the instruction tuning stage?",beam search decoding,self-consistency sampling,naive nucleus sampling,advanced tree-search-based decoding,standard top-k sampling,(C),naive nucleus sampling
arxiv/GSPO/45,fix,stem_answer_mismatch,Correct option omits the key point that the problem stems from a misapplication of the weights.,"According to the paper ""Group Sequence Policy Optimization"", what does the ill-posed nature of the GRPO objective stem from?",insufficient averaging over multiple samples from the behavior distribution.,a misapplication of importance sampling weights.,the clipping mechanism used to filter overly off-policy samples.,the off-policy discrepancy between the old and current policies.,high-variance advantage estimates in long-horizon policy gradients.,(B),a misapplication of importance sampling weights.
arxiv/GRPO/212,reject,option_type_mismatch,"Stem asks for a parameter range, but some options are settings or benchmark groups rather than ranges.",,,,,,,,
arxiv/GRPO/247,reject,option_type_mismatch,"Stem asks for a model, but one option is a data source rather than a model.",,,,,,,,
arxiv/GRPO/254,reject,option_type_mismatch,"Stem asks how many rounds were conducted, but some options are not counts or round counts.",,,,,,,,
arxiv/GRPO/275,reject,option_type_mismatch,"Stem asks for a kind of task, but some options are techniques or prompt sources rather than task types.",,,,,,,,
arxiv/GRPO/310,reject,option_type_mismatch,"Stem asks for a kind of model, but the options mix specific models, model categories, and an incorrect target granularity.",,,,,,,,
arxiv/GSPO/16,reject,option_type_mismatch,"Stem asks which models improved, but the options mix model names with training settings and broad categories.",,,,,,,,
