review_id,domain_group,document,v15_row_index,question_stem,target,correct_label,option_a,option_b,option_c,option_d,option_e,distractors,formatted_question,fact,raw_knowledge_statement,section,v14_cloze_probe,v14_formatted_question
arxiv/1_58/1,arxiv,1_58,1,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", BitNet b1.58 matches the full-precision Transformer LLM when they have the same model size and what other quantity, in terms of perplexity and end-task performance?",training tokens,(B),energy consumption,training tokens,parameter precision,context length,compute budget,"[""energy consumption"", ""compute budget"", ""context length"", ""parameter precision""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", BitNet b1.58 matches the full-precision Transformer LLM when they have the same model size and what other quantity, in terms of perplexity and end-task performance?
(A) energy consumption
(B) training tokens
(C) parameter precision
(D) context length
(E) compute budget","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", BitNet b1.58 matches the full-precision Transformer LLM in terms of perplexity and end-task performance when they have the same model size and training tokens","It matches the full-precision (i.e., FP16 or BF16) Transformer LLM with the same model size and training tokens in terms of both perplexity and end-task performance, while being significantly more cost-effective in terms of latency, memory, throughput, and energy consumption.",Title/Abstract,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", BitNet b1.58 matches the full-precision Transformer LLM in terms of perplexity and end-task performance when they have the same model size and","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", BitNet b1.58 matches the full-precision Transformer LLM in terms of perplexity and end-task performance when they have the same model size and
(A) energy consumption
(B) training tokens
(C) parameter precision
(D) context length
(E) compute budget"
arxiv/1_58/2,arxiv,1_58,2,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what kind of models are created by post-training quantization for inference as one approach to address the deployment, energy, and memory challenges of large language models?",low-bit models,(B),sparse neural networks,low-bit models,1-bit LLM variants,distilled student models,ternary parameter models,"[""1-bit LLM variants"", ""ternary parameter models"", ""distilled student models"", ""sparse neural networks""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what kind of models are created by post-training quantization for inference as one approach to address the deployment, energy, and memory challenges of large language models?
(A) sparse neural networks
(B) low-bit models
(C) 1-bit LLM variants
(D) distilled student models
(E) ternary parameter models","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", one approach to address the deployment, energy, and memory challenges of large language models is to use post-training quantization for inference to create low-bit models","One approach to address these challenges is to use post-training quantization to create low-bit models for inference~\cite{smoothquant, gptq, quip, quip_sharp}.",The Era of 1-bit LLMs,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", one approach to address the deployment, energy, and memory challenges of large language models is to use post-training quantization for inference to create","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", one approach to address the deployment, energy, and memory challenges of large language models is to use post-training quantization for inference to create
(A) sparse neural networks
(B) low-bit models
(C) 1-bit LLM variants
(D) distilled student models
(E) ternary parameter models"
arxiv/1_58/3,arxiv,1_58,3,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what technique is described as sub-optimal even though it is widely used in industry LLMs?",post-training quantization.,(E),enlarging SRAM capacity,the original 1-bit BitNet,quantization-aware training,knowledge distillation,post-training quantization.,"[""quantization-aware training"", ""the original 1-bit BitNet"", ""enlarging SRAM capacity"", ""knowledge distillation""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what technique is described as sub-optimal even though it is widely used in industry LLMs?
(A) enlarging SRAM capacity
(B) the original 1-bit BitNet
(C) quantization-aware training
(D) knowledge distillation
(E) post-training quantization.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the technique described as sub-optimal even though it is widely used in industry LLMs is post-training quantization.","However, post-training quantization is sub-optimal, even though it is widely used in industry LLMs.",The Era of 1-bit LLMs,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the technique described as sub-optimal even though it is widely used in industry LLMs is","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the technique described as sub-optimal even though it is widely used in industry LLMs is
(A) enlarging SRAM capacity
(B) the original 1-bit BitNet
(C) quantization-aware training
(D) knowledge distillation
(E) post-training quantization."
arxiv/1_58/4,arxiv,1_58,4,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what has the increasing size of large language models posed challenges for?",deployment.,(A),deployment.,training scalability,model interpretability,energy-efficient inference,post-training quantization,"[""post-training quantization"", ""energy-efficient inference"", ""training scalability"", ""model interpretability""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what has the increasing size of large language models posed challenges for?
(A) deployment.
(B) training scalability
(C) model interpretability
(D) energy-efficient inference
(E) post-training quantization","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the increasing size of large language models has posed challenges for deployment.","These models have demonstrated remarkable performance in a wide range of natural language processing tasks, but their increasing size has posed challenges for deployment and raised concerns about their environmental and economic impact due to high energy consumption.",The Era of 1-bit LLMs,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the increasing size of large language models has posed challenges for","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the increasing size of large language models has posed challenges for
(A) deployment.
(B) training scalability
(C) model interpretability
(D) energy-efficient inference
(E) post-training quantization"
arxiv/1_58/5,arxiv,1_58,5,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what type of model does BitNet b1.58 match in terms of perplexity and end-task performance?","full-precision (i.e., FP16 or BF16) Transformer LLM.",(B),"1-bit Transformer LLM with ternary {-1, 0, 1} weights.","full-precision (i.e., FP16 or BF16) Transformer LLM.",Mixture-of-Experts Transformer LLM with the same model size and training tokens.,INT8-quantized Transformer LLM with the same model size and training tokens.,binary-weight BitNet-style Transformer LLM with the same model size and training tokens.,"[""1-bit Transformer LLM with ternary {-1, 0, 1} weights."", ""INT8-quantized Transformer LLM with the same model size and training tokens."", ""binary-weight BitNet-style Transformer LLM with the same model size and training tokens."", ""Mixture-of-Experts Transformer LLM with the same model size and training tokens.""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what type of model does BitNet b1.58 match in terms of perplexity and end-task performance?
(A) 1-bit Transformer LLM with ternary {-1, 0, 1} weights.
(B) full-precision (i.e., FP16 or BF16) Transformer LLM.
(C) Mixture-of-Experts Transformer LLM with the same model size and training tokens.
(D) INT8-quantized Transformer LLM with the same model size and training tokens.
(E) binary-weight BitNet-style Transformer LLM with the same model size and training tokens.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in terms of perplexity and end-task performance, BitNet b1.58 matches a full-precision (i.e., FP16 or BF16) Transformer LLM.","It matches the full-precision (i.e., FP16 or BF16) Transformer LLM with the same model size and training tokens in terms of both perplexity and end-task performance, while being significantly more cost-effective in terms of latency, memory, throughput, and energy consumption.",Title/Abstract,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in terms of perplexity and end-task performance, BitNet b1.58 matches a","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in terms of perplexity and end-task performance, BitNet b1.58 matches a
(A) 1-bit Transformer LLM with ternary {-1, 0, 1} weights.
(B) full-precision (i.e., FP16 or BF16) Transformer LLM.
(C) Mixture-of-Experts Transformer LLM with the same model size and training tokens.
(D) INT8-quantized Transformer LLM with the same model size and training tokens.
(E) binary-weight BitNet-style Transformer LLM with the same model size and training tokens."
arxiv/1_58/6,arxiv,1_58,6,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the 1-bit LLM variant BitNet b1.58, what is the value set used for every single parameter, or weight, of the LLM?","ternary \{-1, 0, 1\}.",(E),full-precision values such as FP16 or BF16.,"8-bit integer values in the range \{-128, \ldots, 127\}.","ternary \{0, 1, 2\}.","binary \{-1, 1\}.","ternary \{-1, 0, 1\}.","[""binary \\{-1, 1\\}."", ""full-precision values such as FP16 or BF16."", ""ternary \\{0, 1, 2\\}."", ""8-bit integer values in the range \\{-128, \\ldots, 127\\}.""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the 1-bit LLM variant BitNet b1.58, what is the value set used for every single parameter, or weight, of the LLM?
(A) full-precision values such as FP16 or BF16.
(B) 8-bit integer values in the range \{-128, \ldots, 127\}.
(C) ternary \{0, 1, 2\}.
(D) binary \{-1, 1\}.
(E) ternary \{-1, 0, 1\}.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the 1-bit LLM variant BitNet b1.58, the value set used for every single parameter, or weight, of the LLM is ternary \{-1, 0, 1\}.","In this work, we introduce a 1-bit LLM variant, namely \textbf{\text{BitNet b1.58}}, in which every single parameter (or weight) of the LLM is ternary \{-1, 0, 1\}.",Title/Abstract,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the 1-bit LLM variant BitNet b1.58, the value set used for every single parameter, or weight, of the LLM is","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in the 1-bit LLM variant BitNet b1.58, the value set used for every single parameter, or weight, of the LLM is
(A) full-precision values such as FP16 or BF16.
(B) 8-bit integer values in the range \{-128, \ldots, 127\}.
(C) ternary \{0, 1, 2\}.
(D) binary \{-1, 1\}.
(E) ternary \{-1, 0, 1\}."
arxiv/1_58/7,arxiv,1_58,7,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what is the name of the 1-bit LLM variant introduced by the authors in which every single parameter of the LLM is ternary $\{-1, 0, 1\}$?",\textbf{\text{BitNet b1.58}},(B),\textbf{\text{LLaMA 2 7B}},\textbf{\text{BitNet b1.58}},\textbf{\text{BitNet 1.58B}},\textbf{\text{BitNet}},\textbf{\text{BitNet b1}},"[""\\textbf{\\text{BitNet}}"", ""\\textbf{\\text{BitNet b1}}"", ""\\textbf{\\text{BitNet 1.58B}}"", ""\\textbf{\\text{LLaMA 2 7B}}""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what is the name of the 1-bit LLM variant introduced by the authors in which every single parameter of the LLM is ternary $\{-1, 0, 1\}$?
(A) \textbf{\text{LLaMA 2 7B}}
(B) \textbf{\text{BitNet b1.58}}
(C) \textbf{\text{BitNet 1.58B}}
(D) \textbf{\text{BitNet}}
(E) \textbf{\text{BitNet b1}}","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the name of the 1-bit LLM variant introduced by the authors in which every single parameter of the LLM is ternary $\{-1, 0, 1\}$ is \textbf{\text{BitNet b1.58}}","In this work, we introduce a 1-bit LLM variant, namely \textbf{\text{BitNet b1.58}}, in which every single parameter (or weight) of the LLM is ternary \{-1, 0, 1\}.",Title/Abstract,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the name of the 1-bit LLM variant introduced by the authors in which every single parameter of the LLM is ternary $\{-1, 0, 1\}$ is","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the name of the 1-bit LLM variant introduced by the authors in which every single parameter of the LLM is ternary $\{-1, 0, 1\}$ is
(A) \textbf{\text{LLaMA 2 7B}}
(B) \textbf{\text{BitNet b1.58}}
(C) \textbf{\text{BitNet 1.58B}}
(D) \textbf{\text{BitNet}}
(E) \textbf{\text{BitNet b1}}"
arxiv/1_58/8,arxiv,1_58,8,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what factor is identified as causing concerns about the environmental and economic impact of the increasing size of large language models?",high energy consumption.,(C),floating-point addition and multiplication operations.,data privacy risks from large-scale training data.,high energy consumption.,expensive transfers of model weights from DRAM to on-chip SRAM.,high memory and computational requirements.,"[""high memory and computational requirements."", ""expensive transfers of model weights from DRAM to on-chip SRAM."", ""floating-point addition and multiplication operations."", ""data privacy risks from large-scale training data.""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what factor is identified as causing concerns about the environmental and economic impact of the increasing size of large language models?
(A) floating-point addition and multiplication operations.
(B) data privacy risks from large-scale training data.
(C) high energy consumption.
(D) expensive transfers of model weights from DRAM to on-chip SRAM.
(E) high memory and computational requirements.","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the factor identified as causing concerns about the environmental and economic impact of the increasing size of large language models is high energy consumption.","These models have demonstrated remarkable performance in a wide range of natural language processing tasks, but their increasing size has posed challenges for deployment and raised concerns about their environmental and economic impact due to high energy consumption.",The Era of 1-bit LLMs,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the factor identified as causing concerns about the environmental and economic impact of the increasing size of large language models is","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", the factor identified as causing concerns about the environmental and economic impact of the increasing size of large language models is
(A) floating-point addition and multiplication operations.
(B) data privacy risks from large-scale training data.
(C) high energy consumption.
(D) expensive transfers of model weights from DRAM to on-chip SRAM.
(E) high memory and computational requirements."
arxiv/1_58/9,arxiv,1_58,9,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in recent years, the field of AI has seen a rapid growth in the size and capabilities of what?",Large Language Models (LLMs).,(E),foundation models for multimodal AI,low-bit models for inference,Vision-Language Models (VLMs),1-bit model architectures such as BitNet,Large Language Models (LLMs).,"[""1-bit model architectures such as BitNet"", ""low-bit models for inference"", ""Vision-Language Models (VLMs)"", ""foundation models for multimodal AI""]","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in recent years, the field of AI has seen a rapid growth in the size and capabilities of what?
(A) foundation models for multimodal AI
(B) low-bit models for inference
(C) Vision-Language Models (VLMs)
(D) 1-bit model architectures such as BitNet
(E) Large Language Models (LLMs).","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in recent years, the field of AI has seen rapid growth in the size and capabilities of Large Language Models (LLMs).","In recent years, the field of AI has seen a rapid growth in the size and capabilities of Large Language Models (LLMs).",The Era of 1-bit LLMs,"According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in recent years, the field of AI has seen rapid growth in the size and capabilities of","According to the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", in recent years, the field of AI has seen rapid growth in the size and capabilities of
(A) foundation models for multimodal AI
(B) low-bit models for inference
(C) Vision-Language Models (VLMs)
(D) 1-bit model architectures such as BitNet
(E) Large Language Models (LLMs)."
arxiv/1_58/10,arxiv,1_58,10,"In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what kind of tasks have the large language models demonstrated remarkable performance on, according to the authors?",natural language processing tasks.,(E),hardware efficiency benchmarks.,perplexity and end-task evaluations.,computer vision tasks.,reinforcement learning benchmarks.,natural language processing tasks.,"[""computer vision tasks."", ""reinforcement learning benchmarks."", ""hardware efficiency benchmarks."", ""perplexity and end-task evaluations.""]","In the paper ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits"", what kind of tasks have the large language models demonstrated remarkable performance on, according to the authors?
(A) hardware efficiency benchmarks.
(B) perplexity and end-task evaluations.
(C) computer vision tasks.
(D) reinforcement learning benchmarks.
(E) natural language processing tasks.","According to the authors of ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" large language models have demonstrated remarkable performance on natural language processing tasks.","These models have demonstrated remarkable performance in a wide range of natural language processing tasks, but their increasing size has posed challenges for deployment and raised concerns about their environmental and economic impact due to high energy consumption.",The Era of 1-bit LLMs,"According to the authors of ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" large language models have demonstrated remarkable performance on","According to the authors of ""The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,"" large language models have demonstrated remarkable performance on
(A) hardware efficiency benchmarks.
(B) perplexity and end-task evaluations.
(C) computer vision tasks.
(D) reinforcement learning benchmarks.
(E) natural language processing tasks."
